Cell_name	Zvalue	Color	Cluster	ATM	TERF1
MGH60_P7_E06	NA	black	0	0.36065	0
MGH60_P7_E07	2.9326396567	black	0	3.317	3.9856
MGH60_P7_E08	NA	black	0	2.8191	0
MGH60_P7_E09	-0.876075477378	red	1	2.5361	1.0566
MGH60_P7_E11	-1.15346730667	red	1	0.33457	4.9932
MGH60_P7_E12	-1.59586199474	red	1	2.7353	0.50589
MGH60_P7_F01	2.64765082053	black	0	2.7407	4.3721
MGH60_P7_F03	-2.02960214049	red	1	3.1734	0.47612
MGH60_P7_F04	3.21348538412	black	0	2.6891	4.9814
MGH60_P7_F05	2.43770383928	black	0	2.1699	5.2261
MGH60_P7_F06	NA	black	0	2.6857	0
MGH60_P7_F07	-1.66718757092	red	1	2.5489	0.26664
MGH60_P7_F08	1.90483759518	red	1	2.6911	3.7388
MGH60_P7_F10	0.343591758778	red	1	0.53207	0.51197
MGH60_P7_F11	-0.0931169763319	red	1	3.2898	1.8938
MGH60_P7_F12	0.734972816061	red	1	0.17121	0.33571
MGH60_P7_G01	-0.130747879301	red	1	0.38957	2.3185
MGH60_P7_G02	NA	black	0	0	0.17121
MGH60_P7_G03	0.359878853484	red	1	2.7757	2.2738
MGH60_P7_G04	NA	black	0	1.9657	0
MGH60_P7_G05	NA	black	0	0	1.101
MGH60_P7_G06	0.837572994704	red	1	0.03984	0.38073
MGH60_P7_G07	0.560606302502	red	1	0.11103	0.80488
MGH60_P7_G08	-0.119710780009	red	1	0.10836	2.1616
MGH60_P7_G09	0.0237958920145	red	1	0.82538	1.5743
MGH60_P7_G10	-0.255137657577	red	1	0.13488	2.4452
MGH60_P7_G11	-0.484061943042	red	1	1.4131	0.30568
MGH60_P7_G12	NA	black	0	1.7229	0
MGH60_P7_H01	NA	black	0	0.11503	0
MGH60_P7_H02	0.495477900606	red	1	0.42975	0.29983
MGH60_P7_H03	0.0640532984714	red	1	0.83512	0.83269
MGH60_P7_H04	NA	black	0	0.031395	0
MGH60_P7_H05	NA	black	0	0	2.0282
MGH60_P7_H06	NA	black	0	0	5.3099
MGH60_P7_H07	-3.13442814186	black	0	3.785	0.16607
MGH60_P7_H08	0.332151289279	red	1	0.60786	0.22897
MGH60_P7_H09	-0.0566501906105	red	1	0.42868	2.111
MGH60_P7_H10	NA	black	0	0.19787	0
MGH60_P7_H11	-1.51864618116	red	1	2.2916	0.12565
MGH60_P7_H12	-1.26990283485	red	1	0.084064	4.3331
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	4.8128
MGH60_P3_A06	NA	black	0	2.3231	0
MGH60_P3_A07	-0.237922482646	red	1	2.3525	1.674
MGH60_P3_A08	NA	black	0	1.1603	0
MGH60_P3_A09	-0.430027474558	red	1	2.2931	1.4303
MGH60_P3_A10	NA	black	0	0.77653	0
MGH60_P3_A11	NA	black	0	0.40163	0
MGH60_P3_A12	0.365362754078	red	1	0.40054	0.79909
MGH60_P3_B01	NA	black	0	0	3.0661
MGH60_P3_B04	NA	black	0	0	3.7904
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	1.1454	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	0.0853489792348	red	1	0.52406	1.5888
MGH60_P3_B12	NA	black	0	0	5.1031
MGH60_P3_C03	-0.188510660153	red	1	0.42546	2.5296
MGH60_P3_C04	NA	black	0	0	4.1224
MGH60_P3_C07	NA	black	0	0.85758	0
MGH60_P3_C08	NA	black	0	0	2.1789
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	2.7255
MGH60_P3_D03	NA	black	0	2.2342	0
MGH60_P3_D04	NA	black	0	0	4.3161
MGH60_P3_D07	1.08808022969	red	1	1.8303	3.9575
MGH60_P3_D08	NA	black	0	0.64339	0
MGH60_P3_D09	NA	black	0	0	3.8067
MGH60_P3_D10	NA	black	0	0	3.3396
MGH60_P3_D11	-0.209700551423	red	1	0.29396	2.4597
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	3.4757
MGH60_P3_E04	NA	black	0	1.518	0
MGH60_P3_E06	NA	black	0	0	5.8573
MGH60_P3_E07	-0.118627235945	red	1	0.8213	3.5203
MGH60_P3_E08	-0.00254898273398	red	1	0.94186	1.4399
MGH60_P3_E09	NA	black	0	0	4.0511
MGH60_P3_E10	NA	black	0	0.65076	0
MGH60_P3_E11	-0.347590639277	red	1	1.8262	1.3063
MGH60_P3_E12	0.608891010056	green3	2	0.16092	0.62854
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	0.43189	0
MGH60_P3_F03	0.280309108146	red	1	2.1725	2.3185
MGH60_P3_F04	NA	black	0	0.40817	0
MGH60_P3_F06	NA	black	0	0.63227	0
MGH60_P3_F07	NA	black	0	2.4052	0
MGH60_P3_F08	NA	black	0	0.61164	0
MGH60_P3_F09	NA	black	0	0.10969	0
MGH60_P3_F10	NA	black	0	1.0517	0
MGH60_P3_F11	-0.0626389614702	red	1	0.87263	3.3907
MGH60_P3_F12	NA	black	0	0	2.3471
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	0.0659989263939	red	1	0.55483	1.6452
MGH60_P3_G07	NA	black	0	0	2.6693
MGH60_P3_G08	NA	black	0	0	2.0871
MGH60_P3_G10	NA	black	0	1.7424	0
MGH60_P3_G11	NA	black	0	0	4.0157
MGH60_P3_H02	NA	black	0	0.38184	0
MGH60_P3_H03	0.158307369005	red	1	1.5246	2.3818
MGH60_P3_H04	-0.18458528369	red	1	0.72596	3.326
MGH60_P3_H06	NA	black	0	0.17505	0
MGH60_P3_H07	NA	black	0	0	3.1169
MGH60_P3_H08	-0.513555286744	red	1	0.54003	4.001
MGH60_P3_H09	0.0391043166199	red	1	0.76384	1.5558
MGH60_P3_H10	NA	black	0	0	1.0704
MGH60_P3_H11	NA	black	0	0.42975	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	1.216	0
97_P3_G10	0.199187422278	red	1	0.10299	1.5326
97_P3_H02	-1.40252444597	red	1	2.3813	0.36849
97_P3_A07	NA	black	0	1.06	0
97_P3_C03	NA	black	0	0	0
97_P3_H09	-0.440199675762	red	1	1.6964	1
97_P3_H12	0.84449534366	red	1	0.13093	0.18903
97_P3_H08	0.59797007296	red	1	1.8254	3.0505
97_P3_E02	NA	black	0	0	2.8231
97_P3_E07	NA	black	0	0.49876	0
97_P3_C07	-0.00304631894224	red	1	0.91073	2.125
97_P3_E04	-0.393613242559	red	1	0.0229	2.6274
97_P3_C04	-0.0857510380162	red	1	1.3127	1.5671
97_P3_F10	1.37665227573	red	1	2.7437	3.2043
97_P3_F03	NA	black	0	0.073135	0
97_P3_A09	0.000587927273599	red	1	0.9313	1.6041
97_P3_G04	0.322982050304	red	1	0.60692	0.28214
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	0.952987967454	red	1	0.038436	0.16864
97_P3_E05	NA	black	0	1.0963	0
97_P3_D03	NA	black	0	0.19787	0
97_P3_D11	-0.14996441186	red	1	1.107	0.55582
97_P3_H11	0.60451512307	green3	2	2.3752	2.6383
97_P3_C10	NA	black	0	0	0.543
97_P3_G08	0.0900804949631	red	1	0.63134	1.4425
97_P3_F06	NA	black	0	2.281	0
97_P3_C01	-0.0628139940377	red	1	0.85917	3.1755
97_P3_A04	NA	black	0	0	1.937
97_P3_C09	NA	black	0	3.127	0
97_P3_D10	NA	black	0	0.060739	0
97_P3_H07	0.869448813576	red	1	0.063503	0.27739
97_P3_E01	-0.475146896086	red	1	1.4505	0.4489
97_P3_E03	0.756800223009	red	1	2.3978	2.7993
97_P3_B10	NA	black	0	0.92296	0
97_P3_F05	NA	black	0	0	0.47197
97_P3_G12	NA	black	0	0	1.2612
97_P3_B04	-1.5449267781	red	1	2.6019	0.43936
97_P3_B02	NA	black	0	1.4921	0
97_P3_B07	0.094394913941	red	1	1.06	3.2478
97_P3_G02	0.311655618494	red	1	3.2313	2.1805
97_P3_G11	-0.146461639237	red	1	0.29748	2.3016
97_P3_F11	0.282734246449	red	1	2.6608	2.2206
97_P3_H03	-1.01784877597	red	1	1.9441	0.30451
97_P3_C02	NA	black	0	2.7814	0
97_P3_G06	-1.01511570649	red	1	2.051	0.46467
97_P3_B01	NA	black	0	0	0
97_P3_B05	-0.196601490231	red	1	1.6897	1.516
97_P3_E10	-0.574031313278	red	1	1.8832	0.9568
97_P3_G01	0.353507487409	red	1	0.60027	0.15963
97_P3_A08	0.074712907854	red	1	1.5671	2.1345
97_P3_A03	NA	black	0	3.4332	0
97_P3_B03	0.302388429674	red	1	1.52	2.7935
97_P3_D01	NA	black	0	0	1.119
97_P3_G03	NA	black	0	0.32193	0
97_P3_E11	0.5172892885	red	1	0.23756	0.7031
97_P3_D04	0.204200617373	red	1	2.5008	2.1641
97_P3_A11	-1.24045036462	red	1	2.8034	0.86869
97_P3_C12	NA	black	0	0	1.5346
97_P3_D02	-0.48012967413	red	1	2.9581	1.5666
97_P3_E08	NA	black	0	1.4688	0
97_P3_D05	0.799904219102	red	1	0.096262	0.3505
97_P3_D12	NA	black	0	2.0844	0
97_P3_D09	NA	black	0	1.3852	0
97_P3_F01	NA	black	0	0.13881	0
97_P3_F07	-0.436870408675	red	1	0.21785	2.9157
97_P3_B11	0.674848138545	green3	2	2.2287	2.8049
97_P3_H05	NA	black	0	0	0.20789
97_P3_F12	-0.755347169714	red	1	2.1033	0.89142
97_P3_F04	-0.0805667359225	red	1	0.67897	2.4396
97_P3_C11	0.765195198456	red	1	0.14666	0.32193
97_P3_F08	-0.288806373281	red	1	2.3702	1.6196
97_P3_C05	NA	black	0	1.856	0
97_P3_F09	NA	black	0	0.78994	0
97_P3_G05	-1.48992487858	red	1	2.2409	0.090853
97_P3_A10	-0.361253797745	red	1	2.26	1.5018
97_P3_A05	NA	black	0	2.5351	0
97_P3_C06	0.00870869473289	red	1	1.0731	2.0395
97_P3_F02	-0.866669699547	red	1	2.4158	0.99349
97_P3_D07	1.74681672436	red	1	2.5787	3.7018
97_P3_C08	NA	black	0	1.3929	0
97_P3_A01	NA	black	0	0.089498	0
97_P3_H04	0.270964118574	red	1	0.082703	1.4033
97_P3_D08	NA	black	0	1.1322	0
97_P3_E06	NA	black	0	2.7636	0
97_P3_E12	0.747354370464	red	1	0.10434	0.44042
97_P3_A02	-0.0924829055434	red	1	0.51096	2.2842
97_P3_B06	NA	black	0	0	0.4782
97_P3_H10	-0.0883354230828	red	1	0.73466	2.6383
97_P5_B09	-0.0503849494753	red	1	1.0072	0.85838
97_P5_C06	NA	black	0	2.0986	0
97_P5_B10	0.0206679468657	red	1	0.98404	2.6951
97_P6_G02	-0.0994608392551	red	1	1.269	1.4521
97_P6_E06	-0.0391872565327	red	1	0.99639	0.95308
97_P6_A03	-0.564613826446	red	1	1.5965	0.55582
97_P5_F07	-0.758942570686	red	1	2.2696	1.0193
97_P5_B05	-0.560798205903	red	1	0.15704	3.0959
97_P6_B11	-0.997979662345	red	1	2.1177	0.57143
97_P6_E08	0.184973702365	red	1	0.54399	1.1493
97_P6_A09	-0.812944668026	red	1	2.9435	1.2928
97_P6_B04	-0.0452045061669	red	1	0.5008	2.099
97_P5_A02	0.805036724984	red	1	1.797	3.4871
97_P5_C02	-0.268055726478	red	1	1.6608	1.3386
97_P6_F09	0.2198998468	red	1	0.48749	1.119
97_P5_A04	-2.13701677604	red	1	3.8575	0.76808
97_P5_C04	0.10377923453	red	1	0.42975	1.5917
97_P6_D07	0.626210910085	green3	2	1.54	3.6613
97_P6_A12	-0.709921387443	red	1	2.0817	0.93584
97_P6_C06	-0.00757257534684	red	1	0.98914	1.7066
97_P6_H04	0.519650471286	red	1	1.9549	2.7828
97_P5_D09	-0.0245979539555	red	1	0.88362	2.6554
97_P6_F03	0.0164861135134	red	1	0.27501	1.886
97_P6_F11	0.800232889132	red	1	0.088142	0.36513
97_P6_H09	0.269807112195	red	1	1.3956	2.9094
97_P6_B08	0.576217819856	red	1	0.086784	0.80653
97_P5_A10	0.0636608446607	red	1	0.85519	0.51904
97_P6_H07	-0.36519732416	red	1	0.14535	2.6783
97_P6_C09	0.817365760469	red	1	0.084064	0.33914
97_P5_G04	0.208710062346	red	1	0.72072	0.28096
97_P6_H01	NA	black	0	0	0
97_P5_B06	-0.0112855607143	red	1	0.92448	3.0358
97_P5_E04	0.255472157554	red	1	0.1903	1.3629
97_P6_B10	0.250521292631	red	1	2.0728	2.3071
97_P6_F04	0.234962203269	red	1	1.8119	2.3832
97_P5_E07	-0.109831928218	red	1	0.54992	2.3929
97_P5_G02	-0.342221450344	red	1	1.3929	0.72857
97_P5_C11	-0.414152234905	red	1	0.15316	2.7872
97_P5_A03	0.343488213727	red	1	1.9195	2.5175
97_P6_B02	-0.0134525930646	red	1	0.91456	2.7968
97_P6_H12	0.473075903819	red	1	0.082703	1.0122
97_P6_F12	0.440152524932	red	1	0.42868	0.48749
97_P6_A02	-0.658271019349	red	1	0.27977	3.55
97_P5_C12	-0.895777657934	red	1	2.4916	1.0101
97_P5_C01	0.0249046770199	red	1	0.54597	1.825
97_P5_B07	-0.433853440156	red	1	0.17632	2.8554
97_P5_A08	-0.0465757065899	red	1	1.33	1.745
97_P6_H08	0.70008244279	green3	2	0.07861	0.57725
97_P5_E11	-0.661477048139	red	1	0.090853	3.1972
97_P6_A01	-0.460434644419	red	1	2.3967	1.434
97_P6_G01	NA	black	0	0.65535	0
97_P5_D10	-0.226796815361	red	1	0.30334	2.5115
97_P5_C10	-0.642447587762	red	1	1.8143	0.7536
97_P6_C11	0.0331080782359	red	1	0.86552	1.1157
97_P6_E07	0.024149777717	red	1	0.96791	3.5824
97_P6_E05	0.0139143498455	red	1	0.069015	1.8984
97_P5_G07	0.491744854019	red	1	0.31615	0.61447
97_P5_D04	-0.266979277838	red	1	0.58111	3.1419
97_P6_B03	0.237352967009	red	1	1.24	3.242
97_P5_H01	0.292403160066	red	1	0.069015	1.3707
97_P6_A11	0.167321691721	red	1	1.7545	2.2777
97_P6_E09	NA	black	0	1.3063	0
97_P6_A10	-0.613094411198	red	1	0.32769	3.5566
97_P5_E02	-0.532605203632	red	1	0.1635	3.0467
97_P6_D03	-1.61576324983	red	1	3.2243	0.80405
97_P5_A09	-0.0190981731772	red	1	1.473	1.8813
97_P6_B12	0.391472496066	red	1	0.42653	0.65444
97_P5_H10	-0.0182960723346	red	1	1.2284	1.8347
97_P6_A04	0.0336472476637	red	1	1.0065	2.7615
97_P5_B12	0.537855639901	red	1	0.15316	0.79244
97_P5_A12	0.091453517297	red	1	0.45733	1.6149
97_P5_F08	NA	black	0	0.1635	0
97_P6_E04	0.0731022936702	red	1	1.91	2.067
97_P6_D04	NA	black	0	1.2247	0
97_P5_D02	0.0689725893399	red	1	0.36961	1.7281
97_P6_G10	-0.668867564105	red	1	1.9294	0.848
97_P5_B04	-0.0432993632723	red	1	0.64155	2.1706
97_P6_E03	-0.14198250816	red	1	0.38515	2.3485
97_P5_E05	-0.157167377777	red	1	0.24245	2.2966
97_P5_G05	-0.351619406548	red	1	0.43296	3.0607
97_P5_D03	NA	black	0	0	3.9425
97_P5_C07	-0.197542082119	red	1	1.3768	1.211
97_P6_C12	0.0176134631087	red	1	1.1316	2.0837
97_P6_B09	-0.415111553706	red	1	0.13356	2.7681
97_P5_D07	-0.288622798128	red	1	0.27501	2.6381
97_P6_A05	-0.115999701371	red	1	1.1204	0.93357
97_P5_C08	-0.625420143254	red	1	0.19156	3.2895
97_P5_B03	-0.874230339814	red	1	0.44042	4.7405
97_P6_G08	-0.786563093171	red	1	1.8871	0.59932
97_P6_D12	-0.0564580040745	red	1	0.99277	0.49057
97_P6_D01	0.418703387916	red	1	1.4688	3.2412
97_P5_H08	0.265325772124	red	1	0.12565	1.3874
97_P6_C07	0.102078291044	red	1	0.70576	1.1935
97_P6_C02	-0.216383151066	red	1	1.5286	1.3454
97_P5_F02	0.194140446221	red	1	0.60312	0.96125
97_P5_F04	0.0175273209411	red	1	0.90072	0.99277
97_P5_H02	-0.101436158274	red	1	1.1979	1.3103
97_P6_C08	-0.060608609065	red	1	0.81967	2.7579
97_P5_E03	0.230488520868	red	1	0.1635	1.4356
97_P6_D05	-0.382044513781	red	1	0.31267	2.9231
97_P5_D01	NA	black	0	1.334	0
97_P6_F05	0.415448502474	red	1	0.032806	1.168
97_P5_H06	0.0424618326657	red	1	0.13225	1.8388
97_P5_H11	0.317011629986	red	1	0.16479	1.2497
97_P5_E06	-0.218488337419	red	1	1.2957	0.9568
97_P6_H02	NA	black	0	0.78994	0
97_P6_A08	0.457990472149	red	1	0.45733	0.33571
97_P5_B02	0.046719399456	red	1	0.83996	1.0996
97_P5_E10	NA	black	0	0.42438	0
97_P5_B11	-0.578420349337	red	1	1.4573	0.15316
97_P6_G07	-0.158536300461	red	1	0.69688	2.9942
97_P5_A05	-0.233223823136	red	1	1.3868	1.0996
97_P5_A11	-0.405990556412	red	1	1.3443	0.34142
97_P6_A06	-0.684479883975	red	1	0.13356	3.3105
97_P6_F07	-0.711395711682	red	1	1.8294	0.64893
97_P6_G04	0.0484049122703	red	1	0.4844	1.7532
97_P6_B05	0.583518769072	red	1	3.0131	2.4163
97_P5_D06	0.0298070713507	red	1	0.81803	1.511
97_P6_F08	0.215349550704	red	1	0.60975	0.83107
97_P5_F06	0.776181841748	red	1	0.14666	0.29866
97_P5_D08	0.00613559690733	red	1	0.81721	1.8476
97_P5_G11	-0.0668080122913	red	1	0.70044	2.3915
97_P6_F10	-0.50556455003	red	1	1.5563	0.62012
97_P5_H07	NA	black	0	0	0
97_P5_A07	NA	black	0	0.6663	0
97_P6_G11	-0.0245840655451	red	1	0.48336	2.0179
97_P5_C03	0.248481964786	red	1	0.5724	0.79327
97_P5_F01	NA	black	0	0.848	0
97_P6_E01	-0.0581288597506	red	1	2.7564	1.9007
97_P5_F03	0.148628079372	red	1	0.6397	1.0976
97_P5_B01	NA	black	0	2.2333	0
97_P6_H03	-0.0181014367345	red	1	0.071763	1.959
97_P6_E12	1.80167866407	red	1	3.7004	3.033
97_P5_G10	0.0659941405769	red	1	0.48749	1.6875
97_P5_C05	0.040229320289	red	1	1.101	2.3391
97_P6_D11	NA	black	0	0.2916	0
97_P5_H09	-0.166810492188	red	1	0.77484	3.5488
97_P6_B06	-1.12843048062	red	1	0.20664	4.4187
97_P5_F09	-0.772944086762	red	1	1.8094	0.50589
97_P6_F02	2.09460491711	red	1	2.766	3.8374
97_P5_D11	NA	black	0	0.26303	0
97_P5_H03	-0.300802329984	red	1	1.4335	0.95903
97_P5_D05	-0.112443765162	red	1	1.1427	1.0642
97_P6_H05	NA	black	0	0.95233	0
97_P6_D09	0.253202793927	red	1	0.2857	1.2863
97_P6_G09	-0.371066767321	red	1	1.8327	1.2684
97_P6_D08	NA	black	0	0	4.8969
97_P5_G06	0.0659065805756	red	1	0.35389	1.742
97_P5_A01	0.298232894314	red	1	1.3414	3.16
97_P6_H10	0.581412937508	red	1	0.23756	0.54992
97_P5_G01	0.303572937804	red	1	0.5888	0.4678
97_P6_E02	-0.245070831474	red	1	2.1378	1.6131
97_P6_B01	-0.0294774016737	red	1	0.88127	2.7566
97_P5_F10	-0.377974805692	red	1	1.3196	0.35727
97_P6_C10	0.127982505	red	1	1.355	2.441
97_P5_C09	-0.00623590743825	red	1	0.83431	2.0328
97_P5_E12	0.0775427879319	red	1	1.0236	3.5221
97_P5_E01	-0.855015932258	red	1	2.2388	0.87735
97_P6_D02	-0.0124610968563	red	1	0.93357	3.7552
97_P6_A07	-1.12467849072	red	1	2.2228	0.52406
97_P5_G03	0.434140045227	red	1	1.3984	3.5012
97_P6_G12	0.345783633238	red	1	0.1865	1.1667
97_P6_C03	0.109415570909	red	1	0.38294	1.6031
97_P6_H06	-1.49332015719	red	1	0.074505	4.72
97_P5_E09	NA	black	0	0	1.2648
97_P6_C01	-0.199633002589	red	1	2.1535	1.6785
97_P6_G03	0.736074560579	red	1	0.10165	0.4678
97_P5_G12	-0.820428687973	red	1	2.3179	0.97966
97_P5_G09	-0.135681780661	red	1	1.538	1.5724
97_P5_H04	0.329636402883	red	1	0.32539	1.037
MGH97_P7_B05	NA	black	0	0.21785	0
MGH97_P7_E10	-0.453571686088	red	1	0.58688	3.9983
MGH97_P7_A02	-0.0647211421589	red	1	1.2179	1.5636
MGH97_P7_C01	NA	black	0	1.0186	0
MGH97_P7_D06	NA	black	0	3.6657	0
MGH97_P7_H08	NA	black	0	0.28451	0
MGH97_P7_G11	NA	black	0	0	0.056584
MGH97_P7_A08	-0.253302927778	red	1	0.33228	2.6107
MGH97_P7_F07	NA	black	0	1.8887	0
MGH97_P7_C04	NA	black	0	0.11237	0
MGH97_P7_C02	0.460269176338	red	1	1.9572	2.685
MGH97_P7_F10	NA	black	0	1.4399	0
MGH97_P7_H05	0.639345406204	green3	2	1.7031	3.3183
MGH97_P7_B04	-1.37921166444	red	1	3.7464	1.1603
MGH97_P7_F09	NA	black	0	0.87578	0
MGH97_P7_H02	NA	black	0	0	2.6415
MGH97_P7_C11	0.621235724747	green3	2	0.12697	0.6581
MGH97_P7_G07	NA	black	0	0.060739	0
MGH97_P7_F06	-0.935059858497	red	1	0.12168	3.785
MGH97_P7_A06	-1.65650880621	red	1	2.9296	0.59837
MGH97_P7_D12	NA	black	0	0	1.6722
MGH97_P7_B02	2.3656749499	red	1	3.1075	3.7487
MGH97_P7_E03	NA	black	0	0	2.8922
MGH97_P7_D02	0.400583585416	red	1	0.32654	0.84157
MGH97_P7_B11	0.605177180058	green3	2	0.070389	0.77231
MGH97_P7_E09	0.0892383392586	red	1	0.6332	1.4441
MGH97_P7_B01	-1.60586937341	red	1	3.0193	0.69688
MGH97_P7_G06	-0.92484601362	red	1	0.30685	4.2915
MGH97_P7_B07	NA	black	0	0.66721	0
MGH97_P7_C05	-0.153536406699	red	1	2.2449	1.7557
MGH97_P7_E07	NA	black	0	0	0.92296
MGH97_P7_B12	0.204772362001	red	1	0.72421	0.28451
MGH97_P7_H07	-0.000227327383416	red	1	1.2203	1.9355
MGH97_P7_D04	-0.1417445411	red	1	0.8472	4.2535
MGH97_P7_C06	NA	black	0	0	0
MGH97_P7_G09	0.686313037939	green3	2	0.25942	0.24489
MGH97_P7_E06	-2.6705048892	black	0	3.8014	0.44042
MGH97_P7_F04	0.592840517642	red	1	0.23634	0.52507
MGH97_P7_C09	-0.533856443902	red	1	1.779	0.91227
MGH97_P7_G03	NA	black	0	0.51299	0
MGH97_P7_H01	-0.608746727678	red	1	2.373	1.257
MGH97_P7_B06	-0.615141105788	red	1	0.30334	3.5003
MGH97_P7_C08	-1.32978083571	red	1	2.56	0.61542
MGH97_P7_E08	NA	black	0	2.8193	0
MGH97_P7_F01	-0.160884834558	red	1	0.7277	3.1614
MGH97_P7_H03	0.0341834208238	red	1	1.373	2.0666
MGH97_P7_B10	NA	black	0	2.1434	0
MGH97_P7_E11	-2.0517465945	red	1	2.8576	0.21288
MGH97_P7_C03	NA	black	0	3.3224	0
MGH97_P7_H12	NA	black	0	0.084064	0
MGH97_P7_D07	NA	black	0	0.2228	0
MGH97_P7_A11	NA	black	0	2.2681	0
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	-1.32037046984	red	1	2.1574	0.18903
MGH97_P7_F08	-0.0980910877668	red	1	1.9723	1.7899
MGH97_P7_D11	0.727145064426	red	1	1.5801	3.8154
MGH97_P7_H09	NA	black	0	0	1.8078
MGH97_P7_D09	0.00785489076262	red	1	1.0779	2.0261
MGH97_P7_C12	NA	black	0	0.14926	0
MGH97_P7_H11	NA	black	0	0.062122	0
MGH97_P7_A04	0.796675542286	red	1	0.089498	0.36961
MGH97_P7_H06	-0.392553807712	red	1	0.098958	2.6895
MGH97_P7_F03	-0.0868404228405	red	1	0.34255	2.1667
MGH97_P7_A07	0.00491201743231	red	1	1.3973	1.9561
MGH97_P7_F11	NA	black	0	1.2054	0
MGH97_P7_G08	0.842113842242	red	1	2.2531	2.9986
MGH97_P7_E02	-0.355456515799	red	1	0.17249	2.6844
MGH97_P7_C07	0.290464461732	red	1	1.5792	2.6839
MGH97_P7_A09	NA	black	0	0	0.70576
MGH97_P7_B09	1.43587920556	red	1	3.0238	3.0853
MGH97_P7_G10	-1.71344791264	red	1	2.6041	0.27739
MGH97_P7_G02	1.73528937292	red	1	3.2633	3.183
MGH97_P7_H04	0.886975939088	red	1	0.05797	0.25459
MGH97_P7_G01	NA	black	0	0	1.9661
MGH97_P7_E05	3.19207926308	black	0	3.8045	3.7938
MGH97_P7_E04	NA	black	0	0	3.4289
MGH97_P7_E01	0.346365829177	red	1	1.3225	3.4328
MGH97_P7_F05	NA	black	0	0.77737	0
MGH97_P7_D05	1.20082876429	red	1	2.6528	3.1011
MGH97_P7_A03	-0.136320767953	red	1	1.107	0.67717
MGH97_P7_B03	1.41821036882	red	1	3.1266	3.0199
MGH97_P7_A05	NA	black	0	0	3.1924
MGH97_P7_D03	3.00564658887	black	0	2.5472	5.0362
MGH97_P7_F02	1.41213915147	red	1	2.9201	3.1238
MGH97_P7_G05	NA	black	0	0	0
MGH97_P7_D08	NA	black	0	0.28806	0
MGH97_P7_G04	0.0560617951515	red	1	0.87342	0.23634
MGH97_P8_A11	-1.3398613324	red	1	2.5494	0.59646
MGH97_P10_A12	0.91757542477	red	1	0.049631	0.21288
MGH97_P10_E09	0.0234493742341	red	1	0.8512	1.4668
MGH97_P9_B12	-0.847111802591	red	1	1.8651	0.46258
MGH97_P10_D07	NA	black	0	2.0694	0
MGH97_P8_D11	0.0956840808339	red	1	1.4281	2.2582
MGH97_P8_G05	NA	black	0	1.5661	0
MGH97_P9_C05	-0.367811132369	red	1	0.082703	2.6278
MGH97_P8_D03	-0.896061392111	red	1	3.3953	1.3635
MGH97_P8_H05	NA	black	0	0.30801	0
MGH97_P10_A09	-1.24977474621	red	1	0.14012	4.4582
MGH97_P10_E03	NA	black	0	0.15445	0
MGH97_P10_D04	0.161311517395	red	1	2.1489	2.1645
MGH97_P9_D12	NA	black	0	0.13093	0
MGH97_P8_H06	0.350705498545	red	1	0.26544	1.0649
MGH97_P8_H11	-0.826662720736	red	1	0.094912	3.5197
MGH97_P9_F12	-1.20429872353	red	1	2.5087	0.70133
MGH97_P8_D07	0.0032317411985	red	1	0.85758	1.8651
MGH97_P8_H02	0.0454024617587	red	1	0.99856	3.2561
MGH97_P8_D01	0.599550866117	green3	2	1.6017	3.4314
MGH97_P10_C04	0.00362168145773	red	1	1.3132	1.9535
MGH97_P9_E06	NA	black	0	0	0.97085
MGH97_P8_F12	NA	black	0	0	2.3291
MGH97_P8_H01	-0.344179801418	red	1	0.4782	3.1444
MGH97_P8_A05	-0.124926836898	red	1	1.0676	0.46362
MGH97_P9_F10	NA	black	0	1.8699	0
MGH97_P10_F10	-1.69194379444	red	1	2.5588	0.25217
MGH97_P9_G12	NA	black	0	2.6699	0
MGH97_P8_B04	0.502984196641	red	1	0.39944	0.37072
MGH97_P8_E11	-0.132549824451	red	1	0.8335	3.873
MGH97_P9_G10	-0.66221499827	red	1	0.2558	3.5031
MGH97_P10_D11	-0.914182048838	red	1	1.9989	0.54597
MGH97_P10_D01	-0.487707264933	red	1	2.3354	1.3791
MGH97_P10_H04	-0.229773946958	red	1	0.7031	3.4961
MGH97_P10_D12	-0.618626317234	red	1	0.15963	3.2199
MGH97_P8_D04	0.426736172824	red	1	1.3016	3.8996
MGH97_P8_F08	-0.184698707253	red	1	1.1276	0.41792
