Cell_name	Zvalue	Color	Cluster	CREB1	STMN1
MGH54_P6_G12	1.29062851702	green3	2	2.8109	6.5419
MGH54_P6_H01	NA	black	0	0.35727	0
MGH54_P6_H03	NA	black	0	0.21537	0
MGH54_P6_H05	-0.289784531542	red	1	0.21537	5.087
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0	0
MGH54_P6_H08	NA	black	0	0	1.2922
MGH54_P6_H09	-0.153804767332	red	1	0.88206	5.6259
MGH54_P6_H10	NA	black	0	2.9302	0
MGH54_P6_H11	-0.212468841394	red	1	0.81558	5.7874
MGH54_P6_H12	NA	black	0	0	1.7325
MGH54_P7_A02	4.12997592244	black	0	4.5851	7.7459
MGH54_P7_A03	1.32804682618	green3	2	0.088142	0.89995
MGH54_P7_A04	0.340466620566	red	1	2.0542	5.4295
MGH54_P7_A06	1.09795659998	green3	2	0.069015	1.5768
MGH54_P7_A07	-1.44488826148	red	1	0.07861	7.5533
MGH54_P7_A08	NA	black	0	2.9778	0
MGH54_P7_A10	NA	black	0	0	2.1545
MGH54_P7_A11	-4.1749645457	black	0	3.6829	0.3173
MGH54_P7_A12	-0.309959327339	red	1	0.66812	5.851
MGH54_P7_B01	NA	black	0	0	0
MGH54_P7_B03	-0.61720623364	red	1	0.14796	5.8314
MGH54_P7_B04	NA	black	0	0	0.83431
MGH54_P7_B05	NA	black	0	0	1.051
MGH54_P7_B06	-0.0525013201834	red	1	0.23143	4.4564
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	NA	black	0	0	0.83592
MGH54_P7_B09	1.48543130066	green3	2	0.10165	0.40708
MGH54_P7_B10	NA	black	0	0	5.1556
MGH54_P7_B12	NA	black	0	0	0.39835
MGH54_P7_C01	NA	black	0	0	6.7209
MGH54_P7_C03	-1.13563796278	red	1	0.070389	6.8686
MGH54_P7_C04	-1.11876681386	red	1	0.098958	6.8953
MGH54_P7_C05	NA	black	0	0.17121	0
MGH54_P7_C06	-0.919986602304	red	1	0.10299	6.4593
MGH54_P7_C07	NA	black	0	0	0.52907
MGH54_P7_C08	NA	black	0	0	7.0246
MGH54_P7_C09	NA	black	0	0	7.3534
MGH54_P7_C10	1.29804571469	green3	2	0.074505	1.0286
MGH54_P7_C11	1.41281301492	green3	2	0.15575	0.38405
MGH54_P7_C12	NA	black	0	0	6.8281
MGH54_P7_D01	NA	black	0	0.10969	0
MGH54_P7_D02	-0.776378096254	red	1	0.46989	7.0049
MGH54_P7_D03	-0.354628292816	red	1	0.22651	5.2688
MGH54_P7_D04	-0.531035040162	red	1	0.37295	5.9823
MGH54_P7_D05	NA	black	0	0	4.0528
MGH54_P7_D06	0.337230294321	red	1	2.8564	4.9731
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	NA	black	0	0	0
MGH54_P7_D12	NA	black	0	0	5.8752
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	-0.11585438887	red	1	0.025738	4.5624
MGH54_P7_E03	NA	black	0	0	0.37962
MGH54_P7_E04	NA	black	0	0	4.7168
MGH54_P7_E05	1.38960926363	green3	2	0.17249	0.37851
MGH54_P7_E06	-0.577845484865	red	1	0.30451	5.9869
MGH54_P7_E08	NA	black	0	0	3.3481
MGH54_P7_E09	-0.674379019631	red	1	0.086784	5.8764
MGH54_P7_E10	0.828029845864	red	1	0.12168	2.1661
MGH54_P7_E11	-0.832554789078	red	1	0.20038	6.4482
MGH54_P7_E12	-1.25543420807	red	1	0.10836	7.2203
MGH54_P7_F01	-0.830914039704	red	1	0.42438	7.0255
MGH54_P7_F02	1.3065440971	green3	2	0.15445	0.70929
MGH54_P7_F03	1.44455541541	green3	2	0.11902	0.45101
MGH54_P7_F04	NA	black	0	0	0.33571
MGH54_P7_F05	NA	black	0	0	0
MGH54_P7_F06	NA	black	0	0	1.8184
MGH54_P7_F08	NA	black	0	0.38405	0
MGH54_P7_F10	NA	black	0	0	1.3138
MGH54_P7_F11	NA	black	0	0	0
MGH54_P7_G01	NA	black	0	2.9973	0
MGH54_P7_G02	NA	black	0	0	0.34255
MGH54_P7_G03	NA	black	0	0.086784	0
MGH54_P7_G04	-0.414774689439	red	1	1.3561	0.34142
MGH54_P7_G06	NA	black	0	0	0
MGH54_P7_G07	NA	black	0	0.10165	0
MGH54_P7_G08	0.622610516965	red	1	1.6586	8.3073
MGH54_P7_G09	-0.0893039128841	red	1	0.20539	4.5495
MGH54_P7_G10	-0.352917168869	red	1	0.1137	5.1597
MGH54_P7_G11	-2.70405924277	black	0	4.4562	2.4257
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	1.38780111288	green3	2	0.1003	0.68885
MGH54_P7_H04	NA	black	0	0	5.8762
MGH54_P7_H05	NA	black	0	0	5.9098
MGH54_P7_H09	-1.53388855599	red	1	0.33914	8.6686
MGH54_P7_H10	NA	black	0	0	6.2749
MGH54_P8_A01	0.312319607367	red	1	0.18396	3.4717
MGH54_P8_A06	-3.375220886	black	0	4.2743	1.7515
MGH54_P8_A07	-0.799516081136	red	1	0.067639	6.1277
MGH54_P8_A09	NA	black	0	0.12565	0
MGH54_P8_A10	-1.1470442458	red	1	0.20789	7.2337
MGH54_P8_A11	-0.92463059934	red	1	0.066261	6.4008
MGH54_P8_A12	-0.412690787291	red	1	1.3901	0.72509
MGH54_P8_B01	NA	black	0	0.19912	0
MGH54_P8_B02	NA	black	0	0	5.9233
MGH54_P8_B04	1.43801210586	green3	2	0.073135	0.65352
MGH54_P8_B08	NA	black	0	0	0.26303
MGH54_P8_B09	NA	black	0	0	0
MGH54_P8_B12	-1.26633422109	red	1	0.041243	7.0817
MGH54_P8_C02	NA	black	0	0	6.7159
MGH54_P8_C04	1.58378275264	green3	2	0.069015	0.26903
MGH54_P8_C06	NA	black	0	0.13356	0
MGH54_P8_C07	-1.15699286258	red	1	0.051024	6.8723
MGH54_P8_C09	NA	black	0	0	0.6951
MGH54_P8_C12	1.42783204437	green3	2	0.16607	0.29042
MGH54_P8_D01	NA	black	0	0	6.5438
MGH54_P8_D03	1.33481756018	green3	2	0.10969	0.8024
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	-3.8156844178	black	0	3.4439	0.27858
MGH54_P8_D06	0.182747399078	red	1	0.062122	3.8705
MGH54_P8_D07	-0.607786756185	red	1	0.10165	5.7445
MGH54_P8_D08	NA	black	0	0	5.1768
MGH54_P8_D10	-0.935195815743	red	1	0.064883	6.4214
MGH54_P8_D11	-5.39970543741	black	0	4.3262	0.20038
MGH54_P8_D12	0.499894667972	red	1	0.66812	1.4016
MGH54_P8_E01	-0.124413900595	red	1	0.086784	4.6006
MGH54_P8_E04	NA	black	0	0	6.1959
MGH54_P8_E05	NA	black	0	0.17249	0
MGH54_P8_E07	-1.2533370552	red	1	0.042644	7.0576
MGH54_P8_E08	-4.0166129559	black	0	3.5326	0.22404
MGH54_P8_E10	0.35083652771	red	1	1.517	7.5731
MGH54_P8_F01	NA	black	0	0	3.6274
MGH54_P8_F02	NA	black	0	3.3734	0
MGH54_P8_F04	NA	black	0	0	0.25338
MGH54_P8_F05	-0.762142487527	red	1	0.049631	6.0175
MGH54_P8_F06	NA	black	0	3.8764	0
MGH54_P8_F08	-0.906792710279	red	1	0.066261	6.3617
MGH54_P8_F09	-0.463361333566	red	1	0.053806	5.3608
MGH54_P8_F10	1.33565202204	green3	2	0.18396	0.49365
MGH54_P8_F11	-1.18871898966	red	1	0.10836	7.0725
MGH54_P8_F12	-1.2425185854	red	1	0.045443	7.0412
MGH54_P8_G01	NA	black	0	0	6.6376
MGH54_P8_G03	1.46402804172	green3	2	0.11103	0.42868
MGH54_P8_G04	NA	black	0	0	6.0888
MGH54_P8_G05	NA	black	0	1.6112	0
MGH54_P8_G06	NA	black	0	0	5.4794
MGH54_P8_G07	NA	black	0	0	0.57531
MGH54_P8_G08	-1.09464484861	red	1	0.051024	6.7392
MGH54_P8_G09	-5.0079860804	black	0	4.1387	0.25701
MGH54_P8_G10	NA	black	0	0	6.3374
MGH54_P8_G11	1.61073400224	green3	2	0.04684	0.28806
MGH54_P8_G12	1.13924652044	green3	2	0.2762	0.71105
MGH54_P8_H01	1.36822478838	green3	2	0.18396	0.39177
MGH54_P8_H03	-1.68556309336	red	1	0.025738	7.9053
MGH54_P8_H04	1.28538603775	green3	2	0.18269	0.65535
MGH54_P8_H06	NA	black	0	0.073135	0
MGH54_P8_H07	-0.972873772054	red	1	0.051024	6.4776
MGH54_P8_H08	NA	black	0	0	6.2505
MGH54_P8_H10	-1.04087952915	red	1	0.045443	6.613
MGH54_P8_H12	NA	black	0	0	7.0119
MGH54_P10_A01	NA	black	0	0	5.0693
MGH54_P10_A02	-5.51445991117	black	0	4.6988	0.57531
MGH54_P10_A03	-0.169165508257	red	1	1.0807	7.3439
MGH54_P10_A04	0.380225493398	red	1	2.5366	5.1633
MGH54_P10_A05	NA	black	0	0	0
MGH54_P10_A06	NA	black	0	0	6.4004
MGH54_P10_A07	NA	black	0	0.23756	0
MGH54_P10_A09	-0.330219797543	red	1	1.406	1.4678
MGH54_P10_A10	-0.250838949878	red	1	0.079975	4.895
MGH54_P10_A11	-0.245484259467	red	1	0.11237	4.9016
MGH54_P10_A12	-0.346783154691	red	1	0.14143	5.1685
MGH54_P10_B01	NA	black	0	0	5.1133
MGH54_P10_B02	NA	black	0	0	1.6897
MGH54_P10_B03	NA	black	0	0	5.9982
MGH54_P10_B05	-0.440532981347	red	1	1.4076	0.70399
MGH54_P10_B06	-0.835669934888	red	1	0.36513	6.8593
MGH54_P10_B07	-0.0817580063334	red	1	3.0009	4.3433
MGH54_P10_B08	-0.0574382804816	red	1	1.129	0.43723
MGH54_P10_B09	-0.533900116474	red	1	0.23266	5.7483
MGH54_P10_B10	-0.174144246016	red	1	0.59264	5.0952
MGH54_P10_B11	1.41327515264	green3	2	0.13093	0.4916
MGH54_P10_B12	-0.354665182882	red	1	0.077243	5.1341
MGH54_P10_C01	1.38508684304	green3	2	0.11503	0.63877
MGH54_P10_C02	NA	black	0	0.11902	0
MGH54_P10_C03	-0.211198133305	red	1	0.83915	5.8679
MGH54_P10_C04	NA	black	0	0.55385	0
MGH54_P10_C05	NA	black	0	0	5.1808
MGH54_P10_C07	NA	black	0	2.8629	0
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	NA	black	0	0	0.81394
MGH54_P10_C10	1.10799578018	green3	2	0.37518	0.28688
MGH54_P10_C11	-0.0254553552206	red	1	0.10165	4.3664
MGH54_P10_C12	1.4086914791	green3	2	0.16607	0.34937
MGH54_P10_D01	-0.511583843322	red	1	0.13093	5.5558
MGH54_P10_D02	1.50164828352	green3	2	3.4874	6.1915
MGH54_P10_D03	-0.570227785237	red	1	0.12565	5.6885
MGH54_P10_D04	-1.585067949	red	1	2.4733	1.4147
MGH54_P10_D05	-0.578736006697	red	1	0.24732	5.8892
MGH54_P10_D06	0.736057658729	red	1	4.1447	5.1651
MGH54_P10_D07	0.0482761967022	red	1	0.72421	4.0522
MGH54_P10_D09	NA	black	0	0	6.057
MGH54_P10_D10	NA	black	0	0	5.9593
MGH54_P10_D11	NA	black	0	0	1.2582
MGH54_P10_D12	NA	black	0	0.085425	0
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	NA	black	0	0	4.749
MGH54_P10_E03	-0.993373281288	red	1	0.086784	6.5915
MGH54_P10_E04	NA	black	0	2.3354	0
MGH54_P10_E05	NA	black	0	0	4.9328
MGH54_P10_E06	1.38750963871	green3	2	3.9894	5.801
MGH54_P10_E07	-0.573199152916	red	1	0.1003	5.6628
MGH54_P10_E08	1.39204352694	green3	2	0.14012	0.51501
MGH54_P10_E09	NA	black	0	2.2135	0
MGH54_P10_E10	0.180314147349	red	1	0.90072	2.2863
MGH54_P10_E11	NA	black	0	0	4.6598
MGH54_P10_E12	1.27586344963	green3	2	0.15316	0.80571
MGH54_P10_F01	NA	black	0	0	5.226
MGH54_P10_F02	0.186679137114	red	1	0.13488	3.8334
MGH54_P10_F03	-0.293651174161	red	1	0.3584	5.2381
MGH54_P10_F04	1.38830724525	green3	2	0.14012	0.52607
MGH54_P10_F05	1.41025257676	green3	2	4.2989	5.7074
MGH54_P10_F06	NA	black	0	0	6.6567
MGH54_P10_F08	NA	black	0	0	4.6713
MGH54_P10_F09	1.07694135742	green3	2	0.37629	0.40708
MGH54_P10_F10	1.17839505361	green3	2	0.1776	1.0029
MGH54_P10_F11	0.66033772595	red	1	2.1424	6.2411
MGH54_P10_F12	-0.382256313177	red	1	0.73812	6.44
MGH54_P10_G01	NA	black	0	0	6.4811
MGH54_P10_G02	1.81450030883	green3	2	3.7435	6.3554
MGH54_P10_G03	NA	black	0	0	5.2403
MGH54_P10_G05	-1.34950729189	red	1	0.04684	7.2695
MGH54_P10_G06	-0.0179061742728	red	1	1.1545	5.5778
MGH54_P10_G07	1.47406810861	green3	2	0.12961	0.31846
MGH54_P10_G09	-3.55480011958	black	0	3.7418	1.0029
MGH54_P10_G10	-0.506205691511	red	1	0.090853	5.4968
MGH54_P10_G11	NA	black	0	0	0.43296
MGH54_P10_G12	1.0342659141	red	1	2.7814	6.1475
MGH54_P10_H02	NA	black	0	0	0
MGH54_P10_H03	NA	black	0	0	3.4885
MGH54_P10_H04	NA	black	0	0	7.3665
MGH54_P10_H05	-0.556306368654	red	1	0.22651	5.7973
MGH54_P10_H06	NA	black	0	0	5.938
MGH54_P10_H07	NA	black	0	0	5.8393
MGH54_P10_H08	-0.811394551718	red	1	0.11902	6.2413
MGH54_P10_H09	NA	black	0	0	5.3814
MGH54_P10_H10	1.30081997242	green3	2	0.21785	0.44679
MGH54_P10_H11	NA	black	0	0	4.8915
MGH54_P10_H12	1.23907344244	green3	2	0.21785	0.64708
MGH54_P11_A01	-0.905430019673	red	1	0.12829	6.4755
MGH54_P11_A02	NA	black	0	0	4.4234
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	1.29629650601	green3	2	0.17505	0.65444
MGH54_P11_A05	NA	black	0	0	6.2348
MGH54_P11_A06	-0.305653509943	red	1	1.3646	1.2857
MGH54_P11_A08	-0.538846399385	red	1	0.17249	5.6751
MGH54_P11_A09	-0.0261214318547	red	1	2.4942	4.3809
MGH54_P11_A10	1.37383800967	green3	2	0.094912	0.74846
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0	0
MGH54_P11_B01	0.0280046126154	red	1	0.27023	4.2325
MGH54_P11_B02	NA	black	0	0	3.5294
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	0.225960443378	red	1	1.5792	5.926
MGH54_P11_B06	NA	black	0	0	5.3171
MGH54_P11_B08	1.2000708045	green3	2	0.26664	0.54696
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	0.362206133178	red	1	2.3994	5.2003
MGH54_P11_B11	-0.298479063578	red	1	0.76129	6.0922
MGH54_P11_B12	NA	black	0	0	1.0335
MGH54_P11_C01	-0.848717251044	red	1	5.2013	4.0302
MGH54_P11_C02	NA	black	0	0	5.5
MGH54_P11_C03	0.0395941490789	red	1	1.2945	5.3292
MGH54_P11_C04	NA	black	0	0	5.183
MGH54_P11_C05	0.527176498381	red	1	0.17887	2.8858
MGH54_P11_C06	0.368739208464	red	1	0.11902	3.3775
MGH54_P11_C07	NA	black	0	0	6.7261
MGH54_P11_C08	NA	black	0	0.097611	0
MGH54_P11_C09	NA	black	0	0	6.775
MGH54_P11_C10	0.144653462052	red	1	0.23756	3.9051
MGH54_P11_C12	-0.895453302214	red	1	0.10702	6.4115
MGH54_P11_D01	NA	black	0	0	5.7732
MGH54_P11_D02	-0.0791928853918	red	1	3.3522	4.3836
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	0.989226370152	red	1	3.43	5.6292
MGH54_P11_D05	NA	black	0	0	5.7164
MGH54_P11_D06	1.16109572662	green3	2	0.16993	1.0834
MGH54_P11_D07	-1.18539025529	red	1	1.9877	0.9381
MGH54_P11_D08	0.170816854367	red	1	0.13225	3.8749
MGH54_P11_D09	-0.143092513062	red	1	0.11103	4.6539
MGH54_P11_D10	NA	black	0	1.0419	0
MGH54_P11_D11	-0.424029436749	red	1	0.08134	5.2976
MGH54_P11_D12	NA	black	0	0	6.0484
MGH54_P11_E01	NA	black	0	0	5.8214
MGH54_P11_E02	NA	black	0	0	0.73985
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	1.39876004195	green3	2	0.13356	0.52306
MGH54_P11_E05	NA	black	0	0	4.9759
MGH54_P11_E06	NA	black	0	3.4344	0
MGH54_P11_E07	0.799846298779	red	1	2.8361	5.7143
MGH54_P11_E08	-0.352228856573	red	1	0.13488	5.1761
MGH54_P11_E09	0.329404652408	red	1	1.5926	6.6372
MGH54_P11_E10	NA	black	0	0	4.4988
MGH54_P11_E11	NA	black	0	0	1.7334
MGH54_P11_E12	NA	black	0	0.097611	0
MGH54_P11_F01	NA	black	0	0	5.4896
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	-0.23195758511	red	1	0.14796	4.8902
MGH54_P11_F04	NA	black	0	0	5.5673
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	-0.646586921612	red	1	0.20289	5.9898
MGH54_P11_F07	1.37920342516	green3	2	0.13619	0.56949
MGH54_P11_F08	NA	black	0	0	4.2685
MGH54_P11_F09	0.431215355945	red	1	0.77231	0.93659
MGH54_P11_F10	-0.53920127969	red	1	0.075875	5.5554
MGH54_P11_F11	-0.030005861215	red	1	1.082	5.1221
MGH54_P11_F12	1.43253341594	green3	2	0.066261	0.69421
MGH54_P11_G01	-0.686468645047	red	1	0.27739	6.2314
MGH54_P11_G02	NA	black	0	0	5.1673
MGH54_P11_G03	-1.19649074966	red	1	0.13881	7.1657
MGH54_P11_G04	NA	black	0	0	0
MGH54_P11_G05	1.3580337789	green3	2	0.14926	0.57725
MGH54_P11_G06	NA	black	0	0	3.6519
MGH54_P11_G07	NA	black	0	0.052416	0
MGH54_P11_G08	NA	black	0	0	7.122
MGH54_P11_G09	NA	black	0	0	1.359
MGH54_P11_G10	NA	black	0	0.23634	0
MGH54_P11_G11	NA	black	0	0.053806	0
MGH54_P11_G12	-0.651472457076	red	1	0.4351	6.4996
MGH54_P11_H01	NA	black	0	0	5.4064
MGH54_P11_H02	-0.618802598575	red	1	0.52005	6.64
MGH54_P11_H03	-0.000304183774164	red	1	2.2525	4.4184
MGH54_P11_H04	0.980114872668	red	1	2.5298	6.3567
MGH54_P11_H05	NA	black	0	1.3846	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	4.8629
MGH54_P11_H08	NA	black	0	0	3.5669
MGH54_P11_H09	-0.850454949721	red	1	0.10836	6.3117
MGH54_P11_H10	-0.00903209595096	red	1	0.27858	4.3403
MGH54_P11_H11	NA	black	0	0	0.24367
MGH54_P11_H12	1.62714781756	green3	2	0.04684	0.24367
MGH54_P12_A01	NA	black	0	0	6.3347
MGH54_P12_A02	0.673198480374	red	1	2.0233	6.5584
MGH54_P12_A03	-0.357783098599	red	1	0.18523	5.2359
MGH54_P12_A04	0.249080162706	red	1	2.923	4.8249
MGH54_P12_A05	0.4685264407	red	1	3.4555	5.0176
MGH54_P12_A06	-0.0838051259947	red	1	3.4692	4.3894
MGH54_P12_A07	0.988260198651	red	1	0.26664	1.2648
MGH54_P12_A08	-0.0418465075931	red	1	0.98768	4.917
MGH54_P12_A09	NA	black	0	0	4.3955
MGH54_P12_A10	NA	black	0	0	5.4301
MGH54_P12_A11	NA	black	0	0.1003	0
MGH54_P12_B01	NA	black	0	0	4.2654
MGH54_P12_B02	0.0468919692844	red	1	1.6351	4.65
MGH54_P12_B03	0.327065591742	red	1	1.9646	5.4999
MGH54_P12_B04	NA	black	0	0	4.2296
MGH54_P12_B05	-0.107741974281	red	1	0.13225	4.5746
MGH54_P12_B06	0.408129032156	red	1	1.7999	6.1717
MGH54_P12_B07	0.466576475626	red	1	2.4924	5.3595
MGH54_P12_B08	-0.00323191415607	red	1	3.4791	4.4808
MGH54_P12_B09	NA	black	0	0	5.5061
MGH54_P12_B10	0.186319962562	red	1	3.431	4.6961
MGH54_P12_B11	-0.103274256761	red	1	1.3271	2.936
MGH54_P12_C01	NA	black	0	0	5.1737
MGH54_P12_C02	0.158807985838	red	1	1.4521	6.0182
MGH54_P12_C03	NA	black	0	0	4.7436
MGH54_P12_C04	NA	black	0	0	5.3279
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	5.9291
MGH54_P12_C09	1.33065087653	green3	2	3.9243	5.7739
MGH54_P12_C11	0.266087141835	red	1	1.6884	5.7924
MGH54_P12_C12	NA	black	0	0	6.9495
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	6.4545
MGH54_P12_D04	0.290092233586	red	1	3.7327	4.7924
MGH54_P12_D05	NA	black	0	0	4.6122
MGH54_P12_D06	0.215477897349	red	1	0.10836	3.7722
MGH54_P12_D07	1.34290628661	green3	2	2.9302	6.4805
MGH54_P12_D08	0.448684572579	red	1	1.8639	6.1616
MGH54_P12_D09	1.13931460704	green3	2	2.9561	6.1428
MGH54_P12_D10	1.3443414196	green3	2	0.060739	0.95084
MGH54_P12_D11	1.51072706466	green3	2	0.11636	0.27023
MGH54_P12_D12	NA	black	0	0	5.1084
MGH54_P12_E01	1.503936809	green3	2	3.235	6.3968
MGH54_P12_E02	-0.529552831975	red	1	0.123	5.5889
MGH54_P12_E03	NA	black	0	0	0
MGH54_P12_E04	2.114546234	black	0	4.3479	6.278
MGH54_P12_E05	-1.18646535039	red	1	0.15575	7.1865
MGH54_P12_E06	-0.62489370677	red	1	0.071763	5.7441
MGH54_P12_E07	0.730995986017	red	1	2.2379	6.2551
MGH54_P12_E08	0.813805097324	red	1	4.0652	5.2491
MGH54_P12_E09	-0.380591415215	red	1	0.086784	5.202
MGH54_P12_E10	-0.0493941031703	red	1	3.16	4.4031
MGH54_P12_E11	-0.0706973057008	red	1	0.62106	4.6633
MGH54_P12_E12	0.34413298252	red	1	2.0528	5.4424
MGH54_P12_F01	-0.460630454303	red	1	0.37962	5.7809
MGH54_P12_F02	-0.990351217826	red	1	4.2248	3.6868
MGH54_P12_F03	-0.376744208439	red	1	0.70841	6.2964
MGH54_P12_F04	-0.414045148358	red	1	0.6581	6.2907
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	0	0
MGH54_P12_F07	-0.838881059796	red	1	0.36177	6.8589
MGH54_P12_F08	-0.521687049658	red	1	0.09356	5.5356
MGH54_P12_F09	-0.61267258534	red	1	1.5969	1.1532
MGH54_P12_F10	-0.977972378771	red	1	0.14796	6.6846
MGH54_P12_F11	NA	black	0	1.898	0
MGH54_P12_F12	NA	black	0	0	4.8705
MGH54_P12_G01	-0.817656416634	red	1	0.40817	6.9342
MGH54_P12_G02	0.436497268832	red	1	2.1976	5.5414
MGH54_P12_G03	0.0168489255194	red	1	0.27977	4.2648
MGH54_P12_G04	NA	black	0	0	6.0216
MGH54_P12_G05	-0.367917697417	red	1	0.1776	5.2542
MGH54_P12_G06	NA	black	0	0	1.3707
MGH54_P12_G07	-0.658279421106	red	1	0.31615	6.2347
MGH54_P12_G08	-0.417377409855	red	1	0.37629	5.6425
MGH54_P12_G09	NA	black	0	0	6.0819
MGH54_P12_G10	0.140603124341	red	1	1.5524	5.3842
MGH54_P12_G11	0.728811770978	red	1	3.4988	5.3033
MGH54_P12_H01	NA	black	0	0	7.6455
MGH54_P12_H02	-2.61008863593	black	0	3.2127	1.254
MGH54_P12_H03	1.53750594602	green3	2	3.9425	5.964
MGH54_P12_H04	0.0748534506154	red	1	1.044	0.91073
MGH54_P12_H05	-0.29296308208	red	1	0.84077	6.4064
MGH54_P12_H06	0.27359801068	red	1	1.6991	5.8024
MGH54_P12_H07	NA	black	0	0	5.8349
MGH54_P12_H09	NA	black	0	0.15056	0
MGH54_P12_H10	1.15223673452	green3	2	3.1077	6.0325
MGH54_P12_H11	-0.548038683749	red	1	0.40272	6.0962
MGH54_P9_A01	2.17166545037	black	0	3.4049	7.0617
MGH54_P9_A02	-0.82547205717	red	1	0.21909	6.4701
MGH54_P9_A03	-0.435913086761	red	1	0.12433	5.3677
MGH54_P9_A04	-0.160533497824	red	1	2.8568	4.2052
MGH54_P9_A05	0.210322192357	red	1	1.8659	5.1994
MGH54_P9_A06	1.33975535148	green3	2	0.1635	0.57143
MGH54_P9_A07	NA	black	0	0	6.4503
MGH54_P9_A08	1.0841484113	green3	2	2.7077	6.3171
MGH54_P9_A09	NA	black	0	0.11902	0
MGH54_P9_A10	NA	black	0	0	5.2327
MGH54_P9_A11	NA	black	0	0	4.7506
MGH54_P9_A12	1.0647285512	green3	2	0.25822	1.044
MGH54_P9_B01	0.0678635889283	red	1	0.1177	4.1373
MGH54_P9_B02	NA	black	0	0	6.3786
MGH54_P9_B03	1.41525346793	green3	2	0.10434	0.5955
MGH54_P9_B04	-0.648219584247	red	1	0.19409	5.9792
MGH54_P9_B05	NA	black	0	3.9611	0
MGH54_P9_B06	-0.470176757932	red	1	0.12565	5.4509
MGH54_P9_B07	NA	black	0	0	4.7014
MGH54_P9_B10	NA	black	0	0	4.2747
MGH54_P9_B11	-0.130161105631	red	1	0.36065	4.7322
MGH54_P9_B12	-0.354773778927	red	1	0.36513	5.4338
MGH54_P9_C01	NA	black	0	0	5.0167
MGH54_P9_C02	-0.355507535243	red	1	0.46884	5.5967
MGH54_P9_C03	NA	black	0	3.9346	0
MGH54_P9_C04	NA	black	0	3.7492	0
MGH54_P9_C05	0.67532710193	red	1	2.8092	5.5314
MGH54_P9_C06	-0.768331000095	red	1	0.1137	6.1329
MGH54_P9_C07	-1.05480451817	red	1	2.4185	2.3086
MGH54_P9_C08	1.14954640074	green3	2	3.8395	5.6309
MGH54_P9_C09	-0.913603237853	red	1	1.7066	0.52907
MGH54_P9_C10	NA	black	0	0	5.3345
MGH54_P9_C11	1.32218119296	green3	2	3.5409	5.953
MGH54_P9_C12	1.1608465221	green3	2	0.23143	0.84077
MGH54_P9_D01	1.27078736667	green3	2	4.1016	5.6518
MGH54_P9_D03	-4.01547316547	black	0	3.918	0.81065
MGH54_P9_D04	0.567253777149	red	1	3.3709	5.1515
MGH54_P9_D05	NA	black	0	0	3.012
MGH54_P9_D07	NA	black	0	3.06	0
MGH54_P9_D08	NA	black	0	0	4.5263
MGH54_P9_D09	1.2131464702	green3	2	2.9315	6.2792
MGH54_P9_D10	1.14109478876	green3	2	2.7645	6.3474
MGH54_P9_D11	1.48362264411	green3	2	2.9969	6.6161
MGH54_P9_D12	-0.538308884472	red	1	0.38847	6.0359
MGH54_P9_E01	-0.76957324816	red	1	0.10568	6.1224
MGH54_P9_E02	NA	black	0	2.8213	0
MGH54_P9_E03	-0.560293747044	red	1	0.13881	5.6822
MGH54_P9_E04	NA	black	0	0	7.1457
MGH54_P9_E05	-0.615509608611	red	1	0.13225	5.8047
MGH54_P9_E06	-0.334607903722	red	1	0.24001	5.2291
MGH54_P9_E07	NA	black	0	0	4.6437
MGH54_P9_E08	NA	black	0	0	6.1047
MGH54_P9_E09	-0.295981932947	red	1	3.0932	4.0663
MGH54_P9_E10	0.0635228864209	red	1	2.6034	4.5529
MGH54_P9_E11	0.447800183164	red	1	2.5821	5.2686
MGH54_P9_E12	-0.924485544704	red	1	0.13881	6.5408
MGH54_P9_F01	NA	black	0	0	4.854
MGH54_P9_F02	NA	black	0	0	5.2586
MGH54_P9_F03	NA	black	0	0	5.7899
