Cell_name	Zvalue	Color	Cluster	ASCL1	HES6
MGH36_P6_A12	NA	black	0	3.0488	0
MGH36_P6_H09	NA	black	0	0	0
MGH53_P4_G04	NA	black	0	0	0
MGH36_P10_G12	NA	black	0	0	2.1846
MGH53_P2_H12	NA	black	0	0	0
MGH53_P4_D10	NA	black	0	0	0
MGH53_P4_D01	NA	black	0	0	0
MGH36_P6_B07	NA	black	0	0	0
MGH36_P10_B12	NA	black	0	0	0
MGH53_P2_G11	NA	black	0	0	0
MGH53_P1_E04	NA	black	0	0	0
MGH54_P2_C12	4.48523529652	black	0	0.62106	1.1699
MGH53_P4_B07	NA	black	0	0	0
MGH53_P4_F09	NA	black	0	0	0
MGH36_P2_H11	NA	black	0	0	0
MGH36_P5_A11	NA	black	0	0	0
MGH53_P1_A09	NA	black	0	0	0
MGH53_P2_B02	NA	black	0	0	0
MGH53_P4_E04	NA	black	0	0	0
MGH53_P4_D08	NA	black	0	0	0
MGH36_P1_F07	NA	black	0	0	0
MGH53_P2_E11	NA	black	0	0	0
MGH36_P1_G06	NA	black	0	0	0
MGH36_P6_F03	NA	black	0	0	0
MGH54_P2_H06	NA	black	0	0	0
MGH36_P8_H12	3.04048403904	black	0	0.79077	2.1401
MGH53_P1_B06	NA	black	0	0	0
MGH53_P4_F12	NA	black	0	0	0
MGH53_P4_G12	NA	black	0	0	0
MGH53_P2_E08	NA	black	0	0	0
MGH53_P1_F06	NA	black	0	0	0
MGH53_P1_D02	NA	black	0	0	0
MGH36_P9_D01	NA	black	0	0	0
MGH36_P6_F02	NA	black	0	0	0
MGH53_P2_E07	NA	black	0	0	0
MGH53_P4_H08	NA	black	0	0	0
MGH36_P6_F11	NA	black	0	0	0
MGH36_P8_C08	NA	black	0	0	0
MGH53_P2_D10	NA	black	0	0	0
MGH53_P4_D03	NA	black	0	0	0
MGH53_P2_C04	NA	black	0	0	0
MGH53_P1_E08	NA	black	0	0	0
MGH54_P2_A08	NA	black	0	0	0
MGH36_P4_H07	NA	black	0	0	0
MGH36_P9_D06	NA	black	0	0	0
MGH53_P4_C04	NA	black	0	0	0
MGH53_P1_E10	NA	black	0	0	0
MGH53_P2_E09	NA	black	0	0	0
MGH36_P3_C10	NA	black	0	0	0
MGH53_P2_F01	NA	black	0	0	0
MGH53_P4_H05	NA	black	0	0	0
MGH53_P4_G10	NA	black	0	0	0
MGH54_P2_D07	NA	black	0	0	0
MGH53_P2_D09	NA	black	0	0	0
MGH53_P1_D09	NA	black	0	0	0
MGH54_P2_B08	NA	black	0	0	0
MGH54_P2_G05	NA	black	0	0	0
MGH53_P2_F06	NA	black	0	0	0
MGH36_P3_E01	NA	black	0	0	0
MGH36_P5_E12	NA	black	0	0	0
MGH53_P4_A12	NA	black	0	0	0
MGH36_P9_F01	NA	black	0	0	0
MGH36_P3_H10	NA	black	0	0	0
MGH36_P3_H02	NA	black	0	0	0
MGH36_P5_C10	NA	black	0	0	0
MGH54_P2_B05	NA	black	0	0	1.3511
MGH36_P2_F09	NA	black	0	0	0
MGH53_P4_A05	NA	black	0	0	0
MGH54_P2_H10	NA	black	0	0	0
MGH53_P4_E06	NA	black	0	0	0
MGH53_P4_D12	NA	black	0	0	0
MGH54_P2_H07	NA	black	0	0	0
MGH53_P2_E03	NA	black	0	0	0
MGH53_P1_A05	NA	black	0	0	0
MGH36_P7_D12	6.43600704872	black	0	0.16736	0.29631
MGH53_P4_H03	NA	black	0	0	0
MGH53_P2_E05	NA	black	0	0	0
MGH36_P4_H11	NA	black	0	0	0
MGH53_P1_B01	NA	black	0	0	0
MGH54_P2_G03	NA	black	0	0	0
MGH53_P2_F12	NA	black	0	0	0
MGH36_P4_C09	NA	black	0	0	0
MGH36_P5_C08	NA	black	0	0	0
MGH36_P4_H06	NA	black	0	0	0
MGH36_P10_E01	NA	black	0	0	0
MGH36_P8_E12	NA	black	0	0	0
MGH53_P2_C10	NA	black	0	0	0
MGH36_P4_H08	NA	black	0	0	0
MGH36_P7_F07	NA	black	0	0	0
MGH54_P2_A09	NA	black	0	0	0
MGH36_P6_H11	NA	black	0	0	0
MGH53_P2_E12	NA	black	0	0	0
MGH53_P1_F08	NA	black	0	0	0
MGH36_P6_D12	NA	black	0	0	1.0711
MGH36_P2_H09	NA	black	0	0	0
MGH53_P1_C01	NA	black	0	0	0
MGH53_P2_F11	NA	black	0	0	0
MGH36_P6_H04	NA	black	0	0	0
MGH36_P5_G05	NA	black	0	0	0
MGH53_P4_B04	NA	black	0	0	0
MGH53_P1_E05	NA	black	0	0	0
MGH36_P10_A08	NA	black	0	0	0
MGH36_P9_G01	NA	black	0	0	0
MGH53_P4_A06	NA	black	0	0	0
MGH36_P6_B09	NA	black	0	0	0
MGH54_P2_D09	NA	black	0	0	0
MGH53_P1_E06	NA	black	0	0	0
MGH36_P4_A10	NA	black	0	0	0
MGH36_P6_B02	NA	black	0	0	0
MGH53_P4_G06	NA	black	0	0	0
MGH36_P8_F01	NA	black	0	0	0
MGH36_P9_F06	NA	black	0	0	0
MGH36_P5_H04	NA	black	0	0	0
MGH53_P1_B03	NA	black	0	0	0
MGH53_P2_D05	NA	black	0	0	0
MGH36_P4_G12	NA	black	0	0	0
MGH53_P2_D11	NA	black	0	0	0
MGH53_P4_C02	NA	black	0	0	0
MGH53_P4_F04	NA	black	0	0	0
MGH36_P3_D10	NA	black	0	0	0
MGH54_P2_F04	NA	black	0	0	0
MGH36_P6_A03	NA	black	0	0	0
MGH53_P1_F07	NA	black	0	0	0
MGH36_P5_H08	NA	black	0	0	0
MGH54_P2_A04	NA	black	0	0	0
MGH53_P4_E11	NA	black	0	0	0
MGH53_P2_G03	NA	black	0	0	0
MGH36_P3_F04	NA	black	0	0	0
MGH54_P2_B02	NA	black	0	0	0
MGH36_P5_C07	NA	black	0	0	0
MGH53_P2_E02	NA	black	0	0	0
MGH54_P2_F09	NA	black	0	0	0
MGH36_P3_D05	NA	black	0	0	0
MGH36_P5_F12	NA	black	0	0	0
MGH53_P2_H09	NA	black	0	0	4.3672
MGH54_P2_F07	NA	black	0	0	0.35614
MGH36_P5_D10	NA	black	0	0	0
MGH54_P2_F11	NA	black	0	0	0
MGH53_P2_H04	NA	black	0	0	0
MGH36_P6_F09	NA	black	0	0	0
MGH36_P9_F05	NA	black	0	0	0
MGH36_P8_G11	NA	black	0	0	0
MGH54_P2_A07	NA	black	0	0	0
MGH36_P7_H06	NA	black	0	0	0
MGH53_P1_A01	NA	black	0	0	0
MGH53_P1_A02	NA	black	0	0	0
MGH54_P2_E07	NA	black	0	0	0
MGH53_P4_F07	NA	black	0	0	0
MGH53_P2_C05	NA	black	0	0	0
MGH53_P4_H07	NA	black	0	0	0
MGH53_P2_C06	NA	black	0	0	0
MGH36_P3_F03	NA	black	0	0	0
MGH36_P2_A10	NA	black	0	0	0
MGH53_P4_E03	NA	black	0	0	4.6111
MGH36_P9_D12	NA	black	0	0	0
MGH54_P2_H03	NA	black	0	0	0
MGH36_P4_D06	NA	black	0	0	0
MGH53_P2_B03	NA	black	0	0	0
MGH53_P4_F03	NA	black	0	0	0
MGH36_P10_E09	NA	black	0	0	0
MGH53_P1_G02	NA	black	0	0	0
MGH54_P2_A02	NA	black	0	0	0
MGH36_P3_A07	NA	black	0	0	0
MGH53_P4_E12	NA	black	0	0	0
MGH54_P2_A03	NA	black	0	0	0
MGH53_P4_E10	NA	black	0	0	0
MGH54_P2_D08	NA	black	0	0	0
MGH36_P8_A02	NA	black	0	0	0
MGH54_P2_B07	NA	black	0	0	0
MGH53_P1_B10	NA	black	0	0	0
MGH53_P2_F08	NA	black	0	0	0
MGH36_P10_A01	NA	black	0	0	0
MGH36_P10_F01	NA	black	0	0	0
MGH53_P4_G03	NA	black	0	0	0
MGH53_P1_F12	NA	black	0	0	0
MGH36_P4_B03	NA	black	0	0	0
MGH54_P2_C07	NA	black	0	0	0
MGH53_P1_B02	NA	black	0	0	0
MGH54_P2_D05	NA	black	0	0	0
MGH53_P2_C08	NA	black	0	0	0
MGH53_P4_H09	NA	black	0	0	0
MGH36_P8_H02	NA	black	0	0	0
MGH36_P10_H10	NA	black	0	0	0
MGH53_P1_A12	NA	black	0	0	0
MGH36_P8_F08	NA	black	0	0	0
MGH53_P1_D10	NA	black	0	0	0
MGH53_P4_A09	NA	black	0	0	0
MGH53_P2_H08	NA	black	0	0	0
MGH36_P4_A09	NA	black	0	0	0
MGH53_P4_C08	NA	black	0	0	0
MGH36_P5_E04	NA	black	0	0	0
MGH53_P2_A07	NA	black	0	0	0
MGH54_P2_G10	NA	black	0	0	0
MGH36_P7_E06	NA	black	0	0	0
MGH36_P9_D04	NA	black	0	0	0
MGH53_P1_C12	NA	black	0	0	0
MGH36_P8_F06	NA	black	0	0	0
MGH36_P1_G11	NA	black	0	0	0
MGH53_P1_F02	NA	black	0	0	0
MGH54_P2_D10	NA	black	0	0	0
MGH36_P9_A08	NA	black	0	0	0
MGH53_P2_H03	NA	black	0	0	0
MGH53_P4_B03	NA	black	0	0	0
MGH53_P1_F10	NA	black	0	0	0
MGH53_P4_B05	NA	black	0	0	0
MGH53_P2_B08	NA	black	0	0	0
MGH36_P3_B06	NA	black	0	0	0
MGH36_P10_C02	NA	black	0	0	0
MGH36_P2_E05	NA	black	0	0	0
MGH54_P2_G09	NA	black	0	0	0
MGH54_P2_D12	NA	black	0	0	0
MGH53_P2_H02	NA	black	0	0	0
MGH36_P8_F11	NA	black	0	0	0
MGH53_P2_A10	NA	black	0	0	0
MGH54_P2_E09	NA	black	0	0	3.4378
MGH36_P3_H06	NA	black	0	0	0
MGH36_P5_D05	NA	black	0	0	0
MGH54_P2_A11	NA	black	0	0	0
MGH54_P2_G04	NA	black	0	0	0
MGH36_P6_C01	NA	black	0	0	0
MGH53_P2_E06	NA	black	0	0	0
MGH53_P1_E01	NA	black	0	0	0
MGH36_P1_B01	NA	black	0	0	0
MGH54_P2_H04	NA	black	0	0	0
MGH36_P2_C05	NA	black	0	0	0
MGH36_P6_H05	NA	black	0	0	0
MGH36_P10_E06	NA	black	0	0	0
MGH54_P2_F03	NA	black	0	0	0
MGH36_P4_B10	NA	black	0	0	0
MGH54_P2_F02	NA	black	0	0	0
MGH36_P2_E11	NA	black	0	0	0
MGH54_P2_D11	NA	black	0	0	0
MGH54_P2_G01	NA	black	0	0	0
MGH36_P9_D02	NA	black	0	0	0
MGH54_P2_E06	NA	black	0	0	0
MGH54_P16_F12	0.471795537238	red	1	0.63784	4.1203
MGH53_P5_C12	NA	black	0	0	1.3912
MGH54_P12_C10	NA	black	0	0	0
MGH54_P16_F02	NA	black	0	0	0
MGH54_P11_C11	NA	black	0	0	0
MGH53_P1_E03	NA	black	0	0	0
MGH54_P15_D06	NA	black	0	0	0
MGH54_P14_F05	NA	black	0	0	4.8514
MGH54_P16_A03	NA	black	0	0	0
MGH53_P4_G11	NA	black	0	0	0
MGH53_P7_B09	NA	black	0	0	0
MGH54_P17_D11	NA	black	0	0	0
MGH54_P10_G04	NA	black	0	0	4.906
MGH54_P10_C06	NA	black	0	0	0
MGH53_P2_A02	NA	black	0	0	0
MGH53_P4_F06	NA	black	0	0	0
MGH53_P7_F07	NA	black	0	0	0
MGH53_P11_F06	NA	black	0	0	0
MGH53_P5_G02	NA	black	0	0	0
MGH53_P1_F09	NA	black	0	0	0
MGH53_P11_H03	NA	black	0	0	0
MGH53_P10_D11	NA	black	0	0	0
MGH53_P1_A10	NA	black	0	0	3.7875
MGH53_P4_B12	NA	black	0	0	0
MGH53_P5_H09	NA	black	0	0	1.4249
MGH53_P9_D07	NA	black	0	0	0
MGH53_P11_E03	NA	black	0	0	4.2615
MGH53_P1_C02	NA	black	0	0	0
MGH53_P10_F11	NA	black	0	0	0
MGH53_P1_E02	NA	black	0	0	3.7162
MGH53_P1_D07	NA	black	0	0	0
MGH53_P6_B01	NA	black	0	0	0
MGH53_P2_G04	NA	black	0	0	0
MGH53_P1_C05	NA	black	0	0	0
MGH53_P2_G09	NA	black	0	0	0
MGH53_P5_A05	NA	black	0	0	0
MGH53_P5_F04	NA	black	0	0	0
MGH53_P10_H03	NA	black	0	0	0
MGH53_P11_F08	NA	black	0	0	0
MGH54_P7_F12	NA	black	0	0	0
MGH53_P8_F03	NA	black	0	0	0
MGH53_P11_A07	NA	black	0	0	0
MGH53_P6_B11	NA	black	0	0	0
MGH53_P4_C07	NA	black	0	0	0
MGH53_P6_H06	NA	black	0	0	0
MGH36_P1_A01	NA	black	0	0	0.82538
MGH36_P1_A02	NA	black	0	1.4141	0
MGH36_P1_A03	NA	black	0	0	0
MGH36_P1_A04	NA	black	0	0	0
MGH36_P1_A05	NA	black	0	0	0.26063
MGH36_P1_A06	NA	black	0	0	4.7391
MGH36_P1_A08	NA	black	0	4.6043	0
MGH36_P1_A10	-0.100825881018	red	1	3.7897	3.2307
MGH36_P1_A12	-0.385534262233	red	1	0.97746	4.768
MGH36_P1_B02	-1.26861673091	red	1	0.46676	5.2661
MGH36_P1_B03	NA	black	0	0	2.0952
MGH36_P1_B04	0.162288222993	red	1	2.7472	4.1945
MGH36_P1_B06	0.0134614947746	red	1	3.5795	4.3509
MGH36_P1_B07	NA	black	0	0	0
MGH36_P1_B08	NA	black	0	1.4605	0
MGH36_P1_B09	NA	black	0	0	0.45101
MGH36_P1_B10	1.47287174081	black	0	0.082703	3.5423
MGH36_P1_B11	-0.194337160107	red	1	3.3472	5.6107
MGH36_P1_B12	0.608900175615	red	1	2.6385	3.2611
MGH36_P1_C01	NA	black	0	0	3.1043
MGH36_P1_C03	NA	black	0	0	5.6769
MGH36_P1_C05	NA	black	0	0	0
MGH36_P1_C06	0.767320115182	red	1	1.6383	3.6963
MGH36_P1_C07	-0.400425404607	red	1	2.1319	5.0635
MGH36_P1_C08	NA	black	0	0	0
MGH36_P1_C09	NA	black	0	0	3.9356
MGH36_P1_C10	-1.06411691171	red	1	0.22033	5.0733
MGH36_P1_C11	-0.0711323175973	red	1	4.5479	4.4814
MGH36_P1_D01	NA	black	0	1.2732	0
MGH36_P1_D02	0.180843785253	red	1	3.1612	3.822
MGH36_P1_D03	0.253177009735	red	1	2.8432	3.917
MGH36_P1_D04	NA	black	0	0	3.8478
MGH36_P1_D06	NA	black	0	0	0
MGH36_P1_D07	0.0121368798888	red	1	4.1069	4.7002
MGH36_P1_D08	0.989766660818	green3	2	2.7577	1.984
MGH36_P1_D09	NA	black	0	0	0
MGH36_P1_D11	NA	black	0	0	5.1425
MGH36_P1_F01	0.00895165611527	red	1	3.2872	4.5457
MGH36_P1_F02	-0.98299686914	red	1	0.85439	5.1878
MGH36_P1_F03	0.269148744584	red	1	2.0663	4.1725
MGH36_P1_F04	NA	black	0	0	0.12168
MGH36_P1_F05	1.103745975	green3	2	0.77568	3.6426
MGH36_P1_F06	NA	black	0	0	0
MGH36_P1_F08	1.6259398492	black	0	0.55582	3.3245
MGH36_P1_F11	0.359230660058	red	1	2.8398	3.6319
MGH36_P1_F12	1.31607896113	green3	2	1.8225	2.9587
MGH36_P1_G02	NA	black	0	0	0
MGH36_P1_G03	NA	black	0	1.2732	0
MGH36_P1_G04	NA	black	0	0	0.58688
MGH36_P1_G07	NA	black	0	0	5.0333
MGH36_P1_G08	0.469953418962	red	1	3.1714	2.1512
MGH36_P1_G09	NA	black	0	0	4.1893
MGH36_P1_H02	NA	black	0	0	3.8168
MGH36_P1_H03	-0.137436680612	red	1	2.1303	4.7148
MGH36_P1_H04	NA	black	0	0	0.082703
MGH36_P1_H05	NA	black	0	0	3.9686
MGH36_P1_H06	0.473288426973	red	1	1.8205	3.9701
MGH36_P1_H07	NA	black	0	0	4.5468
MGH36_P1_H09	NA	black	0	0	4.0055
MGH36_P1_H10	-1.77412824939	black	0	4.6343	1.2284
MGH36_P3_A01	NA	black	0	0.46989	0
MGH36_P3_A02	-0.115768562182	red	1	6.0324	4.6327
MGH36_P3_A03	NA	black	0	0	5.1059
MGH36_P3_A04	NA	black	0	0	0
MGH36_P3_A05	NA	black	0	0	1.005
MGH36_P3_A08	3.96526595599	black	0	0.22033	1.9077
MGH36_P3_A09	-0.0404314496055	red	1	4.2357	4.4828
MGH36_P3_A10	0.00945508697765	red	1	4.9902	4.6984
MGH36_P3_A12	NA	black	0	0	0
MGH36_P3_B02	NA	black	0	5.304	0
MGH36_P3_B03	NA	black	0	0	0
MGH36_P3_B04	NA	black	0	4.7369	0
MGH36_P3_B09	NA	black	0	5.5296	0
MGH36_P3_B10	NA	black	0	3.4445	0
MGH36_P3_B11	-1.73617465258	black	0	4.3675	0.41251
MGH36_P3_B12	NA	black	0	0	0
MGH36_P3_C01	NA	black	0	0	5.9236
MGH36_P3_C03	NA	black	0	0	0
MGH36_P3_C04	NA	black	0	4.1645	0
MGH36_P3_C05	NA	black	0	0	4.6145
MGH36_P3_C06	-1.20257944617	red	1	1.0731	5.4303
MGH36_P3_C08	NA	black	0	0	0
MGH36_P3_C11	NA	black	0	0	0
MGH36_P3_C12	NA	black	0	0	3.7194
MGH36_P3_D01	NA	black	0	0	4.2185
MGH36_P3_D02	NA	black	0	0	0
MGH36_P3_D03	NA	black	0	0	4.0256
MGH36_P3_D04	0.590245024338	red	1	4.8216	5.8619
MGH36_P3_D07	-0.68684381057	red	1	4.1384	2.0402
MGH36_P3_D08	NA	black	0	0	7.0212
MGH36_P3_D09	NA	black	0	0	5.1189
MGH36_P3_D11	NA	black	0	0	0
MGH36_P3_E02	NA	black	0	3.9537	0
MGH36_P3_E04	NA	black	0	5.1632	0
MGH36_P3_E05	NA	black	0	0	0
MGH36_P3_E06	NA	black	0	4.5065	0
MGH36_P3_E07	NA	black	0	0	0
MGH36_P3_E08	NA	black	0	0	0
MGH36_P3_E09	NA	black	0	0	0
MGH36_P3_E10	NA	black	0	0	0
MGH36_P3_E11	NA	black	0	0	0
MGH36_P3_E12	0.662910274897	red	1	2.4182	3.3957
MGH36_P3_F01	NA	black	0	4.4051	0
MGH36_P3_F02	NA	black	0	0	0
MGH36_P3_F05	-0.0593333645248	red	1	3.7209	3.1819
MGH36_P3_F06	NA	black	0	0	0
MGH36_P3_F07	NA	black	0	3.5049	0
MGH36_P3_F08	NA	black	0	0	0.88049
MGH36_P3_F09	1.1599702387	green3	2	6.4175	5.6861
MGH36_P3_F10	NA	black	0	0	0
MGH36_P3_F11	-0.0346890331852	red	1	4.6306	4.5841
MGH36_P3_F12	NA	black	0	1.9195	0
MGH36_P3_G01	NA	black	0	5.5393	0
MGH36_P3_G02	NA	black	0	0	6.6117
MGH36_P3_G03	0.163778467154	red	1	3.39	3.1577
MGH36_P3_G04	-0.765363261326	red	1	4.6235	3.0335
MGH36_P3_G05	NA	black	0	0	5.3039
MGH36_P3_G06	-0.402443463115	red	1	3.8852	1.9111
MGH36_P3_G08	NA	black	0	0	0
MGH36_P3_G09	NA	black	0	0	0
MGH36_P3_G10	NA	black	0	0	0
MGH36_P3_G11	-1.59935528948	black	0	0.70576	5.5703
MGH36_P3_G12	-0.0184410223946	red	1	3.6429	2.9169
MGH36_P3_H03	NA	black	0	0	4.5827
MGH36_P3_H04	NA	black	0	0	5.7087
MGH36_P3_H05	NA	black	0	5.6551	0
MGH36_P3_H07	NA	black	0	0	0
MGH36_P3_H08	0.224007490403	red	1	4.9561	5.068
MGH36_P3_H11	1.04690952225	green3	2	2.7113	1.9786
MGH36_P3_H12	5.79541863996	black	0	0.32193	0.5509
MGH36_P4_A01	0.0273779205401	red	1	4.327	4.7416
MGH36_P4_A02	NA	black	0	0	0
MGH36_P4_A03	NA	black	0	0	3.2126
MGH36_P4_A04	NA	black	0	4.589	0
MGH36_P4_A06	-0.324526232506	red	1	4.6237	3.9398
MGH36_P4_A07	-0.179543029604	red	1	4.0475	3.6568
MGH36_P4_A08	NA	black	0	5.6726	0
MGH36_P4_A11	NA	black	0	0	0
MGH36_P4_A12	NA	black	0	0	0
MGH36_P4_B02	NA	black	0	0	0
MGH36_P4_B04	NA	black	0	0	5.9346
MGH36_P4_B05	0.0752733736058	red	1	3.9101	5.6647
MGH36_P4_B06	NA	black	0	0	0
MGH36_P4_B08	-0.533756187406	red	1	5.314	4.0085
MGH36_P4_B09	0.192108046796	red	1	3.1566	3.7781
MGH36_P4_B12	NA	black	0	0	2.1782
MGH36_P4_C02	1.81324947779	black	0	2.5765	0.33685
MGH36_P4_C03	NA	black	0	0	0
MGH36_P4_C04	NA	black	0	0	0
MGH36_P4_C05	NA	black	0	0	3.9377
MGH36_P4_C06	NA	black	0	0	5.5852
MGH36_P4_C07	NA	black	0	0	0
MGH36_P4_C08	NA	black	0	0	0
MGH36_P4_C10	-0.00801018681892	red	1	3.9054	4.5417
MGH36_P4_C11	NA	black	0	0	0
MGH36_P4_C12	0.163358549478	red	1	3.0702	4.0052
MGH36_P4_D01	NA	black	0	0	5.129
MGH36_P4_D02	NA	black	0	4.2325	0
MGH36_P4_D05	NA	black	0	5.2014	0
MGH36_P4_D07	NA	black	0	0	0
MGH36_P4_D08	NA	black	0	0	0
MGH36_P4_D09	NA	black	0	0	0
MGH36_P4_D10	NA	black	0	0	3.8996
MGH36_P4_D11	NA	black	0	0	5.7431
MGH36_P4_D12	-0.488305303736	red	1	4.9641	3.8811
MGH36_P4_E01	NA	black	0	4.5485	0
MGH36_P4_E02	NA	black	0	0	0
MGH36_P4_E04	NA	black	0	6.0441	0
MGH36_P4_E06	-0.172640050999	red	1	4.4445	4.1725
MGH36_P4_E07	NA	black	0	3.256	0
MGH36_P4_E08	NA	black	0	0	5.3249
MGH36_P4_E09	NA	black	0	0	0
MGH36_P4_E10	NA	black	0	0.36737	0
MGH36_P4_E11	NA	black	0	0	0
MGH36_P4_E12	NA	black	0	0	0
MGH36_P4_F01	NA	black	0	2.9224	0
MGH36_P4_F02	0.762237682864	red	1	4.7212	6.4145
MGH36_P4_F03	NA	black	0	0	0
MGH36_P4_F04	NA	black	0	0	0
MGH36_P4_F05	NA	black	0	0	0
MGH36_P4_F06	NA	black	0	0	4.8649
MGH36_P4_F07	NA	black	0	4.9859	0
MGH36_P4_F09	0.275853839	red	1	2.9697	3.7257
MGH36_P4_F10	NA	black	0	5.1168	0
MGH36_P4_F11	-0.0395014942029	red	1	3.764	6.6507
MGH36_P4_F12	NA	black	0	0	3.7901
MGH36_P4_G01	NA	black	0	0	0
MGH36_P4_G02	NA	black	0	0	0
MGH36_P4_G03	NA	black	0	0	0
MGH36_P4_G04	NA	black	0	0	4.7039
MGH36_P4_G05	NA	black	0	0	0
MGH36_P4_G06	0.448761874949	red	1	5.305	5.3083
MGH36_P4_G08	0.19456479396	red	1	4.4205	5.2561
MGH36_P4_G09	NA	black	0	0	0
MGH36_P4_G10	NA	black	0	0	0
MGH36_P4_G11	-0.00518637580751	red	1	4.2504	4.623
MGH36_P4_H01	0.224713138279	red	1	4.1645	5.8325
MGH36_P4_H02	NA	black	0	5.24	0
MGH36_P4_H03	NA	black	0	0	0
MGH36_P4_H04	NA	black	0	0	0
MGH36_P4_H05	NA	black	0	0	5.0967
MGH36_P4_H09	-3.13249285925	black	0	5.7705	1.7106
MGH36_P4_H12	NA	black	0	0	0.47301
MGH36_P6_A02	NA	black	0	0	4.6912
MGH36_P6_A04	NA	black	0	4.4069	0
MGH36_P6_A05	NA	black	0	0	0
MGH36_P6_A07	NA	black	0	0	1.9073
MGH36_P6_A08	NA	black	0	0	6.6927
MGH36_P6_A09	NA	black	0	0	0
MGH36_P6_A10	NA	black	0	4.5952	0
MGH36_P6_A11	NA	black	0	6.0727	0
MGH36_P6_B03	NA	black	0	0.64616	0
MGH36_P6_B04	0.148005017684	red	1	4.044	5.7393
MGH36_P6_B05	0.0167534588963	red	1	2.8787	4.5265
MGH36_P6_B06	NA	black	0	4.4366	0
MGH36_P6_B10	NA	black	0	0	0
MGH36_P6_B11	NA	black	0	6.345	0
MGH36_P6_B12	NA	black	0	5.487	0
MGH36_P6_C02	NA	black	0	0	3.1001
MGH36_P6_C03	NA	black	0	0	0
MGH36_P6_C04	-0.0475220558446	red	1	3.5233	5.0972
MGH36_P6_C05	NA	black	0	0	0
MGH36_P6_C06	NA	black	0	0	5.5186
MGH36_P6_C07	NA	black	0	3.6201	0
MGH36_P6_C08	-1.50352818879	black	0	4.9745	2.3693
MGH36_P6_C09	NA	black	0	0	0
MGH36_P6_C11	NA	black	0	3.0312	0
MGH36_P6_C12	0.00217980587154	red	1	3.6673	4.0352
MGH36_P6_D01	NA	black	0	5.4711	0
MGH36_P6_D02	NA	black	0	5.0492	0
MGH36_P6_D03	NA	black	0	0	0
MGH36_P6_D04	-0.122597302459	red	1	3.4075	5.3767
MGH36_P6_D05	NA	black	0	5.5126	0
MGH36_P6_D06	NA	black	0	0	0
MGH36_P6_D07	NA	black	0	0	0
MGH36_P6_D08	NA	black	0	0	5.3612
MGH36_P6_D10	NA	black	0	0	0
MGH36_P6_D11	NA	black	0	0	4.7253
MGH36_P6_E02	NA	black	0	0	0
MGH36_P6_E03	0.724216895022	red	1	6.049	5.407
MGH36_P6_E04	0.143839374759	red	1	3.2716	3.8127
MGH36_P6_E05	0.809979393644	red	1	5.763	5.5801
MGH36_P6_E06	NA	black	0	0	3.9024
MGH36_P6_E07	-0.349891368834	red	1	4.0934	3.044
MGH36_P6_E08	NA	black	0	0	4.7823
MGH36_P6_E09	NA	black	0	0	4.676
MGH36_P6_E10	NA	black	0	1.2345	0
MGH36_P6_E11	0.0658591229366	red	1	4.3562	4.8676
MGH36_P6_E12	1.37261772261	green3	2	2.7512	0.71721
MGH36_P6_F01	NA	black	0	0	0
MGH36_P6_F04	NA	black	0	0	0
MGH36_P6_F06	NA	black	0	0	4.6313
MGH36_P6_F07	0.0570657411845	red	1	3.9483	5.1892
MGH36_P6_F08	-0.00606047457154	red	1	3.7062	5.1447
MGH36_P6_F10	NA	black	0	0	0
MGH36_P6_F12	0.370902952544	red	1	1.4049	4.1447
MGH36_P6_G01	0.241674299337	red	1	2.0086	4.2169
MGH36_P6_G02	NA	black	0	0	5.4217
MGH36_P6_G03	-0.533678995079	red	1	3.9926	1.9377
MGH36_P6_G04	NA	black	0	5.77	0
MGH36_P6_G05	NA	black	0	0	5.3937
MGH36_P6_G06	NA	black	0	4.1378	0
MGH36_P6_G07	NA	black	0	0	0
MGH36_P6_G08	NA	black	0	0	0
MGH36_P6_G09	NA	black	0	0	4.2147
MGH36_P6_G10	-0.0328405395699	red	1	3.5302	4.9689
MGH36_P6_G11	-0.270704181562	red	1	3.0312	5.3865
MGH36_P6_G12	-3.59072390564	black	0	5.7927	1.3329
MGH36_P6_H06	NA	black	0	0	5.3396
MGH36_P6_H07	-0.0212207395142	red	1	3.663	5.2373
MGH36_P6_H10	NA	black	0	0	3.8517
MGH36_P6_H12	NA	black	0	0	2.8377
MGH36_P7_A01	-0.0452622765291	red	1	0.95308	4.502
MGH36_P7_A02	-0.0738400019119	red	1	3.1227	4.8474
MGH36_P7_A03	0.558143892884	red	1	4.8869	5.7291
MGH36_P7_A04	NA	black	0	0	0
MGH36_P7_A06	0.905982474478	red	1	1.1693	3.7049
MGH36_P7_A07	NA	black	0	0	0
MGH36_P7_A08	NA	black	0	0	0
MGH36_P7_A09	NA	black	0	0	0
MGH36_P7_A10	NA	black	0	0	0
MGH36_P7_A11	NA	black	0	4.0369	0
MGH36_P7_A12	NA	black	0	0	5.6053
MGH36_P7_B01	NA	black	0	0	0
MGH36_P7_B02	NA	black	0	0	4.6355
MGH36_P7_B03	-2.31924363969	black	0	4.635	0.34483
MGH36_P7_B04	NA	black	0	0	3.1336
MGH36_P7_B06	NA	black	0	0	0
MGH36_P7_B07	-0.140225301065	red	1	4.0321	3.8208
MGH36_P7_B08	NA	black	0	0	4.5426
