Cell_name	Zvalue	Color	Cluster	CTNNB1	NELFCD
MGH53_P10_C04	0.412530524558	green3	2	4.6795	5.2792
MGH53_P10_C05	0.99472244324	green3	2	5.547	5.5298
MGH53_P10_C06	NA	black	0	4.5463	0
MGH53_P10_C07	NA	black	0	0	6.5761
MGH53_P10_C08	0.752696242273	green3	2	5.3084	5.3359
MGH53_P10_C09	NA	black	0	2.7525	0
MGH53_P10_C10	-0.0917191640331	green3	2	5.9522	3.8758
MGH53_P10_C11	NA	black	0	1.2576	0
MGH53_P10_C12	-0.78247108671	green3	2	5.4091	2.7038
MGH53_P10_D01	NA	black	0	0	5.4384
MGH53_P10_D02	-0.00936153164131	green3	2	3.3387	3.9664
MGH53_P10_D03	0.819865986051	green3	2	2.86	1.5524
MGH53_P10_D04	NA	black	0	2.4696	0
MGH53_P10_D05	-0.604891332618	green3	2	2.9817	5.671
MGH53_P10_D06	NA	black	0	0.53207	0
MGH53_P10_D07	1.01786919063	green3	2	5.7284	5.4133
MGH53_P10_D08	NA	black	0	6.7282	0
MGH53_P10_D09	NA	black	0	5.5179	0
MGH53_P10_D12	NA	black	0	5.7295	0
MGH53_P10_E01	0.198374245893	green3	2	1.45	3.647
MGH53_P10_E03	NA	black	0	5.162	0
MGH53_P10_E04	NA	black	0	6.2337	0
MGH53_P10_E05	-0.501060201571	green3	2	3.0575	5.5133
MGH53_P10_E06	NA	black	0	2.3635	0
MGH53_P10_E07	0.339797769473	green3	2	1.4441	3.4916
MGH53_P10_E08	NA	black	0	0	0
MGH53_P10_E09	0.161629699026	green3	2	2.2708	3.616
MGH53_P10_E10	-2.77322615713	black	0	0.55483	6.0171
MGH53_P10_E11	0.603155225305	green3	2	1.7995	3.0915
MGH53_P10_E12	NA	black	0	1.9982	0
MGH53_P10_F01	NA	black	0	0	0
MGH53_P10_F02	0.602742424701	green3	2	5.6511	4.8572
MGH53_P10_F03	NA	black	0	4.5919	0
MGH53_P10_F04	NA	black	0	2.2558	0
MGH53_P10_F05	-0.786840176411	green3	2	1.7264	4.8378
MGH53_P10_F06	NA	black	0	6.0696	0
MGH53_P10_F07	NA	black	0	3.6274	0
MGH53_P10_F08	NA	black	0	4.662	0
MGH53_P10_F09	NA	black	0	0	0
MGH53_P10_F10	-0.135181586772	green3	2	3.6494	5.5051
MGH53_P10_F12	1.17408108155	green3	2	5.7418	5.6264
MGH53_P10_G01	NA	black	0	2.6041	0
MGH53_P10_G02	NA	black	0	0.46048	0
MGH53_P10_G03	NA	black	0	0	0
MGH53_P10_G04	1.02759112307	green3	2	4.9813	6.4373
MGH53_P10_G05	NA	black	0	6.418	0
MGH53_P10_G07	2.28606008056	black	0	1.7987	0.81476
MGH53_P10_G08	0.415363893127	green3	2	6.044	4.4848
MGH53_P10_G09	NA	black	0	5.0925	0
MGH53_P10_G11	NA	black	0	1.9298	0
MGH53_P10_H01	NA	black	0	5.1497	0
MGH53_P10_H02	1.03989750077	green3	2	5.5763	5.5743
MGH53_P10_H04	NA	black	0	0.4489	0
MGH53_P10_H05	-0.451644000414	green3	2	5.5623	3.3028
MGH53_P10_H06	NA	black	0	0	0
MGH53_P10_H07	NA	black	0	6.7202	0
MGH53_P10_H08	NA	black	0	2.5789	0
MGH53_P10_H09	0.284052143402	green3	2	4.2766	5.8168
MGH53_P10_H10	0.804954788407	green3	2	4.5914	7.0504
MGH53_P10_H11	NA	black	0	4.0076	0
MGH53_P11_A01	NA	black	0	0	0
MGH53_P11_A02	0.392747747604	green3	2	5.7564	4.5205
MGH53_P11_A03	NA	black	0	4.8406	0
MGH53_P11_A04	NA	black	0	3.6385	0
MGH53_P11_A06	NA	black	0	0	0
MGH53_P11_A08	NA	black	0	0.71984	0
MGH53_P11_A09	0.268144527483	green3	2	4.6322	4.8542
MGH53_P11_A10	-2.27132167719	black	0	0.73118	5.7316
MGH53_P11_A11	NA	black	0	0	0
MGH53_P11_A12	3.97996241192	black	0	0.84318	0.24975
MGH53_P11_B01	0.790034596125	green3	2	5.2505	5.4657
MGH53_P11_B02	NA	black	0	3.4866	0
MGH53_P11_B04	NA	black	0	5.3544	0
MGH53_P11_B05	NA	black	0	2.8337	0
MGH53_P11_B06	-0.991272647771	green3	2	2.3225	5.5573
MGH53_P11_B07	0.31133037429	green3	2	4.8524	4.7724
MGH53_P11_B08	-0.974918833529	green3	2	3.0599	6.9088
MGH53_P11_B09	0.309869388589	green3	2	5.3767	4.5017
MGH53_P11_B11	NA	black	0	4.8172	0
MGH53_P11_B12	NA	black	0	2.8492	0
MGH53_P11_C01	0.667344074889	green3	2	1.9793	2.9258
MGH53_P11_C02	-0.583937592796	green3	2	2.8502	5.3984
MGH53_P11_C03	NA	black	0	2.6801	0
MGH53_P11_C04	NA	black	0	2.3854	0
MGH53_P11_C05	0.483249039948	green3	2	5.3283	4.8281
MGH53_P11_C06	-0.0621828290416	green3	2	4.14	3.433
MGH53_P11_C07	-3.58963703975	black	0	6.9445	1.0697
MGH53_P11_C08	0.6711161006	green3	2	6.1886	4.7457
MGH53_P11_C09	NA	black	0	5.9008	0
MGH53_P11_C10	NA	black	0	3.5061	0
MGH53_P11_C11	0.876002463122	green3	2	2.1953	2.4547
MGH53_P11_C12	-0.0214952829061	green3	2	3.5102	4.0937
MGH53_P11_D01	0.870854155353	green3	2	5.2686	5.6021
MGH53_P11_D02	NA	black	0	2.3904	0
MGH53_P11_D03	NA	black	0	0	0
MGH53_P11_D04	NA	black	0	5.204	0
MGH53_P11_D05	NA	black	0	4.7105	0
MGH53_P11_D07	NA	black	0	4.7984	0
MGH53_P11_D08	NA	black	0	0	6.18
MGH53_P11_D09	NA	black	0	5.4618	0
MGH53_P11_D10	0.253403030539	green3	2	2.8624	3.2084
MGH53_P11_D11	-1.17927507218	green3	2	1.2123	5.022
MGH53_P11_D12	1.54775626176	green3	2	2.4735	0.72247
MGH53_P11_E01	0.135619419743	green3	2	1.8813	3.6949
MGH53_P11_E02	-0.245584931921	green3	2	5.4946	3.5925
MGH53_P11_E04	NA	black	0	2.5629	0
MGH53_P11_E06	NA	black	0	4.3847	0
MGH53_P11_E08	0.445491516789	green3	2	4.9686	5.0108
MGH53_P11_E09	NA	black	0	5.6003	0
MGH53_P11_E10	NA	black	0	0	0
MGH53_P11_E11	-0.833858298001	green3	2	3.0115	6.3724
MGH53_P11_E12	NA	black	0	0	0.28333
MGH53_P11_F01	NA	black	0	2.1418	0
MGH53_P11_F02	0.235468653964	green3	2	4.4008	5.0869
MGH53_P11_F03	NA	black	0	5.2045	0
MGH53_P11_F04	NA	black	0	5.1254	0
MGH53_P11_F05	NA	black	0	5.5242	0
MGH53_P11_F07	-1.24124155693	red	1	1.7321	5.3894
MGH53_P11_F10	NA	black	0	2.5845	0
MGH53_P11_F11	NA	black	0	0	0.27381
MGH53_P11_F12	NA	black	0	6.7707	0
MGH53_P11_G01	NA	black	0	0	5.6074
MGH53_P11_G02	NA	black	0	5.1737	0
MGH53_P11_G03	NA	black	0	0	5.2655
MGH53_P11_G04	-0.64612696861	green3	2	4.347	1.0772
MGH53_P11_G05	-1.70387122811	red	1	1.8127	6.0218
MGH53_P11_G06	1.08821722812	green3	2	6.149	5.2391
MGH53_P11_G07	NA	black	0	4.0519	0
MGH53_P11_G08	NA	black	0	4.6492	0
MGH53_P11_G09	NA	black	0	5.5622	0
MGH53_P11_G10	NA	black	0	4.1571	0
MGH53_P11_G11	-0.722160460234	green3	2	2.2418	5.0513
MGH53_P11_G12	-0.406335056557	green3	2	4.0315	0.31034
MGH53_P11_H01	NA	black	0	1.7044	0
MGH53_P11_H02	-3.56521469072	black	0	1.1257	7.1971
MGH53_P11_H04	-1.32350996003	red	1	4.7284	0.44784
MGH53_P11_H05	NA	black	0	5.3787	0
MGH53_P11_H06	0.788878608157	green3	2	5.1319	5.6056
MGH53_P11_H07	NA	black	0	2.974	0
MGH53_P11_H08	0.775505984737	green3	2	6.3565	4.8095
MGH53_P11_H09	0.136782436612	green3	2	4.306	4.7313
MGH53_P11_H10	-1.72174761039	red	1	1.8464	6.0795
MGH53_P11_H11	1.84973942331	black	0	2.3294	0.4678
MGH53_P11_H12	-1.02163285239	green3	2	1.6604	5.0829
MGH53_P9_A01	-0.699416737517	green3	2	5.0002	2.4489
MGH53_P9_A02	NA	black	0	5.5171	0
MGH53_P9_A03	NA	black	0	5.3301	0
MGH53_P9_A04	NA	black	0	5.8325	0
MGH53_P9_A05	NA	black	0	5.3286	0
MGH53_P9_A06	NA	black	0	2.2394	0
MGH53_P9_A07	NA	black	0	3.5917	0
MGH53_P9_A08	4.25882194187	black	0	0.514	0.38515
MGH53_P9_A09	0.0284906239196	green3	2	5.5421	4.021
MGH53_P9_A10	-0.227759587855	green3	2	2.0621	4.2165
MGH53_P9_A11	NA	black	0	0.70576	0
MGH53_P9_A12	0.287974114284	green3	2	5.3225	4.4807
MGH53_P9_B01	NA	black	0	5.3624	0
MGH53_P9_B02	NA	black	0	4.2285	0
MGH53_P9_B03	NA	black	0	3.6287	0
MGH53_P9_B04	NA	black	0	4.7598	0
MGH53_P9_B05	NA	black	0	1.1693	0
MGH53_P9_B06	NA	black	0	5.354	0
MGH53_P9_B07	NA	black	0	4.8757	0
MGH53_P9_B08	NA	black	0	5.0228	0
MGH53_P9_B09	0.712684857031	green3	2	5.0651	5.5258
MGH53_P9_B11	0.0267018041246	green3	2	4.2086	4.1285
MGH53_P9_B12	0.837313804038	green3	2	5.099	5.758
MGH53_P9_C01	NA	black	0	5.1391	0
MGH53_P9_C02	0.330698290425	green3	2	4.7059	4.9739
MGH53_P9_C03	NA	black	0	1.2382	0
MGH53_P9_C04	-0.302028795416	green3	2	4.1245	1.6875
MGH53_P9_C05	-0.512193115912	green3	2	1.6835	4.4899
MGH53_P9_C06	-0.390244052679	green3	2	4.1519	1.3092
MGH53_P9_C07	-1.49311491226	red	1	5.6103	1.8504
MGH53_P9_C08	NA	black	0	0	0
MGH53_P9_C09	NA	black	0	4.27	0
MGH53_P9_C10	NA	black	0	2.8532	0
MGH53_P9_C11	0.152732261666	green3	2	4.7249	4.4078
MGH53_P9_C12	3.94378025439	black	0	0.59264	0.56852
MGH53_P9_D01	NA	black	0	1.6686	0
MGH53_P9_D02	-0.265924658096	green3	2	1.7916	4.2136
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	1.38622490691	green3	2	5.4112	6.3622
MGH53_P9_D05	NA	black	0	0	4.2587
MGH53_P9_D08	-0.0468668449089	green3	2	4.1575	3.5739
MGH53_P9_D09	0.176328286767	green3	2	4.9787	4.3674
MGH53_P9_D10	-0.169662105826	green3	2	4.6689	3.4323
MGH53_P9_D11	0.273559843544	green3	2	0.51501	3.6235
MGH53_P9_D12	0.312004919174	green3	2	4.4771	5.2834
MGH53_P9_F04	0.0158355195055	green3	2	3.7349	3.4387
MGH53_P9_F05	-0.699691046435	green3	2	4.9361	2.3646
MGH53_P9_F06	-0.0534266964037	green3	2	3.7727	5.3717
MGH53_P9_F07	NA	black	0	3.7568	0
MGH53_P9_F08	NA	black	0	5.0348	0
MGH53_P9_F09	NA	black	0	0.76808	0
MGH53_P9_F10	0.494100302106	green3	2	2.3423	3.0097
MGH53_P9_F11	NA	black	0	3.9596	0
MGH53_P9_F12	NA	black	0	1.1609	0
MGH53_P9_G01	NA	black	0	5.4331	0
MGH53_P9_G02	NA	black	0	5.1662	0
MGH53_P9_G03	-0.401859624296	green3	2	1.111	4.2405
MGH53_P9_G04	-0.159253953855	green3	2	2.1525	4.1312
MGH53_P9_G07	NA	black	0	4.3136	0
MGH53_P9_G08	0.318587201997	green3	2	3.506	0.36177
MGH53_P9_G09	NA	black	0	0	0
MGH53_P9_G12	NA	black	0	5.4759	0
MGH53_P9_H01	NA	black	0	5.0797	0
MGH53_P9_H02	0.0142452527027	green3	2	5.7409	4.0024
MGH53_P9_H03	NA	black	0	2.3635	0
MGH53_P9_H04	NA	black	0	5.0587	0
MGH53_P9_H05	NA	black	0	6.6816	0
MGH53_P9_H06	-0.425506946973	green3	2	4.1228	0.92144
MGH53_P9_H07	NA	black	0	5.7522	0
MGH53_P9_H08	0.0440988104639	green3	2	5.3905	4.0473
MGH53_P9_H09	NA	black	0	4.6154	0
MGH53_P9_H10	1.26277259435	green3	2	5.7525	5.7437
MGH53_P9_H11	NA	black	0	4.2672	0
MGH53_P9_H12	0.321503030757	green3	2	2.6533	3.1742
MGH53_P4_A07	-0.723524838786	green3	2	2.4449	5.2222
MGH53_P4_B01	0.145782128278	green3	2	4.115	5.5106
MGH53_P4_B02	NA	black	0	3.6455	0
MGH53_P4_B08	-0.701142166738	green3	2	5.7913	3.0604
MGH53_P4_B09	-1.40166668692	red	1	5.3889	1.7053
MGH53_P4_B10	NA	black	0	5.1555	0
MGH53_P4_B11	0.106180736733	green3	2	4.0709	5.2998
MGH53_P4_C03	NA	black	0	3.0519	0
MGH53_P4_C11	-2.4366770897	black	0	5.5255	0.40708
MGH53_P4_C12	-0.764433611864	green3	2	2.5054	5.3578
MGH53_P4_D04	-0.338918475035	green3	2	5.5264	3.4585
MGH53_P4_D05	NA	black	0	2.1362	0
MGH53_P4_D09	NA	black	0	4.2913	0
MGH53_P4_E01	-0.575146170387	green3	2	3.0493	5.7203
MGH53_P4_E02	0.501823918757	green3	2	2.9381	2.3713
MGH53_P4_E07	NA	black	0	6.6361	0
MGH53_P4_E08	NA	black	0	3.3156	0
MGH53_P4_E09	NA	black	0	2.6909	0
MGH53_P4_F01	NA	black	0	5.1759	0
MGH53_P4_F02	NA	black	0	0	0
MGH53_P4_F08	1.23913473035	green3	2	5.461	6.0307
MGH53_P4_F11	1.31451685995	green3	2	5.5176	6.0835
MGH53_P4_G02	NA	black	0	6.4058	0
MGH53_P4_G05	-0.32111957339	green3	2	3.216	5.2051
MGH53_P4_G07	NA	black	0	2.7893	0
MGH53_P4_G08	NA	black	0	1.5256	0
MGH53_P4_G09	NA	black	0	5.8111	0
MGH53_P4_H10	0.0262773865479	green3	2	4.2469	4.1091
MGH53_P4_H11	NA	black	0	3.3183	0
MGH53_P4_H12	-0.215437329148	green3	2	4.9452	3.4613
MGH54_P14_A01	NA	black	0	0.5509	0
MGH54_P14_A02	NA	black	0	0	6.5711
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	2.7489	0
MGH54_P14_A05	NA	black	0	1.9452	0
MGH54_P14_A06	NA	black	0	5.6199	0
MGH54_P14_A07	-0.420136145615	green3	2	2.3033	4.598
MGH54_P14_A08	NA	black	0	4.4156	0
MGH54_P14_A09	NA	black	0	0.6248	0
MGH54_P14_A10	0.609770985018	green3	2	2.8416	2.2209
MGH54_P14_A11	NA	black	0	2.7281	0
MGH54_P14_A12	NA	black	0	1.9764	0
MGH54_P14_B01	0.516061078037	green3	2	5.3478	4.8756
MGH54_P14_B02	0.643016435453	green3	2	5.3117	5.1301
MGH54_P14_B03	-0.397759713979	green3	2	2.7409	4.8322
MGH54_P14_B04	0.139921196578	green3	2	5.4551	4.2011
MGH54_P14_B05	NA	black	0	2.3849	0
MGH54_P14_B06	0.661327684889	green3	2	4.8083	5.8194
MGH54_P14_B07	-0.0855437755798	green3	2	3.5621	4.6937
MGH54_P14_B08	-0.208897098796	green3	2	5.0836	3.5327
MGH54_P14_B09	0.140918942078	green3	2	5.8405	4.1694
MGH54_P14_B10	0.301932524447	green3	2	5.0336	4.6295
MGH54_P14_B11	0.663082947115	green3	2	4.713	6.0508
MGH54_P14_B12	-0.692294770571	green3	2	5.1938	2.6715
MGH54_P14_C01	0.357907855368	green3	2	2.3048	3.2699
MGH54_P14_C02	0.658218786954	green3	2	5.8101	4.8645
MGH54_P14_C03	0.565881835098	green3	2	2.5893	2.6758
MGH54_P14_C04	NA	black	0	2.6927	0
MGH54_P14_C05	-0.0260274232808	green3	2	3.7757	4.7923
MGH54_P14_C06	NA	black	0	0.93508	0
MGH54_P14_C07	0.758417048725	green3	2	5.6297	5.1004
MGH54_P14_C08	-1.00627787413	green3	2	4.9696	1.76
MGH54_P14_C09	0.264456800074	green3	2	5.1905	4.4814
MGH54_P14_C10	NA	black	0	2.6722	0
MGH54_P14_C11	-0.692875191878	green3	2	2.03	4.8716
MGH54_P14_C12	-0.00419841011614	green3	2	4.4784	3.9313
MGH54_P14_D01	0.735349977702	green3	2	5.5021	5.1482
MGH54_P14_D02	-0.775853698748	green3	2	1.9546	4.9432
MGH54_P14_D03	NA	black	0	3.435	0
MGH54_P14_D04	NA	black	0	3.1947	0
MGH54_P14_D05	NA	black	0	2.6913	0
MGH54_P14_D06	0.27421819274	green3	2	5.0727	4.5491
MGH54_P14_D07	NA	black	0	5.4018	0
MGH54_P14_D08	0.214078191664	green3	2	4.7814	4.5554
MGH54_P14_D09	-0.222937506602	green3	2	4.7244	3.3143
MGH54_P14_D10	0.37902423871	green3	2	3.46	0.39067
MGH54_P14_D11	-2.32241112339	black	0	5.6992	0.86315
MGH54_P14_D12	NA	black	0	4.7659	0
MGH54_P14_E01	NA	black	0	3.087	0
MGH54_P14_E02	NA	black	0	6.2832	0
MGH54_P14_E03	-0.134842995458	green3	2	2.1532	4.0936
MGH54_P14_E04	NA	black	0	4.9569	0
MGH54_P14_E05	0.162928922765	green3	2	4.7222	4.4399
MGH54_P14_E06	NA	black	0	1.6064	0
MGH54_P14_E07	-0.481716930525	green3	2	2.3688	4.7377
MGH54_P14_E08	0.538971798044	green3	2	5.133	5.073
MGH54_P14_E09	0.475987805916	green3	2	4.5483	5.8119
MGH54_P14_E10	0.611460528899	green3	2	5.3211	5.0651
MGH54_P14_E11	-0.156278036608	green3	2	4.6641	3.47
MGH54_P14_E12	0.498251904555	green3	2	3.2979	1.0915
MGH54_P14_F01	NA	black	0	4.2584	0
MGH54_P14_F02	NA	black	0	0	5.7279
MGH54_P14_F03	NA	black	0	1.7424	0
MGH54_P14_F04	0.103790984473	green3	2	4.0287	5.7467
MGH54_P14_F06	NA	black	0	0	5.1371
MGH54_P14_F07	0.396689200568	green3	2	4.7406	5.1358
MGH54_P14_F08	-0.226859168924	green3	2	3.5353	5.657
MGH54_P14_F09	NA	black	0	5.7363	0
MGH54_P14_F10	NA	black	0	2.4704	0
MGH54_P14_F11	NA	black	0	5.0022	0
MGH54_P14_G01	-2.30047288784	black	0	1.1077	6.0196
MGH54_P14_G02	0.171645837243	green3	2	6.16	4.1875
MGH54_P14_G03	0.697727104694	green3	2	4.9483	5.6615
MGH54_P14_G04	NA	black	0	2.0111	0
MGH54_P14_G05	NA	black	0	6.2415	0
MGH54_P14_G06	-0.195617976501	green3	2	2.797	4.3898
MGH54_P14_G07	-0.241630933727	green3	2	5.0813	3.4647
MGH54_P14_G08	NA	black	0	3.6763	0
MGH54_P14_G09	NA	black	0	4.9466	0
MGH54_P14_G10	NA	black	0	1.7338	0
MGH54_P14_G11	NA	black	0	2.0479	0
MGH54_P14_G12	NA	black	0	6.1952	0
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	NA	black	0	5.6983	0
MGH54_P14_H03	NA	black	0	2.7617	0
MGH54_P14_H04	NA	black	0	7.1411	0
MGH54_P14_H05	NA	black	0	5.2338	0
MGH54_P14_H06	0.24276217758	green3	2	3.357	2.4683
MGH54_P14_H07	NA	black	0	4.5022	0
MGH54_P14_H08	NA	black	0	5.3714	0
MGH54_P14_H09	0.324677157727	green3	2	5.0489	4.6716
MGH54_P14_H10	NA	black	0	5.5332	0
MGH54_P14_H11	0.500872194518	green3	2	5.2266	4.9241
MGH54_P14_H12	0.00428111758003	green3	2	3.8879	5.8653
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	0.19936159275	green3	2	4.696	4.5683
MGH54_P15_A04	NA	black	0	3.4585	0
MGH54_P15_A05	NA	black	0	3.2077	0
MGH54_P15_A06	NA	black	0	3.4175	0
MGH54_P15_A07	NA	black	0	4.9045	0
MGH54_P15_A08	0.385796475471	green3	2	5.4142	4.6178
MGH54_P15_A09	NA	black	0	0.44148	0
MGH54_P15_A10	NA	black	0	0	0
MGH54_P15_A11	0.0313842573114	green3	2	3.9391	4.949
MGH54_P15_A12	NA	black	0	1.9392	0
MGH54_P15_B01	NA	black	0	4.8218	0
MGH54_P15_B02	-0.265929354374	green3	2	4.0959	1.766
MGH54_P15_B03	-1.48569147209	red	1	5.4824	1.7035
MGH54_P15_B04	NA	black	0	1.6494	0
MGH54_P15_B05	-0.0589469716353	green3	2	3.6444	4.6693
MGH54_P15_B06	NA	black	0	5.1418	0
MGH54_P15_B07	-0.837074300675	green3	2	2.3807	5.3592
MGH54_P15_B09	0.530556232737	green3	2	5.4889	4.8239
MGH54_P15_B10	NA	black	0	0	4.8383
MGH54_P15_B11	-0.307104748127	green3	2	3.2185	5.156
MGH54_P15_C01	NA	black	0	2.8464	0
MGH54_P15_C02	0.0652840254425	green3	2	2.3567	3.7742
MGH54_P15_C03	-0.39067857202	green3	2	3.1875	5.4066
MGH54_P15_C04	0.395612273576	green3	2	2.7757	2.8986
MGH54_P15_C05	NA	black	0	4.872	0
MGH54_P15_C06	NA	black	0	5.4117	0
MGH54_P15_C07	0.21177175933	green3	2	4.7185	4.5907
MGH54_P15_C08	-1.28377989155	red	1	1.5734	5.3297
MGH54_P15_C09	NA	black	0	4.4437	0
MGH54_P15_C10	NA	black	0	6.0506	0
MGH54_P15_C11	NA	black	0	0.62293	0
MGH54_P15_C12	-0.773495416822	green3	2	4.7826	1.9407
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	5.038	0
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	-3.03000494431	black	0	6.026	0.51904
MGH54_P15_D05	NA	black	0	4.2242	0
MGH54_P15_D07	NA	black	0	3.266	0
MGH54_P15_D08	NA	black	0	2.9486	0
MGH54_P15_D09	0.237929664081	green3	2	5.0643	4.4742
MGH54_P15_D10	NA	black	0	1.7549	0
MGH54_P15_D11	NA	black	0	2.4972	0
MGH54_P15_D12	NA	black	0	0.99277	0
MGH54_P15_E01	0.203498018806	green3	2	5.1465	4.3743
MGH54_P15_E02	0.451220337418	green3	2	5.1394	4.8848
MGH54_P15_E03	NA	black	0	4.548	0
MGH54_P15_E04	NA	black	0	3.8602	0
MGH54_P15_E05	0.536934137214	green3	2	5.2574	4.9721
MGH54_P15_E06	NA	black	0	3.1916	0
MGH54_P15_E07	NA	black	0	2.9911	0
MGH54_P15_E08	NA	black	0	0	0
MGH54_P15_E09	0.793102001696	green3	2	5.5573	5.2016
MGH54_P15_E10	NA	black	0	3.5375	0
MGH54_P15_E11	-0.304734430412	green3	2	1.9561	4.301
MGH54_P15_E12	NA	black	0	4.4412	0
MGH54_P15_F01	NA	black	0	2.9629	0
MGH54_P15_F02	NA	black	0	2.2333	0
MGH54_P15_F03	NA	black	0	5.5582	0
MGH54_P15_F04	0.129535418281	green3	2	5.6174	4.1696
MGH54_P15_F05	NA	black	0	4.672	0
MGH54_P15_F06	NA	black	0	6.2372	0
MGH54_P15_F07	-0.0299076125536	green3	2	5.011	3.8967
MGH54_P15_F08	0.0345728077519	green3	2	3.6085	3.4997
MGH54_P15_F09	-1.01347048151	green3	2	5.038	1.862
MGH54_P15_F10	0.225876712644	green3	2	4.5005	4.864
MGH54_P15_F11	0.0466126449321	green3	2	4.2484	4.2399
MGH54_P15_F12	1.87671042515	black	0	5.6947	6.7207
MGH54_P15_G03	NA	black	0	4.7934	0
MGH54_P15_G04	NA	black	0	4.9557	0
MGH54_P15_G05	NA	black	0	1.9701	0
MGH54_P15_G06	0.376982453631	green3	2	5.6054	4.5392
MGH54_P15_G07	-1.472427551	red	1	5.796	2.0728
MGH54_P15_G08	-0.413219947905	green3	2	4.2924	1.8448
MGH54_P15_G09	4.6672232437	black	0	0.38073	0.19409
MGH54_P15_G10	NA	black	0	5.0508	0
MGH54_P15_G11	0.936596129779	green3	2	3.0036	0.61259
MGH54_P15_G12	NA	black	0	0	4.441
MGH54_P15_H01	0.684804152862	green3	2	5.1352	5.379
MGH54_P15_H03	NA	black	0	4.7204	0
MGH54_P15_H04	-0.374307908246	green3	2	3.1303	5.2395
MGH54_P15_H05	-0.839401982385	green3	2	4.9287	2.0468
MGH54_P15_H06	-0.279821229525	green3	2	1.6857	4.2109
MGH54_P15_H07	-0.106973783407	green3	2	3.2441	4.38
MGH54_P15_H08	NA	black	0	5.3613	0
MGH54_P15_H09	NA	black	0	2.8452	0
MGH54_P15_H10	0.125344261994	green3	2	4.3775	4.5639
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	NA	black	0	4.4849	0
MGH54_P16_A01	NA	black	0	2.1941	0
MGH54_P16_A02	0.0936357909666	green3	2	2.0268	3.7452
MGH54_P16_A04	NA	black	0	4.3215	0
MGH54_P16_A05	NA	black	0	4.7049	0
MGH54_P16_A06	-0.00676507803164	green3	2	4.4008	3.9151
MGH54_P16_A07	NA	black	0	6.1253	0
MGH54_P16_A08	-0.477209692465	green3	2	5.7083	3.3234
MGH54_P16_A09	NA	black	0	2.2324	0
MGH54_P16_A10	NA	black	0	1.9902	0
MGH54_P16_A11	1.92930131715	black	0	5.3606	7.4831
MGH54_P16_A12	0.174728083977	green3	2	2.4748	3.5548
MGH54_P16_B01	0.0162562418349	green3	2	3.8989	5.3816
MGH54_P16_B02	0.49700257692	green3	2	4.8859	5.2313
MGH54_P16_B03	-1.66192562214	red	1	5.5117	1.4854
MGH54_P16_B04	NA	black	0	5.5206	0
MGH54_P16_B05	-0.283803541639	green3	2	1.3735	4.1638
MGH54_P16_B06	NA	black	0	3.929	0
MGH54_P16_B07	NA	black	0	5.0963	0
MGH54_P16_B08	NA	black	0	2.7924	0
MGH54_P16_B09	NA	black	0	5.5395	0
MGH54_P16_B10	0.0557903353638	green3	2	1.1184	3.8023
MGH54_P16_B11	0.402444150689	green3	2	4.9758	4.9011
MGH54_P16_B12	0.400247217658	green3	2	1.5331	3.4101
MGH54_P16_C01	NA	black	0	4.6784	0
MGH54_P16_C02	-0.863022440029	green3	2	1.4668	4.8095
MGH54_P16_C03	NA	black	0	5.0339	0
MGH54_P16_C04	0.347691239869	green3	2	5.0423	4.7267
MGH54_P16_C05	0.0637161389819	green3	2	4.1823	4.4333
MGH54_P16_C06	NA	black	0	3.5154	0
MGH54_P16_C07	NA	black	0	3.5515	0
MGH54_P16_C08	-0.313502589588	green3	2	3.4639	5.8763
MGH54_P16_C09	0.00370941640395	green3	2	4.1082	3.9733
MGH54_P16_C10	NA	black	0	4.9452	0
MGH54_P16_C11	0.933349760037	green3	2	2.717	1.5883
MGH54_P16_C12	NA	black	0	3.647	0
MGH54_P16_D01	NA	black	0	5.4666	0
MGH54_P16_D02	NA	black	0	3.8632	0
MGH54_P16_D03	NA	black	0	3.3477	0
MGH54_P16_D04	NA	black	0	2.0122	0
MGH54_P16_D05	0.457984411179	green3	2	3.294	1.3829
MGH54_P16_D06	-0.215825464381	green3	2	2.8482	4.4681
MGH54_P16_D07	0.236742113523	green3	2	4.382	5.137
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	NA	black	0	3.4139	0
MGH54_P16_D11	-0.613662154499	green3	2	5.2891	2.8908
MGH54_P16_D12	-0.245104424585	green3	2	5.3861	3.5639
MGH54_P16_E01	0.430315536904	green3	2	2.8018	2.7795
MGH54_P16_E02	-1.05056862154	green3	2	1.8742	5.254
MGH54_P16_E03	0.337962899447	green3	2	4.7519	4.943
MGH54_P16_E04	NA	black	0	2.8022	0
MGH54_P16_E05	NA	black	0	3.9613	0
MGH54_P16_E06	-0.125148313794	green3	2	4.7478	3.6022
MGH54_P16_E07	-0.676467619222	green3	2	2.985	5.8756
MGH54_P16_E08	-0.928880927339	green3	2	0.301	4.5183
