Cell_name	Zvalue	Color	Cluster	F3	REL
MGH54_P10_B05	NA	black	0	0	0.35727
MGH54_P10_B06	0.172975503008	blue	3	0.51197	0.4489
MGH54_P10_B07	NA	black	0	0	1.03
MGH54_P10_B08	-1.57983582402	black	0	0.43723	6.4999
MGH54_P10_B09	NA	black	0	0	1.0531
MGH54_P10_B10	-0.647780530336	red	1	0.72072	5.4304
MGH54_P10_B11	0.0920441649861	blue	3	0.50894	0.79077
MGH54_P10_B12	NA	black	0	0	0
MGH54_P10_C01	NA	black	0	0.4489	0
MGH54_P10_C02	NA	black	0	0	0.70221
MGH54_P10_C03	NA	black	0	0	0.48954
MGH54_P10_C04	NA	black	0	0	0.3774
MGH54_P10_C05	0.125763224014	blue	3	0.67807	0.36737
MGH54_P10_C07	0.086510289637	blue	3	0.50182	0.81885
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	NA	black	0	0	0.26063
MGH54_P10_C10	NA	black	0	0	0
MGH54_P10_C11	0.232457540659	blue	3	0.42331	0.3505
MGH54_P10_C12	NA	black	0	0	0.9568
MGH54_P10_D01	-0.0839208101889	blue	3	1.4114	0.77484
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	NA	black	0	0	1.2576
MGH54_P10_D04	NA	black	0	0	0.56657
MGH54_P10_D05	NA	black	0	0	0.75617
MGH54_P10_D06	0.0860290469875	blue	3	0.38957	0.88518
MGH54_P10_D07	-1.23138942812	black	0	3.6765	0.27381
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0.51197
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	2.1982	0
MGH54_P10_E02	NA	black	0	0	0
MGH54_P10_E03	NA	black	0	0.86711	0
MGH54_P10_E04	NA	black	0	0	3.9008
MGH54_P10_E05	0.04361502254	blue	3	0.70576	0.86948
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	NA	black	0	0	0.3584
MGH54_P10_E08	NA	black	0	0	0.47508
MGH54_P10_E09	0.19728030626	blue	3	0.54794	0.27858
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	0	0.2916
MGH54_P10_F01	NA	black	0	0	0
MGH54_P10_F02	NA	black	0	0.338	0
MGH54_P10_F03	0.0778433403284	blue	3	0.70752	0.62574
MGH54_P10_F04	NA	black	0	0	1.2851
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0.37407
MGH54_P10_F09	NA	black	0	0	0.6397
MGH54_P10_F10	NA	black	0	0.7277	0
MGH54_P10_F11	NA	black	0	0	1.4558
MGH54_P10_F12	0.109445943348	blue	3	0.62199	0.58015
MGH54_P10_G01	NA	black	0	0	3.5117
MGH54_P10_G02	NA	black	0	0.81558	0
MGH54_P10_G03	NA	black	0	0	0.58111
MGH54_P10_G05	0.297230309243	blue	3	0.19787	0.419
MGH54_P10_G06	NA	black	0	0	0.35163
MGH54_P10_G07	0.0861263950769	blue	3	1.1616	2.2678
MGH54_P10_G09	0.297143388493	blue	3	0.31846	0.28451
MGH54_P10_G10	NA	black	0	0	3.0339
MGH54_P10_G11	NA	black	0	0.66357	0
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	NA	black	0	0	0.59741
MGH54_P10_H03	NA	black	0	0	0.54893
MGH54_P10_H04	NA	black	0	0	0.70399
MGH54_P10_H05	NA	black	0	3.4809	0
MGH54_P10_H06	-0.500812937564	red	1	0.68437	4.1843
MGH54_P10_H07	0.220557677595	blue	3	0.4351	0.37629
MGH54_P10_H08	NA	black	0	0	0.48954
MGH54_P10_H09	0.161697018481	blue	3	0.53207	0.46676
MGH54_P10_H10	NA	black	0	0	0.70752
MGH54_P10_H11	0.224926982607	blue	3	0.43723	0.35727
MGH54_P10_H12	0.286922914386	blue	3	0.31499	0.31962
MGH54_P11_A01	NA	black	0	0	0
MGH54_P11_A02	-0.106541742667	blue	3	0.70044	1.8797
MGH54_P11_A03	NA	black	0	0	0.61447
MGH54_P11_A04	NA	black	0	0	1.6776
MGH54_P11_A05	NA	black	0	0	1.2558
MGH54_P11_A06	NA	black	0	0.45838	0
MGH54_P11_A08	0.102390613161	blue	3	0.64985	0.57337
MGH54_P11_A09	NA	black	0	0	0.24853
MGH54_P11_A10	NA	black	0	0	1.2546
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0	0
MGH54_P11_B01	NA	black	0	0.42116	0
MGH54_P11_B02	-0.0511446074461	blue	3	0.8679	1.937
MGH54_P11_B03	NA	black	0	0	0.63784
MGH54_P11_B04	-0.719235751829	red	1	2.872	0.42116
MGH54_P11_B05	NA	black	0	0	1.2987
MGH54_P11_B06	NA	black	0	0	0.66448
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	0	0.46571
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	NA	black	0	0	0.29278
MGH54_P11_B12	NA	black	0	0	0.95531
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0	2.9479
MGH54_P11_C03	NA	black	0	0.50284	0
MGH54_P11_C04	NA	black	0	0.52807	0
MGH54_P11_C05	NA	black	0	0	0.62199
MGH54_P11_C06	NA	black	0	0	0
MGH54_P11_C07	NA	black	0	0	0.36513
MGH54_P11_C08	NA	black	0	0	0.36513
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	1.4505
MGH54_P11_C12	NA	black	0	0	0.67265
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	0.63691
MGH54_P11_D05	NA	black	0	0	0.79992
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	NA	black	0	0	0.34596
MGH54_P11_D08	NA	black	0	0.46362	0
MGH54_P11_D09	-0.161583953845	blue	3	0.54003	1.8711
MGH54_P11_D10	NA	black	0	0	0.47508
MGH54_P11_D11	NA	black	0	0	0.338
MGH54_P11_D12	NA	black	0	1.069	0
MGH54_P11_E01	NA	black	0	0	4.1302
MGH54_P11_E02	-0.535147137876	red	1	0.74071	4.9757
MGH54_P11_E03	0.997072952133	black	0	1.6406	4.3911
MGH54_P11_E04	-0.00804301140939	blue	3	0.90843	1.3533
MGH54_P11_E05	NA	black	0	0	0.25822
MGH54_P11_E06	NA	black	0	0	0.32884
MGH54_P11_E07	NA	black	0	0	2.6776
MGH54_P11_E08	-1.44878238832	black	0	4.1945	0.28924
MGH54_P11_E09	0.312038785085	blue	3	0.30217	0.26183
MGH54_P11_E10	0.243485378549	blue	3	0.29396	0.47093
MGH54_P11_E11	NA	black	0	0	0.62387
MGH54_P11_E12	-0.0205359930311	blue	3	1.082	0.71194
MGH54_P11_F01	NA	black	0	0	0.72247
MGH54_P11_F02	NA	black	0	0	2.3994
MGH54_P11_F03	NA	black	0	0	4.3952
MGH54_P11_F04	NA	black	0	0	0
MGH54_P11_F05	0.230507032601	blue	3	0.41792	0.36513
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	NA	black	0	0	1.0391
MGH54_P11_F08	NA	black	0	0	0.5724
MGH54_P11_F09	0.0408947889914	blue	3	0.48233	1.0108
MGH54_P11_F10	NA	black	0	0.27143	0
MGH54_P11_F11	0.0664446006451	blue	3	0.62199	0.81394
MGH54_P11_F12	-0.570303570482	red	1	2.5041	0.42975
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	4.4639	0
MGH54_P11_G03	NA	black	0	0	0.46989
MGH54_P11_G04	NA	black	0	0.7966	0
MGH54_P11_G05	NA	black	0	0	0.02148
MGH54_P11_G06	0.259565649648	blue	3	0.14274	0.5568
MGH54_P11_G07	NA	black	0	0.30451	0
MGH54_P11_G08	0.240651277949	blue	3	0.42975	0.3115
MGH54_P11_G09	0.813428034018	cyan	4	1.8604	3.0931
MGH54_P11_G10	0.00714485160159	blue	3	0.96643	0.62761
MGH54_P11_G11	0.371903990274	blue	3	0.22527	0.19535
MGH54_P11_G12	NA	black	0	0	0.4489
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	0.98112	0
MGH54_P11_H03	NA	black	0	0.86394	0
MGH54_P11_H04	-0.0671638390512	blue	3	2.7803	1.1104
MGH54_P11_H05	NA	black	0	0	0.4049
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0.22157
MGH54_P11_H08	0.0891234429698	blue	3	0.34028	0.89685
MGH54_P11_H09	NA	black	0	0.42868	0
MGH54_P11_H10	0.104104820421	blue	3	0.56267	0.68706
MGH54_P11_H11	NA	black	0	0	0
MGH54_P11_H12	0.394509823357	blue	3	0.19912	0.16993
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	0
MGH54_P12_A03	0.298918136083	blue	3	0.32423	0.27143
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	-0.873536189794	black	0	5.3692	0.8024
MGH54_P12_A06	NA	black	0	0	1.2035
MGH54_P12_A07	NA	black	0	0	0.83835
MGH54_P12_A08	NA	black	0	0	0.33342
MGH54_P12_A09	NA	black	0	0	0.22651
MGH54_P12_A10	0.0480433655705	blue	3	0.8883	0.22651
MGH54_P12_A11	-1.27943299047	black	0	5.5284	0.63784
MGH54_P12_B01	NA	black	0	0	0.55582
MGH54_P12_B02	0.0230412941478	blue	3	1.0793	1.7587
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	4.3953	0
MGH54_P12_B05	NA	black	0	0	1.5558
MGH54_P12_B06	NA	black	0	0	0.65901
MGH54_P12_B07	NA	black	0	0	0.46571
MGH54_P12_B08	0.223093042298	blue	3	0.42868	0.37629
MGH54_P12_B09	NA	black	0	0	2.2558
MGH54_P12_B10	NA	black	0	0.57046	0
MGH54_P12_B11	NA	black	0	0.71194	0
MGH54_P12_C01	NA	black	0	1.1972	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	4.9396
MGH54_P12_C06	NA	black	0	0	2.7995
MGH54_P12_C07	NA	black	0	0	1.2443
MGH54_P12_C08	NA	black	0	0	5.4816
MGH54_P12_C09	NA	black	0	0	2.3308
MGH54_P12_C11	NA	black	0	0	1.1935
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	4.0887	0
MGH54_P12_D02	NA	black	0	0.543	0
MGH54_P12_D04	NA	black	0	0	0.25822
MGH54_P12_D05	0.165263728762	blue	3	0.31499	0.68167
MGH54_P12_D06	NA	black	0	0	0.29278
MGH54_P12_D07	NA	black	0	0	2.0293
MGH54_P12_D08	NA	black	0	0	0
MGH54_P12_D09	NA	black	0	0	0
MGH54_P12_D10	NA	black	0	0	1.4808
MGH54_P12_D11	NA	black	0	0.27023	0
MGH54_P12_D12	NA	black	0	0	0.42546
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	NA	black	0	0	4.8838
MGH54_P12_E03	NA	black	0	0.94711	0
MGH54_P12_E04	-0.027726333707	blue	3	0.88518	1.6567
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	0.4782
MGH54_P12_E07	NA	black	0	0	0.30685
MGH54_P12_E08	-0.0017854377207	blue	3	0.55974	1.1789
MGH54_P12_E09	NA	black	0	0	0.29866
MGH54_P12_E10	-1.19007137067	black	0	0.27143	4.3604
MGH54_P12_E11	NA	black	0	0	0.78492
MGH54_P12_E12	NA	black	0	0	0
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	0	0.45418
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	NA	black	0	0.35614	0
MGH54_P12_F05	NA	black	0	0.82619	0
MGH54_P12_F06	NA	black	0	0	0
MGH54_P12_F07	NA	black	0	0	0.67897
MGH54_P12_F08	0.129397260352	blue	3	0.67807	0.34369
MGH54_P12_F09	NA	black	0	0	1.0264
MGH54_P12_F10	NA	black	0	0	0
MGH54_P12_F11	NA	black	0	0.56267	0
MGH54_P12_F12	NA	black	0	0.39397	0
MGH54_P12_G01	NA	black	0	0	0
MGH54_P12_G02	NA	black	0	0	0
MGH54_P12_G03	NA	black	0	0	1.1757
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	NA	black	0	0	0
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	0	0.67175
MGH54_P12_G08	0.000156544300224	blue	3	1	1.2845
MGH54_P12_G09	NA	black	0	0	0.75788
MGH54_P12_G10	NA	black	0	0	0.58207
MGH54_P12_G11	0.334196288091	blue	3	0.29514	0.20664
MGH54_P12_H01	NA	black	0	0	1.2016
MGH54_P12_H02	NA	black	0	0	0
MGH54_P12_H03	NA	black	0	0	0
MGH54_P12_H04	0.270276925615	blue	3	0.35952	0.31267
MGH54_P12_H05	NA	black	0	0	0.59072
MGH54_P12_H06	0.0152403499073	blue	3	0.37518	1.1204
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0	0.27381
MGH54_P12_H10	NA	black	0	0	0.56949
MGH54_P12_H11	NA	black	0	0	0.80818
MGH54_P9_A01	NA	black	0	0.50691	0
MGH54_P9_A02	-0.0738767493523	blue	3	1.3086	0.70752
MGH54_P9_A03	NA	black	0	0	0.84238
MGH54_P9_A04	NA	black	0	0	0.37962
MGH54_P9_A05	NA	black	0	0	0
MGH54_P9_A06	-1.499653047	black	0	4.4531	0.32884
MGH54_P9_A07	NA	black	0	0.27977	0
MGH54_P9_A08	NA	black	0	0	1.8189
MGH54_P9_A09	NA	black	0	0	0.46153
MGH54_P9_A10	NA	black	0	0	0.79743
MGH54_P9_A11	NA	black	0	0	1.8707
MGH54_P9_A12	NA	black	0	0	0.46048
MGH54_P9_B01	NA	black	0	0	0.40817
MGH54_P9_B02	NA	black	0	0	0.98841
MGH54_P9_B03	NA	black	0	0	0.65627
MGH54_P9_B04	NA	black	0	0	5.0367
MGH54_P9_B05	0.00879451803951	blue	3	0.95159	0.7536
MGH54_P9_B06	NA	black	0	0	0.68167
MGH54_P9_B07	0.224194397972	blue	3	0.26063	0.55582
MGH54_P9_B10	NA	black	0	0	4.6667
MGH54_P9_B11	NA	black	0	0	0
MGH54_P9_B12	NA	black	0	0	0
MGH54_P9_C01	NA	black	0	0	0.37962
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	0.38626
MGH54_P9_C04	NA	black	0	0	0.99639
MGH54_P9_C05	NA	black	0	0	0.41143
MGH54_P9_C06	0.075238074925	blue	3	0.79743	0.39506
MGH54_P9_C07	-0.413513522403	red	1	2.9688	0.76808
MGH54_P9_C08	NA	black	0	0.75617	0
MGH54_P9_C09	NA	black	0	0	0.46467
MGH54_P9_C10	NA	black	0	0	2.5097
MGH54_P9_C11	NA	black	0	0	0.70576
MGH54_P9_C12	NA	black	0	0	0
MGH54_P9_D01	NA	black	0	0	0.36513
MGH54_P9_D03	-0.0130739688793	blue	3	0.58207	1.2339
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	0.0809293594224	blue	3	0.41468	0.89064
MGH54_P9_D07	NA	black	0	0	0.4351
MGH54_P9_D08	NA	black	0	0	0
MGH54_P9_D09	-1.33624021708	black	0	4.3026	0.38736
MGH54_P9_D10	NA	black	0	0	0
MGH54_P9_D11	NA	black	0	0	0.61353
MGH54_P9_D12	NA	black	0	0	0.47923
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0	0.46989
MGH54_P9_E04	NA	black	0	0	0.38073
MGH54_P9_E05	NA	black	0	0	0.45628
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	NA	black	0	0	0.37851
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0	2.127
MGH54_P9_E10	NA	black	0	0	0.52406
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	0.172358268712	blue	3	0.51299	0.44996
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0.78325	0
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	0	0.58785
MGH54_P9_F05	NA	black	0	0.37518	0
MGH54_P9_F06	NA	black	0	0.419	0
MGH54_P9_F07	NA	black	0	0	0.27023
MGH54_P9_F08	NA	black	0	0	0.43082
MGH54_P9_F09	NA	black	0	0	0.43616
MGH54_P9_F10	NA	black	0	0	0.3774
MGH54_P9_F11	NA	black	0	0	0.36289
MGH54_P9_F12	NA	black	0	1.9701	0
MGH54_P9_G01	0.202094948743	blue	3	0.44996	0.42331
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	0.00225082606022	blue	3	0.56657	1.1603
MGH54_P9_G04	NA	black	0	0	0.42653
MGH54_P9_G05	NA	black	0	0.34823	0
MGH54_P9_G06	NA	black	0	0.61164	0
MGH54_P9_G07	NA	black	0	0	2.2552
MGH54_P9_G08	0.281081686067	blue	3	0.27262	0.38626
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	0.180079265963	blue	3	0.5008	0.43616
MGH54_P9_G12	NA	black	0	0	0.35276
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0	0.94111
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	NA	black	0	0	0
MGH54_P9_H06	0.107315576372	blue	3	0.41359	0.79992
MGH54_P9_H07	-0.382847540454	red	1	0.28214	2.2299
MGH54_P9_H08	NA	black	0	0.34937	0
MGH54_P9_H09	NA	black	0	0	0.54597
MGH54_P9_H10	NA	black	0	0	0.51096
MGH54_P9_H11	0.344553620361	blue	3	0.25942	0.22527
MGH54_P9_H12	0.196536609293	blue	3	0.3505	0.5568
MGH54_P2_A05	NA	black	0	0	0.48954
MGH54_P2_A06	NA	black	0	0	0
MGH54_P2_A10	0.12406663007	blue	3	0.3173	0.8024
MGH54_P2_B03	NA	black	0	0	0
MGH54_P2_B04	NA	black	0	5.165	0
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	0	0.34142
MGH54_P2_B10	0.288990318138	blue	3	0.26664	0.37072
MGH54_P2_B11	NA	black	0	0	0.54498
MGH54_P2_C01	0.134297035146	blue	3	0.29748	0.78325
MGH54_P2_C02	NA	black	0	0	4.747
MGH54_P2_C04	0.0910059985303	blue	3	0.63506	0.66266
MGH54_P2_C05	NA	black	0	0	0
MGH54_P2_C09	0.315808256988	blue	3	0.29748	0.25701
MGH54_P2_C10	0.169096678288	blue	3	0.40054	0.59837
MGH54_P2_C11	0.307087078562	blue	3	0.22527	0.36625
MGH54_P2_D01	NA	black	0	0	2.3071
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	NA	black	0	4.8989	0
MGH54_P2_D04	-1.51041027697	black	0	5.0048	0.44573
MGH54_P2_E01	NA	black	0	0	0.59455
MGH54_P2_E02	NA	black	0	0	0
MGH54_P2_E03	NA	black	0	0	0.30334
MGH54_P2_E04	NA	black	0	0	0
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0.15575
MGH54_P2_E11	NA	black	0	0	0.48852
MGH54_P2_E12	NA	black	0	0.4351	0
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	NA	black	0	0	0
MGH54_P2_F08	NA	black	0	0	0.22651
MGH54_P2_F10	0.195672392348	blue	3	0.1903	0.68077
MGH54_P2_F12	-0.154216792979	blue	3	4.5844	1.1117
MGH54_P2_G02	NA	black	0	0	0.83269
MGH54_P2_G06	NA	black	0	0	0.22651
MGH54_P2_G07	NA	black	0	0.21412	0
MGH54_P2_G08	0.363780815947	blue	3	0.17121	0.27977
MGH54_P2_G11	NA	black	0	1.0086	0
MGH54_P2_G12	NA	black	0	0	0.1177
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	0.86235
MGH54_P2_H09	0.157074799783	blue	3	0.42116	0.62012
MGH54_P2_H11	NA	black	0	0	0.22033
MGH54_P5_A02	NA	black	0	0	0
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	NA	black	0	0	0.31846
MGH54_P5_A05	NA	black	0	0.32077	0
MGH54_P5_A06	0.370233239114	blue	3	0.22774	0.19661
MGH54_P5_A07	NA	black	0	0.64708	0
MGH54_P5_A08	NA	black	0	0	0.60692
MGH54_P5_A09	NA	black	0	0	0.25096
MGH54_P5_A10	NA	black	0	0	0
MGH54_P5_A11	NA	black	0	0	0.2461
MGH54_P5_A12	-0.0376946290114	blue	3	1.1622	0.72857
MGH54_P5_B02	NA	black	0	1.7502	0
MGH54_P5_B03	NA	black	0	0	0.63134
MGH54_P5_B04	NA	black	0	0	0.52607
MGH54_P5_B05	NA	black	0	0	0.53007
MGH54_P5_B06	NA	black	0	0	0.2461
MGH54_P5_B07	NA	black	0	0	0.2461
MGH54_P5_B08	NA	black	0	0.35163	0
MGH54_P5_B09	0.290584156822	blue	3	0.33685	0.27977
MGH54_P5_B10	NA	black	0	0	0.24489
MGH54_P5_B11	-0.125744471163	blue	3	0.47301	1.6475
MGH54_P5_B12	NA	black	0	0.3115	0
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	0.214490123669	blue	3	0.37295	0.47612
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	1.488
MGH54_P5_C05	NA	black	0	0	0.9396
MGH54_P5_C06	0.195911974589	blue	3	0.3505	0.55876
MGH54_P5_C07	NA	black	0	0	0.30217
MGH54_P5_C08	0.311629945705	blue	3	0.30217	0.26303
MGH54_P5_C09	NA	black	0	0	0
MGH54_P5_C10	NA	black	0	0.54893	0
MGH54_P5_C11	NA	black	0	0	1.6708
MGH54_P5_C12	NA	black	0	0	0.34369
MGH54_P5_D01	NA	black	0	0	0.5008
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0.42008
MGH54_P5_D04	NA	black	0	0	0.38847
MGH54_P5_D05	NA	black	0	0	0.26544
MGH54_P5_D06	0.213897244214	blue	3	0.44361	0.38847
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	NA	black	0	0	0.33685
MGH54_P5_D10	NA	black	0	0	0.37962
MGH54_P5_D11	NA	black	0	0	0.86948
MGH54_P5_D12	0.212404530539	blue	3	0.52807	0.25096
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	-0.693535363288	red	1	0.27143	3.0491
MGH54_P5_E06	NA	black	0	0	0.40599
MGH54_P5_E07	NA	black	0	0.33571	0
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	NA	black	0	0	1.5558
MGH54_P5_E10	NA	black	0	0.43723	0
MGH54_P5_E11	NA	black	0	0	4.2428
MGH54_P5_E12	NA	black	0	0.30801	0
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	0.271602699829	blue	3	0.35727	0.3115
MGH54_P5_F03	NA	black	0	0	0
MGH54_P5_F04	NA	black	0	0	0.41684
MGH54_P5_F05	NA	black	0	0	0.39287
MGH54_P5_F06	NA	black	0	0	0.6173
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	0.31962	0
MGH54_P5_F10	0.0532855811123	blue	3	0.62387	0.88362
MGH54_P5_F11	NA	black	0	0	0.81311
MGH54_P5_F12	NA	black	0	0	0.53506
MGH54_P5_G01	NA	black	0	0.22897	0
MGH54_P5_G02	0.246197563514	blue	3	0.38294	0.35952
MGH54_P5_G03	NA	black	0	0	3.8344
MGH54_P5_G04	NA	black	0	0.90612	0
MGH54_P5_G05	NA	black	0	0.31034	0
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	-1.10754195237	black	0	4.0847	0.47716
MGH54_P5_G08	-1.60151961169	black	0	0.14012	4.8105
MGH54_P5_G09	0.222900382582	blue	3	0.36177	0.46153
MGH54_P5_G10	-1.62276675814	black	0	5.5249	0.48543
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0	0.67897
MGH54_P5_H02	NA	black	0	0	0.98258
MGH54_P5_H03	NA	black	0	0	0.34937
MGH54_P5_H04	NA	black	0	1.6558	0
MGH54_P5_H05	NA	black	0	0	0
MGH54_P5_H06	0.0418897064051	blue	3	0.85758	0.54992
MGH54_P5_H07	-0.255094680722	red	1	0.30801	1.9046
MGH54_P5_H08	NA	black	0	3.4949	0
MGH54_P5_H09	NA	black	0	0	0.23143
MGH54_P5_H10	NA	black	0	0	0.19535
MGH54_P5_H11	0.364923313914	blue	3	0.29042	0.12433
MGH54_P5_H12	NA	black	0	0	0.60975
MGH54_P13_A02	NA	black	0	0	0.76808
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0	3.2171
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	0	0
MGH54_P13_A07	0.135764307243	blue	3	0.41468	0.70044
MGH54_P13_A09	NA	black	0	0	0.37518
MGH54_P13_A10	NA	black	0	0	0
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	0.71896
MGH54_P13_B02	NA	black	0	0.94711	0
MGH54_P13_B03	NA	black	0	0	2.5089
MGH54_P13_B04	0.185874819577	blue	3	1.319	2.3584
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0	2.96
MGH54_P13_B07	NA	black	0	1.0115	0
MGH54_P13_B08	NA	black	0	0.33571	0
MGH54_P13_B10	NA	black	0	0	0.56755
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	0.744995075369	cyan	4	2.7937	2.0179
MGH54_P13_C01	0.657105918461	blue	3	1.355	5.1599
MGH54_P13_C02	NA	black	0	0	0.44996
MGH54_P13_C03	0.0600910382149	blue	3	0.75446	0.66812
MGH54_P13_C04	NA	black	0	0	0.80488
MGH54_P13_C05	NA	black	0	1.9358	0
MGH54_P13_C06	NA	black	0	3.2112	0
MGH54_P13_C07	0.0132177728433	blue	3	1.0482	1.7251
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	0	0
MGH54_P13_C11	NA	black	0	0	3.0512
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0.60027
MGH54_P13_D02	NA	black	0	0	3.6742
MGH54_P13_D03	NA	black	0	0.51197	0
MGH54_P13_D04	-0.0568447374775	blue	3	1.1821	0.57628
MGH54_P13_D05	NA	black	0	0	0.54399
MGH54_P13_D06	NA	black	0	0	0.77062
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	1.254
MGH54_P13_E01	NA	black	0	0	0.73725
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	0.0781428370253	blue	3	0.79077	0.39177
MGH54_P13_E04	NA	black	0	0	1.5622
MGH54_P13_E05	NA	black	0	0	0
MGH54_P13_E06	NA	black	0	0	0.6248
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	0.53903	0
MGH54_P13_E10	0.0761598250536	blue	3	1.4849	1.4901
