Cell_name	Zvalue	Color	Cluster	ATM	BRCA1
97_P5_E11	0.308246490351	green3	2	0.090853	0.24489
97_P6_A01	-0.750088136338	red	1	2.3967	0.19409
97_P6_G01	NA	black	0	0.65535	0
97_P5_D10	NA	black	0	0.30334	0
97_P5_C10	0.0726833385569	green3	2	1.8143	0.80074
97_P6_C11	NA	black	0	0.86552	0
97_P6_E07	-0.00787925307379	green3	2	0.96791	0.54102
97_P6_E05	NA	black	0	0.069015	0
97_P5_G07	0.197922354888	green3	2	0.31615	0.29866
97_P5_D04	0.0795929985718	green3	2	0.58111	0.40708
97_P6_B03	NA	black	0	1.24	0
97_P5_H01	-1.57273633889	black	0	0.069015	2.5185
97_P6_A11	-0.0706993677268	red	1	1.7545	0.62106
97_P6_E09	-0.160570887806	red	1	1.3063	0.27143
97_P6_A10	0.192394023264	green3	2	0.32769	0.30217
97_P5_E02	0.274886892717	green3	2	0.1635	0.2558
97_P6_D03	NA	black	0	3.2243	0
97_P5_A09	NA	black	0	1.473	0
97_P6_B12	NA	black	0	0.42653	0
97_P5_H10	NA	black	0	1.2284	0
97_P6_A04	NA	black	0	1.0065	0
97_P5_B12	NA	black	0	0.15316	0
97_P5_A12	NA	black	0	0.45733	0
97_P5_F08	NA	black	0	0.1635	0
97_P6_E04	NA	black	0	1.91	0
97_P6_D04	0.106621999329	green3	2	1.2247	1.0807
97_P5_D02	NA	black	0	0.36961	0
97_P6_G10	-0.639141322158	red	1	1.9294	0.053806
97_P5_B04	0.0938206037685	green3	2	0.64155	0.28333
97_P6_E03	0.186122188038	green3	2	0.38515	0.2762
97_P5_E05	0.229134203622	green3	2	0.24245	0.2857
97_P5_G05	-0.849327661695	red	1	0.43296	2.3612
97_P5_D03	NA	black	0	0	0
97_P5_C07	0.649036807779	green3	2	1.3768	2.4447
97_P6_C12	-0.093665114711	red	1	1.1316	0.25701
97_P6_B09	NA	black	0	0.13356	0
97_P5_D07	NA	black	0	0.27501	0
97_P6_A05	-0.109916338738	red	1	1.1204	0.1635
97_P5_C08	NA	black	0	0.19156	0
97_P5_B03	0.208431812828	green3	2	0.44042	0.17505
97_P6_G08	-0.510880351286	red	1	1.8871	0.16092
97_P6_D12	-0.015960101339	green3	2	0.99277	0.48543
97_P6_D01	NA	black	0	1.4688	0
97_P5_H08	NA	black	0	0.12565	0
97_P6_C07	NA	black	0	0.70576	0
97_P6_C02	NA	black	0	1.5286	0
97_P5_F02	NA	black	0	0.60312	0
97_P5_F04	NA	black	0	0.90072	0
97_P5_H02	NA	black	0	1.1979	0
97_P6_C08	0.02694683887	green3	2	0.81967	0.32539
97_P5_E03	0.316932282179	green3	2	0.1635	0.19283
97_P6_D05	NA	black	0	0.31267	0
97_P5_D01	-0.150879649294	red	1	1.334	0.32193
97_P6_F05	NA	black	0	0.032806	0
97_P5_H06	NA	black	0	0.13225	0
97_P5_H11	NA	black	0	0.16479	0
97_P5_E06	NA	black	0	1.2957	0
97_P6_H02	NA	black	0	0.78994	0
97_P6_A08	NA	black	0	0.45733	0
97_P5_B02	0.0251401575558	green3	2	0.83996	0.20914
97_P5_E10	NA	black	0	0.42438	0
97_P5_B11	NA	black	0	1.4573	0
97_P6_G07	0.0423116212845	green3	2	0.69688	0.45838
97_P5_A05	NA	black	0	1.3868	0
97_P5_A11	-0.00281860848775	green3	2	1.3443	0.69064
97_P6_A06	NA	black	0	0.13356	0
97_P6_F07	NA	black	0	1.8294	0
97_P6_G04	0.0527903249819	green3	2	0.4844	0.53506
97_P6_B05	NA	black	0	3.0131	0
97_P5_D06	NA	black	0	0.81803	0
97_P6_F08	NA	black	0	0.60975	0
97_P5_F06	NA	black	0	0.14666	0
97_P5_D08	NA	black	0	0.81721	0
97_P5_G11	0.0864623633147	green3	2	0.70044	0.20289
97_P6_F10	-0.31358932069	red	1	1.5563	0.19283
97_P5_H07	NA	black	0	0	0
97_P5_A07	0.10247340786	green3	2	0.6663	0.19661
97_P6_G11	0.0734225135122	green3	2	0.48336	0.48233
97_P5_C03	NA	black	0	0.5724	0
97_P5_F01	NA	black	0	0.848	0
97_P6_E01	1.03986040632	blue	3	2.7564	1.3612
97_P5_F03	0.111839076273	green3	2	0.6397	0.20664
97_P5_B01	NA	black	0	2.2333	0
97_P6_H03	NA	black	0	0.071763	0
97_P6_E12	NA	black	0	3.7004	0
97_P5_G10	NA	black	0	0.48749	0
97_P5_C05	NA	black	0	1.101	0
97_P6_D11	NA	black	0	0.2916	0
97_P5_H09	NA	black	0	0.77484	0
97_P6_B06	0.196179592139	green3	2	0.20664	0.35614
97_P5_F09	NA	black	0	1.8094	0
97_P6_F02	NA	black	0	2.766	0
97_P5_D11	NA	black	0	0.26303	0
97_P5_H03	NA	black	0	1.4335	0
97_P5_D05	NA	black	0	1.1427	0
97_P6_H05	NA	black	0	0.95233	0
97_P6_D09	0.18560921321	green3	2	0.2857	0.338
97_P6_G09	NA	black	0	1.8327	0
97_P6_D08	NA	black	0	0	0
97_P5_G06	0.127290617287	green3	2	0.35389	0.41576
97_P5_A01	NA	black	0	1.3414	0
97_P6_H10	0.242938852164	green3	2	0.23756	0.26544
97_P5_G01	NA	black	0	0.5888	0
97_P6_E02	NA	black	0	2.1378	0
97_P6_B01	NA	black	0	0.88127	0
97_P5_F10	-0.233306890948	red	1	1.3196	0.10702
97_P6_C10	NA	black	0	1.355	0
97_P5_C09	0.0320503441107	green3	2	0.83431	0.096262
97_P5_E12	-0.0623504580739	red	1	1.0236	0.16221
97_P5_E01	NA	black	0	2.2388	0
97_P6_D02	NA	black	0	0.93357	0
97_P6_A07	NA	black	0	2.2228	0
97_P5_G03	-0.281641839822	red	1	1.3984	0.098958
97_P6_G12	NA	black	0	0.1865	0
97_P6_C03	-1.82079123808	black	0	0.38294	3.743
97_P6_H06	NA	black	0	0.074505	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	2.1535	0
97_P6_G03	-0.846671181459	red	1	0.10165	1.7299
97_P5_G12	NA	black	0	2.3179	0
97_P5_G09	NA	black	0	1.538	0
97_P5_H04	NA	black	0	0.32539	0
MGH97_P7_B05	NA	black	0	0.21785	0
MGH97_P7_E10	NA	black	0	0.58688	0
MGH97_P7_A02	NA	black	0	1.2179	0
MGH97_P7_C01	NA	black	0	1.0186	0
MGH97_P7_D06	NA	black	0	3.6657	0
MGH97_P7_H08	NA	black	0	0.28451	0
MGH97_P7_G11	NA	black	0	0	0.25096
MGH97_P7_A08	NA	black	0	0.33228	0
MGH97_P7_F07	NA	black	0	1.8887	0
MGH97_P7_C04	NA	black	0	0.11237	0
MGH97_P7_C02	NA	black	0	1.9572	0
MGH97_P7_F10	-0.244566219509	red	1	1.4399	0.21537
MGH97_P7_H05	-0.334361375439	red	1	1.7031	0.26183
MGH97_P7_B04	NA	black	0	3.7464	0
MGH97_P7_F09	0.00957993351224	green3	2	0.87578	0.1776
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	NA	black	0	0.12697	0
MGH97_P7_G07	NA	black	0	0.060739	0
MGH97_P7_F06	NA	black	0	0.12168	0
MGH97_P7_A06	NA	black	0	2.9296	0
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	3.1075	0
MGH97_P7_E03	NA	black	0	0	0
MGH97_P7_D02	NA	black	0	0.32654	0
MGH97_P7_B11	NA	black	0	0.070389	0
MGH97_P7_E09	NA	black	0	0.6332	0
MGH97_P7_B01	NA	black	0	3.0193	0
MGH97_P7_G06	0.341226157046	green3	2	0.30685	0.034216
MGH97_P7_B07	NA	black	0	0.66721	0
MGH97_P7_C05	NA	black	0	2.2449	0
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	0.0858533242466	green3	2	0.72421	0.13488
MGH97_P7_H07	NA	black	0	1.2203	0
MGH97_P7_D04	NA	black	0	0.8472	0
MGH97_P7_C06	NA	black	0	0	3.2725
MGH97_P7_G09	0.276655659206	green3	2	0.25942	0.19409
MGH97_P7_E06	NA	black	0	3.8014	0
MGH97_P7_F04	NA	black	0	0.23634	0
MGH97_P7_C09	NA	black	0	1.779	0
MGH97_P7_G03	-0.269560952779	red	1	0.51299	1.3533
MGH97_P7_H01	NA	black	0	2.373	0
MGH97_P7_B06	NA	black	0	0.30334	0
MGH97_P7_C08	NA	black	0	2.56	0
MGH97_P7_E08	NA	black	0	2.8193	0
MGH97_P7_F01	NA	black	0	0.7277	0
MGH97_P7_H03	NA	black	0	1.373	0
MGH97_P7_B10	NA	black	0	2.1434	0
MGH97_P7_E11	NA	black	0	2.8576	0
MGH97_P7_C03	NA	black	0	3.3224	0
MGH97_P7_H12	NA	black	0	0.084064	0
MGH97_P7_D07	0.00547516571175	green3	2	0.2228	0.65168
MGH97_P7_A11	NA	black	0	2.2681	0
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	-0.288833956592	red	1	2.1574	0.47612
MGH97_P7_F08	NA	black	0	1.9723	0
MGH97_P7_D11	NA	black	0	1.5801	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	-0.083912326318	red	1	1.0779	0.1903
MGH97_P7_C12	0.361098951929	green3	2	0.14926	0.13619
MGH97_P7_H11	NA	black	0	0.062122	0
MGH97_P7_A04	NA	black	0	0.089498	0
MGH97_P7_H06	0.24984547192	green3	2	0.098958	0.32077
MGH97_P7_F03	NA	black	0	0.34255	0
MGH97_P7_A07	-0.231298900704	red	1	1.3973	0.20163
MGH97_P7_F11	NA	black	0	1.2054	0
MGH97_P7_G08	NA	black	0	2.2531	0
MGH97_P7_E02	NA	black	0	0.17249	0
MGH97_P7_C07	NA	black	0	1.5792	0
MGH97_P7_A09	NA	black	0	0	1.792
MGH97_P7_B09	NA	black	0	3.0238	0
MGH97_P7_G10	-0.820604304242	red	1	2.6041	0.22157
MGH97_P7_G02	NA	black	0	3.2633	0
MGH97_P7_H04	NA	black	0	0.05797	0
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	3.8045	0
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	1.3225	0
MGH97_P7_F05	NA	black	0	0.77737	0
MGH97_P7_D05	NA	black	0	2.6528	0
MGH97_P7_A03	NA	black	0	1.107	0
MGH97_P7_B03	NA	black	0	3.1266	0
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	2.5472	0
MGH97_P7_F02	NA	black	0	2.9201	0
MGH97_P7_G05	NA	black	0	0	0
MGH97_P7_D08	NA	black	0	0.28806	0
MGH97_P7_G04	NA	black	0	0.87342	0
MGH97_P8_A11	NA	black	0	2.5494	0
MGH97_P10_A12	NA	black	0	0.049631	0
MGH97_P10_E09	NA	black	0	0.8512	0
MGH97_P9_B12	NA	black	0	1.8651	0
MGH97_P10_D07	NA	black	0	2.0694	0
MGH97_P8_D11	NA	black	0	1.4281	0
MGH97_P8_G05	NA	black	0	1.5661	0
MGH97_P9_C05	NA	black	0	0.082703	0
MGH97_P8_D03	-0.147075878907	red	1	3.3953	0.70221
MGH97_P8_H05	NA	black	0	0.30801	0
MGH97_P10_A09	NA	black	0	0.14012	0
MGH97_P10_E03	NA	black	0	0.15445	0
MGH97_P10_D04	NA	black	0	2.1489	0
MGH97_P9_D12	0.304179073749	green3	2	0.13093	0.2302
MGH97_P8_H06	NA	black	0	0.26544	0
MGH97_P8_H11	NA	black	0	0.094912	0
MGH97_P9_F12	NA	black	0	2.5087	0
MGH97_P8_D07	NA	black	0	0.85758	0
MGH97_P8_H02	NA	black	0	0.99856	0
MGH97_P8_D01	-0.302927154491	red	1	1.6017	0.24245
MGH97_P10_C04	NA	black	0	1.3132	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	NA	black	0	0.4782	0
MGH97_P8_A05	NA	black	0	1.0676	0
MGH97_P9_F10	-0.490831744539	red	1	1.8699	0.17249
MGH97_P10_F10	-0.960825714481	red	1	2.5588	0.11636
MGH97_P9_G12	NA	black	0	2.6699	0
MGH97_P8_B04	NA	black	0	0.39944	0
MGH97_P8_E11	NA	black	0	0.8335	0
MGH97_P9_G10	0.378887578536	green3	2	0.2558	0.018634
MGH97_P10_D11	NA	black	0	1.9989	0
MGH97_P10_D01	NA	black	0	2.3354	0
MGH97_P10_H04	NA	black	0	0.7031	0
MGH97_P10_D12	NA	black	0	0.15963	0
MGH97_P8_D04	0.660154445819	green3	2	1.3016	3.0328
MGH97_P8_F08	NA	black	0	1.1276	0
MGH97_P9_E10	NA	black	0	0.14926	0
MGH97_P9_D11	NA	black	0	0.90766	0
MGH97_P8_A02	NA	black	0	0	1.0342
MGH97_P9_F01	NA	black	0	1.2624	0
MGH97_P8_B08	NA	black	0	3.1701	0
MGH97_P8_A09	-0.443897763319	red	1	2.2576	0.37518
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	NA	black	0	0.83188	0
MGH97_P10_E02	NA	black	0	2.3288	0
MGH97_P10_H08	NA	black	0	0.16092	0
MGH97_P9_G04	NA	black	0	2.5205	0
MGH97_P8_G11	NA	black	0	0	0
MGH97_P10_A06	-0.78045221965	red	1	3.3356	0.41792
MGH97_P10_F08	NA	black	0	0.58304	0
MGH97_P8_E08	-0.147669219027	red	1	1.1814	0.1375
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	0.13323438441	green3	2	0.58111	0.21909
MGH97_P9_G11	0.0780534988318	green3	2	0.17632	0.54399
MGH97_P8_F11	NA	black	0	0.089498	0
MGH97_P8_F05	NA	black	0	0	0.49262
MGH97_P9_A01	NA	black	0	2.2934	0
MGH97_P10_F01	-1.07916183299	red	1	0.30451	2.3986
MGH97_P8_C10	0.375671739766	green3	2	0.066261	0.16736
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0.42223	0
MGH97_P8_G04	NA	black	0	2.7691	0
MGH97_P9_B02	NA	black	0	1.6262	0
MGH97_P8_H08	NA	black	0	0.47197	0
MGH97_P8_F01	-0.221042431271	red	1	1.3746	0.20038
MGH97_P10_H09	0.0076559781766	green3	2	1.6875	0.71984
MGH97_P10_E06	NA	black	0	0	0
MGH97_P10_D10	NA	black	0	0.1137	0
MGH97_P10_A03	NA	black	0	3.2662	0
MGH97_P10_A05	-0.73340929452	red	1	2.3693	0.19535
MGH97_P10_A01	NA	black	0	0	0
MGH97_P9_D09	NA	black	0	0.092207	0
MGH97_P9_D06	NA	black	0	3.1971	0
MGH97_P9_G05	NA	black	0	0.21039	0
MGH97_P10_E05	NA	black	0	2.0208	0
MGH97_P8_F10	NA	black	0	0.060739	0
MGH97_P10_A04	0.255882361087	green3	2	0.27739	0.21785
MGH97_P9_A07	NA	black	0	0.42008	0
MGH97_P9_A08	NA	black	0	0	0
MGH97_P9_H12	0.376427572095	green3	2	0.069015	0.16479
MGH97_P10_G03	NA	black	0	2.2827	0
MGH97_P8_B03	NA	black	0	0.57434	0
MGH97_P10_H07	-0.738196580053	red	1	2.5301	0.24975
MGH97_P10_E01	NA	black	0	2.2726	0
MGH97_P9_F11	NA	black	0	0	1.8003
MGH97_P8_B12	NA	black	0	1.3724	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	2.5876	0
MGH97_P8_A01	NA	black	0	1.0384	0
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0	0.46676
MGH97_P10_H05	-2.26430104688	black	0	0.10969	3.3741
MGH97_P9_F07	0.0401932387834	green3	2	0.99567	1.513
MGH97_P9_D08	NA	black	0	2.3331	0
MGH97_P9_E05	NA	black	0	1.4362	0
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0.20914	0
MGH97_P10_B10	NA	black	0	0.8024	0
MGH97_P9_E03	NA	black	0	0.34142	0
MGH97_P9_G07	NA	black	0	2.5678	0
MGH97_P9_C09	NA	black	0	0.70929	0
MGH97_P10_B11	-0.60186637774	red	1	2.2045	0.2302
MGH97_P9_B05	NA	black	0	1.1467	0
MGH97_P9_A12	-0.334861367988	red	1	2.07	0.41251
MGH97_P8_D10	NA	black	0	0	0.33113
MGH97_P8_C05	NA	black	0	3.932	0
MGH97_P9_D02	NA	black	0	0.69866	0
MGH97_P9_D07	NA	black	0	0.27381	0
MGH97_P8_F03	0.161872381765	green3	2	0.23389	0.40054
MGH97_P8_C12	NA	black	0	0.26303	0
MGH97_P10_E10	NA	black	0	2.5226	0
MGH97_P10_H10	NA	black	0	2.7386	0
MGH97_P10_C07	NA	black	0	2.3876	0
MGH97_P9_E04	NA	black	0	1.7238	0
MGH97_P8_H10	NA	black	0	0	2.0524
MGH97_P9_F03	NA	black	0	2.317	0
MGH97_P10_C08	NA	black	0	1.2147	0
MGH97_P8_B11	NA	black	0	0	0.21785
MGH97_P10_C01	NA	black	0	0.69688	0
MGH97_P9_D04	NA	black	0	2.1712	0
MGH97_P10_B06	NA	black	0	1.6149	0
MGH97_P8_H09	NA	black	0	2.7467	0
MGH97_P9_F05	NA	black	0	2.0307	0
MGH97_P9_B04	NA	black	0	1.0895	0
MGH97_P9_C12	-1.05868256337	red	1	2.9454	0.19409
MGH97_P8_B02	NA	black	0	1.6517	0
MGH97_P9_F04	NA	black	0	0.42438	0
MGH97_P10_G02	NA	black	0	3.4963	0
MGH97_P9_B07	NA	black	0	0.14405	0
MGH97_P10_D08	0.0358046636349	green3	2	1.1454	0.86235
MGH97_P10_G12	NA	black	0	0.20414	0
MGH97_P9_A02	NA	black	0	0.070389	0
MGH97_P8_G03	NA	black	0	0	0.24975
MGH97_P8_D09	NA	black	0	2.2693	0
MGH97_P10_C06	0.181475308647	green3	2	0.48646	0.19283
MGH97_P8_H03	NA	black	0	1.7325	0
MGH97_P8_A10	NA	black	0	2.2342	0
MGH97_P8_B06	NA	black	0	1.547	0
MGH97_P9_G08	NA	black	0	2.9712	0
MGH97_P8_B01	NA	black	0	0	0.22651
MGH97_P10_B08	5.33534949978	black	0	2.9906	3.6793
MGH97_P10_C12	0.372511945282	green3	2	0.14012	0.12565
MGH97_P9_A10	NA	black	0	2.4338	0
MGH97_P9_C10	1.060517526	blue	3	2.1638	1.6654
MGH97_P9_G03	NA	black	0	0.33571	0
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	NA	black	0	2.2302	0
MGH97_P8_C09	NA	black	0	1.5074	0
MGH97_P10_D05	NA	black	0	1.9328	0
MGH97_P10_F02	NA	black	0	0.42653	0
MGH97_P9_D10	0.0129740111855	green3	2	0.44255	0.63784
MGH97_P8_D08	NA	black	0	2.6787	0
MGH97_P9_H11	NA	black	0	0.40054	0
MGH97_P8_C06	NA	black	0	1.4271	0
MGH97_P8_A03	-0.870191708332	red	1	2.6736	0.21412
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	3.1463	0
MGH97_P10_D02	NA	black	0	0.59646	0
MGH97_P9_E12	-0.14645760304	red	1	4.1334	0.74157
MGH97_P9_A05	NA	black	0	2.6487	0
MGH97_P10_F06	NA	black	0	2.9211	0
MGH97_P9_E01	NA	black	0	0.20414	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	0.24808095115	green3	2	0.16479	0.29514
MGH97_P9_H08	NA	black	0	0.72247	0
MGH97_P9_E08	-0.0209479902256	green3	2	0.96273	0.31846
MGH97_P8_C07	NA	black	0	0.082703	0
MGH97_P9_A06	NA	black	0	0	5.2303
MGH97_P8_E04	NA	black	0	2.7253	0
MGH97_P8_C11	0.10447281887	green3	2	0.64616	0.22774
MGH97_P9_C03	NA	black	0	2.0766	0
MGH97_P8_E03	-0.535913075202	red	1	2.0261	0.20914
MGH97_P10_B01	NA	black	0	0.16607	0
MGH97_P9_B11	NA	black	0	0.21412	0
MGH97_P9_G02	-0.0319557117199	red	1	0.96643	0.19156
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	NA	black	0	3.1961	0
MGH97_P9_G06	0.24842550639	green3	2	0.20414	0.27501
MGH97_P9_E02	NA	black	0	1.825	0
MGH97_P9_C06	NA	black	0	1.7949	0
MGH97_P10_H06	NA	black	0	0.090853	0
MGH97_P8_B05	NA	black	0	0	0.69866
MGH97_P9_F08	NA	black	0	1.2418	0
MGH97_P10_F05	NA	black	0	0.30918	0
MGH97_P8_D06	NA	black	0	1.2881	0
MGH97_P8_D12	-0.558224862856	red	1	1.8836	0.10836
MGH97_P9_H06	NA	black	0	2.4505	0
MGH97_P9_C08	NA	black	0	0.2228	0
MGH97_P10_D06	-0.513261712865	red	1	2.05	0.24123
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	2.9897	0
MGH97_P8_H07	NA	black	0	1.8152	0
MGH97_P10_E08	-0.45954385089	red	1	0.8488	3.6208
MGH97_P10_G11	-0.950670545222	red	1	0.50182	2.778
MGH97_P10_E07	NA	black	0	0.24001	0
MGH97_P10_F03	NA	black	0	0.67356	0
MGH97_P8_F09	NA	black	0	0.32539	0
MGH97_P10_F04	NA	black	0	0.071763	0
MGH97_P9_H03	NA	black	0	2.3051	0
MGH97_P10_D09	NA	black	0	0	2.7431
MGH97_P8_C01	NA	black	0	1.4756	0
MGH97_P9_C02	-0.0169337469934	green3	2	0.95754	0.35389
MGH97_P8_F07	NA	black	0	1.4388	0
MGH97_P10_G06	NA	black	0	0.056584	0
MGH97_P9_B01	NA	black	0	1.2339	0
MGH97_P10_E04	NA	black	0	0	0.23143
MGH97_P8_B07	NA	black	0	1.6225	0
MGH97_P8_G07	-1.2879644799	red	1	3.3968	0.21039
MGH97_P9_B08	0.346206436122	green3	2	1.2357	2.0597
MGH97_P9_C01	0.0728988289347	green3	2	0.17377	0.55189
MGH97_P8_G01	NA	black	0	0.36177	0
MGH97_P9_H04	NA	black	0	0.65535	0
MGH97_P10_F11	-0.0417839885344	red	1	1.0888	0.44361
MGH97_P10_D03	NA	black	0	0.64708	0
MGH97_P10_C09	NA	black	0	0.71809	0
MGH97_P8_E06	NA	black	0	0.044044	0
MGH97_P8_E09	NA	black	0	0.81311	0
MGH97_P8_E05	NA	black	0	0	0.63227
MGH97_P8_A08	NA	black	0	1.7229	0
MGH97_P10_F12	NA	black	0	0.35502	0
MGH97_P9_D01	0.19163940775	green3	2	0.21039	0.36177
MGH97_P9_E09	NA	black	0	2.3013	0
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	0.123329210555	green3	2	0.35727	0.42223
MGH97_P10_C11	NA	black	0	2.0983	0
MGH97_P8_B10	NA	black	0	0.15834	0
MGH97_P9_E11	-0.5578624668	red	1	2.0909	0.21909
MGH97_P9_F06	NA	black	0	0.20163	0
MGH97_P10_H11	NA	black	0	0.60692	0
MGH97_P9_B06	NA	black	0	0.059355	0
MGH97_P10_E11	NA	black	0	2.6327	0
MGH97_P9_B09	-0.523479329804	red	1	0.67175	2.5137
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	1.05901556673	blue	3	2.2591	1.5974
MGH97_P8_H12	NA	black	0	1.067	0
MGH97_P10_A02	NA	black	0	3.436	0
MGH97_P8_A04	NA	black	0	2.544	0
MGH97_P10_G05	NA	black	0	0.78492	0
MGH97_P9_H10	0.37998771193	green3	2	0.04684	0.17249
MGH97_P9_A11	0.00573457187698	green3	2	0.8844	0.22527
MGH97_P8_A12	0.186583465186	green3	2	0.49365	0.16993
MGH97_P8_C08	NA	black	0	0.15704	0
MGH97_P8_A07	NA	black	0	0.063503	0
MGH97_P10_H03	NA	black	0	0.12168	0
MGH97_P8_H04	NA	black	0	0.93885	0
MGH97_P9_C07	-0.840828370839	red	1	2.9413	0.30685
MGH97_P9_H07	NA	black	0	1.1023	0
MGH97_P8_C02	0.108504131429	green3	2	0.37629	0.44467
MGH97_P10_B09	NA	black	0	1.2684	0
MGH97_P9_E07	NA	black	0	0.66812	0
MGH97_P10_C03	-0.296059296827	red	1	1.5641	0.22651
93_P3_D02	1.3090349487	black	0	1.4563	4.0363
93_P3_B08	NA	black	0	0.16736	0
93_P3_D10	NA	black	0	0	0
93_P3_H02	NA	black	0	1.7655	0
93_P3_E06	NA	black	0	0	0
93_P3_F08	0.934557139943	blue	3	1.934	1.742
93_P3_F07	-0.0652245459093	red	1	1.5588	0.59646
93_P3_B02	NA	black	0	3.3032	0
93_P3_G02	NA	black	0	0.13225	0
93_P3_G06	NA	black	0	3.2155	0
93_P3_F05	NA	black	0	3.9246	0
93_P3_H01	NA	black	0	0.18142	0
93_P3_F06	NA	black	0	0	0
93_P3_D08	NA	black	0	2.4738	0
93_P3_E03	NA	black	0	1.8003	0
93_P3_A04	0.136721336684	green3	2	1.2552	1.148
93_P3_H03	NA	black	0	0.3173	0
93_P3_H10	NA	black	0	0.7536	0
93_P3_A09	NA	black	0	1.1355	0
93_P3_D11	NA	black	0	2.9094	0
93_P3_E12	NA	black	0	3.6737	0
93_P3_G05	NA	black	0	0.41792	0
93_P3_D12	-0.12777558093	red	1	1.2642	0.31615
93_P3_E11	NA	black	0	3.9085	0
93_P3_B10	NA	black	0	0	0
93_P3_B05	-0.350214471234	red	1	1.7862	0.28688
93_P3_H08	NA	black	0	0.28214	0
93_P3_H04	NA	black	0	0	0
93_P3_F12	-0.388211883953	red	1	3.5299	0.6107
93_P3_A07	NA	black	0	1.9419	0
93_P3_E04	NA	black	0	2.7999	0
93_P3_C07	-0.679621262452	red	1	2.7545	0.34937
93_P3_G09	-1.08234375384	red	1	2.9443	0.18142
93_P3_A03	2.5970264021	black	0	1.8848	4.0029
93_P3_D05	NA	black	0	3.9796	0
93_P3_A10	NA	black	0	0.78994	0
93_P3_E02	NA	black	0	0	0
93_P3_C04	0.0699436489538	green3	2	0.70841	0.28333
93_P3_F02	NA	black	0	1.426	0
93_P3_E07	NA	black	0	0	0
93_P3_D09	NA	black	0	0.66539	0
93_P3_D07	NA	black	0	3.2557	0
93_P3_G12	NA	black	0	0.079975	0
93_P3_A05	0.0378737037466	green3	2	1.7761	0.75958
93_P3_C05	NA	black	0	1.7786	0
93_P3_F09	1.71551552491	black	0	2.7461	1.7757
93_P3_G07	NA	black	0	0.89064	0
93_P3_C01	0.303026298942	green3	2	0.17121	0.20914
93_P3_C11	NA	black	0	0.1903	0
93_P3_E05	-0.598386255558	red	1	2.2957	0.26784
93_P3_A12	0.353353612786	green3	2	0.13488	0.15704
93_P3_E09	NA	black	0	0	0.6663
93_P3_D03	-0.955850211463	red	1	2.6978	0.17121
93_P3_D01	NA	black	0	1.8484	0
93_P3_G04	NA	black	0	0.098958	0
93_P3_E01	0.113488472815	green3	2	0.65444	0.16864
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	1.3288	0
93_P3_G10	NA	black	0	0.053806	0
93_P3_A11	-0.125705860268	red	1	3.2777	0.70487
93_P3_C03	-1.04224079952	red	1	2.9546	0.20539
93_P3_B11	NA	black	0	0	2.4046
93_P3_G08	5.00468631008	black	0	2.855	3.6968
93_P3_B06	NA	black	0	0	0
93_P3_A02	-0.583408089869	red	1	2.4005	0.31383
93_P3_D06	NA	black	0	2.2287	0
93_P3_B12	NA	black	0	1.0475	0
93_P3_B09	NA	black	0	3.1905	0
93_P6_A04	NA	black	0	0.23389	0
93_P6_B02	NA	black	0	0.71633	0
93_P6_E05	0.295681401568	green3	2	0.096262	0.25942
93_P6_B09	NA	black	0	0.62387	0
93_P6_H11	NA	black	0	0.98258	0
93_P5_E06	NA	black	0	0.67446	0
93_P5_C05	NA	black	0	0.36177	0
93_P5_H06	NA	black	0	0.34483	0
93_P5_G05	0.0296812342631	green3	2	0.37184	0.60597
93_P5_C09	NA	black	0	2.1994	0
93_P6_D09	-0.09964257698	red	1	1.4782	0.514
93_P5_H04	-0.484080636862	red	1	2.0694	0.2762
