Cell_name	Zvalue	Color	Cluster	ANGPT2	VHL
MGH60_P4_G03	NA	black	0	0	0.78576
MGH60_P4_G04	NA	black	0	0	0.90072
MGH60_P4_G05	0.172629525511	cyan	4	0.26303	0.55778
MGH60_P4_G06	NA	black	0	0	0.7433
MGH60_P4_G07	NA	black	0	0	1.373
MGH60_P4_G08	0.0444989222181	cyan	4	0.22157	1.1017
MGH60_P4_G09	NA	black	0	0	0.24853
MGH60_P4_G10	NA	black	0	0	1.1164
MGH60_P4_G11	NA	black	0	0	3.7627
MGH60_P4_G12	NA	black	0	0	0.60122
MGH60_P4_H01	1.21284810527	black	0	1.3185	2.6501
MGH60_P4_H03	5.10836447041	black	0	2.3882	3.8127
MGH60_P4_H04	-1.3727474942	black	0	1.6942	0.21412
MGH60_P4_H06	NA	black	0	2.0381	0
MGH60_P4_H07	0.0733185828928	cyan	4	0.40708	0.46153
MGH60_P4_H08	NA	black	0	0	0.66812
MGH60_P4_H09	NA	black	0	0	3.7181
MGH60_P4_H10	NA	black	0	0	0.16993
MGH60_P4_H11	NA	black	0	0	0
MGH60_P4_H12	NA	black	0	0	0.20664
MGH60_P5_A01	0.252294595364	cyan	4	0.20664	0.43403
MGH60_P5_A02	-0.11093747292	cyan	4	0.72421	0.81065
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	0	2.5585
MGH60_P5_A05	0.154765275277	cyan	4	0.33113	0.36289
MGH60_P5_A06	NA	black	0	0	0.72596
MGH60_P5_A07	NA	black	0	0	0.36849
MGH60_P5_A08	NA	black	0	0	1.3138
MGH60_P5_A09	NA	black	0	0	0.16479
MGH60_P5_A10	NA	black	0	0	1.4818
MGH60_P5_A11	NA	black	0	0	0.60502
MGH60_P5_A12	0.27601933435	cyan	4	0.074505	0.6397
MGH60_P5_B01	NA	black	0	0	0.83512
MGH60_P5_B02	NA	black	0	0	0.48646
MGH60_P5_B03	0.161437527338	cyan	4	0.24245	0.65718
MGH60_P5_B04	NA	black	0	0	0.57725
MGH60_P5_B05	0.0935328767388	cyan	4	0.38626	0.43936
MGH60_P5_B06	NA	black	0	0	1.6567
MGH60_P5_B07	-0.0596510253203	cyan	4	0.14535	1.4071
MGH60_P5_B08	NA	black	0	0	2.315
MGH60_P5_B09	NA	black	0	0	0.99783
MGH60_P5_B10	NA	black	0	0	0.46362
MGH60_P5_B12	NA	black	0	0	0.19912
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	0	2.5705
MGH60_P5_C03	NA	black	0	0	0.54794
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	0	1.0433
MGH60_P5_C06	NA	black	0	0	3.5419
MGH60_P5_C07	NA	black	0	0	2.113
MGH60_P5_C08	NA	black	0	0	0.27501
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	-0.0221000132412	cyan	4	0.17505	1.3144
MGH60_P5_C11	NA	black	0	0	0.26183
MGH60_P5_C12	NA	black	0	0	0.14143
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0.44042
MGH60_P5_D04	NA	black	0	0	3.0554
MGH60_P5_D05	-0.0136009984036	cyan	4	0.50995	0.50995
MGH60_P5_D06	NA	black	0	0	2.5588
MGH60_P5_D07	NA	black	0	0	3.6837
MGH60_P5_D08	NA	black	0	0	1.1538
MGH60_P5_D09	NA	black	0	0	0.5509
MGH60_P5_D10	0.18872456857	cyan	4	0.18015	0.69421
MGH60_P5_D11	NA	black	0	0	0.59932
MGH60_P5_D12	0.372321063113	cyan	4	0.074505	0.42438
MGH60_P5_E01	NA	black	0	0	0.35389
MGH60_P5_E02	NA	black	0	0	0.34937
MGH60_P5_E03	0.591206144511	cyan	4	2.0161	1.6383
MGH60_P5_E04	-0.0138949736078	cyan	4	0.59837	1.1303
MGH60_P5_E05	NA	black	0	0	0.99567
MGH60_P5_E06	NA	black	0	0	0.31962
MGH60_P5_E07	NA	black	0	0	3.1549
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0.58015	0
MGH60_P5_E10	NA	black	0	0	0.47093
MGH60_P5_E11	0.000757650660187	cyan	4	0.39287	1.2473
MGH60_P5_E12	0.219079098297	cyan	4	0.074505	0.76638
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0.64062
MGH60_P5_F03	NA	black	0	0	0.21537
MGH60_P5_F04	NA	black	0	0	0.44148
MGH60_P5_F05	NA	black	0	0	2.0186
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	-0.775238077843	red	1	2.4686	0.91839
MGH60_P5_F08	0.255146418664	cyan	4	0.20038	0.44255
MGH60_P5_F09	NA	black	0	0	1.0956
MGH60_P5_F11	NA	black	0	0	0.419
MGH60_P5_F12	0.402646180998	cyan	4	0.025738	0.44996
MGH60_P5_G01	0.273496439989	cyan	4	0.11636	0.57821
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	0.223055225803	cyan	4	0.27143	0.31499
MGH60_P5_G04	NA	black	0	0	0.41468
MGH60_P5_G05	0.208326621671	cyan	4	0.68167	2.3434
MGH60_P5_G06	NA	black	0	0	1.0834
MGH60_P5_G07	NA	black	0	0	0.8844
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	1.0614
MGH60_P5_G10	NA	black	0	0	0.16736
MGH60_P5_G11	NA	black	0	0	0.25701
MGH60_P5_G12	NA	black	0	0	0.40054
MGH60_P5_H01	NA	black	0	0	0.30217
MGH60_P5_H02	NA	black	0	0	0.72334
MGH60_P5_H03	NA	black	0	0	0.75531
MGH60_P5_H04	NA	black	0	0	3.0273
MGH60_P5_H05	0.190942991638	cyan	4	0.28451	0.40163
MGH60_P5_H06	NA	black	0	0	0.69064
MGH60_P5_H07	NA	black	0	0	0.53804
MGH60_P5_H08	NA	black	0	0	0.59264
MGH60_P5_H09	0.12795063609	cyan	4	0.18777	0.86552
MGH60_P5_H10	NA	black	0	0	1.9015
MGH60_P5_H11	NA	black	0	0	2.0349
MGH60_P5_H12	0.288769073013	cyan	4	0.096262	0.57628
MGH60_P6_A01	NA	black	0	0	0.70399
MGH60_P6_A02	NA	black	0	0	0.92067
MGH60_P6_A03	-0.0250254770228	cyan	4	0.55385	0.86156
MGH60_P6_A04	NA	black	0	0	0.70044
MGH60_P6_A05	NA	black	0	0	0.81476
MGH60_P6_A06	NA	black	0	0	3.6044
MGH60_P6_A07	0.212238245864	cyan	4	0.097611	0.75446
MGH60_P6_A08	0.266862939136	cyan	4	0.17249	0.47923
MGH60_P6_A09	NA	black	0	0	1.2376
MGH60_P6_A10	NA	black	0	0	3.6031
MGH60_P6_A11	0.384803883197	cyan	4	0.12565	0.2762
MGH60_P6_A12	-2.1999567802	black	0	2.6229	0.32654
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0.35727
MGH60_P6_B05	0.213612532893	cyan	4	0.27977	0.31962
MGH60_P6_B06	0.00453165394385	cyan	4	0.48749	0.37184
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	0.0541189469803	cyan	4	0.37407	0.83915
MGH60_P6_B09	NA	black	0	0.25217	0
MGH60_P6_B10	0.129355460881	cyan	4	0.56852	3.2829
MGH60_P6_B11	-0.0960977626396	cyan	4	0.18396	1.5336
MGH60_P6_B12	0.374739129712	cyan	4	0.13093	0.28806
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	0
MGH60_P6_C05	-0.438931151419	blue	3	1.825	0.96791
MGH60_P6_C06	NA	black	0	0	0.75958
MGH60_P6_C07	NA	black	0	0	4.2376
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	NA	black	0	0	0.66903
MGH60_P6_C10	NA	black	0	0	0.67446
MGH60_P6_C11	NA	black	0	0	2.1391
MGH60_P6_D01	NA	black	0	0	2.4396
MGH60_P6_D03	1.07557091045	black	0	0.9396	3.5899
MGH60_P6_D04	-0.0720487031752	cyan	4	0.60502	0.65627
MGH60_P6_D05	NA	black	0	0	4.7974
MGH60_P6_D06	NA	black	0	0	0.64708
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	NA	black	0	0	0.54201
MGH60_P6_D09	-0.788089748032	red	1	1.4761	0.52607
MGH60_P6_D11	NA	black	0	0	0.54201
MGH60_P6_D12	0.319317413432	cyan	4	0.07861	0.53605
MGH60_P6_E01	0.0193598003537	cyan	4	0.39835	1.0711
MGH60_P6_E02	NA	black	0	0	3.4106
MGH60_P6_E03	NA	black	0	0	1.4044
MGH60_P6_E04	NA	black	0	0	0.47508
MGH60_P6_E05	NA	black	0	0	2.2391
MGH60_P6_E06	-0.0991551890931	cyan	4	0.45418	2.9771
MGH60_P6_E07	NA	black	0	0	1.1629
MGH60_P6_E08	-0.565811897691	blue	3	0.27501	3.4804
MGH60_P6_E09	NA	black	0	0	0.96199
MGH60_P6_E10	NA	black	0	0	3.0156
MGH60_P6_E11	NA	black	0	0	1.3768
MGH60_P6_E12	NA	black	0	0	1.1731
MGH60_P6_F02	0.1046400584	cyan	4	0.21661	0.90381
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	3.0745
MGH60_P6_F06	NA	black	0	0	1.6045
MGH60_P6_F07	NA	black	0	0	1.0656
MGH60_P6_F08	0.201240981745	cyan	4	0.24245	0.50792
MGH60_P6_F09	0.30996403048	cyan	4	0.090853	0.53605
MGH60_P6_F10	0.278935328173	cyan	4	0.074505	0.6332
MGH60_P6_F11	0.0474508518451	cyan	4	0.34369	0.96421
MGH60_P6_F12	0.26703728889	cyan	4	0.1003	0.62106
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	0.0226030034969	cyan	4	0.10969	1.196
MGH60_P6_G04	NA	black	0	0	0.32193
MGH60_P6_G05	NA	black	0	0	0.38073
MGH60_P6_G06	0.490062368143	cyan	4	0.059355	0.19787
MGH60_P6_G07	NA	black	0	0	0.23389
MGH60_P6_G08	NA	black	0	0	0.68257
MGH60_P6_G10	0.135934673496	cyan	4	0.20038	0.82375
MGH60_P6_G11	NA	black	0	0	0.94785
MGH60_P6_G12	0.242220750833	cyan	4	0.77653	2.0776
MGH60_P6_H01	0.0782578629752	cyan	4	0.24245	0.96569
MGH60_P6_H02	NA	black	0	0	1.0552
MGH60_P6_H03	NA	black	0	0	4.4297
MGH60_P6_H04	NA	black	0	0	0.99277
MGH60_P6_H06	NA	black	0	0	0.74674
MGH60_P6_H07	NA	black	0	0	0.48646
MGH60_P6_H08	0.239330344355	cyan	4	0.14405	0.61636
MGH60_P6_H09	0.500384910773	cyan	4	0.086784	0.10165
MGH60_P6_H10	NA	black	0	0	0.75531
MGH60_P6_H11	0.172960826123	cyan	4	0.17505	0.74932
MGH60_P6_H12	0.29460293486	cyan	4	0.092207	0.56949
MGH60_P7_A01	NA	black	0	0.15445	0
MGH60_P7_A02	0.249603957678	cyan	4	0.052416	0.72596
MGH60_P7_A03	NA	black	0	0	0.48233
MGH60_P7_A04	0.186390267777	cyan	4	0.16092	0.73292
MGH60_P7_A05	-1.17473792963	black	0	0.19409	4.6271
MGH60_P7_A06	-0.0299059637362	cyan	4	0.28214	1.3807
MGH60_P7_A07	0.0852868142254	cyan	4	0.36625	0.63413
MGH60_P7_A08	NA	black	0	0	0.97673
MGH60_P7_A09	-0.0240235904157	cyan	4	0.43616	1.606
MGH60_P7_A10	NA	black	0	0	1.0996
MGH60_P7_A11	0.332122093723	cyan	4	0.085425	0.49467
MGH60_P7_A12	-0.40010839146	blue	3	0.001442	1.9895
MGH60_P7_B02	NA	black	0	0	0.34255
MGH60_P7_B03	NA	black	0	0	0.71721
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	0.106646020164	cyan	4	0.37518	0.41143
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0.4813
MGH60_P7_B08	NA	black	0	0.27739	0
MGH60_P7_B09	NA	black	0	0	0.67807
MGH60_P7_B10	NA	black	0	0	0.65076
MGH60_P7_B11	NA	black	0	0	0.27858
MGH60_P7_B12	NA	black	0	0	3.506
MGH60_P7_C01	NA	black	0	0	0.36401
MGH60_P7_C02	NA	black	0	0	3.5705
MGH60_P7_C03	0.235682890412	cyan	4	0.15445	0.60692
MGH60_P7_C04	-1.21028110723	black	0	1.9084	0.48233
MGH60_P7_C05	NA	black	0	0.37295	0
MGH60_P7_C06	NA	black	0	0	2.3161
MGH60_P7_C07	NA	black	0	0	0.37518
MGH60_P7_C08	NA	black	0	0	0.69421
MGH60_P7_C09	0.163343160604	cyan	4	0.16993	0.78492
MGH60_P7_C10	NA	black	0	0	1.0398
MGH60_P7_C11	NA	black	0	0	0.9855
MGH60_P7_C12	NA	black	0	0	2.1385
MGH60_P7_D01	-0.612954848464	blue	3	0.13881	2.7956
MGH60_P7_D02	NA	black	0	0	0.68077
MGH60_P7_D03	0.216247779112	cyan	4	0.19409	0.58207
MGH60_P7_D04	NA	black	0	0	0.37072
MGH60_P7_D05	-0.06144606734	cyan	4	0.58976	0.66266
MGH60_P7_D06	NA	black	0	0	0.6951
MGH60_P7_D08	0.0349417972501	cyan	4	0.21785	1.1355
MGH60_P7_D09	0.35690181276	cyan	4	0.14143	0.30685
MGH60_P7_D10	0.222124473091	cyan	4	0.098958	0.72944
MGH60_P7_D11	NA	black	0	0	0.96051
MGH60_P7_D12	0.189389003503	cyan	4	0.20914	0.63506
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0.33342	0
MGH60_P7_E03	NA	black	0	0	0.12697
MGH60_P7_E04	0.197498915602	cyan	4	0.18396	0.66084
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0	4.1
MGH60_P7_E07	NA	black	0	0	0.38515
MGH60_P7_E08	NA	black	0	0	2.1792
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0.29631	0
MGH60_P7_E12	NA	black	0	0	4.3351
MGH60_P7_F01	NA	black	0	0	0.7476
MGH60_P7_F03	NA	black	0	0	1.0342
MGH60_P7_F04	NA	black	0	0	0.852
MGH60_P7_F05	NA	black	0	0	0.53406
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	0.81803
MGH60_P7_F08	NA	black	0	0	2.6285
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	0.146036422814	cyan	4	0.17887	0.82293
MGH60_P7_F12	NA	black	0	0	0.42975
MGH60_P7_G01	NA	black	0	0	0.5568
MGH60_P7_G02	NA	black	0	0	0.39944
MGH60_P7_G03	NA	black	0	0	0.16092
MGH60_P7_G04	0.346922565432	cyan	4	0.14666	0.31962
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0.15704
MGH60_P7_G07	NA	black	0	0	0.44679
MGH60_P7_G08	NA	black	0	0	0.98185
MGH60_P7_G09	NA	black	0	0	4.4313
MGH60_P7_G10	NA	black	0	0	0.71809
MGH60_P7_G11	NA	black	0	0	0.49467
MGH60_P7_G12	0.253910378425	cyan	4	0.077243	0.68527
MGH60_P7_H01	NA	black	0	0	1.7373
MGH60_P7_H02	0.24652603173	cyan	4	0.17505	0.53306
MGH60_P7_H03	NA	black	0	0	0.10165
MGH60_P7_H04	NA	black	0	0	0.10568
MGH60_P7_H05	0.156861998399	cyan	4	0.23143	0.69866
MGH60_P7_H06	NA	black	0	0	1.2744
MGH60_P7_H07	-0.323710749875	blue	3	0.096262	1.9895
MGH60_P7_H08	NA	black	0	0	0.15316
MGH60_P7_H09	NA	black	0	0	0.40381
MGH60_P7_H10	0.113249542853	cyan	4	0.1375	0.95754
MGH60_P7_H11	NA	black	0	0	0.14405
MGH60_P7_H12	NA	black	0	0	0.54597
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	1.7124
MGH60_P3_A03	NA	black	0	0	0.95829
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	-3.26854516494e-05	cyan	4	0.4957	1.272
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	2.6133
MGH60_P3_A10	-0.906928235666	red	1	1.4103	0.35276
MGH60_P3_A11	NA	black	0	0	4.3728
MGH60_P3_A12	-0.00553812366535	cyan	4	0.5008	0.56462
MGH60_P3_B01	NA	black	0	0	3.7021
MGH60_P3_B04	NA	black	0	0	3.2116
MGH60_P3_B06	NA	black	0	0	4.7575
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0.88596
MGH60_P3_B11	NA	black	0	0	0.72596
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	0	4.6448
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0.99132	0
MGH60_P3_C09	NA	black	0	0	0.81885
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	1.544
MGH60_P3_D08	NA	black	0	0	2.0676
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	3.8694
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	-0.0098829823329	cyan	4	0.5509	1.0881
MGH60_P3_E09	NA	black	0	0	1.3545
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	0
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	4.2125
MGH60_P3_F02	NA	black	0	0	1.0314
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	0	0.70399
MGH60_P3_F06	NA	black	0	0	1.3978
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0.30334
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	1.1738
MGH60_P3_F12	1.72432284038	black	0	2.2931	2.1744
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	1.9782
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	1.6369
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	1.6064
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	1.0807
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	NA	black	0	0	1.5597
MGH60_P3_H06	NA	black	0	0	2.499
MGH60_P3_H07	NA	black	0	0	0.91915
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	1.0398
MGH60_P3_H10	NA	black	0	0	0.77653
MGH60_P3_H11	NA	black	0	0	1.1309
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	0	0.41034
97_P3_G10	0.138242993447	cyan	4	0.23389	0.76043
97_P3_H02	NA	black	0	0	0.45523
97_P3_A07	NA	black	0	0.36065	0
97_P3_C03	NA	black	0	0	0.30801
97_P3_H09	NA	black	0	0	0.51299
97_P3_H12	NA	black	0	0	0.23879
97_P3_H08	NA	black	0	0	0.22527
97_P3_E02	NA	black	0	0	0.41576
97_P3_E07	0.214411659821	cyan	4	0.23879	0.46989
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	1.3663
97_P3_C04	NA	black	0	0	0.26544
97_P3_F10	NA	black	0	0	0.81721
97_P3_F03	NA	black	0	0	0.93433
97_P3_A09	NA	black	0	0	0
97_P3_G04	NA	black	0	0	0.848
97_P3_E09	-0.0928218330481	cyan	4	0.38847	2.0122
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0.48543
97_P3_E05	NA	black	0	0	0
97_P3_D03	NA	black	0	0	0.46989
97_P3_D11	0.353364135494	cyan	4	0.17887	0.20289
97_P3_H11	6.85811098501	black	0	2.441	4.5988
97_P3_C10	NA	black	0	0	0.66812
97_P3_G08	0.303052546481	cyan	4	0.21288	0.24367
97_P3_F06	NA	black	0	0	0.67807
97_P3_C01	NA	black	0	0	0.27858
97_P3_A04	NA	black	0	0	0
97_P3_C09	NA	black	0	0	1.846
97_P3_D10	0.286574091541	cyan	4	0.15186	0.47197
97_P3_H07	0.046173766192	cyan	4	0.43723	0.48646
97_P3_E01	0.133201564477	cyan	4	0.20414	0.82701
97_P3_E03	NA	black	0	0	2.195
97_P3_B10	NA	black	0	0	0.1375
97_P3_F05	-0.779453131167	red	1	1.257	0.32193
97_P3_G12	NA	black	0	0	0.23879
97_P3_B04	0.0302634383456	cyan	4	0.52607	2.6131
97_P3_B02	NA	black	0	0	0
97_P3_B07	0.0658225866978	cyan	4	0.42331	0.36961
97_P3_G02	NA	black	0	0	0.48027
97_P3_G11	NA	black	0	0	0.75275
97_P3_F11	NA	black	0	0	0.15056
97_P3_H03	0.360549708334	cyan	4	0.17249	0.20289
97_P3_C02	NA	black	0	0	1.6462
97_P3_G06	NA	black	0	0	0.6173
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	0	1.1097
97_P3_E10	NA	black	0	0	2.5972
97_P3_G01	NA	black	0	0	0.73118
97_P3_A08	NA	black	0	0.17249	0
97_P3_A03	NA	black	0	0	0.47093
97_P3_B03	NA	black	0	0	0.81558
97_P3_D01	NA	black	0	0	3.5913
97_P3_G03	-0.0509775005948	cyan	4	0.54893	0.419
97_P3_E11	7.22952727376	black	0	2.9119	4.0952
97_P3_D04	0.236210394306	cyan	4	0.26063	0.30568
97_P3_A11	NA	black	0	0	0.65535
97_P3_C12	NA	black	0	0	2.4924
97_P3_D02	NA	black	0	0	1.8233
97_P3_E08	0.208882493598	cyan	4	0.87814	1.7732
97_P3_D05	NA	black	0	0	2.0264
97_P3_D12	-0.364876139713	blue	3	0.8213	0.23511
97_P3_D09	0.0300489201345	cyan	4	0.52406	2.8934
97_P3_F01	0.359951101738	cyan	4	0.17377	0.20038
97_P3_F07	NA	black	0	0.19156	0
97_P3_B11	0.00150403832819	cyan	4	0.46362	1.2135
97_P3_H05	NA	black	0	0	3.6135
97_P3_F12	NA	black	0	0	0.15186
97_P3_F04	0.00792516460455	cyan	4	0.13356	1.2302
97_P3_C11	-1.05204728034	black	0	1.4174	0.21537
97_P3_F08	NA	black	0	0	1.7549
97_P3_C05	-0.580520042557	blue	3	1.1564	0.45418
97_P3_F09	NA	black	0	0	1.1043
97_P3_G05	0.163702206397	cyan	4	0.12829	0.83673
97_P3_A10	NA	black	0	0	1.3225
97_P3_A05	NA	black	0	0	1.1661
97_P3_C06	NA	black	0	0	1.6517
97_P3_F02	NA	black	0	0.24489	0
97_P3_D07	NA	black	0	0	0.32884
97_P3_C08	0.00165991413469	cyan	4	0.49057	0.95308
97_P3_A01	NA	black	0	0	1.3528
97_P3_H04	NA	black	0	0	0.18396
97_P3_D08	NA	black	0	0	2.3228
97_P3_E06	NA	black	0	0	0.63134
97_P3_E12	NA	black	0	0	1.2129
97_P3_A02	NA	black	0	1.3068	0
97_P3_B06	NA	black	0	0	0.59264
97_P3_H10	NA	black	0	0	0
97_P5_B09	0.180164822668	cyan	4	0.17377	0.73031
97_P5_C06	NA	black	0	0	0
97_P5_B10	NA	black	0	0	1.3242
97_P6_G02	0.0732724741755	cyan	4	1.2975	1.3516
97_P6_E06	-0.0873330801918	cyan	4	0.17377	1.4998
97_P6_A03	NA	black	0	0	0.81311
97_P5_F07	NA	black	0	0	1.0936
97_P5_B05	0.0313901358325	cyan	4	0.39835	0.95531
97_P6_B11	-0.216930342035	blue	3	0.20038	1.9191
97_P6_E08	NA	black	0	0	2.6674
97_P6_A09	NA	black	0	0	1.766
97_P6_B04	NA	black	0	0	0.39067
97_P5_A02	0.380487586124	cyan	4	0.16221	0.17887
97_P5_C02	0.181474045741	cyan	4	0.14796	0.76553
97_P6_F09	-0.577143382933	blue	3	1.3978	0.67627
97_P5_A04	0.155269311476	cyan	4	0.084064	0.89995
97_P5_C04	NA	black	0	0	1.5211
97_P6_D07	-0.378973478042	blue	3	0.33113	3.2282
97_P6_A12	0.278037550932	cyan	4	0.24853	0.1903
97_P6_C06	NA	black	0	0	2.7218
97_P6_H04	NA	black	0	0	0.50589
97_P5_D09	0.174823233117	cyan	4	0.23389	0.62854
97_P6_F03	NA	black	0	0	2.9705
97_P6_F11	-0.198966049447	blue	3	0.21661	1.8992
97_P6_H09	0.0694975958326	cyan	4	0.16479	1.0566
97_P6_B08	NA	black	0	0	2.5457
97_P5_A10	NA	black	0	0	1.8078
97_P6_H07	NA	black	0	0	0.71809
97_P6_C09	NA	black	0	0	0.60597
97_P5_G04	NA	black	0	0	0.49978
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	0.99639
97_P5_E04	NA	black	0	0	3.6997
97_P6_B10	-0.52062099227	blue	3	0.23143	2.9987
97_P6_F04	0.975123707839	magenta	5	1.8903	1.926
97_P5_E07	0.171089365531	cyan	4	0.33113	0.26544
97_P5_G02	NA	black	0	0	0.56949
97_P5_C11	0.212081338666	cyan	4	0.66175	2.5099
97_P5_A03	NA	black	0	0	0.24975
97_P6_B02	-0.0203305175605	cyan	4	0.21412	1.3179
97_P6_H12	0.041167510446	cyan	4	0.02148	1.1686
97_P6_F12	-0.924310125196	red	1	2.0858	0.73898
97_P6_A02	NA	black	0	0	1.0834
97_P5_C12	0.237815391532	cyan	4	0.17505	0.55876
97_P5_C01	0.150135326215	cyan	4	0.19535	0.7866
97_P5_B07	0.617013883918	cyan	4	1.1104	2.2054
97_P5_A08	NA	black	0	0	0.68527
97_P6_H08	0.320906184856	cyan	4	0.18523	0.28096
97_P5_E11	0.288747036752	cyan	4	0.18142	0.39067
97_P6_A01	0.41058337849	cyan	4	0.14143	0.16221
97_P6_G01	NA	black	0	0	1.4415
97_P5_D10	NA	black	0	0	0.36513
97_P5_C10	-0.760602638626	red	1	0.26784	4.1168
97_P6_C11	0.17274381991	cyan	4	0.14666	0.79077
97_P6_E07	NA	black	0	0	1.0607
97_P6_E05	-0.0297285735597	cyan	4	0.7137	1.1316
97_P5_G07	0.292547402298	cyan	4	0.22033	0.25217
97_P5_D04	0.0548507478792	cyan	4	0.24245	1.0517
97_P6_B03	NA	black	0	0	0.32423
97_P5_H01	0.143175186926	cyan	4	0.33685	0.40054
97_P6_A11	-0.271861706278	blue	3	0.24001	2.2095
97_P6_E09	NA	black	0	0	1.2833
97_P6_A10	0.911229249777	magenta	5	1.7119	1.9705
97_P5_E02	-0.422469896118	blue	3	0.18777	2.4865
97_P6_D03	NA	black	0	0	0
97_P5_A09	-0.599038469823	blue	3	0.098958	2.6157
97_P6_B12	NA	black	0	0	0.64339
97_P5_H10	-0.147664233244	cyan	4	0.42761	2.9679
97_P6_A04	NA	black	0	0	1.4206
97_P5_B12	NA	black	0	0	2.4101
97_P5_A12	NA	black	0	0	1.8278
97_P5_F08	0.770519183721	magenta	5	0.91762	3.0038
97_P6_E04	NA	black	0	0	0.83512
97_P6_D04	NA	black	0	0	0.90997
97_P5_D02	0.022812744807	cyan	4	0.20289	1.1795
97_P6_G10	NA	black	0	0	1.0293
97_P5_B04	NA	black	0	0	1.8086
97_P6_E03	0.0854036515596	cyan	4	0.36737	0.62761
