Cell_name	Zvalue	Color	Cluster	BEX2	JUN
MGH53_P4_B02	NA	black	0	0	0
MGH53_P4_B08	NA	black	0	0	4.3071
MGH53_P4_B09	NA	black	0	0	0.66266
MGH53_P4_B10	NA	black	0	0	8.8785
MGH53_P4_B11	-0.751226722648	red	1	2.4063	5.8424
MGH53_P4_C03	NA	black	0	0	0
MGH53_P4_C11	NA	black	0	0	0
MGH53_P4_C12	0.403703411844	red	1	5.8089	6.2759
MGH53_P4_D04	NA	black	0	0	7.633
MGH53_P4_D05	NA	black	0	5.1979	0
MGH53_P4_D09	NA	black	0	0	8.0932
MGH53_P4_E01	NA	black	0	0	0
MGH53_P4_E02	NA	black	0	0	0
MGH53_P4_E07	NA	black	0	0	5.9373
MGH53_P4_E08	NA	black	0	5.7634	0
MGH53_P4_E09	NA	black	0	0	6.1546
MGH53_P4_F01	-0.666866715901	red	1	2.9688	6.1373
MGH53_P4_F02	NA	black	0	0	5.6981
MGH53_P4_F08	NA	black	0	4.9826	0
MGH53_P4_F11	NA	black	0	0	5.6977
MGH53_P4_G02	NA	black	0	0	3.7905
MGH53_P4_G05	NA	black	0	0	0
MGH53_P4_G07	NA	black	0	0	6.5345
MGH53_P4_G08	NA	black	0	3.7629	0
MGH53_P4_G09	NA	black	0	0	0.1137
MGH53_P4_H10	NA	black	0	4.9363	0
MGH53_P4_H11	NA	black	0	0	0
MGH53_P4_H12	NA	black	0	0	0.14535
MGH54_P14_A01	NA	black	0	0	0
MGH54_P14_A02	NA	black	0	0	7.2199
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	-0.264568511919	red	1	5.3668	3.6836
MGH54_P14_A05	NA	black	0	0	0.20789
MGH54_P14_A06	NA	black	0	3.2636	0
MGH54_P14_A07	NA	black	0	6.4518	0
MGH54_P14_A08	NA	black	0	5.2164	0
MGH54_P14_A09	NA	black	0	5.9708	0
MGH54_P14_A10	NA	black	0	4.9208	0
MGH54_P14_A11	NA	black	0	4.5733	0
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	-0.907659242718	red	1	3.3193	7.1686
MGH54_P14_B02	NA	black	0	0	5.3013
MGH54_P14_B03	NA	black	0	5.1832	0
MGH54_P14_B04	NA	black	0	0	0.79743
MGH54_P14_B05	-0.596704989771	red	1	6.2663	3.6527
MGH54_P14_B06	NA	black	0	0	0
MGH54_P14_B07	NA	black	0	0	0
MGH54_P14_B08	NA	black	0	6.366	0
MGH54_P14_B09	NA	black	0	5.6991	0
MGH54_P14_B10	-0.149357322894	red	1	5.8184	4.4553
MGH54_P14_B11	NA	black	0	0	4.4225
MGH54_P14_B12	NA	black	0	0	4.738
MGH54_P14_C01	NA	black	0	0	0
MGH54_P14_C02	NA	black	0	0	7.9972
MGH54_P14_C03	NA	black	0	0	3.2992
MGH54_P14_C04	NA	black	0	0	4.9273
MGH54_P14_C05	0.310799068389	red	1	3.8623	2.4759
MGH54_P14_C06	NA	black	0	0	4.6673
MGH54_P14_C07	NA	black	0	0	0.68706
MGH54_P14_C08	NA	black	0	0	0
MGH54_P14_C09	1.46269811432	green3	2	0.75873	2.7742
MGH54_P14_C10	NA	black	0	0	0.32308
MGH54_P14_C11	2.32327820826	black	0	2.1144	0.26424
MGH54_P14_C12	NA	black	0	0	0
MGH54_P14_D01	NA	black	0	0	4.647
MGH54_P14_D02	0.456287164157	red	1	6.5404	5.9271
MGH54_P14_D03	-0.793241437211	red	1	3.1125	6.5836
MGH54_P14_D04	NA	black	0	0	0
MGH54_P14_D05	NA	black	0	0	4.2341
MGH54_P14_D06	NA	black	0	0	4.2742
MGH54_P14_D07	NA	black	0	0	4.6785
MGH54_P14_D08	NA	black	0	0	0
MGH54_P14_D09	NA	black	0	0	0
MGH54_P14_D10	0.544927313442	red	1	5.5101	7.6552
MGH54_P14_D11	NA	black	0	0	6.4111
MGH54_P14_D12	NA	black	0	0	3.1766
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	NA	black	0	0	5.126
MGH54_P14_E03	NA	black	0	5.077	0
MGH54_P14_E04	NA	black	0	0	0
MGH54_P14_E05	NA	black	0	0	0
MGH54_P14_E06	NA	black	0	0	0
MGH54_P14_E07	NA	black	0	0	6.5329
MGH54_P14_E08	NA	black	0	3.214	0
MGH54_P14_E09	NA	black	0	2.4505	0
MGH54_P14_E10	NA	black	0	0	4.3275
MGH54_P14_E11	NA	black	0	5.7499	0
MGH54_P14_E12	NA	black	0	1.4441	0
MGH54_P14_F01	NA	black	0	0	6.4205
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	4.93	0
MGH54_P14_F06	NA	black	0	0	0
MGH54_P14_F07	NA	black	0	4.4777	0
MGH54_P14_F08	0.502842898877	red	1	7.3646	5.8041
MGH54_P14_F09	NA	black	0	3.0839	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	0	0
MGH54_P14_G01	0.667767969279	red	1	5.951	7.0157
MGH54_P14_G02	NA	black	0	1.8343	0
MGH54_P14_G03	-0.51711975804	red	1	6.4344	3.9345
MGH54_P14_G04	NA	black	0	7.8889	0
MGH54_P14_G05	NA	black	0	0	0
MGH54_P14_G06	NA	black	0	0	0
MGH54_P14_G07	0.508301280991	red	1	6.5669	6.0258
MGH54_P14_G08	NA	black	0	0	0
MGH54_P14_G09	NA	black	0	0	0.28451
MGH54_P14_G10	0.49636187475	red	1	5.8612	6.5464
MGH54_P14_G11	0.61604021514	red	1	6.4157	6.3492
MGH54_P14_G12	2.99361779102	black	0	1.2345	0.543
MGH54_P14_H01	NA	black	0	0	6.5355
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	6.0128	0
MGH54_P14_H04	0.392451839412	red	1	6.3449	5.8636
MGH54_P14_H05	NA	black	0	0	0
MGH54_P14_H06	NA	black	0	5.0115	0
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	NA	black	0	0	3.8124
MGH54_P14_H09	-0.0166857931376	red	1	4.6424	4.2281
MGH54_P14_H10	NA	black	0	0	0
MGH54_P14_H11	NA	black	0	0	0
MGH54_P14_H12	-0.361643923177	red	1	6.6792	4.3511
MGH54_P15_A02	NA	black	0	0	7.1458
MGH54_P15_A03	NA	black	0	0	0
MGH54_P15_A04	NA	black	0	4.3051	0
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0
MGH54_P15_A07	0.248796780513	red	1	5.2833	6.4197
MGH54_P15_A08	NA	black	0	0	0
MGH54_P15_A09	-0.233776474064	red	1	5.1869	3.5484
MGH54_P15_A10	NA	black	0	0	0
MGH54_P15_A11	NA	black	0	0	3.4725
MGH54_P15_A12	NA	black	0	0	3.1733
MGH54_P15_B01	NA	black	0	0	0
MGH54_P15_B02	NA	black	0	0	0
MGH54_P15_B03	-0.0227622557509	red	1	4.5354	3.3993
MGH54_P15_B04	NA	black	0	0	6.8237
MGH54_P15_B05	NA	black	0	5.9327	0
MGH54_P15_B06	NA	black	0	5.974	0
MGH54_P15_B07	NA	black	0	0	0
MGH54_P15_B09	NA	black	0	5.8652	0
MGH54_P15_B10	NA	black	0	2.3001	0
MGH54_P15_B11	-0.232554119307	red	1	5.3981	3.8529
MGH54_P15_C01	NA	black	0	0	3.8873
MGH54_P15_C02	NA	black	0	0	6.8832
MGH54_P15_C03	NA	black	0	0	0
MGH54_P15_C04	NA	black	0	2.8059	0
MGH54_P15_C05	NA	black	0	2.5031	0
MGH54_P15_C06	NA	black	0	0	0
MGH54_P15_C07	NA	black	0	0	1.5912
MGH54_P15_C08	NA	black	0	7.0162	0
MGH54_P15_C09	-0.074467400463	red	1	4.9669	4.1641
MGH54_P15_C10	NA	black	0	0	0.90458
MGH54_P15_C11	NA	black	0	0	7.2153
MGH54_P15_C12	NA	black	0	0	0.23511
MGH54_P15_D01	NA	black	0	0	7.0061
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	0.452089475269	red	1	5.7619	6.5227
MGH54_P15_D04	NA	black	0	0	2.9067
MGH54_P15_D05	NA	black	0	0	5.6539
MGH54_P15_D07	NA	black	0	0	7.0957
MGH54_P15_D08	NA	black	0	0	4.8489
MGH54_P15_D09	NA	black	0	0	0
MGH54_P15_D10	NA	black	0	4.9546	0
MGH54_P15_D11	0.690427641571	red	1	7.3152	6.0912
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	NA	black	0	5.2184	0
MGH54_P15_E02	NA	black	0	0	4.4872
MGH54_P15_E03	NA	black	0	6.975	0
MGH54_P15_E04	NA	black	0	3.9178	0
MGH54_P15_E05	NA	black	0	0	0
MGH54_P15_E06	0.140803795983	red	1	4.0851	3.2504
MGH54_P15_E07	-0.24487971696	red	1	5.0795	3.2777
MGH54_P15_E08	NA	black	0	0	0
MGH54_P15_E09	NA	black	0	4.9175	0
MGH54_P15_E10	NA	black	0	0	7.0957
MGH54_P15_E11	NA	black	0	0	5.0582
MGH54_P15_E12	NA	black	0	0	0
MGH54_P15_F01	NA	black	0	5.632	0
MGH54_P15_F02	NA	black	0	0	6.8249
MGH54_P15_F03	NA	black	0	0	0
MGH54_P15_F04	NA	black	0	0	0
MGH54_P15_F05	0.18051377289	red	1	5.423	5.7442
MGH54_P15_F06	NA	black	0	0	3.5056
MGH54_P15_F07	0.97833094398	red	1	6.1978	7.5747
MGH54_P15_F08	NA	black	0	5.9334	0
MGH54_P15_F09	NA	black	0	5.5067	0
MGH54_P15_F10	NA	black	0	0	0
MGH54_P15_F11	0.970463566566	red	1	2.9098	2.0004
MGH54_P15_F12	NA	black	0	6.7007	0
MGH54_P15_G03	NA	black	0	0	0
MGH54_P15_G04	NA	black	0	0	2.9377
MGH54_P15_G05	NA	black	0	0	7.9031
MGH54_P15_G06	NA	black	0	6.868	0
MGH54_P15_G07	-0.299677593972	red	1	6.344	4.3256
MGH54_P15_G08	NA	black	0	0	6.231
MGH54_P15_G09	NA	black	0	0	2.0878
MGH54_P15_G10	NA	black	0	6.8264	0
MGH54_P15_G11	NA	black	0	2.8586	0
MGH54_P15_G12	NA	black	0	6.8528	0
MGH54_P15_H01	NA	black	0	0	0
MGH54_P15_H03	-0.361267606964	red	1	6.5515	4.297
MGH54_P15_H04	NA	black	0	0	0
MGH54_P15_H05	NA	black	0	5.7481	0
MGH54_P15_H06	0.248575925802	red	1	5.5198	5.9744
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	6.1399	0
MGH54_P15_H09	NA	black	0	5.4608	0
MGH54_P15_H10	NA	black	0	5.6783	0
MGH54_P15_H11	NA	black	0	0	6.5899
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	3.8719	0
MGH54_P16_A02	NA	black	0	2.0871	0
MGH54_P16_A04	0.272391651568	red	1	5.6864	5.9034
MGH54_P16_A05	NA	black	0	5.6619	0
MGH54_P16_A06	NA	black	0	0	5.9268
MGH54_P16_A07	NA	black	0	6.0128	0
MGH54_P16_A08	NA	black	0	6.2823	0
MGH54_P16_A09	NA	black	0	0	0
MGH54_P16_A10	NA	black	0	0.6951	0
MGH54_P16_A11	1.62075897662	green3	2	7.3804	7.4838
MGH54_P16_A12	-1.61845385159	black	0	6.7331	2.3042
MGH54_P16_B01	NA	black	0	0	5.7515
MGH54_P16_B02	NA	black	0	0	4.0069
MGH54_P16_B03	NA	black	0	4.9656	0
MGH54_P16_B04	NA	black	0	0	0
MGH54_P16_B05	0.920585137691	red	1	6.9108	6.6473
MGH54_P16_B06	-0.534415517019	red	1	5.4833	2.8791
MGH54_P16_B07	-1.7165513068	black	0	5.6991	0.21288
MGH54_P16_B08	1.37180372926	green3	2	7.3654	7.1065
MGH54_P16_B09	0.38823945297	red	1	7.1746	5.6579
MGH54_P16_B10	-0.0125811348008	red	1	4.439	2.5641
MGH54_P16_B11	NA	black	0	0	0
MGH54_P16_B12	0.044702518808	red	1	5.1804	5.1292
MGH54_P16_C01	0.0321217312802	red	1	5.1862	5.044
MGH54_P16_C02	NA	black	0	0	4.9248
MGH54_P16_C03	0.0399827563334	red	1	4.3369	3.7363
MGH54_P16_C04	NA	black	0	0	0.25096
MGH54_P16_C05	NA	black	0	0	0
MGH54_P16_C06	NA	black	0	3.8466	0
MGH54_P16_C07	NA	black	0	6.1256	0
MGH54_P16_C08	NA	black	0	2.4481	0
MGH54_P16_C09	NA	black	0	0	0
MGH54_P16_C10	0.452502540202	red	1	3.736	1.9034
MGH54_P16_C11	-0.176058709733	red	1	4.7095	2.4805
MGH54_P16_C12	0.00868023864946	red	1	4.6802	5.1236
MGH54_P16_D01	0.321223537816	red	1	5.1602	8.0497
MGH54_P16_D02	NA	black	0	5.3488	0
MGH54_P16_D03	NA	black	0	5.5888	0
MGH54_P16_D04	0.96179576918	red	1	5.9551	8.1075
MGH54_P16_D05	0.834604493782	red	1	6.0575	7.3888
MGH54_P16_D06	2.34079595875	black	0	7.3355	8.717
MGH54_P16_D07	NA	black	0	0	4.6152
MGH54_P16_D09	1.15440563522	red	1	7.0863	6.9451
MGH54_P16_D10	NA	black	0	0.79743	0
MGH54_P16_D11	NA	black	0	6.3737	0
MGH54_P16_D12	1.82848315661	black	0	2.0666	1.3323
MGH54_P16_E01	-0.170254378121	red	1	4.3011	6.5292
MGH54_P16_E02	NA	black	0	0	6.0215
MGH54_P16_E03	NA	black	0	4.8009	0
MGH54_P16_E04	NA	black	0	1.0489	0
MGH54_P16_E05	NA	black	0	6.23	0
MGH54_P16_E06	NA	black	0	0	0
MGH54_P16_E07	NA	black	0	0	0
MGH54_P16_E08	0.622212451721	red	1	5.8009	7.1383
MGH54_P16_E09	NA	black	0	0	0
MGH54_P16_E10	NA	black	0	0	6.2676
MGH54_P16_E11	-1.6436913357	black	0	2.9527	8.1117
MGH54_P16_E12	NA	black	0	0	5.0369
MGH54_P16_F01	NA	black	0	0	0
MGH54_P16_F03	NA	black	0	2.5702	0
MGH54_P16_F04	-0.301066052666	red	1	1.9467	4.9181
MGH54_P16_F05	NA	black	0	6.2072	0
MGH54_P16_F06	NA	black	0	0	0
MGH54_P16_F07	-0.302543717729	red	1	7.0216	4.5703
MGH54_P16_F08	-0.086471573887	red	1	4.5225	2.1795
MGH54_P16_F09	-0.811089652867	red	1	6.3569	3.299
MGH54_P16_F10	-2.12497203155	black	0	1.0759	6.6767
MGH54_P16_F11	NA	black	0	4.547	0
MGH54_P16_G01	NA	black	0	0	7.5372
MGH54_P16_G02	NA	black	0	4.437	0
MGH54_P16_G03	-0.0981624136847	red	1	6.5784	4.8072
MGH54_P16_G04	NA	black	0	0.70841	0
MGH54_P16_G05	-0.32083394962	red	1	4.8449	2.0752
MGH54_P16_G06	0.0882672234089	red	1	6.9932	5.1876
MGH54_P16_G07	NA	black	0	0	0
MGH54_P16_G08	0.64133139458	red	1	7.346	6.0104
MGH54_P16_G09	NA	black	0	6.0823	0
MGH54_P16_G10	0.209366640583	red	1	6.244	5.4571
MGH54_P16_G11	NA	black	0	0	0
MGH54_P16_G12	NA	black	0	4.3828	0
MGH54_P16_H01	NA	black	0	7.0292	0
MGH54_P16_H02	NA	black	0	0	0
MGH54_P16_H03	-2.23315754372	black	0	6.2308	0.47405
MGH54_P16_H04	NA	black	0	4.3728	0
MGH54_P16_H05	0.0555922593132	red	1	4.8006	6.9982
MGH54_P16_H06	NA	black	0	0	7.7636
MGH54_P16_H07	NA	black	0	0	0
MGH54_P16_H08	NA	black	0	0	0
MGH54_P16_H09	NA	black	0	0	4.0185
MGH54_P16_H10	NA	black	0	0	0
MGH54_P16_H11	NA	black	0	0	3.0279
MGH54_P16_H12	NA	black	0	0	9.4867
MGH54_P17_A01	NA	black	0	0	4.4535
MGH54_P17_A02	0.32989518819	red	1	6.0243	5.8567
MGH54_P17_A03	NA	black	0	0	4.2293
MGH54_P17_A04	NA	black	0	4.5886	0
MGH54_P17_A05	NA	black	0	4.2594	0
MGH54_P17_A06	NA	black	0	6.3757	0
MGH54_P17_A07	NA	black	0	4.1808	0
MGH54_P17_A08	NA	black	0	0	0
MGH54_P17_A09	NA	black	0	6.9922	0
MGH54_P17_A10	NA	black	0	0	0
MGH54_P17_A11	NA	black	0	6.3404	0
MGH54_P17_A12	NA	black	0	3.6085	0
MGH54_P17_B01	NA	black	0	0	6.7404
MGH54_P17_B02	NA	black	0	0	4.7436
MGH54_P17_B03	NA	black	0	0	9.2327
MGH54_P17_B05	0.898968461426	red	1	6.2141	7.3097
MGH54_P17_B06	NA	black	0	0	0
MGH54_P17_B07	NA	black	0	0	4.042
MGH54_P17_B08	NA	black	0	7.5779	0
MGH54_P17_B09	NA	black	0	5.9659	0
MGH54_P17_B10	NA	black	0	2.5806	0
MGH54_P17_B11	0.260466217492	red	1	5.9083	5.7094
MGH54_P17_B12	NA	black	0	0	4.2636
MGH54_P17_C02	NA	black	0	1.9015	0
MGH54_P17_C03	NA	black	0	0	2.2501
MGH54_P17_C04	NA	black	0	0	0
MGH54_P17_C05	NA	black	0	5.9808	0
MGH54_P17_C06	NA	black	0	0	2.9969
MGH54_P17_C07	NA	black	0	1.1564	0
MGH54_P17_C08	-1.17380975749	red	1	1.6544	5.9749
MGH54_P17_C09	NA	black	0	2.8564	0
MGH54_P17_C10	-0.412837148213	red	1	6.3204	4.0757
MGH54_P17_C11	NA	black	0	0	4.3253
MGH54_P17_C12	NA	black	0	0	0
MGH54_P17_D01	NA	black	0	0	0
MGH54_P17_D02	-1.1663225783	red	1	2.6837	6.8229
MGH54_P17_D03	NA	black	0	5.2102	0
MGH54_P17_D04	-0.979376810786	red	1	2.9769	6.8184
MGH54_P17_D05	NA	black	0	2.2113	0
MGH54_P17_D06	NA	black	0	7.1045	0
MGH54_P17_D07	NA	black	0	6.4016	0
MGH54_P17_D09	NA	black	0	0	0
MGH54_P17_D10	NA	black	0	0	6.0964
MGH54_P17_D12	NA	black	0	0	5.8942
MGH54_P17_E01	NA	black	0	6.2959	0
MGH54_P17_E02	NA	black	0	0	0
MGH54_P17_E03	NA	black	0	0	1.3901
MGH54_P17_E04	NA	black	0	0	5.7392
MGH54_P17_E05	NA	black	0	6.1715	0
MGH54_P17_E06	NA	black	0	0	1.6079
MGH54_P17_E07	0.190020815402	red	1	5.2377	6.093
MGH54_P17_E08	NA	black	0	6.9952	0
MGH54_P17_E09	NA	black	0	0	0
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	6.2232	0
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	NA	black	0	0	3.8
MGH54_P17_F03	0.00783220242992	red	1	4.7663	4.9463
MGH54_P17_F04	NA	black	0	0	5.5854
MGH54_P17_F05	-0.0897286761819	red	1	4.8342	3.769
MGH54_P17_F07	NA	black	0	0	7.5376
MGH54_P17_F08	NA	black	0	0	4.6311
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0	5.0852
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	0	5.2797
MGH54_P17_G01	NA	black	0	2.6911	0
MGH54_P17_G02	NA	black	0	0	5.3145
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	NA	black	0	0	3.3512
MGH54_P17_G05	NA	black	0	4.9048	0
MGH54_P17_G06	NA	black	0	2.4311	0
MGH54_P17_G07	NA	black	0	0	4.1044
MGH54_P17_G08	NA	black	0	0	1.8647
MGH54_P17_G09	-1.19552765687	red	1	2.5158	6.6897
MGH54_P17_G10	NA	black	0	0	4.1728
MGH54_P17_G11	NA	black	0	0	0
MGH54_P17_G12	NA	black	0	1.2222	0
MGH54_P17_H01	NA	black	0	6.8347	0
MGH54_P17_H02	NA	black	0	0	5.2664
MGH54_P17_H05	-0.165693093726	red	1	5.3966	4.1274
MGH54_P17_H06	NA	black	0	0	3.931
MGH54_P17_H07	NA	black	0	0	5.226
MGH54_P17_H08	NA	black	0	6.2815	0
MGH54_P17_H09	-0.76607543845	red	1	5.1652	1.2449
MGH54_P17_H10	0.301873273144	red	1	3.2144	3.6894
MGH54_P17_H11	0.350654595199	red	1	6.0678	5.8916
MGH54_P17_H12	NA	black	0	0	6.7739
MGH54_P6_A01	NA	black	0	0	8.171
MGH54_P6_A02	NA	black	0	0	3.2342
MGH54_P6_A03	NA	black	0	6.7684	0
MGH54_P6_A04	NA	black	0	5.6787	0
MGH54_P6_A05	-0.305684646379	red	1	4.4635	8.3936
MGH54_P6_A06	NA	black	0	0	0
MGH54_P6_A07	NA	black	0	0	5.2116
MGH54_P6_A08	NA	black	0	5.2964	0
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	NA	black	0	4.8403	0
MGH54_P6_A11	0.102095623774	red	1	6.5262	5.1967
MGH54_P6_A12	-1.45205627394	red	1	2.5378	7.1464
MGH54_P6_B01	NA	black	0	0	0.32193
MGH54_P6_B02	NA	black	0	0	0
MGH54_P6_B03	-1.24927220107	red	1	5.3602	0.35727
MGH54_P6_B04	-0.133928570489	red	1	4.9741	3.7312
MGH54_P6_B05	NA	black	0	1.9712	0
MGH54_P6_B06	NA	black	0	0	7.119
MGH54_P6_B07	NA	black	0	5.6577	0
MGH54_P6_B08	-0.00217553952086	red	1	4.6107	4.6335
MGH54_P6_B09	NA	black	0	0	3.902
MGH54_P6_B10	NA	black	0	0	0
MGH54_P6_B11	NA	black	0	2.9383	0
MGH54_P6_B12	-0.695681488372	red	1	5.3581	2.0676
MGH54_P6_C01	-1.04215279531	red	1	6.7374	3.2284
MGH54_P6_C02	NA	black	0	0	0
MGH54_P6_C03	NA	black	0	5.7468	0
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	NA	black	0	0	4.8777
MGH54_P6_C07	NA	black	0	6.6241	0
MGH54_P6_C08	0.587586722214	red	1	7.2055	5.962
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	4.9378	0
MGH54_P6_C11	0.143481708255	red	1	4.1645	2.4074
MGH54_P6_C12	0.643558512422	red	1	6.6502	6.2652
MGH54_P6_D01	NA	black	0	0	0
MGH54_P6_D02	NA	black	0	0	0
MGH54_P6_D03	NA	black	0	0	0
MGH54_P6_D04	NA	black	0	0	2.8974
MGH54_P6_D05	1.52462791567	green3	2	7.1181	7.5645
MGH54_P6_D07	NA	black	0	0	1.5044
MGH54_P6_D08	NA	black	0	5.6048	0
MGH54_P6_D09	NA	black	0	5.5827	0
MGH54_P6_D10	NA	black	0	6.2334	0
MGH54_P6_D11	NA	black	0	5.0302	0
MGH54_P6_D12	NA	black	0	2.1104	0
MGH54_P6_E02	1.23730051063	green3	2	7.4614	6.8451
MGH54_P6_E03	NA	black	0	0	0
MGH54_P6_E04	-1.12256772521	red	1	3.0661	7.2504
MGH54_P6_E05	NA	black	0	0	0
MGH54_P6_E07	-0.108001334524	red	1	5.6752	4.5222
MGH54_P6_E08	NA	black	0	6.5864	0
MGH54_P6_E09	0.764797448288	red	1	6.1886	6.9589
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	0	7.4167
MGH54_P6_E12	-0.557053206522	red	1	5.0051	1.5044
MGH54_P6_F01	0.636543870267	red	1	5.9235	6.9529
MGH54_P6_F02	NA	black	0	5.5241	0
MGH54_P6_F03	NA	black	0	0	0.42223
MGH54_P6_F05	NA	black	0	0	4.5417
MGH54_P6_F06	NA	black	0	0	0
MGH54_P6_F07	NA	black	0	0	2.1953
MGH54_P6_F08	NA	black	0	0	0.63691
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	-0.900560351858	red	1	2.9048	6.5657
MGH54_P6_F11	NA	black	0	4.8882	0
MGH54_P6_F12	NA	black	0	0	6.5385
MGH54_P6_G01	NA	black	0	0	0
MGH54_P6_G02	NA	black	0	0	5.6769
MGH54_P6_G03	-0.00505666909377	red	1	4.6812	4.631
MGH54_P6_G04	NA	black	0	3.6198	0
MGH54_P6_G06	NA	black	0	0	0
MGH54_P6_G07	NA	black	0	4.782	0
MGH54_P6_G08	-1.29043006437	red	1	6.2131	2.1871
MGH54_P6_G09	NA	black	0	0	7.4053
MGH54_P6_G10	NA	black	0	0	4.2501
MGH54_P6_G11	-1.12974201458	red	1	5.3524	0.67897
MGH54_P6_G12	NA	black	0	0	0.36513
MGH54_P6_H01	NA	black	0	0	7.8924
MGH54_P6_H03	0.717634311386	red	1	6.1523	6.8704
MGH54_P6_H05	0.281231366435	red	1	5.5507	6.0901
MGH54_P6_H06	1.1026445252	red	1	6.5012	7.4203
MGH54_P6_H07	0.38032604892	red	1	5.6049	6.4711
MGH54_P6_H08	NA	black	0	0	4.3878
MGH54_P6_H09	1.54526706473	green3	2	6.7409	8.0853
MGH54_P6_H10	0.53971752672	red	1	6.3312	6.2243
MGH54_P6_H11	0.744320535028	red	1	5.9353	7.322
MGH54_P6_H12	0.159469798184	red	1	2.4463	4.2265
MGH54_P7_A02	NA	black	0	0	0
MGH54_P7_A03	-0.0175437729213	red	1	1.9811	4.5001
MGH54_P7_A04	NA	black	0	0	0
MGH54_P7_A06	NA	black	0	0	0
MGH54_P7_A07	NA	black	0	0	0
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	3.0503	0
MGH54_P7_A11	NA	black	0	0	0
MGH54_P7_A12	NA	black	0	6.6914	0
MGH54_P7_B01	NA	black	0	0	0
MGH54_P7_B03	NA	black	0	6.784	0
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	0	0
MGH54_P7_B06	-1.62096856342	black	0	6.3071	1.7102
MGH54_P7_B07	NA	black	0	4.1741	0
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0	4.9495
MGH54_P7_B10	NA	black	0	3.8767	0
MGH54_P7_B12	NA	black	0	0	0
MGH54_P7_C01	NA	black	0	0	0
MGH54_P7_C03	NA	black	0	6.8343	0
MGH54_P7_C04	NA	black	0	7.2131	0
MGH54_P7_C05	NA	black	0	0	0
MGH54_P7_C06	0.733898033036	red	1	6.6255	6.467
MGH54_P7_C07	NA	black	0	0	0
MGH54_P7_C08	NA	black	0	0	4.4948
MGH54_P7_C09	NA	black	0	0	0
MGH54_P7_C10	NA	black	0	0	0
MGH54_P7_C11	NA	black	0	0	4.2569
MGH54_P7_C12	NA	black	0	0	0
MGH54_P7_D01	NA	black	0	0	4.8462
MGH54_P7_D02	NA	black	0	0	0
MGH54_P7_D03	NA	black	0	0	1.4875
MGH54_P7_D04	NA	black	0	6.3204	0
MGH54_P7_D05	NA	black	0	0	0
MGH54_P7_D06	NA	black	0	6.1652	0
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	NA	black	0	6.6836	0
MGH54_P7_D12	NA	black	0	6.5319	0
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	NA	black	0	0	0
MGH54_P7_E03	NA	black	0	6.2736	0
MGH54_P7_E04	NA	black	0	3.6276	0
MGH54_P7_E05	-0.0237575960719	red	1	5.8878	4.8485
MGH54_P7_E06	NA	black	0	0	0
MGH54_P7_E08	NA	black	0	0	3.9249
MGH54_P7_E09	NA	black	0	0	0
MGH54_P7_E10	NA	black	0	7.4313	0
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0	0
MGH54_P7_F01	NA	black	0	0	6.9458
MGH54_P7_F02	NA	black	0	0	0
MGH54_P7_F03	NA	black	0	6.6656	0
MGH54_P7_F04	NA	black	0	0	6.0759
MGH54_P7_F05	NA	black	0	0	0
MGH54_P7_F06	NA	black	0	6.0932	0
MGH54_P7_F08	NA	black	0	0	0
MGH54_P7_F10	-2.57225400698	black	0	6.451	0.35727
MGH54_P7_F11	NA	black	0	6.346	0
