Cell_name	Zvalue	Color	Cluster	CLU	JUND
MGH53_P10_C09	NA	black	0	6.1661	0
MGH53_P10_C10	NA	black	0	0	0
MGH53_P10_C11	NA	black	0	0	0
MGH53_P10_C12	NA	black	0	5.9146	0
MGH53_P10_D01	NA	black	0	4.3964	0
MGH53_P10_D02	NA	black	0	4.5425	0
MGH53_P10_D03	0.063414979628	green3	2	4.5379	1.3231
MGH53_P10_D04	NA	black	0	3.2123	0
MGH53_P10_D05	NA	black	0	0.87578	0
MGH53_P10_D06	-0.023381999125	green3	2	5.3031	1.5729
MGH53_P10_D07	NA	black	0	4.8092	0
MGH53_P10_D08	-0.0333468337047	green3	2	6.2045	1.3618
MGH53_P10_D09	NA	black	0	0	0
MGH53_P10_D12	NA	black	0	7.6364	0
MGH53_P10_E01	NA	black	0	0	1.0165
MGH53_P10_E03	NA	black	0	0	0.28806
MGH53_P10_E04	NA	black	0	6.5029	0
MGH53_P10_E05	NA	black	0	0	0
MGH53_P10_E06	NA	black	0	0	0.40054
MGH53_P10_E07	NA	black	0	0	1.0144
MGH53_P10_E08	NA	black	0	1.5607	0
MGH53_P10_E09	-1.13229265796	green3	2	7.5901	0.46362
MGH53_P10_E10	NA	black	0	0	0
MGH53_P10_E11	0.328713173661	green3	2	7.0153	2.5049
MGH53_P10_E12	NA	black	0	5.434	0
MGH53_P10_F01	NA	black	0	5.5134	0
MGH53_P10_F02	NA	black	0	3.5768	0
MGH53_P10_F03	NA	black	0	4.3273	0
MGH53_P10_F04	NA	black	0	0	0.68885
MGH53_P10_F05	NA	black	0	5.0608	0
MGH53_P10_F06	NA	black	0	4.6841	0
MGH53_P10_F07	NA	black	0	0	0
MGH53_P10_F08	0.033283176124	green3	2	6.2058	2.1023
MGH53_P10_F09	-0.375997577007	green3	2	4.5639	1.9942
MGH53_P10_F10	-0.255310440742	green3	2	4.8456	1.9324
MGH53_P10_F12	NA	black	0	0	2.3755
MGH53_P10_G01	0.347663434319	green3	2	4.507	0.71633
MGH53_P10_G02	-0.0261021305422	green3	2	5.5619	0.53207
MGH53_P10_G03	NA	black	0	0	0
MGH53_P10_G04	0.237393583369	green3	2	4.245	1.0559
MGH53_P10_G05	-0.996417999813	green3	2	5.0217	3.0321
MGH53_P10_G07	-0.0282145882931	green3	2	5.9141	1.1757
MGH53_P10_G08	0.122093319682	green3	2	4.9216	1.1243
MGH53_P10_G09	NA	black	0	4.5666	0
MGH53_P10_G11	2.03957960053	black	0	0.8883	0.19661
MGH53_P10_H01	NA	black	0	4.6031	0
MGH53_P10_H02	NA	black	0	0	0.24367
MGH53_P10_H04	NA	black	0	6.2882	0
MGH53_P10_H05	0.641929793465	green3	2	3.9891	0.45101
MGH53_P10_H06	NA	black	0	6.6005	0
MGH53_P10_H07	NA	black	0	4.9353	0
MGH53_P10_H08	1.4609683118	green3	2	1.692	0.39397
MGH53_P10_H09	0.37214644682	green3	2	4.1476	0.85519
MGH53_P10_H10	NA	black	0	8.7673	0
MGH53_P10_H11	NA	black	0	4.6741	0
MGH53_P11_A01	NA	black	0	4.7823	0
MGH53_P11_A02	NA	black	0	8.1548	0
MGH53_P11_A03	NA	black	0	0	0
MGH53_P11_A04	0.124394305026	green3	2	6.5094	2.4515
MGH53_P11_A06	0.184140814448	green3	2	6.7313	2.2473
MGH53_P11_A08	NA	black	0	0	0
MGH53_P11_A09	0.181871479194	green3	2	4.9578	0.86473
MGH53_P11_A10	NA	black	0	4.4425	0
MGH53_P11_A11	NA	black	0	0	0
MGH53_P11_A12	-0.109373115716	green3	2	6.0718	0.95754
MGH53_P11_B01	NA	black	0	0	0.24489
MGH53_P11_B02	NA	black	0	4.4613	0
MGH53_P11_B04	NA	black	0	4.4986	0
MGH53_P11_B05	0.69004395442	green3	2	2.61	0.80074
MGH53_P11_B06	-0.161985852119	green3	2	7.1031	1.3334
MGH53_P11_B07	NA	black	0	4.7963	0
MGH53_P11_B08	-0.0126033894417	green3	2	6.3285	1.4947
MGH53_P11_B09	NA	black	0	7.1341	0
MGH53_P11_B11	NA	black	0	4.7823	0
MGH53_P11_B12	2.06760791241	black	0	0.18523	0.27739
MGH53_P11_C01	-2.10161817451	black	0	3.879	3.1696
MGH53_P11_C02	NA	black	0	4.3841	0
MGH53_P11_C03	-0.590737248317	green3	2	4.4542	2.207
MGH53_P11_C04	-4.49632333017	black	0	0.55385	2.8677
MGH53_P11_C05	NA	black	0	5.4083	0
MGH53_P11_C06	NA	black	0	0	0
MGH53_P11_C07	NA	black	0	0	0
MGH53_P11_C08	NA	black	0	0	0.32308
MGH53_P11_C09	NA	black	0	0	3.0233
MGH53_P11_C10	NA	black	0	4.872	0
MGH53_P11_C11	NA	black	0	0	0.84559
MGH53_P11_C12	NA	black	0	4.4082	0
MGH53_P11_D01	0.169574926809	green3	2	5.1092	0.51096
MGH53_P11_D02	NA	black	0	6.6634	0
MGH53_P11_D03	0.739144311504	green3	2	3.7985	0.41034
MGH53_P11_D04	0.54341247008	green3	2	4.0665	0.58592
MGH53_P11_D05	NA	black	0	4.6527	0
MGH53_P11_D07	NA	black	0	0	0
MGH53_P11_D08	NA	black	0	8.9701	0
MGH53_P11_D09	-0.435756795704	green3	2	6.5356	0.61542
MGH53_P11_D10	NA	black	0	4.1262	0
MGH53_P11_D11	NA	black	0	0	0.41684
MGH53_P11_D12	NA	black	0	5.8634	0
MGH53_P11_E01	-1.26642541813	red	1	4.6374	3.0081
MGH53_P11_E02	NA	black	0	6.1564	0
MGH53_P11_E04	-1.49497627232	green3	2	3.6337	2.6178
MGH53_P11_E06	NA	black	0	4.9442	0
MGH53_P11_E08	NA	black	0	5.8025	0
MGH53_P11_E09	0.00206744165441	green3	2	5.4584	0.42116
MGH53_P11_E10	NA	black	0	4.7645	0
MGH53_P11_E11	NA	black	0	0	0
MGH53_P11_E12	NA	black	0	0	0
MGH53_P11_F01	NA	black	0	0	0
MGH53_P11_F02	1.7920859992	black	0	0.26544	0.39287
MGH53_P11_F03	NA	black	0	0	0
MGH53_P11_F04	NA	black	0	3.818	0
MGH53_P11_F05	-0.322201667967	green3	2	5.4597	2.4463
MGH53_P11_F07	-0.173975374198	green3	2	4.9787	1.8428
MGH53_P11_F10	NA	black	0	0	0
MGH53_P11_F11	-0.672413198882	green3	2	4.0649	2.1303
MGH53_P11_F12	-0.657355549049	green3	2	4.6445	2.3796
MGH53_P11_G01	NA	black	0	0	0.33113
MGH53_P11_G02	-0.664339266174	green3	2	7.3869	0.80818
MGH53_P11_G03	-0.0830436581758	green3	2	5.6919	2.0229
MGH53_P11_G04	0.012979719952	green3	2	5.495	1.4109
MGH53_P11_G05	NA	black	0	5.937	0
MGH53_P11_G06	0.414111372123	green3	2	4.3534	0.66539
MGH53_P11_G07	NA	black	0	8.2687	0
MGH53_P11_G08	NA	black	0	0.89918	0
MGH53_P11_G09	NA	black	0	5.2622	0
MGH53_P11_G10	NA	black	0	0	0
MGH53_P11_G11	0.427700867771	green3	2	4.5932	0.30685
MGH53_P11_G12	NA	black	0	6.6821	0
MGH53_P11_H01	NA	black	0	6.5838	0
MGH53_P11_H02	-0.139010122097	green3	2	6.3251	1.0676
MGH53_P11_H04	NA	black	0	2.5741	0
MGH53_P11_H05	NA	black	0	0	0.45838
MGH53_P11_H06	NA	black	0	7.1216	0
MGH53_P11_H07	NA	black	0	0	0
MGH53_P11_H08	0.29299738208	green3	2	6.873	2.6819
MGH53_P11_H09	NA	black	0	3.3011	0
MGH53_P11_H10	NA	black	0	6.2085	0
MGH53_P11_H11	0.051721087433	green3	2	5.447	0.96495
MGH53_P11_H12	NA	black	0	4.5503	0
MGH53_P9_A01	NA	black	0	0	0
MGH53_P9_A02	NA	black	0	0	0
MGH53_P9_A03	0.459872845011	green3	2	4.3635	0.54201
MGH53_P9_A04	-0.167619528905	green3	2	5.8155	0.4489
MGH53_P9_A05	NA	black	0	3.9504	0
MGH53_P9_A06	-0.0774858781531	green3	2	5.6649	1.9745
MGH53_P9_A07	NA	black	0	6.6187	0
MGH53_P9_A08	-1.25307027011	red	1	4.255	2.7487
MGH53_P9_A09	NA	black	0	0	0.38515
MGH53_P9_A10	-0.0621597782832	green3	2	5.7655	2.0086
MGH53_P9_A11	NA	black	0	6.5912	0
MGH53_P9_A12	-0.537159736458	green3	2	4.733	2.2815
MGH53_P9_B01	-0.198925448532	green3	2	7.1052	1.2774
MGH53_P9_B02	0.100889059016	green3	2	6.4697	2.6026
MGH53_P9_B03	-0.382536655014	green3	2	4.364	1.9298
MGH53_P9_B04	NA	black	0	0	0
MGH53_P9_B05	0.24468888745	green3	2	4.7768	0.79992
MGH53_P9_B06	NA	black	0	4.5627	0
MGH53_P9_B07	NA	black	0	4.8154	0
MGH53_P9_B08	NA	black	0	4.8343	0
MGH53_P9_B09	-0.0533836211501	green3	2	4.4016	1.5049
MGH53_P9_B11	NA	black	0	4.0964	0
MGH53_P9_B12	-0.320257964291	green3	2	5.5167	2.4965
MGH53_P9_C01	0.803783257917	green3	2	0.76469	0.81967
MGH53_P9_C02	NA	black	0	4.378	0
MGH53_P9_C03	1.34026299533	green3	2	0.69688	0.56949
MGH53_P9_C04	NA	black	0	0	1.0752
MGH53_P9_C05	-0.102337216732	green3	2	3.1641	1.4265
MGH53_P9_C06	-1.0472857701	green3	2	7.4262	0.45207
MGH53_P9_C07	-3.40406312543	black	0	2.8582	3.3521
MGH53_P9_C08	NA	black	0	7.103	0
MGH53_P9_C09	NA	black	0	0	0
MGH53_P9_C10	0.266696808577	green3	2	4.6913	0.80323
MGH53_P9_C11	-0.201129345724	green3	2	5.1125	1.9557
MGH53_P9_C12	NA	black	0	4.2399	0
MGH53_P9_D01	NA	black	0	0	0
MGH53_P9_D02	NA	black	0	5.839	0
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	-0.117267942967	green3	2	4.1319	1.5539
MGH53_P9_D05	NA	black	0	5.7314	0
MGH53_P9_D08	-0.230676618153	green3	2	4.7438	1.854
MGH53_P9_D09	-0.010294519826	green3	2	5.6668	0.88284
MGH53_P9_D10	-0.0275880532068	green3	2	5.3694	1.6041
MGH53_P9_D11	NA	black	0	5.0185	0
MGH53_P9_D12	NA	black	0	0.67265	0
MGH53_P9_F04	NA	black	0	5.3991	0
MGH53_P9_F05	NA	black	0	2.4972	0
MGH53_P9_F06	NA	black	0	4.5099	0
MGH53_P9_F07	NA	black	0	0	0.54201
MGH53_P9_F08	NA	black	0	3.9787	0
MGH53_P9_F09	-0.0484293969718	green3	2	5.8436	0.95382
MGH53_P9_F10	-0.355429377226	green3	2	5.6113	2.6665
MGH53_P9_F11	0.120641376923	green3	2	6.4999	2.381
MGH53_P9_F12	NA	black	0	4.4726	0
MGH53_P9_G01	NA	black	0	3.9858	0
MGH53_P9_G02	NA	black	0	0	1.3774
MGH53_P9_G03	0.0709861694559	green3	2	5.2453	1.1622
MGH53_P9_G04	-0.153856332207	green3	2	6.0437	0.78409
MGH53_P9_G07	NA	black	0	3.8205	0
MGH53_P9_G08	0.0867457852552	green3	2	5.2875	0.43936
MGH53_P9_G09	NA	black	0	0	0.34142
MGH53_P9_G12	1.30495714576	green3	2	7.9825	4.0492
MGH53_P9_H01	-0.511794148124	green3	2	6.3994	0.38073
MGH53_P9_H02	NA	black	0	0.71017	0
MGH53_P9_H03	-0.840797158141	green3	2	0.4813	1.5069
MGH53_P9_H04	NA	black	0	0.41576	0
MGH53_P9_H05	0.166682666083	green3	2	5.0918	0.69688
MGH53_P9_H06	0.321266424652	green3	2	4.7974	0.35389
MGH53_P9_H07	NA	black	0	6.0667	0
MGH53_P9_H08	NA	black	0	6.5721	0
MGH53_P9_H09	NA	black	0	4.2298	0
MGH53_P9_H10	NA	black	0	4.3327	0
MGH53_P9_H11	0.0891908691887	green3	2	5.3162	0.70841
MGH53_P9_H12	0.0595244199009	green3	2	3.7769	1.3185
MGH53_P4_A07	NA	black	0	5.2198	0
MGH53_P4_B01	NA	black	0	5.467	0
MGH53_P4_B02	NA	black	0	5.2866	0
MGH53_P4_B08	NA	black	0	0.93206	0
MGH53_P4_B09	NA	black	0	5.951	0
MGH53_P4_B10	0.893603531576	green3	2	3.1749	0.49876
MGH53_P4_B11	NA	black	0	5.7863	0
MGH53_P4_C03	NA	black	0	0	0
MGH53_P4_C11	NA	black	0	4.2937	0
MGH53_P4_C12	NA	black	0	1.9749	0
MGH53_P4_D04	0.471181296832	green3	2	7.1257	3.1373
MGH53_P4_D05	NA	black	0	4.6983	0
MGH53_P4_D09	-0.248333638198	green3	2	3.8628	1.654
MGH53_P4_E01	-0.06954130982	green3	2	6.4254	3.3032
MGH53_P4_E02	NA	black	0	0.38405	0
MGH53_P4_E07	NA	black	0	8.9692	0
MGH53_P4_E08	NA	black	0	0	0
MGH53_P4_E09	0.281461979224	green3	2	4.8297	0.54498
MGH53_P4_F01	NA	black	0	0	0
MGH53_P4_F02	NA	black	0	8.03	0
MGH53_P4_F08	NA	black	0	3.8657	0
MGH53_P4_F11	0.35732760733	green3	2	4.5682	0.63041
MGH53_P4_G02	-0.233071043231	green3	2	4.2444	1.7159
MGH53_P4_G05	0.759412466368	green3	2	3.9752	0.22157
MGH53_P4_G07	NA	black	0	0.24853	0
MGH53_P4_G08	0.0431333044848	green3	2	6.2691	1.9027
MGH53_P4_G09	-0.67520137966	green3	2	4.2044	2.1881
MGH53_P4_H10	2.19828279883	black	0	0.36065	0.19661
MGH53_P4_H11	NA	black	0	0	0
MGH53_P4_H12	-2.39083511069	black	0	3.7163	3.2612
MGH54_P14_A01	NA	black	0	0	0
MGH54_P14_A02	-0.335021907628	green3	2	8.4768	1.419
MGH54_P14_A03	NA	black	0	9.1064	0
MGH54_P14_A04	0.611166503218	green3	2	1.7799	0.90381
MGH54_P14_A05	NA	black	0	4.7203	0
MGH54_P14_A06	NA	black	0	0	0
MGH54_P14_A07	-0.458052964761	green3	2	3.8577	1.8592
MGH54_P14_A08	NA	black	0	0	1.6229
MGH54_P14_A09	NA	black	0	0	1.9542
MGH54_P14_A10	NA	black	0	3.9873	0
MGH54_P14_A11	NA	black	0	3.1195	0
MGH54_P14_A12	NA	black	0	1.6973	0
MGH54_P14_B01	NA	black	0	3.4435	0
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	NA	black	0	4.313	0
MGH54_P14_B04	1.68953231688	black	0	0.51803	0.41792
MGH54_P14_B05	NA	black	0	4.0405	0
MGH54_P14_B06	NA	black	0	0	0
MGH54_P14_B07	NA	black	0	0	0
MGH54_P14_B08	NA	black	0	0.8512	0
MGH54_P14_B09	NA	black	0	2.2768	0
MGH54_P14_B10	NA	black	0	6.6089	0
MGH54_P14_B11	0.650202720488	green3	2	0.3471	0.88596
MGH54_P14_B12	-0.17383433025	green3	2	7.5793	1.419
MGH54_P14_C01	0.114905980848	green3	2	5.2126	0.87184
MGH54_P14_C02	-0.142271587202	green3	2	6.1706	0.94186
MGH54_P14_C03	0.428289131132	green3	2	4.4559	0.53406
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	0.578871395543	green3	2	4.235	0.36401
MGH54_P14_C06	NA	black	0	0	0.62761
MGH54_P14_C07	NA	black	0	3.9949	0
MGH54_P14_C08	0.624811950158	green3	2	3.9465	0.51197
MGH54_P14_C09	NA	black	0	3.8142	0
MGH54_P14_C10	NA	black	0	0	1.2449
MGH54_P14_C11	NA	black	0	0	2.1057
MGH54_P14_C12	NA	black	0	0	0.40381
MGH54_P14_D01	NA	black	0	6.636	0
MGH54_P14_D02	0.149076653872	green3	2	7.8229	1.8286
MGH54_P14_D03	NA	black	0	0	1.037
MGH54_P14_D04	NA	black	0	4.443	0
MGH54_P14_D05	0.310630453986	green3	2	3.4698	1.0573
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	NA	black	0	0	0.39397
MGH54_P14_D08	NA	black	0	6.7445	0
MGH54_P14_D09	NA	black	0	0	0
MGH54_P14_D10	0.752260401674	green3	2	1.5821	0.82863
MGH54_P14_D11	0.113464194017	green3	2	7.0821	1.827
MGH54_P14_D12	-2.54394304518	black	0	1.1991	2.3349
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	NA	black	0	0	0
MGH54_P14_E03	NA	black	0	0	0
MGH54_P14_E04	NA	black	0	5.0537	0
MGH54_P14_E05	NA	black	0	0	0
MGH54_P14_E06	1.1777192661	green3	2	0.78241	0.64247
MGH54_P14_E07	0.127464406831	green3	2	6.5284	2.6192
MGH54_P14_E08	NA	black	0	0	0.94035
MGH54_P14_E09	NA	black	0	5.1547	0
MGH54_P14_E10	0.0438035937051	green3	2	3.5026	1.3231
MGH54_P14_E11	NA	black	0	0	1.0635
MGH54_P14_E12	NA	black	0	4.0438	0
MGH54_P14_F01	NA	black	0	6.5067	0
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	0.422006589363	green3	2	3.9323	0.84559
MGH54_P14_F06	NA	black	0	0	0.73118
MGH54_P14_F07	NA	black	0	4.722	0
MGH54_P14_F08	NA	black	0	6.0793	0
MGH54_P14_F09	NA	black	0	3.7666	0
MGH54_P14_F10	NA	black	0	1.2029	0
MGH54_P14_F11	NA	black	0	5.331	0
MGH54_P14_G01	NA	black	0	8.1432	0
MGH54_P14_G02	NA	black	0	0	0
MGH54_P14_G03	NA	black	0	0.83026	0
MGH54_P14_G04	0.167501124269	green3	2	4.96	0.92903
MGH54_P14_G05	NA	black	0	4.3734	0
MGH54_P14_G06	NA	black	0	0	0.38184
MGH54_P14_G07	0.553681694224	green3	2	7.7872	2.4063
MGH54_P14_G08	-0.0918757167254	green3	2	9.5696	1.7128
MGH54_P14_G09	NA	black	0	0	0.48233
MGH54_P14_G10	0.25479133501	green3	2	4.9093	0.50182
MGH54_P14_G11	-1.06012103452	green3	2	7.5695	0.51602
MGH54_P14_G12	1.67076871557	green3	2	1.168	0.35276
MGH54_P14_H01	NA	black	0	5.2731	0
MGH54_P14_H02	NA	black	0	4.6305	0
MGH54_P14_H03	NA	black	0	5.2114	0
MGH54_P14_H04	NA	black	0	0	1.6149
MGH54_P14_H05	NA	black	0	0	0
MGH54_P14_H06	NA	black	0	5.6512	0
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	NA	black	0	0.71896	0
MGH54_P14_H09	NA	black	0	0	1.884
MGH54_P14_H10	-0.168828342767	green3	2	5.506	2.1339
MGH54_P14_H11	-0.279527190224	green3	2	4.5012	1.8444
MGH54_P14_H12	NA	black	0	4.2945	0
MGH54_P15_A02	-0.699326318027	green3	2	5.1632	2.791
MGH54_P15_A03	NA	black	0	0	0
MGH54_P15_A04	0.479229133441	green3	2	3.642	0.84318
MGH54_P15_A05	NA	black	0	6.354	0
MGH54_P15_A06	0.786689753901	green3	2	3.4581	0.51803
MGH54_P15_A07	-0.0864033500224	green3	2	6.2835	3.0256
MGH54_P15_A08	0.23196212594	green3	2	4.5398	0.98404
MGH54_P15_A09	NA	black	0	0	0.40054
MGH54_P15_A10	NA	black	0	0	0
MGH54_P15_A11	NA	black	0	0	3.2516
MGH54_P15_A12	NA	black	0	0	0.64339
MGH54_P15_B01	NA	black	0	0	0
MGH54_P15_B02	NA	black	0	0	0
MGH54_P15_B03	-0.169841057767	green3	2	4.0654	1.6055
MGH54_P15_B04	-0.259390173387	green3	2	7.1002	1.1865
MGH54_P15_B05	NA	black	0	4.1807	0
MGH54_P15_B06	0.131410286178	green3	2	3.9811	1.2351
MGH54_P15_B07	NA	black	0	6.081	0
MGH54_P15_B09	NA	black	0	0	0
MGH54_P15_B10	NA	black	0	4.212	0
MGH54_P15_B11	0.959830563121	green3	2	3.2811	0.38073
MGH54_P15_C01	NA	black	0	0	2.2836
MGH54_P15_C02	NA	black	0	0	2.0594
MGH54_P15_C03	NA	black	0	4.2545	0
MGH54_P15_C04	NA	black	0	3.0398	0
MGH54_P15_C05	NA	black	0	0	1.9275
MGH54_P15_C06	0.246054934428	green3	2	3.7156	1.1097
MGH54_P15_C07	NA	black	0	4.5454	0
MGH54_P15_C08	NA	black	0	0	0.91073
MGH54_P15_C09	-1.29807432562	red	1	4.3455	2.8418
MGH54_P15_C10	0.186890879369	green3	2	3.0931	1.1833
MGH54_P15_C11	-0.839018683105	green3	2	4.9091	2.7632
MGH54_P15_C12	NA	black	0	0	1.8359
MGH54_P15_D01	NA	black	0	6.4153	0
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	0.862192311719	green3	2	7.6255	3.378
MGH54_P15_D04	NA	black	0	0	0
MGH54_P15_D05	0.597352882518	green3	2	7.2858	3.328
MGH54_P15_D07	0.037599429808	green3	2	5.5031	0.92903
MGH54_P15_D08	NA	black	0	4.611	0
MGH54_P15_D09	0.559646598229	green3	2	4.3278	0.29514
MGH54_P15_D10	NA	black	0	4.7978	0
MGH54_P15_D11	-0.0539096982849	green3	2	5.7671	1.9694
MGH54_P15_D12	NA	black	0	0	0.43723
MGH54_P15_E01	-1.08213303387	green3	2	4.196	2.5668
MGH54_P15_E02	0.247396057839	green3	2	3.2274	1.1296
MGH54_P15_E03	-0.130742239168	green3	2	4.4123	1.6178
MGH54_P15_E04	NA	black	0	0	0
MGH54_P15_E05	NA	black	0	3.8165	0
MGH54_P15_E06	NA	black	0	0	0.58688
MGH54_P15_E07	NA	black	0	0	0.61164
MGH54_P15_E08	-0.700583009784	green3	2	4.3335	2.2702
MGH54_P15_E09	-0.631839251652	green3	2	8.4011	1.1718
MGH54_P15_E10	NA	black	0	8.3025	0
MGH54_P15_E11	0.455890751937	green3	2	7.2573	2.6178
MGH54_P15_E12	NA	black	0	4.6889	0
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	-0.592913343665	green3	2	6.3146	4.1392
MGH54_P15_F03	-0.346503933356	green3	2	6.207	0.49057
MGH54_P15_F04	NA	black	0	0	0
MGH54_P15_F05	0.743446838384	green3	2	3.7553	0.43082
MGH54_P15_F06	NA	black	0	0	0.36737
MGH54_P15_F07	0.76145920329	green3	2	7.5178	3.2717
MGH54_P15_F08	NA	black	0	5.2621	0
MGH54_P15_F09	NA	black	0	0	0.67446
MGH54_P15_F10	NA	black	0	4.1426	0
MGH54_P15_F11	0.339664049088	green3	2	4.7728	0.29514
MGH54_P15_F12	NA	black	0	4.5734	0
MGH54_P15_G03	NA	black	0	2.1859	0
MGH54_P15_G04	NA	black	0	0	0.50487
MGH54_P15_G05	0.0073269897323	green3	2	6.5973	3.513
MGH54_P15_G06	NA	black	0	0.60027	0
MGH54_P15_G07	NA	black	0	0	0
MGH54_P15_G08	0.362810784941	green3	2	3.5414	0.99494
MGH54_P15_G09	NA	black	0	3.6705	0
MGH54_P15_G10	NA	black	0	0	0.25217
MGH54_P15_G11	0.584031331603	green3	2	4.1792	0.41143
MGH54_P15_G12	NA	black	0	4.4267	0
MGH54_P15_H01	NA	black	0	0.70576	0
MGH54_P15_H03	0.475292054143	green3	2	4.0252	0.72857
MGH54_P15_H04	NA	black	0	3.6813	0
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	1.10598697333	green3	2	7.8422	3.6937
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	1.3437	0
MGH54_P15_H09	NA	black	0	0	0.3774
MGH54_P15_H10	0.0284089121213	green3	2	5.2392	1.3713
MGH54_P15_H11	0.943005964604	green3	2	7.7721	3.2747
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	5.1982	0
MGH54_P16_A02	NA	black	0	2.6503	0
MGH54_P16_A04	0.242485516241	green3	2	6.8735	3.551
MGH54_P16_A05	NA	black	0	0	0
MGH54_P16_A06	0.651821561593	green3	2	0.44784	0.88675
MGH54_P16_A07	NA	black	0	0	2.3242
MGH54_P16_A08	NA	black	0	0	0
MGH54_P16_A09	0.115572904271	green3	2	5.1132	1.0293
MGH54_P16_A10	0.41971943203	green3	2	4.5899	0.35502
MGH54_P16_A11	-0.171883309449	green3	2	4.4107	1.6745
MGH54_P16_A12	NA	black	0	8.1059	0
MGH54_P16_B01	NA	black	0	5.7848	0
MGH54_P16_B02	NA	black	0	0	0
MGH54_P16_B03	NA	black	0	0	0
MGH54_P16_B04	NA	black	0	0	0
MGH54_P16_B05	-0.00414279837065	green3	2	5.8847	1.3912
MGH54_P16_B06	0.449817572905	green3	2	4.2008	0.68706
MGH54_P16_B07	0.27305043726	green3	2	3.0287	1.111
MGH54_P16_B08	-0.188220509619	green3	2	5.2658	2.0122
MGH54_P16_B09	-0.627989721368	green3	2	5.2199	2.7416
MGH54_P16_B10	0.034427848232	green3	2	0.25338	1.1355
MGH54_P16_B11	NA	black	0	3.016	0
MGH54_P16_B12	NA	black	0	0.3115	0
MGH54_P16_C01	NA	black	0	8.0126	0
MGH54_P16_C02	NA	black	0	7.2136	0
MGH54_P16_C03	NA	black	0	0	0.44361
MGH54_P16_C04	NA	black	0	0	1.6173
MGH54_P16_C05	NA	black	0	0	0
MGH54_P16_C06	NA	black	0	4.0686	0
MGH54_P16_C07	NA	black	0	4.7824	0
MGH54_P16_C08	0.157223139996	green3	2	4.5224	1.1473
MGH54_P16_C09	1.62454168408	green3	2	1.6677	0.29396
MGH54_P16_C10	0.0995710296166	green3	2	5.0939	1.1217
MGH54_P16_C11	NA	black	0	0	0.35389
MGH54_P16_C12	-0.323784195839	green3	2	7.2358	1.144
MGH54_P16_D01	-0.170596820753	green3	2	6.9026	1.2618
MGH54_P16_D02	NA	black	0	0	0
MGH54_P16_D03	NA	black	0	3.7053	0
MGH54_P16_D04	-0.190264656259	green3	2	8.1176	1.488
MGH54_P16_D05	1.03531217664	green3	2	8.1058	3.0018
MGH54_P16_D06	-1.46563013415	green3	2	5.2786	3.7696
MGH54_P16_D07	0.462904121677	green3	2	4.4733	0.39616
MGH54_P16_D09	0.528526254289	green3	2	7.4814	2.5634
MGH54_P16_D10	0.248191973308	green3	2	4.8548	0.68257
MGH54_P16_D11	NA	black	0	3.6562	0
MGH54_P16_D12	NA	black	0	0	0
MGH54_P16_E01	0.286476331007	green3	2	4.8178	0.543
MGH54_P16_E02	0.0358193728044	green3	2	6.3397	1.7536
MGH54_P16_E03	NA	black	0	3.3087	0
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	NA	black	0	0	2.1972
MGH54_P16_E06	NA	black	0	0	1.6397
MGH54_P16_E07	NA	black	0	3.8699	0
MGH54_P16_E08	NA	black	0	7.7044	0
MGH54_P16_E09	NA	black	0	0	2.07
MGH54_P16_E10	-0.93915989158	green3	2	1.2016	1.6489
MGH54_P16_E11	0.889798263501	green3	2	7.821	3.0386
MGH54_P16_E12	0.67832753572	green3	2	1.2804	0.87578
MGH54_P16_F01	NA	black	0	4.3545	0
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0	0
MGH54_P16_F05	1.13267071926	green3	2	8.0054	3.3414
MGH54_P16_F06	0.601988011346	green3	2	4.1691	0.37851
MGH54_P16_F07	-1.28903698232	red	1	4.0591	2.6706
MGH54_P16_F08	0.922809904172	green3	2	3.5097	0.30918
MGH54_P16_F09	NA	black	0	4.4464	0
MGH54_P16_F10	0.0463537182991	green3	2	7.1978	1.6902
MGH54_P16_F11	NA	black	0	3.1606	0
MGH54_P16_G01	0.0105766956631	green3	2	6.139	2.1776
MGH54_P16_G02	0.431292576831	green3	2	4.4634	0.51602
MGH54_P16_G03	NA	black	0	3.5954	0
MGH54_P16_G04	NA	black	0	0.21785	0
MGH54_P16_G05	-2.95136784827	black	0	1.4526	2.5765
MGH54_P16_G06	-0.898084090227	green3	2	3.9743	2.3004
MGH54_P16_G07	NA	black	0	3.7119	0
MGH54_P16_G08	-0.783660760843	green3	2	5.3113	3.0376
