Cell_name	Zvalue	Color	Cluster	ELK4	FOS
MGH36_P6_A12	-0.257423933776	red	1	0.10969	8.3893
MGH36_P6_H09	-0.285196433848	red	1	0.13881	8.553
MGH53_P4_G04	NA	black	0	0	7.1289
MGH36_P10_G12	-0.190944321519	red	1	0.27858	8.3949
MGH53_P2_H12	-0.0779143947733	red	1	0.035624	7.6356
MGH53_P4_D10	-4.1744069999	black	0	3.7035	3.8061
MGH53_P4_D01	-2.68674203778	black	0	2.9625	4.2971
MGH36_P6_B07	NA	black	0	0.33342	0
MGH36_P10_B12	-1.07960878433	red	1	0.042644	11.186
MGH53_P2_G11	2.98535508689	black	0	4.8336	9.5463
MGH53_P1_E04	0.0485772710659	red	1	0.20414	7.1299
MGH54_P2_C12	0.943354926882	red	1	1.5291	10.782
MGH53_P4_B07	NA	black	0	0.073135	0
MGH53_P4_F09	-0.25826804386	red	1	0.25338	8.6837
MGH36_P2_H11	-1.48443275526	red	1	2.2206	4.8016
MGH36_P5_A11	0.0928849405697	red	1	0.40926	6.6647
MGH53_P1_A09	NA	black	0	0.52907	0
MGH53_P2_B02	NA	black	0	0.33571	0
MGH53_P4_E04	NA	black	0	0	8.0767
MGH53_P4_D08	-0.454227092911	red	1	0.338	10.084
MGH36_P1_F07	-0.152204599002	red	1	0.19156	8.0605
MGH53_P2_E11	4.50690230566	black	0	4.9095	10.497
MGH36_P1_G06	1.86364718272	black	0	0.02148	0.21039
MGH36_P6_F03	0.265496798665	red	1	1.0279	10.252
MGH54_P2_H06	-0.364760764193	red	1	0.22404	9.1171
MGH36_P8_H12	NA	black	0	0	7.6275
MGH53_P1_B06	NA	black	0	0	7.5277
MGH53_P4_F12	-0.98258274205	red	1	3.8021	6.6862
MGH53_P4_G12	-0.55077874293	red	1	0.3505	10.724
MGH53_P2_E08	0.0671889081209	red	1	2.7192	7.578
MGH53_P1_F06	-0.205251258777	red	1	0.28333	8.4818
MGH53_P1_D02	-0.706602169505	red	1	0.37962	11.896
MGH36_P9_D01	0.0671120212095	red	1	0.8504	9.8756
MGH36_P6_F02	NA	black	0	0	9.8585
MGH53_P2_E07	-0.155195122589	red	1	4.218	7.443
MGH53_P4_H08	-0.0518950874936	red	1	0.034216	7.5408
MGH36_P6_F11	0.306004036612	red	1	1.9968	8.109
MGH36_P8_C08	0.219338514677	red	1	1.1998	8.7646
MGH53_P2_D10	NA	black	0	0	11.778
MGH53_P4_D03	-0.183219638168	red	1	0.42761	8.7816
MGH53_P2_C04	-0.84924457091	red	1	3.3294	6.6434
MGH53_P1_E08	0.158082873226	red	1	0.28333	6.4798
MGH54_P2_A08	-0.850882802553	red	1	0.12565	10.771
MGH36_P4_H07	NA	black	0	0	7.2799
MGH36_P9_D06	-1.11475093665	red	1	0.14535	11.914
MGH53_P4_C04	NA	black	0	0	10.56
MGH53_P1_E10	NA	black	0	0	11.11
MGH53_P2_E09	-0.117957397282	red	1	3.101	7.3727
MGH36_P3_C10	-0.0427044528456	red	1	0.10568	7.5279
MGH53_P2_F01	2.85941407515	black	0	3.0376	10.866
MGH53_P4_H05	NA	black	0	0	7.0158
MGH53_P4_G10	0.0379348167349	red	1	0.053806	7.2115
MGH54_P2_D07	-0.395534318546	red	1	0.46676	10.669
MGH53_P2_D09	-0.933026708976	red	1	3.5347	6.6382
MGH53_P1_D09	-1.02362079534	red	1	0.18015	11.787
MGH54_P2_B08	-0.305483257058	red	1	0.0086303	8.4139
MGH54_P2_G05	-0.410068967476	red	1	0.14535	9.0847
MGH53_P2_F06	0.00695603982387	red	1	0.78994	8.2095
MGH36_P3_E01	-0.715175400323	red	1	0.20163	10.61
MGH36_P5_E12	-0.936511753955	red	1	0.3115	12.475
MGH53_P4_A12	-0.692459213445	red	1	0.35952	11.617
MGH36_P9_F01	NA	black	0	0	10.75
MGH36_P3_H10	-0.625498306251	red	1	0.1177	9.8594
MGH36_P3_H02	NA	black	0	0	10.498
MGH36_P5_C10	-0.884745841223	red	1	0.12829	10.916
MGH54_P2_B05	-0.470474458427	red	1	0.052416	9.0792
MGH36_P2_F09	-0.0401364742829	red	1	0.43723	7.6975
MGH53_P4_A05	5.61832261395	black	0	5.0242	11.125
MGH54_P2_H10	-0.388637383355	red	1	2.05	6.6585
MGH53_P4_E06	NA	black	0	0	10.609
MGH53_P4_D12	-0.322410843297	red	1	0.17887	8.7985
MGH54_P2_H07	-0.595602268398	red	1	0.1635	9.9178
MGH53_P2_E03	0.0237705376233	red	1	1.0201	7.647
MGH53_P1_A05	NA	black	0	0	9.678
MGH36_P7_D12	-0.686114977261	red	1	0.069015	9.91
MGH53_P4_H03	-0.56310815636	red	1	0.45312	11.772
MGH53_P2_E05	-0.980503485183	red	1	0.16864	11.533
MGH36_P4_H11	-0.651857911686	red	1	0.26903	10.709
MGH53_P1_B01	0.953211286925	red	1	3.3073	8.5113
MGH54_P2_G03	-0.0632066479619	red	1	0.17632	7.6442
MGH53_P2_F12	0.257843187088	red	1	2.0683	7.9782
MGH36_P4_C09	-0.549877615205	red	1	0.22404	9.98
MGH36_P5_C08	-0.644288896608	red	1	0.30685	10.923
MGH36_P4_H06	-0.506287648301	red	1	0.2857	10.073
MGH36_P10_E01	-1.07169248671	red	1	0.10434	11.492
MGH36_P8_E12	0.672187714783	red	1	1.85	9.0954
MGH53_P2_C10	-0.564944226305	red	1	0.44573	11.698
MGH36_P4_H08	-0.371467215199	red	1	0.088142	8.7929
MGH36_P7_F07	0.901844424803	red	1	1.9811	9.4297
MGH54_P2_A09	0.807330687593	red	1	1.9683	9.2386
MGH36_P6_H11	-0.288690116887	red	1	0.09356	8.4852
MGH53_P2_E12	0.0556421660128	red	1	0.57531	6.5663
MGH53_P1_F08	-0.493253594271	red	1	0.31499	10.167
MGH36_P6_D12	NA	black	0	0	2.5953
MGH36_P2_H09	-0.599926674493	red	1	0.1865	10.034
MGH53_P1_C01	-1.07474168052	red	1	0.10836	11.527
MGH53_P2_F11	1.85526388704	black	0	2.3193	10.666
MGH36_P6_H04	-0.713636535061	red	1	0.12168	10.219
MGH36_P5_G05	NA	black	0	1.6276	0
MGH53_P4_B04	-0.458567276465	red	1	0.18523	9.414
MGH53_P1_E05	NA	black	0	0	11.136
MGH36_P10_A08	-0.0838081850267	red	1	0.42975	8.0309
MGH36_P9_G01	-0.241431030203	red	1	0.14535	8.3824
MGH53_P4_A06	0.263345509011	red	1	1.7553	8.1436
MGH36_P6_B09	0.954063891203	red	1	2.1283	9.3229
MGH54_P2_D09	0.00492022623329	red	1	1.4678	7.4428
MGH53_P1_E06	-0.70109386848	red	1	0.18777	10.476
MGH36_P4_A10	-0.357986936629	red	1	0.18396	8.9682
MGH36_P6_B02	-0.644755828326	red	1	0.086784	9.8206
MGH53_P4_G06	NA	black	0	0	8.3296
MGH36_P8_F01	NA	black	0	0	10.327
MGH36_P9_F06	NA	black	0	0	9.5718
MGH36_P5_H04	-0.648863482872	red	1	0.03984	9.6793
MGH53_P1_B03	-0.146508625258	red	1	0.1137	7.9507
MGH53_P2_D05	0.850622343613	red	1	1.4027	11.077
MGH36_P4_G12	NA	black	0	0.089498	0
MGH53_P2_D11	0.463178940445	red	1	1.7106	8.7406
MGH53_P4_C02	-0.226478838043	red	1	0.063503	8.2048
MGH53_P4_F04	0.125143411361	red	1	0.2857	6.6627
MGH36_P3_D10	2.99985729622	black	0	3.1879	10.818
MGH54_P2_F04	0.817846461378	red	1	3.4705	8.3264
MGH36_P6_A03	2.43429923317	black	0	3.2458	10.129
MGH53_P1_F07	4.56232993363	black	0	4.4425	10.884
MGH36_P5_H08	-0.454714968587	red	1	0.048236	9.0126
MGH54_P2_A04	-0.127713508488	red	1	0.31962	8.1219
MGH53_P4_E11	-0.018669409596	red	1	0.70664	8.1986
MGH53_P2_G03	0.284611933995	red	1	2.5957	7.8924
MGH36_P3_F04	-0.544389785583	red	1	0.089498	9.4527
MGH54_P2_B02	0.139676466996	red	1	1.4314	7.9776
MGH36_P5_C07	0.293024171002	red	1	1.0772	10.011
MGH53_P2_E02	NA	black	0	0	8.9354
MGH54_P2_F09	-0.0703516069101	red	1	0.29278	7.7599
MGH36_P3_D05	0.0443270477472	red	1	0.18903	7.155
MGH36_P5_F12	0.941652683676	red	1	1.6776	10.214
MGH53_P2_H09	-0.601007789858	red	1	0.055196	9.5568
MGH54_P2_F07	0.0480107672781	red	1	0.58496	6.641
MGH36_P5_D10	0.263029111905	red	1	1.125	9.3983
MGH54_P2_F11	1.34237257871	green3	2	2.8564	9.2007
MGH53_P2_H04	-0.908415605171	red	1	0.14143	11.08
MGH36_P6_F09	-0.54675422227	red	1	0.10434	9.5079
MGH36_P9_F05	-0.824422992895	red	1	0.23143	11.278
MGH36_P8_G11	-0.489220135312	red	1	0.10299	9.2819
MGH54_P2_A07	-0.66269572346	red	1	4.3977	7.0879
MGH36_P7_H06	0.0233863504921	red	1	0.097611	7.2624
MGH53_P1_A01	-0.845094529019	red	1	0.044044	10.381
MGH53_P1_A02	0.12851097257	red	1	0.11636	6.8269
MGH54_P2_E07	-0.597106180595	red	1	0.21164	10.137
MGH53_P4_F07	-0.643062453062	red	1	0.04684	9.6809
MGH53_P2_C05	-0.234241100607	red	1	0.12961	8.3272
MGH53_P4_H07	-0.382113872056	red	1	0.07861	8.813
MGH53_P2_C06	0.343729615823	red	1	0.1865	5.7486
MGH36_P3_F03	-0.287711100862	red	1	0.17887	8.6459
MGH36_P2_A10	-0.749920817289	red	1	0.15963	10.539
MGH53_P4_E03	-0.258939956886	red	1	0.15056	8.4652
MGH36_P9_D12	-0.141900418375	red	1	0.6332	9.9497
MGH54_P2_H03	-0.680314422487	red	1	0.069015	9.8889
MGH36_P4_D06	1.66523973441	black	0	3.3073	9.258
MGH53_P2_B03	1.13591685987	green3	2	1.7937	10.413
MGH53_P4_F03	NA	black	0	0	8.5111
MGH36_P10_E09	-0.073943381621	red	1	0.20664	7.7119
MGH53_P1_G02	2.70908363111	black	0	3.1345	10.56
MGH54_P2_A02	0.470513662746	red	1	0.1177	5.3826
MGH36_P3_A07	-0.248547578652	red	1	0.28688	8.7229
MGH53_P4_E12	-0.310487778037	red	1	0.11636	8.6124
MGH54_P2_A03	-0.022600078562	red	1	1.1564	7.2576
MGH53_P4_E10	-0.741866128619	red	1	0.086784	10.182
MGH54_P2_D08	1.73536260957	black	0	4.5345	8.8014
MGH36_P8_A02	NA	black	0	0	10.728
MGH54_P2_B07	0.044616597718	red	1	0.44996	6.9917
MGH53_P1_B10	-0.98255348717	red	1	0.11503	11.219
MGH53_P2_F08	0.587384089251	red	1	2.9784	8.2034
MGH36_P10_A01	1.32236210185	green3	2	2.0959	10.116
MGH36_P10_F01	-0.720537333321	red	1	0.053806	9.9795
MGH53_P4_G03	-0.720965410768	red	1	0.12433	10.259
MGH53_P1_F12	0.0141596122595	red	1	1.3431	7.4826
MGH36_P4_B03	-0.284235278406	red	1	0.38626	9.304
MGH54_P2_C07	-0.107824757191	red	1	0.23389	7.899
MGH53_P1_B02	NA	black	0	0	7.7312
MGH54_P2_D05	-0.16666083855	red	1	0.42653	8.6534
MGH53_P2_C08	-0.965950881696	red	1	0.10969	11.127
MGH53_P4_H09	-0.0308640580423	red	1	0.12961	7.4862
MGH36_P8_H02	NA	black	0	0	10.924
MGH36_P10_H10	-0.601214714291	red	1	0.23634	10.279
MGH53_P1_A12	1.11812114544	red	1	2.8895	8.8936
MGH36_P8_F08	-0.101948428171	red	1	1.9096	7.2118
MGH53_P1_D10	0.0906970964606	red	1	0.16092	6.9577
MGH53_P4_A09	-0.0844124777977	red	1	0.13488	7.7123
MGH53_P2_H08	-1.0325403481	red	1	0.092207	11.279
MGH36_P4_A09	-0.413062306698	red	1	0.24245	9.4116
MGH53_P4_C08	-0.584768225815	red	1	0.17505	9.9198
MGH36_P5_E04	-0.359110455651	red	1	0.49672	10.678
MGH53_P2_A07	0.0220790506408	red	1	0.80735	9.1314
MGH54_P2_G10	0.172504247255	red	1	0.034216	6.7215
MGH36_P7_E06	-0.702203558346	red	1	0.055196	9.9191
MGH36_P9_D04	NA	black	0	0	8.1324
MGH53_P1_C12	-0.199153781649	red	1	3.0086	7.267
MGH36_P8_F06	-0.465267770678	red	1	0.14012	9.2963
MGH36_P1_G11	-0.392714238694	red	1	0.094912	8.8892
MGH53_P1_F02	0.536910298499	red	1	2.5087	8.2928
MGH54_P2_D10	0.186527177026	red	1	0.13225	6.5668
MGH36_P9_A08	-0.328286073387	red	1	0.15704	8.772
MGH53_P2_H03	-0.0983620229574	red	1	0.37295	8.0308
MGH53_P4_B03	-0.285150410831	red	1	0.35502	9.1683
MGH53_P1_F10	-0.0889994131337	red	1	0.64524	9.2067
MGH53_P4_B05	0.123495945418	red	1	1.8643	7.7412
MGH53_P2_B08	0.203701442543	red	1	1.5724	8.0983
MGH36_P3_B06	-0.767521844627	red	1	0.090853	10.294
MGH36_P10_C02	-0.716284073589	red	1	0.19156	10.561
MGH36_P2_E05	0.141877402855	red	1	0.11237	6.7749
MGH54_P2_G09	-0.356470233028	red	1	0.090853	8.7412
MGH54_P2_D12	0.289098664045	red	1	0.049631	6.268
MGH53_P2_H02	-0.0662695051516	red	1	0.60502	8.449
MGH36_P8_F11	-0.962531852253	red	1	0.074505	10.933
MGH53_P2_A10	0.415648909604	red	1	0.07861	5.7183
MGH54_P2_E09	-0.224489733572	red	1	0.26664	8.5441
MGH36_P3_H06	-0.42160694978	red	1	0.26664	9.5505
MGH36_P5_D05	-0.460442899936	red	1	0.098958	9.1598
MGH54_P2_A11	-0.499593059663	red	1	0.23634	9.8005
MGH54_P2_G04	-0.442393393448	red	1	0.053806	8.9809
MGH36_P6_C01	-0.00943700296322	red	1	0.76723	9.73
MGH53_P2_E06	1.58534137579	black	0	2.0257	10.835
MGH53_P1_E01	-0.214985916715	red	1	0.064883	8.1636
MGH36_P1_B01	0.0233982102378	red	1	0.81558	8.7952
MGH54_P2_H04	0.447804297656	red	1	2.6232	8.1207
MGH36_P2_C05	-0.454582516055	red	1	0.063503	9.048
MGH36_P6_H05	0.0632706148928	red	1	0.94411	8.3506
MGH36_P10_E06	-0.140341986249	red	1	0.16993	7.982
MGH54_P2_F03	-0.388986265524	red	1	0.15704	9.0286
MGH36_P4_B10	-0.224201873266	red	1	0.24001	8.4829
MGH54_P2_F02	0.527854998925	red	1	1.5509	9.2267
MGH36_P2_E11	1.57415791346	black	0	2.3846	10.067
MGH54_P2_D11	NA	black	0	0	3.7993
MGH54_P2_G01	NA	black	0	0	6.648
MGH36_P9_D02	-0.232058118189	red	1	0.37295	8.9064
MGH54_P2_E06	-0.58590314503	red	1	0.018634	9.3989
MGH54_P16_F12	NA	black	0	0.8488	0
MGH53_P5_C12	NA	black	0	0	5.8738
MGH54_P12_C10	NA	black	0	0.60217	0
MGH54_P16_F02	NA	black	0	0	6.0179
MGH54_P11_C11	NA	black	0	0	5.8284
MGH53_P1_E03	-0.415144312936	red	1	1.1629	4.7874
MGH54_P15_D06	0.661036817833	red	1	1.7251	9.2773
MGH54_P14_F05	NA	black	0	0.029983	0
MGH54_P16_A03	-0.0837463808119	red	1	1.4683	7.1117
MGH53_P4_G11	-2.21992703067	black	0	2.7146	4.5074
MGH53_P7_B09	NA	black	0	0	0
MGH54_P17_D11	NA	black	0	0.20038	0
MGH54_P10_G04	-0.23573450106	red	1	0.23756	8.5342
MGH54_P10_C06	NA	black	0	0.12961	0
MGH53_P2_A02	-0.402428183997	red	1	0.19156	9.1872
MGH53_P4_F06	NA	black	0	0.060739	0
MGH53_P7_F07	-0.369656893977	red	1	0.020058	8.6545
MGH53_P11_F06	-0.776783650353	red	1	0.14143	10.558
MGH53_P5_G02	NA	black	0	0	0
MGH53_P1_F09	-0.665493514107	red	1	0.1003	9.948
MGH53_P11_H03	0.290215044183	red	1	0.25822	5.8062
MGH53_P10_D11	NA	black	0	0.83673	0
MGH53_P1_A10	0.0146915178835	red	1	0.62574	7.0924
MGH53_P4_B12	NA	black	0	0.33914	0
MGH53_P5_H09	0.932715003777	red	1	0.092207	3.5183
MGH53_P9_D07	0.802860213218	red	1	1.763	9.5931
MGH53_P11_E03	-0.57018500312	red	1	0.086784	9.5414
MGH53_P1_C02	-0.724418853202	red	1	0.12168	10.261
MGH53_P10_F11	1.47248291054	black	0	2.576	9.6467
MGH53_P1_E02	-0.0617454044958	red	1	0.73031	10.484
MGH53_P1_D07	NA	black	0	0.056584	0
MGH53_P6_B01	-0.375932577483	red	1	0.2302	9.19
MGH53_P2_G04	0.108598101744	red	1	0.5888	5.5939
MGH53_P1_C05	0.190825649847	red	1	1.0412	9.2984
MGH53_P2_G09	-0.351433183135	red	1	0.38405	9.7301
MGH53_P5_A05	-0.126143971898	red	1	0.61353	9.4364
MGH53_P5_F04	-0.537178452881	red	1	0.34937	10.637
MGH53_P10_H03	2.84870432113	black	0	3.7038	10.119
MGH53_P11_F08	-0.164938234192	red	1	0.57046	9.4985
MGH54_P7_F12	-0.282479489035	red	1	0.13225	8.5294
MGH53_P8_F03	NA	black	0	0	9.0001
MGH53_P11_A07	NA	black	0	0	11.186
MGH53_P6_B11	-0.281043765452	red	1	0.21909	8.7087
MGH53_P4_C07	-0.877570021676	red	1	0.16092	11.067
MGH53_P6_H06	0.414929480007	red	1	1.1731	10.21
MGH36_P1_A01	0.0168021164837	red	1	0.26544	7.2744
MGH36_P1_A02	NA	black	0	0.16736	0
MGH36_P1_A03	-0.352432377733	red	1	0.2461	9.1295
MGH36_P1_A04	-0.431512317846	red	1	0.070389	8.9792
MGH36_P1_A05	NA	black	0	0	0
MGH36_P1_A06	-2.33530369032	black	0	2.4068	3.7692
MGH36_P1_A08	1.69498766984	black	0	0.056584	0.53506
MGH36_P1_A10	-0.173023264162	red	1	0.52607	9.2198
MGH36_P1_A12	0.409867039541	red	1	0.45207	3.5486
MGH36_P1_B02	NA	black	0	0	1.1243
MGH36_P1_B03	1.84548128369	black	0	2.5663	10.216
MGH36_P1_B04	-0.507412984153	red	1	0.063503	9.2414
MGH36_P1_B06	-0.405813198589	red	1	0.053806	8.8482
MGH36_P1_B07	-0.326240236124	red	1	0.084064	8.6124
MGH36_P1_B08	0.456422301254	red	1	0.10434	5.4828
MGH36_P1_B09	-0.171957610437	red	1	0.069015	8.0066
MGH36_P1_B10	0.189524408893	red	1	0.49467	5.3988
MGH36_P1_B11	-0.454786941681	red	1	0.12697	9.2151
MGH36_P1_B12	-0.0214855060028	red	1	0.69153	8.1383
MGH36_P1_C01	NA	black	0	1.5926	0
MGH36_P1_C03	-0.784407535463	red	1	0.031395	10.122
MGH36_P1_C05	-0.0893905219754	red	1	0.12697	7.7281
MGH36_P1_C06	1.43257610978	green3	2	0.05797	1.6471
MGH36_P1_C07	1.5493606254	black	0	0.053806	1.1903
MGH36_P1_C08	-0.278375837149	red	1	0.049631	8.3772
MGH36_P1_C09	-0.550582390323	red	1	0.038436	9.3294
MGH36_P1_C10	-0.713952150401	red	1	0.14012	10.301
MGH36_P1_C11	-0.419301100231	red	1	0.123	9.0622
MGH36_P1_D01	1.40623272496	green3	2	2.1253	10.226
MGH36_P1_D02	0.412828943305	red	1	1.7497	8.5529
MGH36_P1_D03	-0.557275524864	red	1	0.079975	9.4721
MGH36_P1_D04	-0.431417747576	red	1	0.066261	8.9693
MGH36_P1_D06	2.34120708527	black	0	3.3063	9.9708
MGH36_P1_D07	NA	black	0	0.94561	0
MGH36_P1_D08	1.09021959581	red	1	1.7342	10.47
MGH36_P1_D09	-1.06460382761	red	1	0.08134	11.336
MGH36_P1_D11	-0.211754746918	red	1	0.017209	8.0988
MGH36_P1_F01	-0.800143655037	red	1	0.12168	10.555
MGH36_P1_F02	-0.613844363628	red	1	0.018634	9.4947
MGH36_P1_F03	NA	black	0	0	8.1442
MGH36_P1_F04	-0.586850854187	red	1	0.028569	9.4294
MGH36_P1_F05	0.135873345405	red	1	0.38957	6.387
MGH36_P1_F06	NA	black	0	0.47923	0
MGH36_P1_F08	0.679042395467	red	1	0.10434	4.5406
MGH36_P1_F11	NA	black	0	2.9773	0
MGH36_P1_F12	0.337476095519	red	1	0.50487	3.5005
MGH36_P1_G02	NA	black	0	0.089498	0
MGH36_P1_G03	-0.0186391923313	red	1	0.066261	7.4249
MGH36_P1_G04	-0.87377724264	red	1	0.020058	10.384
MGH36_P1_G07	0.55958787612	red	1	2.5278	8.3191
MGH36_P1_G08	0.508100100435	red	1	0.017209	5.5152
MGH36_P1_G09	1.44490082378	green3	2	3.0668	9.1732
MGH36_P1_H02	-1.0511514225	red	1	0.045443	11.102
MGH36_P1_H03	NA	black	0	0.03984	0
MGH36_P1_H04	-0.52931605053	red	1	0.21785	9.8577
MGH36_P1_H05	0.613930571024	red	1	0.13619	4.6828
MGH36_P1_H06	0.60234326159	red	1	0.049631	5.0651
MGH36_P1_H07	-0.801762961106	red	1	0.073135	10.346
MGH36_P1_H09	0.148552560101	red	1	1.1493	8.4416
MGH36_P1_H10	0.898243344223	red	1	1.9568	9.4615
MGH36_P3_A01	2.08506677451	black	0	2.4035	10.883
MGH36_P3_A02	1.3358060658	green3	2	0.18523	0.69599
MGH36_P3_A03	NA	black	0	0	5.1282
MGH36_P3_A04	-0.582090308176	red	1	0.17505	9.9084
MGH36_P3_A05	-0.86883514088	red	1	3.5777	6.714
MGH36_P3_A08	0.333040611573	red	1	0.15316	5.8865
MGH36_P3_A09	0.0157680900371	red	1	0.90458	7.6926
MGH36_P3_A10	0.115392183078	red	1	2.1833	7.6753
MGH36_P3_A12	-0.500129166833	red	1	0.26063	9.915
MGH36_P3_B02	0.0834324853687	red	1	0.6581	4.8239
MGH36_P3_B03	NA	black	0	2.8592	0
MGH36_P3_B04	-0.0100542941216	red	1	0.61259	7.5582
MGH36_P3_B09	NA	black	0	0.21039	0
MGH36_P3_B10	1.83843072232	black	0	2.1378	11.06
MGH36_P3_B11	0.804045011565	red	1	0.28924	2.5216
MGH36_P3_B12	-0.633952478248	red	1	0.1375	9.9695
MGH36_P3_C01	NA	black	0	0.40708	0
MGH36_P3_C03	0.686392795755	red	1	0.12697	4.402
MGH36_P3_C04	0.345045706742	red	1	0.082703	5.992
MGH36_P3_C05	1.55723093695	black	0	2.6749	9.6572
MGH36_P3_C06	NA	black	0	0.54696	0
MGH36_P3_C08	0.169933009326	red	1	1.0827	8.8509
MGH36_P3_C11	NA	black	0	0	9.3965
MGH36_P3_C12	-0.684534570521	red	1	0.16479	10.294
MGH36_P3_D01	-0.343683544859	red	1	0.12565	8.7649
MGH36_P3_D02	-0.197578433206	red	1	0.12961	8.1767
MGH36_P3_D03	-0.460333213235	red	1	0.092207	9.1415
MGH36_P3_D04	-0.915883654317	red	1	0.063503	10.714
MGH36_P3_D07	0.131477744024	red	1	0.16479	6.7725
MGH36_P3_D08	NA	black	0	1.7575	0
MGH36_P3_D09	-0.434273721021	red	1	0.041243	8.9238
MGH36_P3_D11	-0.588848036736	red	1	0.17632	9.9425
MGH36_P3_E02	-0.550160426132	red	1	0.13225	9.614
MGH36_P3_E04	0.445278938482	red	1	0.049631	5.6719
MGH36_P3_E05	0.0151924228792	red	1	0.64893	7.0194
MGH36_P3_E06	NA	black	0	0.069015	0
MGH36_P3_E07	0.172417891104	red	1	0.301	6.3611
MGH36_P3_E08	0.0699170434545	red	1	0.30918	6.9551
MGH36_P3_E09	-0.382228018346	red	1	0.338	9.6681
MGH36_P3_E10	-0.116398401685	red	1	0.37407	8.1527
MGH36_P3_E11	-0.00358814082277	red	1	0.77737	6.8885
MGH36_P3_E12	0.242872884634	red	1	0.15056	6.2945
MGH36_P3_F01	NA	black	0	0.079975	0
MGH36_P3_F02	-0.566817502187	red	1	0.13881	9.7043
MGH36_P3_F05	-0.509065276027	red	1	0.060739	9.2401
MGH36_P3_F06	-0.0835197893167	red	1	0.19283	7.7469
MGH36_P3_F07	-0.00386816893089	red	1	0.22527	7.3811
MGH36_P3_F08	NA	black	0	0.22157	0
MGH36_P3_F09	0.790410449374	red	1	0.40817	0.5509
MGH36_P3_F10	NA	black	0	1.2642	0
MGH36_P3_F11	-0.18248476172	red	1	0.14535	8.1344
MGH36_P3_F12	NA	black	0	0	7.1855
MGH36_P3_G01	0.151217541339	red	1	0.61353	4.2236
MGH36_P3_G02	NA	black	0	0.4782	0
MGH36_P3_G03	-0.342194920803	red	1	0.21909	8.996
MGH36_P3_G04	0.065155733133	red	1	0.17121	7.0665
MGH36_P3_G05	-0.390268272307	red	1	0.11636	8.9299
MGH36_P3_G06	-0.523769600382	red	1	0.31383	10.326
MGH36_P3_G08	-0.0843102250258	red	1	0.90612	5.9494
MGH36_P3_G09	0.827956991948	red	1	3.3183	8.3771
MGH36_P3_G10	-0.519022245827	red	1	0.38405	10.793
MGH36_P3_G11	NA	black	0	0	0.16479
MGH36_P3_G12	NA	black	0	0.1903	0
MGH36_P3_H03	-0.15924216045	red	1	0.15186	8.0437
MGH36_P3_H04	-0.12623568208	red	1	0.67175	10.4
MGH36_P3_H05	-0.00506661747674	red	1	0.20414	7.385
MGH36_P3_H07	-0.553986210234	red	1	0.26063	10.18
MGH36_P3_H08	-2.1303759378	black	0	3.3724	5.3696
MGH36_P3_H11	0.0984758228665	red	1	0.10165	6.9596
MGH36_P3_H12	-0.24278196461	red	1	0.59646	10.785
MGH36_P4_A01	NA	black	0	0.13619	0
MGH36_P4_A02	0.0716317248987	red	1	0.38405	6.8638
MGH36_P4_A03	-0.760604764864	red	1	0.018634	9.9953
MGH36_P4_A04	NA	black	0	0.12565	0
MGH36_P4_A06	0.350780145492	red	1	0.24001	5.5408
MGH36_P4_A07	NA	black	0	0.088142	0
MGH36_P4_A08	NA	black	0	0	8.4507
MGH36_P4_A11	-0.341641892344	red	1	0.084064	8.671
MGH36_P4_A12	NA	black	0	0.40599	0
MGH36_P4_B02	-0.132463313644	red	1	0.21537	7.9977
MGH36_P4_B04	-0.499709706035	red	1	0.16864	9.5334
MGH36_P4_B05	0.111842271787	red	1	0.64432	4.3181
MGH36_P4_B06	-0.271065927458	red	1	0.28806	8.847
MGH36_P4_B08	NA	black	0	3.2126	0
MGH36_P4_B09	-0.112142674631	red	1	0.123	7.819
MGH36_P4_B12	NA	black	0	0.08134	0
MGH36_P4_C02	0.955117389206	red	1	0.16993	2.853
MGH36_P4_C03	NA	black	0	0.10568	0
MGH36_P4_C04	NA	black	0	0	0
MGH36_P4_C05	0.0247931685167	red	1	0.67717	6.5546
MGH36_P4_C06	-0.412318918109	red	1	0.1003	8.9775
MGH36_P4_C07	0.226173182201	red	1	2.7122	7.7941
MGH36_P4_C08	NA	black	0	0.21909	0
MGH36_P4_C10	-0.528246544097	red	1	0.24732	9.9879
MGH36_P4_C11	-0.237468799218	red	1	0.18142	8.4287
MGH36_P4_C12	0.340976696516	red	1	0.26183	5.5128
MGH36_P4_D01	NA	black	0	0.61542	0
MGH36_P4_D02	0.145249763228	red	1	0.10568	6.7668
MGH36_P4_D05	NA	black	0	0.11503	0
MGH36_P4_D07	-0.262372158717	red	1	0.25701	8.7138
MGH36_P4_D08	-0.257602269206	red	1	0.1375	8.4364
MGH36_P4_D09	-0.751446540592	red	1	0.17887	10.644
MGH36_P4_D10	0.0393626810278	red	1	0.53207	6.918
MGH36_P4_D11	-0.510196737513	red	1	0.29983	10.171
MGH36_P4_D12	NA	black	0	0.17632	0
MGH36_P4_E01	0.802395854406	red	1	0.086784	4.1022
MGH36_P4_E02	0.544147938267	red	1	1.5281	9.3391
MGH36_P4_E04	NA	black	0	0	0
MGH36_P4_E06	NA	black	0	0.13881	0
MGH36_P4_E07	NA	black	0	0.1003	0
MGH36_P4_E08	0.017652709102	red	1	3.2155	7.531
MGH36_P4_E09	-0.711844306634	red	1	0.075875	10.029
