Cell_name	Zvalue	Color	Cluster	BRCA1	MDM2
MGH54_P8_A12	-0.993879006958	red	1	0.1776	5.1686
MGH54_P8_B01	NA	black	0	0	1.5175
MGH54_P8_B02	-0.104394347015	red	1	0.83269	0.78157
MGH54_P8_B04	0.441531813833	green3	2	0.22897	0.50691
MGH54_P8_B08	-0.0962732018316	red	1	0.89142	1.2461
MGH54_P8_B09	-0.389294870414	red	1	0.39726	4.1465
MGH54_P8_B12	NA	black	0	0	0.34823
MGH54_P8_C02	NA	black	0	0	5.4913
MGH54_P8_C04	NA	black	0	0	5.4891
MGH54_P8_C06	NA	black	0	0	3.7085
MGH54_P8_C07	NA	black	0	0	0.066261
MGH54_P8_C09	0.567650117791	green3	2	0.12829	0.41143
MGH54_P8_C12	NA	black	0	0	0.49057
MGH54_P8_D01	NA	black	0	0	0.53903
MGH54_P8_D03	NA	black	0	0	0.11902
MGH54_P8_D04	0.513711505329	green3	2	0.21164	0.30918
MGH54_P8_D05	0.327123516386	red	1	0.38847	0.30801
MGH54_P8_D06	NA	black	0	0	0.1635
MGH54_P8_D07	0.504379931753	green3	2	0.26063	0.14143
MGH54_P8_D08	0.505387933184	green3	2	0.22774	0.27739
MGH54_P8_D10	0.627608036801	red	1	0.090853	0.3471
MGH54_P8_D11	-0.38536439227	red	1	0.50487	5.0887
MGH54_P8_D12	0.245481746526	red	1	0.338	0.95308
MGH54_P8_E01	NA	black	0	0	0.10969
MGH54_P8_E04	NA	black	0	0	0.20664
MGH54_P8_E05	0.180406021414	red	1	0.20664	1.4808
MGH54_P8_E07	-2.231027857	black	0	2.7769	0.31499
MGH54_P8_E08	0.492245367793	green3	2	0.12829	0.63784
MGH54_P8_E10	0.600203634833	red	1	0.067639	0.48646
MGH54_P8_F01	-0.496661718056	red	1	0.17249	3.6367
MGH54_P8_F02	NA	black	0	0	0.31615
MGH54_P8_F04	NA	black	0	0	3.3465
MGH54_P8_F05	NA	black	0	0	0.13093
MGH54_P8_F06	0.284393251252	red	1	0.38847	0.54794
MGH54_P8_F08	0.642224310158	red	1	0.12829	0.1865
MGH54_P8_F09	-1.01114706487	red	1	0.13225	4.9854
MGH54_P8_F10	0.600549081155	red	1	0.16736	0.17887
MGH54_P8_F11	NA	black	0	0	3.5205
MGH54_P8_F12	-0.859923047304	red	1	0.1177	4.5026
MGH54_P8_G01	NA	black	0	0	0.21785
MGH54_P8_G03	NA	black	0	0	0.58496
MGH54_P8_G04	NA	black	0	0	0.48027
MGH54_P8_G05	0.524134644965	green3	2	0.23756	0.16736
MGH54_P8_G06	NA	black	0	0	5.8436
MGH54_P8_G07	NA	black	0	0	0.67987
MGH54_P8_G08	0.50024067293	green3	2	0.14405	0.57143
MGH54_P8_G09	NA	black	0	0	3.1595
MGH54_P8_G10	0.622173325233	red	1	0.11103	0.30217
MGH54_P8_G11	0.343752356284	red	1	0.26544	0.75873
MGH54_P8_G12	NA	black	0	0	4.3614
MGH54_P8_H01	-0.141510812388	red	1	0.62761	4.6829
MGH54_P8_H03	-0.193035967114	red	1	0.19535	2.7251
MGH54_P8_H04	0.440772343644	green3	2	0.29748	0.23266
MGH54_P8_H06	NA	black	0	0	0.46362
MGH54_P8_H07	NA	black	0	0	0.36849
MGH54_P8_H08	0.299359138751	red	1	0.43723	0.14666
MGH54_P8_H10	NA	black	0	0	0.70929
MGH54_P8_H12	NA	black	0	0	0.36065
MGH54_P10_A01	NA	black	0	0	2.4602
MGH54_P10_A02	-0.258480713054	red	1	0.19409	2.9356
MGH54_P10_A03	NA	black	0	0	0.46571
MGH54_P10_A04	0.0573513332654	red	1	0.22651	1.8914
MGH54_P10_A05	0.255044192547	red	1	0.25459	1.1316
MGH54_P10_A06	NA	black	0	0	3.1107
MGH54_P10_A07	-0.172536471196	red	1	0.30918	2.8191
MGH54_P10_A09	NA	black	0	0	0.43082
MGH54_P10_A10	NA	black	0	0	1.6149
MGH54_P10_A11	-0.319366472277	red	1	0.28214	3.343
MGH54_P10_A12	-0.0323237756556	red	1	0.44679	2.3048
MGH54_P10_B01	0.17208600217	red	1	0.52707	0.39397
MGH54_P10_B02	NA	black	0	0	4.7755
MGH54_P10_B03	-1.41999172406	red	1	2.0377	0.32998
MGH54_P10_B05	NA	black	0	0	0.58111
MGH54_P10_B06	NA	black	0	1.9561	0
MGH54_P10_B07	NA	black	0	0	0.50182
MGH54_P10_B08	-0.0174722832463	red	1	0.70929	4.7667
MGH54_P10_B09	NA	black	0	0	2.4573
MGH54_P10_B10	-0.219292903322	red	1	0.44573	3.4753
MGH54_P10_B11	0.26214040416	red	1	0.26183	1.0881
MGH54_P10_B12	NA	black	0	0	4.2397
MGH54_P10_C01	NA	black	0	0	0.41468
MGH54_P10_C02	NA	black	0	0	0.23266
MGH54_P10_C03	-0.292728288937	red	1	0.1903	3.0393
MGH54_P10_C04	NA	black	0	0	2.8418
MGH54_P10_C05	NA	black	0	0	3.7553
MGH54_P10_C07	0.0710842569608	red	1	0.6173	0.62387
MGH54_P10_C08	NA	black	0	0	0.69866
MGH54_P10_C09	0.00627702748271	red	1	0.35163	2.0649
MGH54_P10_C10	NA	black	0	0	3.1245
MGH54_P10_C11	0.251230961403	red	1	0.26784	1.117
MGH54_P10_C12	NA	black	0	0	0.30918
MGH54_P10_D01	NA	black	0	0	2.6124
MGH54_P10_D02	0.163790043717	red	1	0.5568	0.11237
MGH54_P10_D03	NA	black	0	0	0.60217
MGH54_P10_D04	-0.031334822383	red	1	0.22033	2.2016
MGH54_P10_D05	NA	black	0	0	1.0186
MGH54_P10_D06	NA	black	0	0	5.1337
MGH54_P10_D07	-0.441996628031	red	1	0.42761	4.6463
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	3.2488
MGH54_P10_D11	NA	black	0	0	4.4857
MGH54_P10_D12	NA	black	0	0	3.568
MGH54_P10_E01	NA	black	0	0	5.1698
MGH54_P10_E02	0.35782349106	red	1	0.2762	0.66721
MGH54_P10_E03	0.483851414209	green3	2	1.515	3.1237
MGH54_P10_E04	-0.333251836292	red	1	0.31383	3.4984
MGH54_P10_E05	-0.39170544763	red	1	0.32193	3.7729
MGH54_P10_E06	NA	black	0	0	0.47508
MGH54_P10_E07	-0.447376586641	red	1	0.2916	3.8717
MGH54_P10_E08	NA	black	0	0	0.34483
MGH54_P10_E09	-0.125949294986	red	1	0.44679	2.9003
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	0.504600007921	green3	2	0.20163	0.3774
MGH54_P10_F01	NA	black	0	0	1.5499
MGH54_P10_F02	0.342818931451	red	1	0.33571	0.49978
MGH54_P10_F03	NA	black	0	0	4.3084
MGH54_P10_F04	-0.133520050647	red	1	0.61164	4.2238
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	NA	black	0	0	3.1707
MGH54_P10_F08	NA	black	0	0	1.0129
MGH54_P10_F09	NA	black	0	0	4.0066
MGH54_P10_F10	NA	black	0	0	5.4663
MGH54_P10_F11	0.524913667526	green3	2	0.23266	0.18523
MGH54_P10_F12	NA	black	0	0	2.5261
MGH54_P10_G01	-0.134982896661	red	1	0.39616	2.8195
MGH54_P10_G02	NA	black	0	0	0.90612
MGH54_P10_G03	-0.124375345164	red	1	0.23143	2.5323
MGH54_P10_G05	3.6203989523	black	0	4.3821	3.8138
MGH54_P10_G06	NA	black	0	0	0.36065
MGH54_P10_G07	NA	black	0	0	0.64339
MGH54_P10_G09	0.300381367216	red	1	0.38184	0.49365
MGH54_P10_G10	0.423558502883	green3	2	0.2228	0.59264
MGH54_P10_G11	NA	black	0	0	3.5887
MGH54_P10_G12	-0.200883750787	red	1	0.5568	4.2053
MGH54_P10_H02	0.181345340837	red	1	0.42331	0.99349
MGH54_P10_H03	NA	black	0	0	0
MGH54_P10_H04	0.538116241168	green3	2	0.18523	0.32077
MGH54_P10_H05	NA	black	0	0	0.13093
MGH54_P10_H06	-0.246528606966	red	1	0.24123	2.9775
MGH54_P10_H07	-0.852424205291	red	1	0.27381	5.2933
MGH54_P10_H08	0.0517897451324	red	1	0.7536	4.6936
MGH54_P10_H09	0.292399465197	red	1	0.34028	0.72159
MGH54_P10_H10	NA	black	0	0	2.0663
MGH54_P10_H11	-0.567206229404	red	1	0.25822	4.176
MGH54_P10_H12	0.526526999041	green3	2	0.19661	0.31962
MGH54_P11_A01	NA	black	0	0	3.4666
MGH54_P11_A02	-0.0406644796007	red	1	0.45838	2.3707
MGH54_P11_A03	NA	black	0	0	4.3418
MGH54_P11_A04	NA	black	0	0	3.6161
MGH54_P11_A05	NA	black	0	0	0.4678
MGH54_P11_A06	NA	black	0	0	4.0598
MGH54_P11_A08	-0.391533088474	red	1	1.2376	0.87892
MGH54_P11_A09	NA	black	0	0	1.5729
MGH54_P11_A10	-2.70078166064	black	0	3.8313	0.68077
MGH54_P11_A11	NA	black	0	0	0.12829
MGH54_P11_A12	0.387115156021	red	1	0.35727	0.16993
MGH54_P11_B01	NA	black	0	0	1.6439
MGH54_P11_B02	NA	black	0	0	0.97233
MGH54_P11_B03	NA	black	0	0	0.48336
MGH54_P11_B04	-4.62135309397	black	0	4.9331	0.30334
MGH54_P11_B05	NA	black	0	0	0.60312
MGH54_P11_B06	NA	black	0	0	0.36177
MGH54_P11_B08	NA	black	0	0	3.6108
MGH54_P11_B09	0.369361793358	red	1	0.29514	0.54992
MGH54_P11_B10	NA	black	0	0	0.79327
MGH54_P11_B11	0.577307544497	green3	2	0.18523	0.18903
MGH54_P11_B12	NA	black	0	0	4.2224
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	0.271271734065	red	1	0.44679	0.26664
MGH54_P11_C03	NA	black	0	0	3.4489
MGH54_P11_C04	-0.672321871904	red	1	0.33914	5.0565
MGH54_P11_C05	NA	black	0	0	4.5599
MGH54_P11_C06	0.468488205933	green3	2	0.29983	0.1003
MGH54_P11_C07	NA	black	0	0	1.2382
MGH54_P11_C08	0.459895468412	green3	2	0.25338	0.3471
MGH54_P11_C09	NA	black	0	0	3.6157
MGH54_P11_C10	NA	black	0	0	1.7723
MGH54_P11_C12	-0.204172022916	red	1	0.27143	2.8772
MGH54_P11_D01	NA	black	0	0	3.9187
MGH54_P11_D02	NA	black	0	0	0.65627
MGH54_P11_D03	NA	black	0	0	3.103
MGH54_P11_D04	NA	black	0	0	0.14012
MGH54_P11_D05	NA	black	0	0	3.5063
MGH54_P11_D06	NA	black	0	0	1.9753
MGH54_P11_D07	-0.504901081869	red	1	0.24489	3.9001
MGH54_P11_D08	0.310589978447	red	1	0.28688	0.82619
MGH54_P11_D09	NA	black	0	0	4.1997
MGH54_P11_D10	NA	black	0	0	2.9624
MGH54_P11_D11	NA	black	0	0	0.3471
MGH54_P11_D12	NA	black	0	0	3.9644
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	0.0124922479263	red	1	0.48749	2
MGH54_P11_E03	NA	black	0	0	0.25338
MGH54_P11_E04	0.295189066553	red	1	0.33457	0.73031
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	-0.68269663593	red	1	0.24001	4.4961
MGH54_P11_E07	-0.102713360093	red	1	0.34028	2.5641
MGH54_P11_E08	NA	black	0	0	0.32193
MGH54_P11_E09	NA	black	0	0	2.8227
MGH54_P11_E10	-0.553175171476	red	1	0.18142	3.838
MGH54_P11_E11	NA	black	0	0	0.25338
MGH54_P11_E12	-0.736246370966	red	1	0.29042	4.974
MGH54_P11_F01	NA	black	0	0	0.48954
MGH54_P11_F02	NA	black	0	0	5.1979
MGH54_P11_F03	NA	black	0	0	1.6781
MGH54_P11_F04	-0.230148124373	red	1	0.45943	3.6174
MGH54_P11_F05	NA	black	0	0	0.25096
MGH54_P11_F06	NA	black	0	0	0.16864
MGH54_P11_F07	NA	black	0	0	0.54201
MGH54_P11_F08	-0.592736375814	red	1	0.22651	4.1297
MGH54_P11_F09	0.10191921117	red	1	0.55974	0.87184
MGH54_P11_F10	NA	black	0	0	3.195
MGH54_P11_F11	0.638109018912	red	1	0.14405	0.14405
MGH54_P11_F12	0.412381512551	green3	2	0.16092	0.8024
MGH54_P11_G01	NA	black	0	0	0.74932
MGH54_P11_G02	NA	black	0	0	0
MGH54_P11_G03	NA	black	0	0	0.16092
MGH54_P11_G04	-0.377541043749	red	1	0.28806	3.5868
MGH54_P11_G05	NA	black	0	0	2.1654
MGH54_P11_G06	0.463263351653	green3	2	0.21412	0.47923
MGH54_P11_G07	NA	black	0	0	0.18396
MGH54_P11_G08	NA	black	0	0	0.77989
MGH54_P11_G09	NA	black	0	0	1.1928
MGH54_P11_G10	NA	black	0	0	5.1324
MGH54_P11_G11	NA	black	0	0	0.33914
MGH54_P11_G12	0.460403965862	green3	2	0.21039	0.50182
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	-0.0367686503974	red	1	0.66266	3.3339
MGH54_P11_H03	NA	black	0	0	0.69688
MGH54_P11_H04	NA	black	0	0	2.6306
MGH54_P11_H05	NA	black	0	0	0.68885
MGH54_P11_H06	NA	black	0	0	3.3842
MGH54_P11_H07	0.613152126467	red	1	0.15834	0.17121
MGH54_P11_H08	NA	black	0	0	0.13356
MGH54_P11_H09	NA	black	0	0	1.91
MGH54_P11_H10	NA	black	0	0	2.4847
MGH54_P11_H11	0.182437287256	red	1	0.14535	1.5415
MGH54_P11_H12	0.661475526774	red	1	0.12565	0.1375
MGH54_P12_A01	NA	black	0	0	0.56949
MGH54_P12_A02	NA	black	0	0	0.2461
MGH54_P12_A03	NA	black	0	0	2.5977
MGH54_P12_A04	-0.2627374542	red	1	0.35727	3.3396
MGH54_P12_A05	NA	black	0	0.33228	0
MGH54_P12_A06	-1.95717308458	black	0	4.565	1.2892
MGH54_P12_A07	1.46639868336	blue	3	2.1994	3.7829
MGH54_P12_A08	0.0368918692592	red	1	0.46153	1.8408
MGH54_P12_A09	-0.0966661709471	red	1	0.16092	2.3901
MGH54_P12_A10	NA	black	0	0	0.42975
MGH54_P12_A11	NA	black	0	0	3.1152
MGH54_P12_B01	NA	black	0	0	2.177
MGH54_P12_B02	NA	black	0	0	4.2219
MGH54_P12_B03	0.153960193235	red	1	0.49467	0.83107
MGH54_P12_B04	NA	black	0	0	1.1204
MGH54_P12_B05	0.320469735716	red	1	0.338	0.59646
MGH54_P12_B06	-0.475942042799	red	1	0.26183	3.861
MGH54_P12_B07	-0.526832974009	red	1	0.33914	4.4346
MGH54_P12_B08	NA	black	0	0	4.4054
MGH54_P12_B09	0.437023180824	green3	2	0.32308	0.11902
MGH54_P12_B10	NA	black	0	0	3.347
MGH54_P12_B11	-0.790691025449	red	1	0.15575	4.4596
MGH54_P12_C01	1.63443863568	black	0	3.648	3.0748
MGH54_P12_C02	NA	black	0	0	5.2208
MGH54_P12_C03	NA	black	0	0	1.9426
MGH54_P12_C04	NA	black	0	0	2.648
MGH54_P12_C05	NA	black	0	0	3.5994
MGH54_P12_C06	NA	black	0	0	3.5646
MGH54_P12_C07	NA	black	0	0	3.073
MGH54_P12_C08	NA	black	0	0	0.40163
MGH54_P12_C09	0.212245402819	red	1	0.21537	1.359
MGH54_P12_C11	NA	black	0	0	0.52406
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	3.1736
MGH54_P12_D02	NA	black	0	0	2.9546
MGH54_P12_D04	0.219098301661	red	1	0.21537	1.3351
MGH54_P12_D05	NA	black	0	0	2.9103
MGH54_P12_D06	0.610315689288	red	1	0.11103	0.33685
MGH54_P12_D07	-2.2805609812	black	0	3.4347	0.72509
MGH54_P12_D08	NA	black	0	0	4.1648
MGH54_P12_D09	-0.0836915868916	red	1	0.56462	3.0581
MGH54_P12_D10	NA	black	0	0	4.3958
MGH54_P12_D11	0.225978639425	red	1	0.16607	1.3829
MGH54_P12_D12	NA	black	0	0	2.1127
MGH54_P12_E01	NA	black	0	0	2.4949
MGH54_P12_E02	-0.323717717242	red	1	0.30568	3.432
MGH54_P12_E03	NA	black	0	0	1.338
MGH54_P12_E04	NA	black	0	0	4.2856
MGH54_P12_E05	NA	black	0	0	3.9816
MGH54_P12_E06	NA	black	0	0	0.20914
MGH54_P12_E07	NA	black	0	0	0.32423
MGH54_P12_E08	-0.0101583686251	red	1	0.35276	2.1431
MGH54_P12_E09	-0.307807832866	red	1	0.40054	3.7447
MGH54_P12_E10	0.164998039285	red	1	0.16864	1.5729
MGH54_P12_E11	NA	black	0	0	3.2665
MGH54_P12_E12	-0.0100338385584	red	1	0.70929	0.56852
MGH54_P12_F01	0.0213640779649	red	1	0.48852	1.9305
MGH54_P12_F02	NA	black	0	0	0.17121
MGH54_P12_F03	NA	black	0	0	2.8703
MGH54_P12_F04	NA	black	0	0	3.6252
MGH54_P12_F05	0.132176309236	red	1	0.54794	0.61824
MGH54_P12_F06	0.28110371174	red	1	0.40272	0.49057
MGH54_P12_F07	-3.38002992512	black	0	3.7179	0.2461
MGH54_P12_F08	0.274791386912	red	1	0.43936	0.29748
MGH54_P12_F09	-0.316255731664	red	1	0.24001	3.2216
MGH54_P12_F10	NA	black	0	0	4.0591
MGH54_P12_F11	-0.732502092249	red	1	0.21288	4.532
MGH54_P12_F12	NA	black	0	0	0.54399
MGH54_P12_G01	NA	black	0	0	0.36177
MGH54_P12_G02	-0.607159499368	red	1	1.3132	0.44467
MGH54_P12_G03	NA	black	0	0	1.8746
MGH54_P12_G04	NA	black	0	0	3.9591
MGH54_P12_G05	NA	black	0	0	1.3951
MGH54_P12_G06	NA	black	0	0	3.9514
MGH54_P12_G07	-1.31286297209	red	1	1.8647	0.21909
MGH54_P12_G08	NA	black	0	0	1.6695
MGH54_P12_G09	NA	black	0	0	0.84157
MGH54_P12_G10	0.148689541254	red	1	0.38626	1.3022
MGH54_P12_G11	0.172546874491	red	1	0.28214	1.4027
MGH54_P12_H01	NA	black	0	0	1.1667
MGH54_P12_H02	NA	black	0	0	0.29748
MGH54_P12_H03	-0.611175565097	red	1	0.32077	4.6758
MGH54_P12_H04	NA	black	0	0	2.6012
MGH54_P12_H05	NA	black	0	0	3.29
MGH54_P12_H06	NA	black	0	0	0.83107
MGH54_P12_H07	-0.0153171378617	red	1	0.26784	2.1525
MGH54_P12_H09	0.898443610506	red	1	1.7044	3.6406
MGH54_P12_H10	NA	black	0	0	0.54794
MGH54_P12_H11	NA	black	0	0	2.52
MGH54_P9_A01	NA	black	0	0	0.44255
MGH54_P9_A02	NA	black	0	0	0.28096
MGH54_P9_A03	0.0997163331697	red	1	0.1865	1.7685
MGH54_P9_A04	NA	black	0	0	3.4568
MGH54_P9_A05	0.60833769211	red	1	0.16607	0.15834
MGH54_P9_A06	NA	black	0	0	2.7606
MGH54_P9_A07	NA	black	0	0	0.46571
MGH54_P9_A08	NA	black	0	0	2.9351
MGH54_P9_A09	-0.170200053691	red	1	0.301	2.7951
MGH54_P9_A10	NA	black	0	0	2.8693
MGH54_P9_A11	-0.221486795931	red	1	0.51904	3.9892
MGH54_P9_A12	NA	black	0	0	0.60975
MGH54_P9_B01	0.462689744444	green3	2	0.29278	0.16092
MGH54_P9_B02	NA	black	0	0	3.1574
MGH54_P9_B03	-0.256175088569	red	1	0.26303	3.0562
MGH54_P9_B04	1.34433966712	blue	3	1.7879	4.2294
MGH54_P9_B05	NA	black	0	0	3.6342
MGH54_P9_B06	NA	black	0	0	0.31383
MGH54_P9_B07	0.551531659788	green3	2	0.21288	0.16993
MGH54_P9_B10	NA	black	0	0	3.2938
MGH54_P9_B11	0.200883916179	red	1	0.4957	0.419
MGH54_P9_B12	NA	black	0	0	2.0325
MGH54_P9_C01	NA	black	0	0	0
MGH54_P9_C02	NA	black	0	0	3.5532
MGH54_P9_C03	NA	black	0	0	0.59741
MGH54_P9_C04	NA	black	0	0	0.54696
MGH54_P9_C05	NA	black	0	0	0.10969
MGH54_P9_C06	NA	black	0	0	0.36625
MGH54_P9_C07	-0.0377144522302	red	1	0.24975	2.2324
MGH54_P9_C08	0.416187106361	green3	2	0.27023	0.45312
MGH54_P9_C09	0.123050873544	red	1	0.88206	3.3255
MGH54_P9_C10	NA	black	0	0	1.9808
MGH54_P9_C11	0.405110772248	red	1	0.29278	0.40708
MGH54_P9_C12	-0.438567559818	red	1	0.20914	3.5566
MGH54_P9_D01	NA	black	0	0	0.4678
MGH54_P9_D03	-0.0706141284166	red	1	0.37407	2.451
MGH54_P9_D04	NA	black	0	0	0.38515
MGH54_P9_D05	-0.131504080046	red	1	0.3584	2.7255
MGH54_P9_D07	NA	black	0	0	0.95531
MGH54_P9_D08	-0.00839356314657	red	1	0.28333	2.1273
MGH54_P9_D09	NA	black	0	0	3.3035
MGH54_P9_D10	NA	black	0	0	1.8965
MGH54_P9_D11	NA	black	0	0	0.39944
MGH54_P9_D12	0.327695285814	red	1	0.35389	0.48954
MGH54_P9_E01	NA	black	0	0	0.28688
MGH54_P9_E02	NA	black	0	0	4.5885
MGH54_P9_E03	0.112918629792	red	1	0.85997	3.3963
MGH54_P9_E04	-0.0793172344454	red	1	0.27501	2.4024
MGH54_P9_E05	NA	black	0	0	3.4841
MGH54_P9_E06	NA	black	0	0	0.59168
MGH54_P9_E07	0.501258334923	green3	2	0.25217	0.19156
MGH54_P9_E08	-0.376829433093	red	1	0.28333	3.5679
MGH54_P9_E09	-0.636155501985	red	1	0.22774	4.281
MGH54_P9_E10	-0.602184841212	red	1	0.28806	4.4509
MGH54_P9_E11	NA	black	0	0	0.46467
MGH54_P9_E12	NA	black	0	0	0.77146
MGH54_P9_F01	NA	black	0	0	0.60597
MGH54_P9_F02	NA	black	0	0	0.60217
MGH54_P9_F03	NA	black	0	0	0.15316
MGH54_P9_F04	NA	black	0	0	4.3226
MGH54_P9_F05	NA	black	0	0	1.7307
MGH54_P9_F06	-0.489342697872	red	1	0.26424	3.9193
MGH54_P9_F07	NA	black	0	0	3.3654
MGH54_P9_F08	NA	black	0	0	3.703
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	4.8501
MGH54_P9_F11	NA	black	0	0	2.1875
MGH54_P9_F12	NA	black	0	0	0.90227
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	1.8339
MGH54_P9_G03	NA	black	0	0	0.45101
MGH54_P9_G04	NA	black	0	0	3.1741
MGH54_P9_G05	NA	black	0	0	2.3788
MGH54_P9_G06	NA	black	0	0	1.105
MGH54_P9_G07	NA	black	0	0	0.7536
MGH54_P9_G08	-0.216567872339	red	1	0.20163	2.8104
MGH54_P9_G09	NA	black	0	0	0.40926
MGH54_P9_G10	NA	black	0	0	0.44467
MGH54_P9_G12	NA	black	0	0	0.46362
MGH54_P9_H01	NA	black	0	0	0.2228
MGH54_P9_H02	NA	black	0	0	3.9847
MGH54_P9_H03	0.451468504784	green3	2	1.201	3.6688
MGH54_P9_H04	NA	black	0	0	3.5502
MGH54_P9_H05	-0.181674602892	red	1	0.24367	2.75
MGH54_P9_H06	NA	black	0	0	1.3208
MGH54_P9_H07	0.465194811469	green3	2	0.17121	0.60597
MGH54_P9_H08	NA	black	0	0	0.41792
MGH54_P9_H09	NA	black	0	0	4.011
MGH54_P9_H10	0.270028614987	red	1	0.34255	0.82049
MGH54_P9_H11	NA	black	0	0	0
MGH54_P9_H12	-0.20838841893	red	1	0.28924	2.9269
MGH54_P2_A05	0.351459432638	red	1	0.24489	0.79077
MGH54_P2_A06	-0.0951488439224	red	1	0.16736	2.389
MGH54_P2_A10	NA	black	0	0	4.1081
MGH54_P2_B03	-0.500445237445	red	1	5.034	1.9561
MGH54_P2_B04	NA	black	0	0	3.9687
MGH54_P2_B06	NA	black	0	0	4.4582
MGH54_P2_B09	NA	black	0	0	0.56949
MGH54_P2_B10	NA	black	0	0	0.37072
MGH54_P2_B11	NA	black	0	0	1.3144
MGH54_P2_C01	NA	black	0	0	0.09356
MGH54_P2_C02	-0.227763616746	red	1	0.29748	3.0215
MGH54_P2_C04	NA	black	0	0	1.1545
MGH54_P2_C05	0.148939879273	red	1	0.1903	1.6041
MGH54_P2_C09	NA	black	0	0	0.62012
MGH54_P2_C10	NA	black	0	0	0.44467
MGH54_P2_C11	0.542353193667	green3	2	0.15445	0.40926
MGH54_P2_D01	0.553218101883	green3	2	0.1865	0.26544
MGH54_P2_D02	NA	black	0	0	3.0668
MGH54_P2_D03	NA	black	0	0	0.67265
MGH54_P2_D04	-1.3550134897	red	1	2.1047	0.49262
MGH54_P2_E01	NA	black	0	0	4.7235
MGH54_P2_E02	0.192494571067	red	1	0.49365	0.50894
MGH54_P2_E03	NA	black	0	0	0.82701
MGH54_P2_E04	-0.164830446447	red	1	0.2558	2.7055
MGH54_P2_E05	NA	black	0	0	0.92676
MGH54_P2_E08	NA	black	0	0	2.1263
MGH54_P2_E11	NA	black	0	0	2.8953
MGH54_P2_E12	-0.359043149685	red	1	0.14143	3.1525
MGH54_P2_F05	NA	black	0	0	3.1484
MGH54_P2_F06	NA	black	0	0	4.0684
MGH54_P2_F08	NA	black	0	0	0.27023
MGH54_P2_F10	NA	black	0	0	0.15056
MGH54_P2_F12	NA	black	0	0	0.26183
MGH54_P2_G02	NA	black	0	0	0.50182
MGH54_P2_G06	NA	black	0	0	0.2762
MGH54_P2_G07	NA	black	0	0	4.9741
MGH54_P2_G08	NA	black	0	0	0.15316
MGH54_P2_G11	NA	black	0	0	0.37851
MGH54_P2_G12	NA	black	0	0	0.12433
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	1.127
MGH54_P2_H09	-0.271336360872	red	1	0.011496	2.7452
MGH54_P2_H11	NA	black	0	0	0.20789
MGH54_P5_A02	-0.208156484034	red	1	0.44042	3.382
MGH54_P5_A03	NA	black	0	0	0.16736
MGH54_P5_A04	0.533929777761	green3	2	0.22774	0.17249
MGH54_P5_A05	NA	black	0	0	2.7542
MGH54_P5_A06	0.660273000525	red	1	0.14012	0.089498
MGH54_P5_A07	NA	black	0	0	2.1935
MGH54_P5_A08	0.445728516752	green3	2	0.24123	0.44784
MGH54_P5_A09	NA	black	0	0	3.9288
MGH54_P5_A10	NA	black	0	0	0.64616
MGH54_P5_A11	1.3060050892	blue	3	3.9987	2.8102
MGH54_P5_A12	NA	black	0	0	0.58496
MGH54_P5_B02	NA	black	0	0	0.18523
MGH54_P5_B03	NA	black	0	0	1.569
MGH54_P5_B04	NA	black	0	0	0.46571
MGH54_P5_B05	NA	black	0	0	2.2095
MGH54_P5_B06	NA	black	0	0	0.20789
MGH54_P5_B07	NA	black	0	0	3.1817
MGH54_P5_B08	NA	black	0	0	2.5641
MGH54_P5_B09	0.497013845373	green3	2	0.22897	0.30334
MGH54_P5_B10	NA	black	0	0	3.8289
MGH54_P5_B11	NA	black	0	0	2.994
MGH54_P5_B12	NA	black	0	0	1.0496
MGH54_P5_C01	NA	black	0	0	1.3132
MGH54_P5_C02	NA	black	0	0	0.33113
MGH54_P5_C03	NA	black	0	0	2.195
MGH54_P5_C04	NA	black	0	0	0.32423
MGH54_P5_C05	NA	black	0	0	3.2405
MGH54_P5_C06	NA	black	0	0	0.41792
MGH54_P5_C07	-0.770337195967	red	1	0.19912	4.5886
MGH54_P5_C08	NA	black	0	0	2.7433
MGH54_P5_C09	1.91742616521	black	0	2.1296	4.4077
MGH54_P5_C10	NA	black	0	0	3.1971
MGH54_P5_C11	0.481917641547	green3	2	0.22157	0.38626
MGH54_P5_C12	NA	black	0	0	0.50386
MGH54_P5_D01	0.284534907601	red	1	0.36737	0.64801
MGH54_P5_D02	NA	black	0	0	0.13356
MGH54_P5_D03	NA	black	0	0	0.25459
MGH54_P5_D04	NA	black	0	0	0.52807
MGH54_P5_D05	NA	black	0	0	3.3753
