Cell_name	Zvalue	Color	Cluster	F2R	STAT3
MGH54_P6_H11	-0.258243771795	red	1	2.2675	0.40926
MGH54_P6_H12	NA	black	0	1.0704	0
MGH54_P7_A02	NA	black	0	0	0.37072
MGH54_P7_A03	-2.39244397661	red	1	5.86	0.33113
MGH54_P7_A04	NA	black	0	0.2228	0
MGH54_P7_A06	0.576109949113	red	1	0.88596	0.1375
MGH54_P7_A07	NA	black	0	5.1092	0
MGH54_P7_A08	NA	black	0	0	4.6504
MGH54_P7_A10	NA	black	0	1.2284	0
MGH54_P7_A11	-1.6417978921	red	1	4.5032	0.25701
MGH54_P7_A12	0.943590782802	red	1	0.30568	0.12829
MGH54_P7_B01	NA	black	0	0.67987	0
MGH54_P7_B03	0.851478717942	green3	2	0.44996	0.13225
MGH54_P7_B04	-0.759500589727	red	1	1.0461	5.3531
MGH54_P7_B05	NA	black	0	0.58304	0
MGH54_P7_B06	NA	black	0	0.28451	0
MGH54_P7_B07	NA	black	0	0	2.3843
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	0.594757277398	red	1	0.64708	0.52707
MGH54_P7_B10	NA	black	0	0.62387	0
MGH54_P7_B12	NA	black	0	3.5226	0
MGH54_P7_C01	NA	black	0	0.91227	0
MGH54_P7_C03	-2.50008821184	red	1	5.8239	0.22404
MGH54_P7_C04	NA	black	0	0	0.15575
MGH54_P7_C05	-0.536005084611	red	1	0.98039	4.3093
MGH54_P7_C06	1.54379784181	red	1	4.1444	4.5478
MGH54_P7_C07	NA	black	0	0	0.51096
MGH54_P7_C08	NA	black	0	0.60786	0
MGH54_P7_C09	0.944586688662	red	1	0.30685	0.12433
MGH54_P7_C10	-1.76645443334	red	1	4.7003	0.25338
MGH54_P7_C11	0.700133061047	green3	2	0.45523	0.50792
MGH54_P7_C12	0.743603416853	green3	2	0.27501	0.6173
MGH54_P7_D01	0.734906543333	green3	2	0.59264	0.20914
MGH54_P7_D02	0.754043173164	green3	2	0.55876	0.21288
MGH54_P7_D03	0.684091513092	red	1	0.62106	0.30685
MGH54_P7_D04	NA	black	0	0.51501	0
MGH54_P7_D05	0.613136072129	red	1	0.73292	0.32769
MGH54_P7_D06	0.700845915305	green3	2	0.64616	0.21412
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	NA	black	0	0.26903	0
MGH54_P7_D12	NA	black	0	0	0.09356
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	0.548221575354	red	1	0.86711	0.28451
MGH54_P7_E03	-0.999144099648	red	1	0.18142	4.2466
MGH54_P7_E04	NA	black	0	0	0.15704
MGH54_P7_E05	1.71978190198	red	1	4.8471	4.219
MGH54_P7_E06	0.490092851741	red	1	0.91762	0.39616
MGH54_P7_E08	NA	black	0	0.85758	0
MGH54_P7_E09	-0.756824803294	red	1	0.21537	3.7982
MGH54_P7_E10	NA	black	0	0	0.28096
MGH54_P7_E11	NA	black	0	0.71017	0
MGH54_P7_E12	0.88745225301	green3	2	0.2461	0.33342
MGH54_P7_F01	NA	black	0	0	0.38736
MGH54_P7_F02	0.7977815172	green3	2	0.52005	0.15834
MGH54_P7_F03	0.678388586445	red	1	0.56169	0.41684
MGH54_P7_F04	-0.680095708697	red	1	1.1057	5.2521
MGH54_P7_F05	NA	black	0	0	2.6686
MGH54_P7_F06	0.449999357701	red	1	0.96717	0.4489
MGH54_P7_F08	-2.7141778392	red	1	6.0049	0.14535
MGH54_P7_F10	0.849790797011	green3	2	0.28688	0.36625
MGH54_P7_F11	0.785274989888	green3	2	0.38294	0.39287
MGH54_P7_G01	0.696034659286	green3	2	0.69153	0.14405
MGH54_P7_G02	NA	black	0	0	1.9613
MGH54_P7_G03	1.00495727703	red	1	0.18903	0.15316
MGH54_P7_G04	0.783303758936	green3	2	0.52807	0.18396
MGH54_P7_G06	0.365689232669	red	1	1.196	0.22651
MGH54_P7_G07	NA	black	0	0.5509	0
MGH54_P7_G08	NA	black	0	0	4.1126
MGH54_P7_G09	-2.44184652827	red	1	5.6311	0.16864
MGH54_P7_G10	0.680548776138	red	1	0.40599	0.6173
MGH54_P7_G11	-1.6680256356	red	1	0.20664	5.6038
MGH54_P7_H01	0.868309411852	green3	2	0.28806	0.32308
MGH54_P7_H02	4.38632818144	black	0	7.5153	4.9272
MGH54_P7_H04	-1.40228219826	red	1	5.7845	1.123
MGH54_P7_H05	-1.21947168744	red	1	0.23389	4.7579
MGH54_P7_H09	0.115939531732	red	1	1.545	0.77653
MGH54_P7_H10	0.502232533269	red	1	0.87499	0.43829
MGH54_P8_A01	-1.06888323581	red	1	0.26424	4.4945
MGH54_P8_A06	0.831615239639	green3	2	0.38073	0.28451
MGH54_P8_A07	NA	black	0	5.067	0
MGH54_P8_A09	0.848272528948	green3	2	0.43936	0.15704
MGH54_P8_A10	0.27457274621	red	1	1.1309	0.89763
MGH54_P8_A11	0.786368393699	green3	2	0.39177	0.37851
MGH54_P8_A12	0.757122395058	green3	2	0.33342	0.52105
MGH54_P8_B01	0.504925600631	red	1	0.87106	0.43616
MGH54_P8_B02	NA	black	0	2.6515	0
MGH54_P8_B04	0.905146448632	green3	2	0.23266	0.3115
MGH54_P8_B08	-2.28349282657	red	1	5.527	0.24975
MGH54_P8_B09	0.665833568362	red	1	0.66357	0.28806
MGH54_P8_B12	0.652676852444	red	1	0.4351	0.65168
MGH54_P8_C02	NA	black	0	0	0.44255
MGH54_P8_C04	0.935992373293	red	1	0.16607	0.32654
MGH54_P8_C06	0.56702039758	red	1	0.89608	0.14796
MGH54_P8_C07	0.914943935589	red	1	0.16864	0.36737
MGH54_P8_C09	NA	black	0	0	0.1003
MGH54_P8_C12	0.884563018693	green3	2	0.30217	0.26784
MGH54_P8_D01	NA	black	0	0	0.36289
MGH54_P8_D03	NA	black	0	0	0.47508
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	0.884583619327	green3	2	0.32539	0.23634
MGH54_P8_D06	NA	black	0	6.4648	0
MGH54_P8_D07	-1.1785354675	red	1	0.14405	4.5489
MGH54_P8_D08	0.711251065575	green3	2	0.71809	0.042644
MGH54_P8_D10	NA	black	0	5.8887	0
MGH54_P8_D11	1.06783480724	red	1	0.123	0.10836
MGH54_P8_D12	0.813305702574	green3	2	0.39726	0.30568
MGH54_P8_E01	NA	black	0	0.30685	0
MGH54_P8_E04	NA	black	0	0.51702	0
MGH54_P8_E05	1.92756731691	red	1	4.4202	4.8129
MGH54_P8_E07	0.336579426491	red	1	1.1852	0.42868
MGH54_P8_E08	NA	black	0	0.14143	0
MGH54_P8_E10	-2.43333213812	red	1	5.7553	0.24367
MGH54_P8_F01	-1.02961716226	red	1	0.45418	4.7029
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	3.8993	0
MGH54_P8_F05	-1.34309708216	red	1	0.24001	5.0176
MGH54_P8_F06	-0.981205336496	red	1	0.301	4.3615
MGH54_P8_F08	-1.46119041318	red	1	0.23756	5.2514
MGH54_P8_F09	0.290817829056	red	1	0.51096	1.5018
MGH54_P8_F10	0.97413757857	red	1	0.17377	0.23756
MGH54_P8_F11	-0.992093192631	red	1	0.46884	4.6399
MGH54_P8_F12	0.756013953406	green3	2	0.32193	0.53705
MGH54_P8_G01	-0.0927627073025	red	1	2.0119	0.75189
MGH54_P8_G03	-3.22656732789	black	0	7.0309	0.25096
MGH54_P8_G04	-1.12871379143	red	1	0.52105	5.0649
MGH54_P8_G05	NA	black	0	2.6567	0
MGH54_P8_G06	0.789836891589	green3	2	0.53903	0.14796
MGH54_P8_G07	1.0096445507	red	1	0.13225	0.21537
MGH54_P8_G08	-2.87517697634	black	0	6.2573	0.14926
MGH54_P8_G09	0.733972064039	green3	2	0.4957	0.36513
MGH54_P8_G10	0.900330680097	green3	2	0.29983	0.23511
MGH54_P8_G11	0.454498242891	red	1	0.95829	0.44996
MGH54_P8_G12	NA	black	0	1.0215	0
MGH54_P8_H01	-0.55238873904	red	1	0.42975	3.5553
MGH54_P8_H03	NA	black	0	0	0
MGH54_P8_H04	0.805561736432	green3	2	0.52005	0.1375
MGH54_P8_H06	0.742339130958	green3	2	0.17887	0.71633
MGH54_P8_H07	0.0815105511571	red	1	0.49365	2.0423
MGH54_P8_H08	0.8169345106	green3	2	0.52005	0.10702
MGH54_P8_H10	-2.44120979266	red	1	5.6233	0.16479
MGH54_P8_H12	-1.17435948601	red	1	0.70487	5.6252
MGH54_P10_A01	NA	black	0	1.0022	0
MGH54_P10_A02	NA	black	0	0.54696	0
MGH54_P10_A03	NA	black	0	0.68796	0
MGH54_P10_A04	-0.186075137581	red	1	3.795	1.9679
MGH54_P10_A05	0.397831635809	red	1	1.0594	0.46153
MGH54_P10_A06	-0.480568220717	red	1	3.5572	1.3578
MGH54_P10_A07	0.678154920542	red	1	0.44573	0.57531
MGH54_P10_A09	NA	black	0	0	0.16607
MGH54_P10_A10	-1.40902766019	red	1	4.0302	0.17121
MGH54_P10_A11	0.654245693217	red	1	0.72072	0.21909
MGH54_P10_A12	-1.96720770378	red	1	5.3594	0.44784
MGH54_P10_B01	-1.41614709665	red	1	4.8376	0.73031
MGH54_P10_B02	0.882546898784	green3	2	0.24001	0.35163
MGH54_P10_B03	NA	black	0	0	4.5592
MGH54_P10_B05	0.790673029176	green3	2	0.27739	0.50995
MGH54_P10_B06	1.74406511238	red	1	5.3002	3.9935
MGH54_P10_B07	-0.726792892505	red	1	0.39944	3.9264
MGH54_P10_B08	0.119618907488	red	1	0.84639	1.8404
MGH54_P10_B09	0.641456478962	red	1	0.60217	0.45943
MGH54_P10_B10	NA	black	0	2.6776	0
MGH54_P10_B11	0.676753149474	red	1	0.36849	0.66903
MGH54_P10_B12	NA	black	0	0.40599	0
MGH54_P10_C01	NA	black	0	1.5979	0
MGH54_P10_C02	-0.0987363468198	red	1	0.34596	2.4688
MGH54_P10_C03	NA	black	0	0	0.14666
MGH54_P10_C04	0.484555262867	red	1	0.47197	1.0349
MGH54_P10_C05	0.205010336579	red	1	2.1147	4.9835
MGH54_P10_C07	NA	black	0	0	6.2405
MGH54_P10_C08	-1.31227746318	red	1	3.8609	0.15316
MGH54_P10_C09	NA	black	0	0.4844	0
MGH54_P10_C10	-1.48561391583	red	1	4.2507	0.25822
MGH54_P10_C11	0.54023792991	red	1	0.90381	0.23266
MGH54_P10_C12	-1.58111167938	red	1	0.43189	5.9197
MGH54_P10_D01	0.231808367145	red	1	1.1414	1.0956
MGH54_P10_D02	NA	black	0	0.21039	0
MGH54_P10_D03	0.46967606883	red	1	0.83188	0.63506
MGH54_P10_D04	0.906187277114	green3	2	0.32077	0.19283
MGH54_P10_D05	-0.201996041715	red	1	0.93584	3.0036
MGH54_P10_D06	0.525231244913	red	1	2.291	6.5826
MGH54_P10_D07	-0.780149517067	red	1	0.63041	4.3839
MGH54_P10_D09	0.77066437966	green3	2	2.8272	4.9464
MGH54_P10_D10	0.859844499738	green3	2	0.36177	0.24367
MGH54_P10_D11	-0.254131861276	red	1	0.23756	2.778
MGH54_P10_D12	-0.0920542032341	red	1	0.53705	2.4865
MGH54_P10_E01	0.89454154663	green3	2	0.30685	0.23879
MGH54_P10_E02	NA	black	0	0	1.4271
MGH54_P10_E03	0.933063570308	red	1	0.22404	0.26183
MGH54_P10_E04	3.56641915599	black	0	6.3199	4.9939
MGH54_P10_E05	0.445283340546	red	1	3.4016	3.2337
MGH54_P10_E06	-2.40811664591	red	1	5.5365	0.14405
MGH54_P10_E07	NA	black	0	1.4346	0
MGH54_P10_E08	0.700010699688	green3	2	0.61542	0.27023
MGH54_P10_E09	NA	black	0	3.1917	0
MGH54_P10_E10	0.845582846885	green3	2	4.177	3.5011
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	5.70310813836	black	0	6.6976	6.2868
MGH54_P10_F01	NA	black	0	1.2875	0
MGH54_P10_F02	0.0272786005245	red	1	2.59	2.3904
MGH54_P10_F03	-1.90603782302	red	1	5.1069	0.36625
MGH54_P10_F04	0.560083252935	red	1	0.83269	0.31383
MGH54_P10_F05	NA	black	0	0	2.5656
MGH54_P10_F06	0.361344415861	red	1	0.83512	1.0101
MGH54_P10_F08	1.9869545468	red	1	5.1429	4.3224
MGH54_P10_F09	0.037813008434	red	1	1.7294	0.5656
MGH54_P10_F10	0.644683262143	red	1	0.63877	0.39287
MGH54_P10_F11	-2.55662692538	red	1	5.9011	0.21785
MGH54_P10_F12	0.808188963964	green3	2	0.42761	0.27501
MGH54_P10_G01	NA	black	0	0	0.30334
MGH54_P10_G02	0.823123443736	green3	2	0.2857	0.42761
MGH54_P10_G03	0.899739524897	green3	2	0.41034	0.074505
MGH54_P10_G05	-0.880232426651	red	1	0.25942	4.0977
MGH54_P10_G06	0.489614270979	red	1	0.95903	0.30451
MGH54_P10_G07	NA	black	0	5.6161	0
MGH54_P10_G09	0.381027421461	red	1	1.0072	0.65444
MGH54_P10_G10	-0.471470153158	red	1	1.2004	4.6571
MGH54_P10_G11	-0.121209788001	red	1	0.79161	2.6411
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	-0.00237637582245	red	1	1.0257	2.2633
MGH54_P10_H03	0.227284180651	red	1	1.3499	0.58207
MGH54_P10_H04	2.20762846196	red	1	5.6142	4.2705
MGH54_P10_H05	NA	black	0	0	5.0251
MGH54_P10_H06	-2.36693570591	red	1	5.5822	0.20664
MGH54_P10_H07	-1.42111922287	red	1	0.26544	5.2209
MGH54_P10_H08	-0.266665431474	red	1	0.62106	2.9839
MGH54_P10_H09	-0.0152317336125	red	1	1.8444	0.86235
MGH54_P10_H10	-0.674162352623	red	1	0.3471	3.7521
MGH54_P10_H11	-1.87918328776	red	1	5.063	0.36737
MGH54_P10_H12	0.824724240655	green3	2	0.35952	0.32998
MGH54_P11_A01	0.204465833374	red	1	1.4431	0.34596
MGH54_P11_A02	1.37744223703	red	1	4.1668	4.2818
MGH54_P11_A03	NA	black	0	0.44042	0
MGH54_P11_A04	NA	black	0	0.83754	0
MGH54_P11_A05	NA	black	0	0.39287	0
MGH54_P11_A06	NA	black	0	0.59837	0
MGH54_P11_A08	-0.351673551379	red	1	1.2975	4.3723
MGH54_P11_A09	NA	black	0	0	0.25942
MGH54_P11_A10	-0.546331953934	red	1	1.1342	4.7777
MGH54_P11_A11	-0.0447476536991	red	1	0.30685	2.344
MGH54_P11_A12	0.877109503837	green3	2	3.6204	3.9395
MGH54_P11_B01	NA	black	0	4.4032	0
MGH54_P11_B02	0.662917567823	red	1	0.56169	0.45943
MGH54_P11_B03	NA	black	0	0.78409	0
MGH54_P11_B04	NA	black	0	0.54201	0
MGH54_P11_B05	0.53238212465	red	1	3.0463	3.7608
MGH54_P11_B06	-0.00860620657219	red	1	0.17632	2.2615
MGH54_P11_B08	0.619385030314	red	1	0.73898	0.29631
MGH54_P11_B09	NA	black	0	0	3.6964
MGH54_P11_B10	NA	black	0	4.8376	0
MGH54_P11_B11	NA	black	0	0	0.98623
MGH54_P11_B12	0.145942837737	red	1	0.51602	1.8734
MGH54_P11_C01	0.301514818254	red	1	0.71545	1.3311
MGH54_P11_C02	0.773311168445	green3	2	0.43403	0.35276
MGH54_P11_C03	NA	black	0	0.31034	0
MGH54_P11_C04	0.777727598001	green3	2	0.32769	0.48027
MGH54_P11_C05	-2.17046302269	red	1	6.095	0.61353
MGH54_P11_C06	-0.457885656336	red	1	0.77231	3.6799
MGH54_P11_C07	NA	black	0	3.1817	0
MGH54_P11_C08	NA	black	0	0	0.19409
MGH54_P11_C09	-0.584321218336	red	1	0.49774	3.6996
MGH54_P11_C10	NA	black	0	0.79327	0
MGH54_P11_C12	NA	black	0	0.49057	0
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	4.2451
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	0.118181802356	red	1	0.24367	1.9942
MGH54_P11_D05	-0.193991980298	red	1	4.8301	2.079
MGH54_P11_D06	NA	black	0	7.0573	0
MGH54_P11_D07	0.941682877518	red	1	0.26424	0.1903
MGH54_P11_D08	-0.46824488372	red	1	0.30685	3.2684
MGH54_P11_D09	2.44917285488	red	1	5.5071	4.5508
MGH54_P11_D10	NA	black	0	3.0834	0
MGH54_P11_D11	NA	black	0	0	0.17121
MGH54_P11_D12	NA	black	0	0	0.58207
MGH54_P11_E01	-0.389688086801	red	1	0.39287	3.1493
MGH54_P11_E02	2.88493535513	black	0	6.4416	4.4213
MGH54_P11_E03	0.79140160322	green3	2	0.48027	0.23879
MGH54_P11_E04	-2.59331418215	red	1	6.0469	0.26183
MGH54_P11_E05	-0.96793702027	red	1	3.7341	0.60312
MGH54_P11_E06	NA	black	0	0	0
MGH54_P11_E07	-1.20060067158	red	1	3.9329	0.39835
MGH54_P11_E08	-1.10496891365	red	1	3.6617	0.29396
MGH54_P11_E09	0.989196829336	red	1	0.22033	0.14535
MGH54_P11_E10	-1.04975880965	red	1	0.17632	4.3401
MGH54_P11_E11	NA	black	0	0.39177	0
MGH54_P11_E12	-0.9652962141	red	1	0.77146	5.2074
MGH54_P11_F01	NA	black	0	3.1432	0
MGH54_P11_F02	-0.0652844723001	red	1	0.65718	2.4359
MGH54_P11_F03	NA	black	0	0	0
MGH54_P11_F04	-1.1129102407	red	1	3.6088	0.22157
MGH54_P11_F05	NA	black	0	5.1721	0
MGH54_P11_F06	0.0513654574753	red	1	1.6558	1.1583
MGH54_P11_F07	0.454382166787	red	1	1.0419	0.2461
MGH54_P11_F08	0.170524770694	red	1	0.42116	1.8388
MGH54_P11_F09	0.360371228528	red	1	0.99277	0.77062
MGH54_P11_F10	0.583005948542	red	1	0.70664	0.46884
MGH54_P11_F11	NA	black	0	0.66993	0
MGH54_P11_F12	1.32366135164	red	1	3.3874	5.1916
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	1.29859071035	red	1	4.7954	3.7697
MGH54_P11_G03	NA	black	0	0.30217	0
MGH54_P11_G04	NA	black	0	1.5504	0
MGH54_P11_G05	NA	black	0	0	0.32077
MGH54_P11_G06	-0.91014874938	red	1	0.39726	4.3394
MGH54_P11_G07	-0.614886651288	red	1	2.766	0.14405
MGH54_P11_G08	0.381579503995	red	1	4.2881	2.8098
MGH54_P11_G09	-1.92656077074	red	1	5.5738	0.59072
MGH54_P11_G10	-0.586225868434	red	1	0.95457	4.4332
MGH54_P11_G11	-2.1190271791	red	1	5.0354	0.10434
MGH54_P11_G12	NA	black	0	0.54102	0
MGH54_P11_H01	NA	black	0	0.49774	0
MGH54_P11_H02	-0.143847378901	red	1	1.3086	3.1658
MGH54_P11_H03	-1.1541285078	red	1	0.66357	5.4587
MGH54_P11_H04	NA	black	0	0.99639	0
MGH54_P11_H05	NA	black	0	0.89995	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	0.0949818484133	red	1	0.14926	2.0538
MGH54_P11_H08	NA	black	0	0.27262	0
MGH54_P11_H09	0.568562446311	red	1	0.4957	0.79577
MGH54_P11_H10	NA	black	0	0.56657	0
MGH54_P11_H11	0.742928885954	green3	2	0.56462	0.23389
MGH54_P11_H12	NA	black	0	0	0.09356
MGH54_P12_A01	NA	black	0	1.2648	0
MGH54_P12_A02	0.152918651949	red	1	3.8682	2.5358
MGH54_P12_A03	-1.42276201805	red	1	4.3509	0.42008
MGH54_P12_A04	-1.45522126811	red	1	4.3933	0.40926
MGH54_P12_A05	-0.805216391738	red	1	0.80818	4.8153
MGH54_P12_A06	-0.157800076165	red	1	1.4584	3.6273
MGH54_P12_A07	-1.16087658997	red	1	3.9826	0.50182
MGH54_P12_A08	0.550963662	red	1	0.82375	0.36401
MGH54_P12_A09	-0.622470949923	red	1	0.40163	3.6905
MGH54_P12_A10	0.224121294477	red	1	0.66084	1.6007
MGH54_P12_A11	NA	black	0	4.5682	0
MGH54_P12_B01	1.56979075182	red	1	4.8215	4.0648
MGH54_P12_B02	NA	black	0	0	4.8837
MGH54_P12_B03	NA	black	0	0	4.6127
MGH54_P12_B04	2.41778968679	red	1	6.0885	4.2218
MGH54_P12_B05	NA	black	0	1.1525	0
MGH54_P12_B06	0.718848538898	green3	2	0.52206	0.36625
MGH54_P12_B07	-0.399140534925	red	1	0.33571	3.1355
MGH54_P12_B08	0.643889411691	red	1	0.58496	0.4782
MGH54_P12_B09	0.311741570957	red	1	3.5115	2.9032
MGH54_P12_B10	-1.66634829645	red	1	4.4071	0.15056
MGH54_P12_B11	-1.33493674021	red	1	3.9814	0.23634
MGH54_P12_C01	0.269320230069	red	1	2.4573	3.7438
MGH54_P12_C02	0.981889449889	red	1	4.3777	3.588
MGH54_P12_C03	0.305658983484	red	1	0.95531	1.0559
MGH54_P12_C04	NA	black	0	1.5306	0
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	-0.873302935482	red	1	0.79992	5.0041
MGH54_P12_C07	NA	black	0	0	2.5683
MGH54_P12_C08	-0.378453338319	red	1	0.76808	3.4308
MGH54_P12_C09	NA	black	0	5.0067	0
MGH54_P12_C11	-0.00271363203648	red	1	1.8508	1.9449
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	0.35491548497	red	1	0.99204	0.79494
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0.22157	0
MGH54_P12_D05	0.273411626113	red	1	2.9831	3.0736
MGH54_P12_D06	1.48462869527	red	1	4.6768	4.0527
MGH54_P12_D07	0.708997200375	green3	2	0.64801	0.1865
MGH54_P12_D08	-2.60675639252	red	1	6.518	0.46048
MGH54_P12_D09	1.5782362543	red	1	5.2011	3.8759
MGH54_P12_D10	3.26091082814	black	0	5.4517	5.3511
MGH54_P12_D11	3.75350775409	black	0	6.0942	5.2854
MGH54_P12_D12	0.000109807292828	red	1	1.8355	2.3051
MGH54_P12_E01	NA	black	0	1.6906	0
MGH54_P12_E02	0.46577001525	red	1	0.33113	1.1928
MGH54_P12_E03	NA	black	0	0.70487	0
MGH54_P12_E04	NA	black	0	0	0.45418
MGH54_P12_E05	NA	black	0	0.37072	0
MGH54_P12_E06	NA	black	0	4.5217	0
MGH54_P12_E07	0.199078439118	red	1	0.40708	1.7748
MGH54_P12_E08	-0.708882183394	red	1	0.81394	4.529
MGH54_P12_E09	NA	black	0	0.39506	0
MGH54_P12_E10	-0.913304099066	red	1	0.17377	4.0686
MGH54_P12_E11	1.36768130862	red	1	5.6719	3.5011
MGH54_P12_E12	-0.0477965332851	red	1	1.1427	2.4877
MGH54_P12_F01	-1.04109964176	red	1	0.53007	4.8688
MGH54_P12_F02	0.487776360772	red	1	0.98258	0.25459
MGH54_P12_F03	-0.804171826508	red	1	0.30217	3.9864
MGH54_P12_F04	-0.53852243075	red	1	2.7301	0.33113
MGH54_P12_F05	NA	black	0	1.3225	0
MGH54_P12_F06	0.109721393795	red	1	7.2048	2.3896
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	0.736909501336	green3	2	0.60312	0.18523
MGH54_P12_F09	-0.902747780372	red	1	0.43082	4.3711
MGH54_P12_F10	NA	black	0	0	0.48852
MGH54_P12_F11	0.698931985376	green3	2	0.60312	0.29396
MGH54_P12_F12	-0.743214357865	red	1	0.39177	3.9548
MGH54_P12_G01	-1.11609423093	red	1	0.32193	4.6791
MGH54_P12_G02	1.19300988093	red	1	3.4644	4.7697
MGH54_P12_G03	0.803891636454	green3	2	0.42761	0.2857
MGH54_P12_G04	NA	black	0	0	0.25338
MGH54_P12_G05	2.35474216594	red	1	5.1422	4.7014
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	-1.77492345444	red	1	4.8163	0.32308
MGH54_P12_G08	0.412757251553	red	1	0.47093	1.2172
MGH54_P12_G09	-0.462196080268	red	1	0.22897	3.206
MGH54_P12_G10	1.80812841186	red	1	5.2509	4.0812
MGH54_P12_G11	-0.071138961558	red	1	0.18396	2.389
MGH54_P12_H01	0.08278684819	red	1	1.3989	1.5955
MGH54_P12_H02	-0.29834970759	red	1	0.49057	2.99
MGH54_P12_H03	0.846071176672	green3	2	0.38073	0.24975
MGH54_P12_H04	0.752221469128	green3	2	0.584	0.17505
MGH54_P12_H05	-0.0913560166275	red	1	1.3132	2.8438
MGH54_P12_H06	0.662087559122	red	1	0.2302	0.83915
MGH54_P12_H07	-2.25810292073	red	1	5.4134	0.20789
MGH54_P12_H09	NA	black	0	0.32539	0
MGH54_P12_H10	-1.8292618099	red	1	4.6156	0.1177
MGH54_P12_H11	NA	black	0	0	3.0853
MGH54_P9_A01	0.288877314472	red	1	0.65718	1.4141
MGH54_P9_A02	NA	black	0	0	2.4774
MGH54_P9_A03	0.0772737853931	red	1	1.984	4.2264
MGH54_P9_A04	NA	black	0	0	1.2928
MGH54_P9_A05	NA	black	0	0	0
MGH54_P9_A06	1.02293320262	red	1	4.995	3.3834
MGH54_P9_A07	2.41480637446	red	1	5.3532	4.6156
MGH54_P9_A08	NA	black	0	3.9664	0
MGH54_P9_A09	0.487815638641	red	1	4.8499	2.8371
MGH54_P9_A10	1.11438187406	red	1	3.3618	4.7631
MGH54_P9_A11	-0.370912735386	red	1	1.051	3.8144
MGH54_P9_A12	0.548128981622	red	1	0.32539	1.0093
MGH54_P9_B01	-0.52804044318	red	1	2.6633	0.22404
MGH54_P9_B02	0.0372279940128	red	1	0.48336	2.1545
MGH54_P9_B03	-0.628231897441	red	1	0.2461	3.5618
MGH54_P9_B04	NA	black	0	0	3.4263
MGH54_P9_B05	NA	black	0	0	4.5581
MGH54_P9_B06	0.526861134096	red	1	0.81229	0.46989
MGH54_P9_B07	NA	black	0	0	0.16864
MGH54_P9_B10	NA	black	0	0.27381	0
MGH54_P9_B11	NA	black	0	3.6886	0
MGH54_P9_B12	NA	black	0	0.2558	0
MGH54_P9_C01	-2.71103995693	red	1	6.4326	0.3505
MGH54_P9_C02	-0.754266674748	red	1	0.58015	4.2341
MGH54_P9_C03	0.599723489724	red	1	0.72857	0.37851
MGH54_P9_C04	NA	black	0	4.2558	0
MGH54_P9_C05	0.0954351447307	red	1	2.0969	3.5232
MGH54_P9_C06	NA	black	0	4.721	0
MGH54_P9_C07	NA	black	0	0	0
MGH54_P9_C08	0.558593542606	red	1	0.88362	0.20914
MGH54_P9_C09	NA	black	0	5.0186	0
MGH54_P9_C10	0.127488775152	red	1	3.0263	2.6325
MGH54_P9_C11	0.74850660173	green3	2	0.28333	0.59741
MGH54_P9_C12	-1.40550800123	red	1	4.0139	0.16092
MGH54_P9_D01	0.349481581061	red	1	2.4911	4.0961
MGH54_P9_D03	NA	black	0	0	0.27977
MGH54_P9_D04	1.94502096392	red	1	5.0238	4.353
MGH54_P9_D05	-1.21958500727	red	1	3.7567	0.19661
MGH54_P9_D07	-1.71455567584	red	1	6.2499	1.0165
MGH54_P9_D08	NA	black	0	0.57337	0
MGH54_P9_D09	NA	black	0	4.5149	0
MGH54_P9_D10	1.02216699857	red	1	4.7315	3.4791
MGH54_P9_D11	-1.01001018792	red	1	3.8627	0.64062
MGH54_P9_D12	0.385995441825	red	1	1.1336	0.3173
MGH54_P9_E01	-0.567324975121	red	1	0.27977	3.4611
MGH54_P9_E02	NA	black	0	1.4916	0
MGH54_P9_E03	0.243698802734	red	1	0.3471	1.6915
MGH54_P9_E04	NA	black	0	0	0.22404
MGH54_P9_E05	0.666433810615	red	1	0.35952	0.7031
MGH54_P9_E06	NA	black	0	0.29514	0
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0.31499	0
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	-1.45250742504	red	1	4.1557	0.2228
MGH54_P9_E11	NA	black	0	5.4494	0
MGH54_P9_E12	NA	black	0	1.0676	0
MGH54_P9_F01	NA	black	0	0.90766	0
MGH54_P9_F02	0.712236065328	green3	2	0.50386	0.41034
