Cell_name	Zvalue	Color	Cluster	IFNAR1	STAT3
MGH60_P3_B10	NA	black	0	2.9555	0
MGH60_P3_B11	NA	black	0	3.8333	0
MGH60_P3_B12	NA	black	0	0	3.4647
MGH60_P3_C03	-0.0959675466086	red	1	0.80323	2.5198
MGH60_P3_C04	NA	black	0	3.1189	0
MGH60_P3_C07	0.464450054364	red	1	3.011	3.3177
MGH60_P3_C08	0.250578440253	red	1	2.1057	4.6061
MGH60_P3_C09	NA	black	0	0.63599	0
MGH60_P3_D01	NA	black	0	0	3.4158
MGH60_P3_D03	-1.23586538507	red	1	4.8674	1.2073
MGH60_P3_D04	NA	black	0	0	1.067
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	-0.256793225176	red	1	0.69777	2.8836
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	-0.630006991131	red	1	1.1693	4.8744
MGH60_P3_D11	NA	black	0	0	5.1646
MGH60_P3_E02	0.467443575255	red	1	2.8881	3.4436
MGH60_P3_E03	NA	black	0	0	4.529
MGH60_P3_E04	NA	black	0	0	3.3479
MGH60_P3_E06	1.67810148433	red	1	3.573	4.854
MGH60_P3_E07	NA	black	0	0	3.2453
MGH60_P3_E08	0.583783672416	red	1	0.54102	1.0122
MGH60_P3_E09	NA	black	0	2.9662	0
MGH60_P3_E10	NA	black	0	0	1.3408
MGH60_P3_E11	NA	black	0	0	2.3975
MGH60_P3_E12	NA	black	0	0	5.2057
MGH60_P3_F01	0.955372188962	red	1	3.0447	4.3685
MGH60_P3_F02	-0.245411891197	red	1	1.3306	3.6367
MGH60_P3_F03	0.592738241388	red	1	2.4785	4.6854
MGH60_P3_F04	NA	black	0	0	3.7004
MGH60_P3_F06	NA	black	0	0	4.5138
MGH60_P3_F07	NA	black	0	0	1.9888
MGH60_P3_F08	NA	black	0	0	2.6095
MGH60_P3_F09	0.494049460394	red	1	1.125	0.27977
MGH60_P3_F10	-0.0445759697588	red	1	1.736	3.8259
MGH60_P3_F11	NA	black	0	0	2.8396
MGH60_P3_F12	NA	black	0	0	3.6125
MGH60_P3_G02	0.715137493716	red	1	2.851	4.1319
MGH60_P3_G04	1.07491288269	green3	2	4.546	3.3453
MGH60_P3_G05	NA	black	0	0	3.9074
MGH60_P3_G06	0.0622795520914	red	1	1.0136	2.0521
MGH60_P3_G07	NA	black	0	0	2.659
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	3.0986
MGH60_P3_G11	-0.321576966214	red	1	0.85439	3.168
MGH60_P3_H02	0.690892345486	red	1	2.9201	3.956
MGH60_P3_H03	NA	black	0	2.4521	0
MGH60_P3_H04	-0.118704790012	red	1	1.2696	2.8586
MGH60_P3_H06	NA	black	0	0	2.7679
MGH60_P3_H07	NA	black	0	0	4.8142
MGH60_P3_H08	NA	black	0	0	0.76129
MGH60_P3_H09	NA	black	0	3.1129	0
MGH60_P3_H10	NA	black	0	3.2115	0
MGH60_P3_H11	-0.149038615531	red	1	1.7018	5.5939
MGH60_P3_H12	NA	black	0	0	2.6432
97_P3_G07	-0.211047602524	red	1	3.1057	1.8432
97_P3_G10	NA	black	0	0.52607	0
97_P3_H02	-0.475965866189	red	1	3.8517	1.6595
97_P3_A07	NA	black	0	2.933	0
97_P3_C03	-1.18715929258	red	1	3.3963	0.28806
97_P3_H09	-0.456861299543	red	1	0.21164	3.0275
97_P3_H12	1.0008712493	red	1	0.1903	0.58207
97_P3_H08	0.11083201073	red	1	4.2679	2.4076
97_P3_E02	-0.633551043292	red	1	0.31962	3.4015
97_P3_E07	NA	black	0	0	0.25217
97_P3_C07	0.158553094443	red	1	2.1247	3.6345
97_P3_E04	-0.371858500009	red	1	2.5084	0.86869
97_P3_C04	-0.0361839922092	red	1	2.3051	2.079
97_P3_F10	1.33351991213	red	1	4.607	3.572
97_P3_F03	0.403413501756	red	1	2.2714	4.6619
97_P3_A09	0.00860535456631	red	1	1.7811	0.81065
97_P3_G04	-0.213826245872	red	1	4.4484	2.0704
97_P3_E09	0.383150447539	red	1	0.17505	1.6248
97_P3_B08	-0.0886127623107	red	1	3.4	2.1313
97_P3_B12	NA	black	0	0	0
97_P3_E05	-0.341260603762	red	1	4.026	1.8722
97_P3_D03	0.219975035366	red	1	2.3755	3.3196
97_P3_D11	1.09780717436	green3	2	0.25217	0.34483
97_P3_H11	0.0469857046563	red	1	2.5943	2.4351
97_P3_C10	NA	black	0	3.8855	0
97_P3_G08	NA	black	0	0.18015	0
97_P3_F06	0.377175343171	red	1	1.266	0.3471
97_P3_C01	NA	black	0	0.10702	0
97_P3_A04	NA	black	0	0.57821	0
97_P3_C09	0.039676409183	red	1	2.2969	2.4901
97_P3_D10	-0.419054202047	red	1	2.8139	1.1667
97_P3_H07	NA	black	0	2.2494	0
97_P3_E01	-0.337784418787	red	1	3.1478	1.6045
97_P3_E03	-0.975282054007	red	1	3.0314	0.15963
97_P3_B10	-0.323516533754	red	1	3.0557	1.585
97_P3_F05	0.935354490191	red	1	4.0689	3.399
97_P3_G12	-0.606578550387	red	1	0.60597	3.6135
97_P3_B04	-0.0301442717363	red	1	1.7277	3.2543
97_P3_B02	-0.16723353249	red	1	3.0562	1.9195
97_P3_B07	-0.0276400489714	red	1	2.0047	1.903
97_P3_G02	-1.26310440011	red	1	3.5236	0.3173
97_P3_G11	0.16623423272	red	1	2.3109	3.1641
97_P3_F11	0.345374952091	red	1	2.8141	3.2008
97_P3_H03	-1.10464166271	red	1	3.2138	0.18777
97_P3_C02	NA	black	0	4.1876	0
97_P3_G06	-0.00510141969204	red	1	1.8508	1.9819
97_P3_B01	-0.316384963734	red	1	0.77905	3.0881
97_P3_B05	NA	black	0	1.683	0
97_P3_E10	-0.519099022813	red	1	2.5173	0.34369
97_P3_G01	NA	black	0	1.9557	0
97_P3_A08	-0.0898154416399	red	1	1.5504	3.199
97_P3_A03	-0.516920243851	red	1	0.66812	3.4774
97_P3_B03	NA	black	0	2.9473	0
97_P3_D01	NA	black	0	2.2504	0
97_P3_G03	-0.899436656177	red	1	2.9222	0.13488
97_P3_E11	NA	black	0	3.319	0
97_P3_D04	1.00789118617	red	1	3.3192	4.0808
97_P3_A11	-0.727582504279	red	1	2.8036	0.338
97_P3_C12	NA	black	0	3.1398	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	0.895284951383	red	1	3.8034	3.4917
97_P3_D05	-0.332956117168	red	1	1.4362	4.6168
97_P3_D12	-0.390025017296	red	1	0.17505	2.9003
97_P3_D09	NA	black	0	2.0573	0
97_P3_F01	-0.363726826937	red	1	2.4839	0.8504
97_P3_F07	0.205996032629	red	1	1.4152	0.81639
97_P3_B11	NA	black	0	1.537	0
97_P3_H05	-0.150507683251	red	1	2.1587	1.148
97_P3_F12	-0.816202492974	red	1	2.8168	0.13225
97_P3_F04	-0.000637495062012	red	1	1.8127	2.0793
97_P3_C11	0.0772622414469	red	1	3.059	2.4439
97_P3_F08	-0.326377915603	red	1	2.2138	0.18396
97_P3_C05	0.0239121140294	red	1	2.0858	2.5011
97_P3_F09	0.918785321335	red	1	0.55974	0.25942
97_P3_G05	0.296881509499	red	1	2.98	2.9588
97_P3_A10	-0.468133197254	red	1	2.9023	1.1368
97_P3_A05	NA	black	0	0	2.1476
97_P3_C06	NA	black	0	0	1.8448
97_P3_F02	0.339644490623	red	1	2.6452	3.3692
97_P3_D07	1.23664958271	red	1	4.1736	3.6943
97_P3_C08	0.253880787417	red	1	3.0769	2.816
97_P3_A01	-0.808048016848	red	1	2.9775	0.44042
97_P3_H04	-0.621447651244	red	1	3.1247	1.0193
97_P3_D08	0.172582126108	red	1	2.0398	4.3416
97_P3_E06	NA	black	0	0.99928	0
97_P3_E12	-0.307494746563	red	1	0.11636	2.7467
97_P3_A02	NA	black	0	3.1218	0
97_P3_B06	0.31383259897	red	1	2.6351	3.2979
97_P3_H10	-0.0897707668772	red	1	2.005	1.1023
97_P5_B09	-0.331896733056	red	1	2.5886	1.1454
97_P5_C06	NA	black	0	0.96717	0
97_P5_B10	-0.102504452318	red	1	0.63877	2.4975
97_P6_G02	NA	black	0	0	2.3973
97_P6_E06	-0.754283407688	red	1	0.15316	3.4812
97_P6_A03	-0.0643128596915	red	1	1.9679	1.2455
97_P5_F07	-0.505799316386	red	1	0.16607	3.0858
97_P5_B05	-0.662765897151	red	1	0.42331	3.5435
97_P6_B11	0.106352294101	red	1	2.595	2.6376
97_P6_E08	-0.0732933274331	red	1	1.4463	2.8123
97_P6_A09	NA	black	0	0	1.5835
97_P6_B04	1.1263995866	green3	2	3.633	3.9469
97_P5_A02	NA	black	0	2.8182	0
97_P5_C02	0.688137958771	red	1	3.7335	3.2447
97_P6_F09	0.1042885385	red	1	0.91227	1.9486
97_P5_A04	0.819233641408	red	1	0.19787	0.88127
97_P5_C04	-0.709132358063	red	1	2.9121	0.56949
97_P6_D07	0.234244032181	red	1	2.4106	3.3226
97_P6_A12	NA	black	0	3.3147	0
97_P6_C06	NA	black	0	1.9419	0
97_P6_H04	NA	black	0	0	3.794
97_P5_D09	0.273057239079	red	1	1.4292	0.25459
97_P6_F03	-1.58435256864	red	1	0.53705	5.5766
97_P6_F11	0.43998158681	red	1	3.3274	3.059
97_P6_H09	-0.0241529322107	red	1	1.6947	2.843
97_P6_B08	0.411413250548	red	1	2.8319	3.3594
97_P5_A10	-0.883606112028	red	1	3.2654	0.66266
97_P6_H07	NA	black	0	2.2987	0
97_P6_C09	-0.0451594430689	red	1	1.4265	2.5864
97_P5_G04	-0.477600606241	red	1	2.3994	0.15445
97_P6_H01	1.92602422197	red	1	3.7778	4.9276
97_P5_B06	-0.564259020357	red	1	0.24367	3.2273
97_P5_E04	0.944348393612	red	1	0.44996	0.37184
97_P6_B10	-0.162260028591	red	1	0.74674	2.6736
97_P6_F04	0.232501554509	red	1	2.355	3.4218
97_P5_E07	NA	black	0	0	2.6567
97_P5_G02	NA	black	0	2.3173	0
97_P5_C11	-0.697025611214	red	1	0.18142	3.4084
97_P5_A03	1.21961204236	red	1	3.152	4.737
97_P6_B02	0.502544300489	red	1	2.5437	4.1276
97_P6_H12	1.33713728912	red	1	0.11103	0.12035
97_P6_F12	0.150293434052	red	1	2.0638	3.884
97_P6_A02	-1.14045771928	red	1	0.5509	4.682
97_P5_C12	-0.00300611660611	red	1	2.0776	2.2418
97_P5_C01	-0.336387658254	red	1	0.44042	2.9212
97_P5_B07	0.0608518944636	red	1	2.6731	2.4641
97_P5_A08	-1.07434836785	red	1	3.6392	0.71458
97_P6_H08	NA	black	0	0	2.3219
97_P5_E11	-1.30924454097	red	1	0.419	4.7765
97_P6_A01	0.249874874961	red	1	1.2004	1.1427
97_P6_G01	NA	black	0	1.1667	0
97_P5_D10	-0.57222297049	red	1	2.5588	0.26303
97_P5_C10	-1.68377296217	red	1	0.23511	5.1163
97_P6_C11	0.26398801101	red	1	2.2543	3.8817
97_P6_E07	0.619013829092	red	1	3.8584	3.0959
97_P6_E05	-0.864116092066	red	1	2.9922	0.338
97_P5_G07	0.0740790602914	red	1	1.6201	1.1538
97_P5_D04	0.182525202079	red	1	0.73205	1.8036
97_P6_B03	-0.100247640628	red	1	2.5671	1.9222
97_P5_H01	-0.0946623420059	red	1	0.65076	2.4818
97_P6_A11	-0.335766062326	red	1	3.8812	1.8496
97_P6_E09	0.12230846558	red	1	0.91227	1.8941
97_P6_A10	0.359821737116	red	1	2.3001	4.2684
97_P5_E02	0.780372640627	red	1	3.685	3.402
97_P6_D03	NA	black	0	0	2.9373
97_P5_A09	-0.307540450092	red	1	2.1928	0.20038
97_P6_B12	-0.550639944973	red	1	3.2095	1.2296
97_P5_H10	0.268449459596	red	1	2.4139	3.4708
97_P6_A04	-0.769811066519	red	1	0.62387	4.0005
97_P5_B12	0.757233025082	red	1	3.5922	3.4248
97_P5_A12	NA	black	0	0	0
97_P5_F08	0.0897839299296	red	1	2.3821	2.6931
97_P6_E04	NA	black	0	0	3.7215
97_P6_D04	-0.131113247685	red	1	2.0229	0.71458
97_P5_D02	-0.692869433388	red	1	0.30217	3.4935
97_P6_G10	0.180782798009	red	1	0.17887	1.959
97_P5_B04	-0.982434216457	red	1	3.3241	0.55189
97_P6_E03	NA	black	0	0.47923	0
97_P5_E05	-0.153457505397	red	1	0.86631	2.7015
97_P5_G05	-0.2817903577	red	1	2.7353	1.4657
97_P5_D03	NA	black	0	1.0621	0
97_P5_C07	-0.424641970797	red	1	2.9692	1.3016
97_P6_C12	0.184053991288	red	1	3.7849	2.5333
97_P6_B09	-0.0967115771492	red	1	1.6215	3.6333
97_P5_D07	-0.418940597248	red	1	3.083	1.4005
97_P6_A05	-0.0800066834655	red	1	1.9003	0.24732
97_P5_C08	-0.12765801196	red	1	2.6173	1.854
97_P5_B03	2.87088053104	red	1	4.3677	5.3202
97_P6_G08	-0.274214671062	red	1	0.4957	2.8223
97_P6_D12	-0.538023618076	red	1	2.6873	0.6526
97_P6_D01	1.13389680616	green3	2	3.8891	3.7523
97_P5_H08	0.601188630726	red	1	3.1261	3.5079
97_P6_C07	2.34855459628	red	1	4.6069	4.5534
97_P6_C02	-0.207585484637	red	1	2.0983	0.43189
97_P5_F02	0.323272581578	red	1	2.3089	4.0292
97_P5_F04	0.00528439147159	red	1	1.8367	2.7523
97_P5_H02	0.897677803106	red	1	3.4093	3.7924
97_P6_C08	-0.538507414495	red	1	2.9048	0.96938
97_P5_E03	-0.469790906	red	1	2.7268	0.91686
97_P6_D05	-0.500816504759	red	1	2.5685	0.53306
97_P5_D01	NA	black	0	1.8294	0
97_P6_F05	0.0855844475994	red	1	2.1979	2.862
97_P5_H06	0.913910163897	red	1	0.64985	0.11237
97_P5_H11	-0.303116899737	red	1	2.2382	0.43403
97_P5_E06	0.481910248622	red	1	2.7784	3.6166
97_P6_H02	-0.966974770873	red	1	0.84398	4.9302
97_P6_A08	NA	black	0	0	1.5714
97_P5_B02	0.0981926071049	red	1	4.0025	2.4049
97_P5_E10	-0.270126265934	red	1	1.184	3.4236
97_P5_B11	0.1062511681	red	1	1.5787	0.96421
97_P6_G07	0.405547258552	red	1	1.121	0.64985
97_P5_A05	-0.457966636126	red	1	1.3369	4.8244
97_P5_A11	-0.271777642109	red	1	3.0379	1.6871
97_P6_A06	-0.952507747234	red	1	0.010064	3.6782
97_P6_F07	-0.397227458266	red	1	0.77737	3.2963
97_P6_G04	-1.263381294	red	1	3.409	0.1776
97_P6_B05	0.467831891182	red	1	3.5967	2.9853
97_P5_D06	0.462917158939	red	1	1.168	0.27739
97_P6_F08	0.152043457805	red	1	1.6055	0.089498
97_P5_F06	0.37860041214	red	1	1.1303	0.73725
97_P5_D08	0.158776898089	red	1	2.6588	2.7767
97_P5_G11	-0.567968193208	red	1	2.6498	0.48852
97_P6_F10	-0.456123076316	red	1	2.5388	0.62387
97_P5_H07	-0.68157097779	red	1	0.93357	4.3408
97_P5_A07	-1.35621029264	red	1	3.5061	0.15186
97_P6_G11	NA	black	0	1.6411	0
97_P5_C03	-0.00240014575608	red	1	0.49978	2.2654
97_P5_F01	NA	black	0	0	0
97_P6_E01	0.316168182187	red	1	2.4942	3.5189
97_P5_F03	-0.2031976634	red	1	2.7113	1.6754
97_P5_B01	1.08368103064	green3	2	0.23389	0.39177
97_P6_H03	-0.335678666705	red	1	0.20163	2.8203
97_P6_E12	NA	black	0	0	0.55483
97_P5_G10	0.219638193141	red	1	2.9611	2.7893
97_P5_C05	-0.13771514748	red	1	1.3929	3.1554
97_P6_D11	-0.182946833529	red	1	3.2469	1.9389
97_P5_H09	1.0153413096	red	1	0.42116	0.27143
97_P6_B06	0.493091929278	red	1	1.1263	0.27977
97_P5_F09	0.512436631469	red	1	0.8953	0.73466
97_P6_F02	0.449857203173	red	1	0.90689	0.90535
97_P5_D11	0.466672761037	red	1	0.51096	1.2869
97_P5_H03	-0.213504230532	red	1	2.0772	0.24489
97_P5_D05	-0.0376705170036	red	1	2.1875	2.0086
97_P6_H05	NA	black	0	2.4862	0
97_P6_D09	0.606307682154	red	1	3.0735	3.57
97_P6_G09	0.245852582656	red	1	0.89375	1.5346
97_P6_D08	NA	black	0	1.0165	0
97_P5_G06	0.0610098039753	red	1	1.4895	1.7424
97_P5_A01	0.232772387684	red	1	2.8633	2.8697
97_P6_H10	0.84454054923	red	1	0.50792	0.49672
97_P5_G01	0.320470711092	red	1	0.089498	1.7545
97_P6_E02	-0.636046739382	red	1	2.6029	0.16221
97_P6_B01	NA	black	0	4.5833	0
97_P5_F10	1.35164626907	red	1	0.089498	0.12433
97_P6_C10	0.0823114146632	red	1	2.7572	2.5087
97_P5_C09	0.0333272199446	red	1	1.1499	2.128
97_P5_E12	-0.264649289317	red	1	2.481	1.2308
97_P5_E01	-0.961375982748	red	1	0.24245	3.9041
97_P6_D02	1.09628079897	green3	2	3.2716	4.3041
97_P6_A07	-0.376619074496	red	1	1.0321	3.563
97_P5_G03	0.0421212982945	red	1	1.5231	1.8624
97_P6_G12	NA	black	0	0.92524	0
97_P6_C03	-0.0108808165604	red	1	1.8663	1.8131
97_P6_H06	0.787636312311	red	1	3.1643	3.8461
97_P5_E09	NA	black	0	0	0.70399
97_P6_C01	NA	black	0	0	0
97_P6_G03	0.0487011052179	red	1	2.441	2.48
97_P5_G12	0.513134535078	red	1	0.72334	0.9782
97_P5_G09	-0.111147531259	red	1	2.2443	1.5984
97_P5_H04	-0.586710289983	red	1	2.5435	0.17121
MGH97_P7_B05	-0.0713202568739	red	1	0.91686	2.479
MGH97_P7_E10	NA	black	0	2.6927	0
MGH97_P7_A02	0.350141815342	red	1	2.5	3.6424
MGH97_P7_C01	-0.0723355756801	red	1	3.107	2.1293
MGH97_P7_D06	-1.15285570168	red	1	3.3931	0.34142
MGH97_P7_H08	0.0809226119639	red	1	3.5256	2.4079
MGH97_P7_G11	0.893733683859	red	1	2.5428	5.6116
MGH97_P7_A08	0.388511404815	red	1	2.5318	3.7264
MGH97_P7_F07	0.098890386893	red	1	1.6234	0.73292
MGH97_P7_C04	0.541521399504	red	1	0.18903	1.3545
MGH97_P7_C02	-0.0776956918605	red	1	3.657	2.1696
MGH97_P7_F10	-0.961411311982	red	1	3.0176	0.16607
MGH97_P7_H05	NA	black	0	0	0
MGH97_P7_B04	1.86775824518	red	1	4.7347	4.01
MGH97_P7_F09	0.0230882918995	red	1	1.7587	0.59741
MGH97_P7_H02	2.81893185886	red	1	4.1764	5.5072
MGH97_P7_C11	-0.0773035892392	red	1	1.5768	3.1611
MGH97_P7_G07	-1.56163114036	red	1	3.7724	0.16092
MGH97_P7_F06	0.541939331525	red	1	0.6581	0.98331
MGH97_P7_A06	NA	black	0	3.5145	0
MGH97_P7_D12	NA	black	0	3.0887	0
MGH97_P7_B02	0.290277278284	red	1	2.5256	3.3657
MGH97_P7_E03	-0.498033412067	red	1	3.8526	1.6309
MGH97_P7_D02	NA	black	0	0	2.8862
MGH97_P7_B11	NA	black	0	0	2.4457
MGH97_P7_E09	-1.65329520186	red	1	3.8993	0.17249
MGH97_P7_B01	0.188693827544	red	1	0.60407	1.8379
MGH97_P7_G06	NA	black	0	1.5597	0
MGH97_P7_B07	NA	black	0	0	0.40708
MGH97_P7_C05	NA	black	0	3.7739	0
MGH97_P7_E07	NA	black	0	4.2243	0
MGH97_P7_B12	-0.732985165815	red	1	2.8268	0.36737
MGH97_P7_H07	0.503215006118	red	1	3.386	3.1385
MGH97_P7_D04	0.129014545322	red	1	0.52406	1.9895
MGH97_P7_C06	0.00167782735199	red	1	1.9749	2.2972
MGH97_P7_G09	NA	black	0	3.5552	0
MGH97_P7_E06	NA	black	0	5.8159	0
MGH97_P7_F04	-0.701493294346	red	1	3.1015	0.83269
MGH97_P7_C09	0.262198514441	red	1	0.5888	1.6799
MGH97_P7_G03	0.293931682668	red	1	3.6021	2.7222
MGH97_P7_H01	0.565572824764	red	1	0.72247	0.8472
MGH97_P7_B06	0.253866212932	red	1	2.6805	3.0585
MGH97_P7_C08	-0.955694765776	red	1	3.1556	0.39067
MGH97_P7_E08	NA	black	0	0.37851	0
MGH97_P7_F01	0.218937668697	red	1	1.2756	1.1408
MGH97_P7_H03	-0.414982325285	red	1	2.3671	0.32539
MGH97_P7_B10	1.13368788919	green3	2	0.31034	0.20414
MGH97_P7_E11	NA	black	0	0.19912	0
MGH97_P7_C03	-0.625333670701	red	1	4.5942	1.6866
MGH97_P7_H12	0.459950142909	red	1	2.6131	3.8204
MGH97_P7_D07	-0.415147399863	red	1	2.3777	0.35952
MGH97_P7_A11	0.228559781806	red	1	1.4335	0.57046
MGH97_P7_A01	NA	black	0	0.75958	0
MGH97_P7_F12	NA	black	0	1.5346	0
MGH97_P7_F08	-0.550754050808	red	1	1.1718	4.5607
MGH97_P7_D11	NA	black	0	0	4.0596
MGH97_P7_H09	NA	black	0	2.8936	0
MGH97_P7_D09	0.383933025381	red	1	2.6953	3.4427
MGH97_P7_C12	-1.14052143778	red	1	3.5404	0.52406
MGH97_P7_H11	NA	black	0	0	4.8086
MGH97_P7_A04	-1.19108167843	red	1	3.3599	0.23511
MGH97_P7_H06	NA	black	0	2.5639	0
MGH97_P7_F03	0.722307694725	red	1	3.6731	3.325
MGH97_P7_A07	0.69797164684	red	1	0.90304	0.15575
MGH97_P7_F11	0.454792047411	red	1	2.8379	3.4673
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	0.34821581044	red	1	1.0384	1.0321
MGH97_P7_C07	NA	black	0	1.2898	0
MGH97_P7_A09	-0.584975120611	red	1	0.89763	3.9798
MGH97_P7_B09	0.404627327424	red	1	1.2714	0.18269
MGH97_P7_G10	-0.0357942423061	red	1	2.1237	1.9716
MGH97_P7_G02	-0.0801217067783	red	1	1.898	0.20414
MGH97_P7_H04	NA	black	0	0.44996	0
MGH97_P7_G01	NA	black	0	0	0.64062
MGH97_P7_E05	1.08151792957	green3	2	0.19535	0.44042
MGH97_P7_E04	0.93748231386	red	1	0.6397	0.075875
MGH97_P7_E01	NA	black	0	2.7835	0
MGH97_P7_F05	NA	black	0	0	5.0884
MGH97_P7_D05	NA	black	0	0	3.4764
MGH97_P7_A03	-1.03396261003	red	1	3.466	0.61636
MGH97_P7_B03	-0.1575291798	red	1	4.1007	2.101
MGH97_P7_A05	1.09012667339	green3	2	0.34937	0.2302
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	0.432719038894	red	1	2.7786	3.4786
MGH97_P7_G05	0.50336463113	red	1	3.7126	2.9935
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	3.7664	0
MGH97_P8_A11	0.00322432959418	red	1	2.3237	2.2898
MGH97_P10_A12	-0.0141938941651	red	1	2.6873	2.2324
MGH97_P10_E09	-0.4182051521	red	1	4.0339	1.7811
MGH97_P9_B12	NA	black	0	0	2.1253
MGH97_P10_D07	NA	black	0	4.0999	0
MGH97_P8_D11	0.110197657169	red	1	3.8737	2.4271
MGH97_P8_G05	0.592187117775	red	1	2.6243	4.2429
MGH97_P9_C05	0.075783586569	red	1	1.543	1.4766
MGH97_P8_D03	NA	black	0	2.384	0
MGH97_P8_H05	NA	black	0	0	3.5253
MGH97_P10_A09	NA	black	0	0.14143	0
MGH97_P10_E03	1.02410714282	red	1	0.31846	0.39397
MGH97_P10_D04	NA	black	0	3.4589	0
MGH97_P9_D12	NA	black	0	4.2552	0
MGH97_P8_H06	-0.0231454271795	red	1	2.6448	2.2013
MGH97_P8_H11	NA	black	0	0	5.192
MGH97_P9_F12	0.21480444639	red	1	2.6374	2.9718
MGH97_P8_D07	-0.0959893415188	red	1	1.6681	4.0362
MGH97_P8_H02	-0.142516657111	red	1	2.6835	1.8408
MGH97_P8_D01	0.789321304813	red	1	0.77315	0.18269
MGH97_P10_C04	-0.15031449373	red	1	2.0374	0.59837
MGH97_P9_E06	NA	black	0	0	4.9782
MGH97_P8_F12	NA	black	0	0	3.5194
MGH97_P8_H01	NA	black	0	2.8959	0
MGH97_P8_A05	-1.19488207124	red	1	3.4105	0.29278
MGH97_P9_F10	-0.326224376749	red	1	0.66539	3.0286
MGH97_P10_F10	NA	black	0	0.32998	0
MGH97_P9_G12	0.0963397763975	red	1	3.2227	2.4621
MGH97_P8_B04	0.547593095233	red	1	0.97966	0.45838
MGH97_P8_E11	NA	black	0	2.6102	0
MGH97_P9_G10	1.36477703496	red	1	4.2818	3.7732
MGH97_P10_D11	NA	black	0	3.7651	0
MGH97_P10_D01	-0.0132355114957	red	1	2.2931	2.2001
MGH97_P10_H04	-0.0428538977922	red	1	1.516	2.6636
MGH97_P10_D12	0.239405084924	red	1	3.8059	2.6053
MGH97_P8_D04	-0.181595662849	red	1	2.5145	1.5902
MGH97_P8_F08	-0.0170856592482	red	1	3.2555	2.2479
MGH97_P9_E10	NA	black	0	0.44148	0
MGH97_P9_D11	1.20260223634	red	1	0.18396	0.24975
MGH97_P8_A02	-0.0551910708614	red	1	1.9287	1.1296
MGH97_P9_F01	1.07552841705	green3	2	0.32884	0.2857
MGH97_P8_B08	-1.09809460781	red	1	3.2382	0.23511
MGH97_P8_A09	-1.06672922609	red	1	3.8817	0.90766
MGH97_P9_A03	NA	black	0	0	2.7889
MGH97_P9_G09	-0.675510771464	red	1	2.9415	0.69153
MGH97_P10_E02	NA	black	0	3.5439	0
MGH97_P10_H08	NA	black	0	1.2388	0
MGH97_P9_G04	NA	black	0	0	3.7824
MGH97_P8_G11	NA	black	0	2.8645	0
MGH97_P10_A06	0.393719922892	red	1	1.1622	0.59455
MGH97_P10_F08	-0.784693588624	red	1	0.66721	4.1006
MGH97_P8_E08	NA	black	0	3.4666	0
MGH97_P8_G08	NA	black	0	3.8396	0
MGH97_P10_B07	NA	black	0	4.6289	0
MGH97_P9_G11	0.416778214247	red	1	3.5393	2.9288
MGH97_P8_F11	-0.0984373366924	red	1	0.12961	2.4158
MGH97_P8_F05	NA	black	0	3.5004	0
MGH97_P9_A01	NA	black	0	0	0.29631
MGH97_P10_F01	NA	black	0	0	0.17632
MGH97_P8_C10	-0.169804842065	red	1	1.157	2.9657
MGH97_P8_E02	NA	black	0	2.9831	0
MGH97_P10_B05	-1.42836787227	red	1	3.6768	0.24245
MGH97_P8_G04	0.143324309243	red	1	2.6544	2.7301
MGH97_P9_B02	NA	black	0	3.8194	0
MGH97_P8_H08	-1.21221865819	red	1	0.42868	4.6077
MGH97_P8_F01	-0.903498175398	red	1	2.9392	0.15704
MGH97_P10_H09	NA	black	0	1.9226	0
MGH97_P10_E06	-0.384922405946	red	1	2.2869	0.17505
MGH97_P10_D10	-0.312496179693	red	1	0.27977	2.8088
MGH97_P10_A03	-0.862256129242	red	1	0.59837	4.167
MGH97_P10_A05	0.465707117431	red	1	0.23266	1.46
MGH97_P10_A01	NA	black	0	2.4502	0
MGH97_P9_D09	NA	black	0	0	2.1906
MGH97_P9_D06	0.574393752933	red	1	2.8137	3.8195
MGH97_P9_G05	NA	black	0	0	4.1228
MGH97_P10_E05	NA	black	0	2.0391	0
MGH97_P8_F10	-1.68217181282	red	1	0.37851	5.3956
MGH97_P10_A04	NA	black	0	0	3.0929
MGH97_P9_A07	1.8621595242	red	1	4.4583	4.1827
MGH97_P9_A08	0.0632224636496	red	1	1.2916	1.9336
MGH97_P9_H12	NA	black	0	0	0.87106
MGH97_P10_G03	0.0484483556019	red	1	2.067	2.7729
MGH97_P8_B03	-0.902201042746	red	1	3.3029	0.66993
MGH97_P10_H07	0.494529523243	red	1	1.0983	0.35502
MGH97_P10_E01	1.05773594312	green3	2	4.2447	3.4552
MGH97_P9_F11	NA	black	0	0.8953	0
MGH97_P8_B12	-0.60761799581	red	1	2.5692	0.16864
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	4.4012	0
