Cell_name	Zvalue	Color	Cluster	L1TD1	NANOG
MGH60_P7_C02	NA	black	0	0	0.83188
MGH60_P7_C03	0.286574272518	green3	2	0.44784	0.57434
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	0.0381616224856	green3	2	0.5724	0.81394
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	-0.537764640869	red	1	1.2406	0.41143
MGH60_P7_C08	NA	black	0	0.77062	0
MGH60_P7_C09	NA	black	0	0.85917	0
MGH60_P7_C10	0.124154511115	green3	2	0.5955	0.69153
MGH60_P7_C11	0.00279144705526	green3	2	0.85838	0.38847
MGH60_P7_C12	0.0399464482615	green3	2	0.76129	0.75958
MGH60_P7_D01	-0.0773566801285	green3	2	0.93282	0.47301
MGH60_P7_D02	0.0903800871958	green3	2	0.77905	0.48233
MGH60_P7_D03	-0.136670761513	green3	2	0.26424	0.89918
MGH60_P7_D04	0.0335145099245	green3	2	0.95084	1.1871
MGH60_P7_D05	NA	black	0	0.81311	0
MGH60_P7_D06	NA	black	0	0	2.5688
MGH60_P7_D08	NA	black	0	0.93508	0
MGH60_P7_D09	0.0121997688958	green3	2	0.78827	0.8472
MGH60_P7_D10	-0.0382452589535	green3	2	0.90689	0.53207
MGH60_P7_D11	-0.0159615458089	green3	2	0.78576	0.95829
MGH60_P7_D12	-0.0817464598955	green3	2	0.98623	0.64432
MGH60_P7_E01	NA	black	0	1.8883	0
MGH60_P7_E02	0.305253503221	green3	2	0.60502	0.39726
MGH60_P7_E03	NA	black	0	0.58688	0
MGH60_P7_E04	-0.115128445044	green3	2	0.95457	0.43082
MGH60_P7_E05	NA	black	0	0	1.0663
MGH60_P7_E06	0.313869097181	green3	2	0.65718	0.24489
MGH60_P7_E07	-0.0292981607772	green3	2	0.80405	1.0307
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	2.23411800345	black	0	1.5743	2.474
MGH60_P7_E11	1.73587254463	black	0	1.4271	2.4875
MGH60_P7_E12	-0.216502363187	green3	2	1.0881	0.5568
MGH60_P7_F01	0.0297065065794	green3	2	0.98258	1.0621
MGH60_P7_F03	0.288062002603	green3	2	0.64985	0.32769
MGH60_P7_F04	-0.0112436448961	green3	2	0.88127	1.1603
MGH60_P7_F05	2.43050335422	black	0	1.3448	4.3585
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	-0.0720880194765	green3	2	0.50284	0.92524
MGH60_P7_F08	-0.018244589567	green3	2	0.82538	1.0122
MGH60_P7_F10	-1.78918411979	black	0	0.7433	3.4861
MGH60_P7_F11	-0.295494483403	green3	2	0.69599	1.4217
MGH60_P7_F12	-0.0274308070202	green3	2	1.1447	0.9138
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	0.323059699707	green3	2	0.35952	0.57821
MGH60_P7_G03	0.185513807296	green3	2	0.66993	0.50589
MGH60_P7_G04	NA	black	0	0.57143	0
MGH60_P7_G05	NA	black	0	0.926	0
MGH60_P7_G06	-1.73911433546	black	0	0.44255	2.1919
MGH60_P7_G07	0.222010705391	green3	2	0.73985	0.041243
MGH60_P7_G08	-0.703928695631	red	1	1.4049	0.48336
MGH60_P7_G09	NA	black	0	0.64893	0
MGH60_P7_G10	0.0982882330436	green3	2	0.46989	0.75104
MGH60_P7_G11	0.671090571137	blue	3	0.46676	0.15186
MGH60_P7_G12	0.246577686229	green3	2	0.52105	0.57531
MGH60_P7_H01	NA	black	0	0.61636	0
MGH60_P7_H02	0.105651723093	green3	2	1.0628	1.2004
MGH60_P7_H03	0.0879756187395	green3	2	0.7891	0.42331
MGH60_P7_H04	0.878450628278	blue	3	0.28688	0.20163
MGH60_P7_H05	0.0328940611071	green3	2	0.8335	0.51702
MGH60_P7_H06	NA	black	0	0.75788	0
MGH60_P7_H07	0.143397922877	green3	2	0.21537	0.71896
MGH60_P7_H08	0.0256134415463	green3	2	0.76043	0.80983
MGH60_P7_H09	0.507108333865	blue	3	0.48543	0.30918
MGH60_P7_H10	-0.294739418916	green3	2	1.1124	0.48027
MGH60_P7_H11	NA	black	0	0.78827	0
MGH60_P7_H12	0.093194548834	green3	2	0.77231	0.50386
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	3.5061
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	0.982238540275	black	0	1.7307	1.5281
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0.48954	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0.63227	0
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	1.4542	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	1.5898	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	1.5543	0
MGH60_P3_D09	NA	black	0	2.891	0
MGH60_P3_D10	0.0613295692055	green3	2	0.99349	1.1922
MGH60_P3_D11	NA	black	0	0.84157	0
MGH60_P3_E02	NA	black	0	1.8193	0
MGH60_P3_E03	NA	black	0	0	1.2898
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	1.8659	0
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	1.4049	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	0
MGH60_P3_E12	NA	black	0	0.49057	0
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	1.1355	0
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	1.254	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0.62012	0
MGH60_P3_F10	NA	black	0	0	1.2522
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0.60027	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	2.0632
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0.48852	0
MGH60_P3_G07	NA	black	0	1.8699	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	2.2082	0
MGH60_P3_G11	0.482773815777	blue	3	1.1654	1.7672
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	0.00402471761831	green3	2	0.74932	0.87971
MGH60_P3_H04	NA	black	0	1.082	0
MGH60_P3_H06	NA	black	0	1.0942	0
MGH60_P3_H07	0.769509412256	blue	3	1.5563	1.4972
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	1.7732	0
MGH60_P3_H10	NA	black	0	0.86156	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	1.6686	0
97_P3_G07	NA	black	0	0.40926	0
97_P3_G10	0.189034184828	green3	2	0.65168	0.53007
97_P3_H02	NA	black	0	0	0
97_P3_A07	NA	black	0	0	3.1567
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	1.1953	0
97_P3_H12	NA	black	0	0.15963	0
97_P3_H08	NA	black	0	0.26303	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	-5.30452034609	black	0	0.49365	4.5126
97_P3_C07	NA	black	0	0.81885	0
97_P3_E04	NA	black	0	0.43936	0
97_P3_C04	NA	black	0	0	0
97_P3_F10	-5.91930660244	black	0	0.30217	3.9887
97_P3_F03	0.433722143	blue	3	0.45838	0.42008
97_P3_A09	NA	black	0	0.56852	0
97_P3_G04	0.00331712415581	green3	2	0.67175	0.87263
97_P3_E09	-1.12485134076	black	0	0.64339	2.2943
97_P3_B08	NA	black	0	0	0
97_P3_B12	0.814479141642	blue	3	0.30568	0.23143
97_P3_E05	NA	black	0	0.27262	0
97_P3_D03	0.448622792387	blue	3	0.2916	0.50894
97_P3_D11	0.494522074871	blue	3	0.25701	0.49057
97_P3_H11	23.3314821848	black	0	5.1631	3.8759
97_P3_C10	-1.47354712753	black	0	0.42223	1.9627
97_P3_G08	-0.268688637668	green3	2	1.0942	0.4844
97_P3_F06	NA	black	0	0.50894	0
97_P3_C01	NA	black	0	0.2916	0
97_P3_A04	-2.95376013931	black	0	0.35163	2.6947
97_P3_C09	NA	black	0	0	1.1342
97_P3_D10	NA	black	0	0	0.7476
97_P3_H07	0.0832549772003	green3	2	0.51602	0.76299
97_P3_E01	0.95822055559	black	0	0.25096	0.17887
97_P3_E03	0.229526552566	green3	2	0.35502	0.6526
97_P3_B10	NA	black	0	0.16864	0
97_P3_F05	0.422349089357	blue	3	0.53007	0.34823
97_P3_G12	0.570282675239	blue	3	0.27143	0.43296
97_P3_B04	NA	black	0	0	0.58592
97_P3_B02	NA	black	0	0	0
97_P3_B07	NA	black	0	0	0
97_P3_G02	NA	black	0	0.64339	0
97_P3_G11	NA	black	0	1.3408	0
97_P3_F11	-4.14480189699	black	0	0.29631	3.1489
97_P3_H03	0.186784342345	green3	2	0.74071	0.23143
97_P3_C02	NA	black	0	1.2029	0
97_P3_G06	NA	black	0	0	0.42116
97_P3_B01	NA	black	0	0	0
97_P3_B05	4.21931939262	black	0	1.9775	2.7626
97_P3_E10	0.0890929978313	green3	2	0.79826	0.28096
97_P3_G01	0.781229290939	blue	3	0.45312	0.053806
97_P3_A08	0.665128327002	blue	3	0.19535	0.40708
97_P3_A03	NA	black	0	0.4957	0
97_P3_B03	NA	black	0	1.3288	0
97_P3_D01	NA	black	0	0.91456	0
97_P3_G03	-0.141522207018	green3	2	0.67356	1.1283
97_P3_E11	0.712499170063	blue	3	0.38847	0.22651
97_P3_D04	NA	black	0	0.27381	0
97_P3_A11	NA	black	0	0.69332	0
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	0	1.9034
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	0.70664	0
97_P3_D12	NA	black	0	0.30801	0
97_P3_D09	NA	black	0	0	0.46467
97_P3_F01	0.460442713771	blue	3	0.23879	0.51904
97_P3_F07	NA	black	0	0.62199	0
97_P3_B11	NA	black	0	0	0
97_P3_H05	NA	black	0	0	0.80405
97_P3_F12	NA	black	0	0.57337	0
97_P3_F04	0.62760215203	blue	3	0.17377	0.43829
97_P3_C11	NA	black	0	0.33113	0
97_P3_F08	0.0560613379807	green3	2	0.774	0.67627
97_P3_C05	NA	black	0	0	0.83754
97_P3_F09	0.616565944751	blue	3	0.29631	0.38626
97_P3_G05	NA	black	0	0.61824	0
97_P3_A10	0.599892142924	blue	3	0.36737	0.3471
97_P3_A05	NA	black	0	0	1.1953
97_P3_C06	-0.439183604899	green3	2	0.80983	2.1489
97_P3_F02	-0.0283050091499	green3	2	0.78492	1.0022
97_P3_D07	0.00606626620445	green3	2	0.85917	0.47093
97_P3_C08	NA	black	0	0	0.59837
97_P3_A01	-0.206978707658	green3	2	1.0559	0.50995
97_P3_H04	NA	black	0	0	0
97_P3_D08	NA	black	0	0	0.64432
97_P3_E06	0.328551766085	green3	2	0.66357	0.18269
97_P3_E12	NA	black	0	0.53107	0
97_P3_A02	NA	black	0	0	0
97_P3_B06	NA	black	0	0	2.4367
97_P3_H10	NA	black	0	0.58207	0
97_P5_B09	0.0629274616833	green3	2	1.3237	1.0426
97_P5_C06	NA	black	0	0.86552	0
97_P5_B10	0.449593679412	blue	3	1.2147	1.5685
97_P6_G02	0.232588401314	green3	2	1.2351	1.2473
97_P6_E06	0.0598555256896	green3	2	0.81311	0.419
97_P6_A03	-0.213685246641	green3	2	0.80653	1.6271
97_P5_F07	0.0867197061004	green3	2	0.68796	0.69955
97_P5_B05	-0.234593472529	green3	2	1.1077	0.56169
97_P6_B11	-0.499245862132	red	1	1.0759	0.089498
97_P6_E08	-0.879937571252	black	0	1.5553	0.51803
97_P6_A09	-0.43951480985	green3	2	1.2004	0.44996
97_P6_B04	-0.262480781396	green3	2	0.96347	0.059355
97_P5_A02	0.00425048866267	green3	2	0.8679	0.76384
97_P5_C02	NA	black	0	0.60975	0
97_P6_F09	1.03853193694	black	0	1.269	2.2839
97_P5_A04	-0.509553343966	red	1	1.5306	0.71105
97_P5_C04	0.0538685778428	green3	2	0.36289	0.78743
97_P6_D07	NA	black	0	0.090853	0
97_P6_A12	0.495967995828	blue	3	1.1023	2.2818
97_P6_C06	NA	black	0	0	0
97_P6_H04	0.0468524854663	green3	2	1.0257	1.0779
97_P5_D09	0.309003194381	green3	2	0.54201	0.48027
97_P6_F03	-0.296596387653	green3	2	1.0827	0.41576
97_P6_F11	0.00101366440186	green3	2	0.87735	0.8472
97_P6_H09	0.170681679702	green3	2	0.68975	0.49978
97_P6_B08	0.0126424979652	green3	2	0.78073	0.848
97_P5_A10	-0.456629915461	green3	2	0.69777	1.6758
97_P6_H07	NA	black	0	1.3028	0
97_P6_C09	NA	black	0	1.2253	0
97_P5_G04	NA	black	0	1.969	0
97_P6_H01	NA	black	0	0	0
97_P5_B06	-0.71754487783	red	1	1.542	0.59837
97_P5_E04	0.311357465566	green3	2	1.1871	1.4087
97_P6_B10	-0.068999609668	green3	2	1.4	0.94411
97_P6_F04	-0.169988781312	green3	2	0.91686	0.02148
97_P5_E07	0.113145680976	green3	2	1.3202	1.0895
97_P5_G02	NA	black	0	0.21537	0
97_P5_C11	-0.0367139514125	green3	2	0.83188	1.1257
97_P5_A03	-0.0729330085283	green3	2	0.1776	0.83915
97_P6_B02	NA	black	0	1.0738	0
97_P6_H12	0.840925632032	blue	3	0.31499	0.20163
97_P6_F12	NA	black	0	2.0257	0
97_P6_A02	0.000561788701141	green3	2	0.87342	0.89375
97_P5_C12	-0.599087133982	red	1	1.6996	0.75788
97_P5_C01	NA	black	0	0	0.44573
97_P5_B07	NA	black	0	1.0552	0
97_P5_A08	-0.0406303470341	green3	2	0.67265	0.95308
97_P6_H08	-0.261180117383	green3	2	0.97012	0.097611
97_P5_E11	-0.789512546688	red	1	1.818	0.73379
97_P6_A01	NA	black	0	0	0.84639
97_P6_G01	NA	black	0	0	0
97_P5_D10	-0.0686477674219	green3	2	0.90072	0.30568
97_P5_C10	1.68447301281	black	0	1.4065	2.5117
97_P6_C11	0.183777076642	green3	2	0.64155	0.55483
97_P6_E07	0.127222890336	green3	2	0.63784	0.66084
97_P6_E05	0.429328204388	blue	3	0.49876	0.38184
97_P5_G07	NA	black	0	0.73292	0
97_P5_D04	NA	black	0	0.8528	0
97_P6_B03	0.00885750078623	green3	2	0.85997	0.61353
97_P5_H01	-0.727267216372	red	1	1.3505	0.40272
97_P6_A11	-0.0387057438637	green3	2	0.69243	0.95977
97_P6_E09	-1.4958551321	black	0	0.35163	1.8416
97_P6_A10	0.0431799472161	green3	2	0.6951	0.79077
97_P5_E02	0.541358763072	blue	3	1.109	2.3948
97_P6_D03	0.00953239293056	green3	2	0.85599	0.73812
97_P5_A09	-0.0629126957801	green3	2	1	0.72944
97_P6_B12	NA	black	0	1.3724	0
97_P5_H10	0.874086205076	blue	3	1.2185	2.2786
97_P6_A04	-0.0673796830708	green3	2	0.91073	0.38847
97_P5_B12	0.801811246084	blue	3	2.0902	1.378
97_P5_A12	NA	black	0	0.65992	0
97_P5_F08	0.11168492123	green3	2	0.69688	0.63227
97_P6_E04	NA	black	0	1.7502	0
97_P6_D04	-1.74307441254	black	0	0.53705	2.4662
97_P5_D02	NA	black	0	1.3408	0
97_P6_G10	-0.131838626296	green3	2	0.91073	0.10836
97_P5_B04	NA	black	0	1.3477	0
97_P6_E03	-0.0596302913801	green3	2	1.1434	0.86473
97_P5_E05	-0.128122215206	green3	2	1.232	0.82538
97_P5_G05	0.183529890583	green3	2	0.62854	0.57143
97_P5_D03	-1.0201663088	black	0	0.84639	3.3714
97_P5_C07	NA	black	0	0.62387	0
97_P6_C12	0.0174082405954	green3	2	1.373	1.0072
97_P6_B09	-0.375512003271	green3	2	1.1217	0.38515
97_P5_D07	0.134477419522	green3	2	0.77062	0.25822
97_P6_A05	0.35321962968	green3	2	0.35276	0.5568
97_P5_C08	-0.1053909551	green3	2	0.96495	0.50487
97_P5_B03	-0.000826166435733	green3	2	0.89685	0.88675
97_P6_G08	NA	black	0	0.68437	0
97_P6_D12	-0.265422300695	green3	2	0.47508	1.0956
97_P6_D01	0.196985172342	green3	2	1.0243	1.7497
97_P5_H08	0.0542865533577	green3	2	0.78409	0.65901
97_P6_C07	0.643118027951	blue	3	2.0711	1.3248
97_P6_C02	0.226920812819	green3	2	0.63599	0.48233
97_P5_F02	-0.722663696212	red	1	1.4201	0.48646
97_P5_F04	0.364370512137	green3	2	1.5705	1.2406
97_P5_H02	0.0297707799999	green3	2	0.83754	0.35952
97_P6_C08	0.161591244413	green3	2	1.0014	1.9557
97_P5_E03	0.752757352523	blue	3	0.21288	0.34369
97_P6_D05	NA	black	0	0	0.60786
97_P5_D01	NA	black	0	0.91456	0
97_P6_F05	0.29144086139	green3	2	0.60217	0.42546
97_P5_H06	-0.054208045752	green3	2	0.96199	0.67987
97_P5_H11	0.208044638316	green3	2	1.1972	1.2437
97_P5_E06	NA	black	0	1.6749	0
97_P6_H02	0.319710773695	green3	2	2.0479	1.2129
97_P6_A08	0.0567175315857	green3	2	1.1776	1.0398
97_P5_B02	-0.0660278898005	green3	2	0.95457	0.6107
97_P5_E10	0.499866582997	blue	3	0.41684	0.39287
97_P5_B11	-0.205578286699	green3	2	1.0929	0.58304
97_P6_G07	NA	black	0	1.2708	0
97_P5_A05	NA	black	0	1.2774	0
97_P5_A11	-0.122795258753	green3	2	0.92752	0.26063
97_P6_A06	NA	black	0	1.5395	0
97_P6_F07	-0.0631930271493	green3	2	1.7455	1.0243
97_P6_G04	-0.309114619317	green3	2	1.105	0.44467
97_P6_B05	NA	black	0	1.101	0
97_P5_D06	NA	black	0	0	0
97_P6_F08	NA	black	0	0.59072	0
97_P5_F06	-0.119661995024	green3	2	1.0307	0.63784
97_P5_D08	-0.145600437474	green3	2	0.73466	1.2308
97_P5_G11	0.0184327573484	green3	2	0.93357	1.1217
97_P6_F10	-0.168805804526	green3	2	1.1023	0.65718
97_P5_H07	0.00949141017846	green3	2	1.0029	0.96569
97_P5_A07	0.068616101306	green3	2	1.4033	1.051
97_P6_G11	0.0276502922237	green3	2	0.83431	0.61447
97_P5_C03	0.187561191247	green3	2	1.1532	1.254
97_P5_F01	0.722703219249	blue	3	0.32884	0.28096
97_P6_E01	0.126352730949	green3	2	1.2054	1.1276
97_P5_F03	-0.235341811342	green3	2	1.1303	0.5955
97_P5_B01	0.0973767095469	green3	2	0.52105	0.74674
97_P6_H03	-0.0280549940419	green3	2	0.89608	0.52807
97_P6_E12	0.170463314253	green3	2	1.4244	1.129
97_P5_G10	-0.256852622003	green3	2	1.0489	0.40054
97_P5_C05	0.0760827810611	green3	2	1.0807	1.1084
97_P6_D11	0.0452980950265	green3	2	0.82619	0.36177
97_P5_H09	0.352319010263	green3	2	1.584	1.2314
97_P6_B06	0.026798165146	green3	2	0.83754	0.58207
97_P5_F09	-0.022139927656	green3	2	0.88206	0.44573
97_P6_F02	0.361360027261	green3	2	0.55974	0.38626
97_P5_D11	NA	black	0	1.394	0
97_P5_H03	4.1534396918	black	0	1.5636	4.2498
97_P5_D05	-0.0322553878575	green3	2	1.0468	0.86156
97_P6_H05	4.06384999762	black	0	2.3635	2.296
97_P6_D09	-0.231805688773	green3	2	1.1063	0.56365
97_P6_G09	NA	black	0	0.60881	0
97_P6_D08	-0.956879788023	black	0	2.8036	1.0272
97_P5_G06	NA	black	0	0.83673	0
97_P5_A01	0.0225086026692	green3	2	1.3386	1.0072
97_P6_H10	-0.403344928228	green3	2	1.0594	0.18142
97_P5_G01	-0.162020198245	green3	2	1.0642	0.6107
97_P6_E02	-0.0693626133417	green3	2	1.3679	0.93508
97_P6_B01	NA	black	0	0	0.6173
97_P5_F10	-0.156409185238	green3	2	1.0635	0.62012
97_P6_C10	0.00281814505331	green3	2	0.84077	0.88127
97_P5_C09	-2.31051639448	black	0	0.71721	3.7957
97_P5_E12	0.2064026378	green3	2	1.275	1.1947
97_P5_E01	NA	black	0	0	0
97_P6_D02	-0.155020319552	green3	2	1.4952	0.91227
97_P6_A07	NA	black	0	1.0881	0
97_P5_G03	-0.434166859404	green3	2	1.2203	0.48543
97_P6_G12	NA	black	0	1.1077	0
97_P6_C03	-0.0659250986054	green3	2	0.9138	0.41684
97_P6_H06	-1.66601789836	black	0	2.0307	0.53406
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0.74071	0
97_P6_G03	0.338138400928	green3	2	0.38626	0.55582
97_P5_G12	-0.37117863025	green3	2	2.0286	0.97085
97_P5_G09	0.0135632337626	green3	2	0.8472	0.29866
97_P5_H04	NA	black	0	0.72509	0
MGH97_P7_B05	NA	black	0	0.64432	0
MGH97_P7_E10	NA	black	0	0.39506	0
MGH97_P7_A02	-0.00808012311527	green3	2	0.59932	0.87814
MGH97_P7_C01	0.0758378065165	green3	2	0.97673	1.3774
MGH97_P7_D06	NA	black	0	0.42546	0
MGH97_P7_H08	NA	black	0	0	1.5816
MGH97_P7_G11	0.342328284989	green3	2	0.57046	0.39726
MGH97_P7_A08	NA	black	0	0.73466	0
MGH97_P7_F07	NA	black	0	0.34823	0
MGH97_P7_C04	NA	black	0	0.29514	0
MGH97_P7_C02	NA	black	0	0.3584	0
MGH97_P7_F10	NA	black	0	0	0.51197
MGH97_P7_H05	NA	black	0	0	0.62854
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	NA	black	0	0	3.5719
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	0.0300252322133	green3	2	0.83754	0.45628
MGH97_P7_G07	NA	black	0	0.25942	0
MGH97_P7_F06	NA	black	0	0.58785	0
MGH97_P7_A06	-0.0120840173568	green3	2	0.87421	0.45418
MGH97_P7_D12	NA	black	0	0	3.9907
MGH97_P7_B02	-0.0976341698634	green3	2	0.36849	0.90381
MGH97_P7_E03	-0.0222147380836	green3	2	0.94711	0.79161
MGH97_P7_D02	NA	black	0	0.18396	0
MGH97_P7_B11	0.203555971495	green3	2	0.57821	0.5888
MGH97_P7_E09	NA	black	0	0	0.39067
MGH97_P7_B01	0.449758025209	blue	3	0.50182	0.35389
MGH97_P7_G06	NA	black	0	0.47508	0
MGH97_P7_B07	NA	black	0	0.96125	0
MGH97_P7_C05	0.0249559701457	green3	2	0.37851	0.81147
MGH97_P7_E07	-0.128649743912	green3	2	0.55778	1.0122
MGH97_P7_B12	0.311925300091	green3	2	0.26424	0.60975
MGH97_P7_H07	NA	black	0	0.32769	0
MGH97_P7_D04	NA	black	0	0	0
MGH97_P7_C06	0.197085984461	green3	2	0.71896	0.32423
MGH97_P7_G09	NA	black	0	0.29514	0
MGH97_P7_E06	0.0508618448721	green3	2	0.80074	0.61824
MGH97_P7_F04	-0.0569067876678	green3	2	0.97085	0.69153
MGH97_P7_C09	NA	black	0	0.060739	0
MGH97_P7_G03	NA	black	0	0.59168	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0.62761	0
MGH97_P7_C08	-0.154157105906	green3	2	0.99204	0.45628
MGH97_P7_E08	NA	black	0	0.77737	0
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	0.835865894086	blue	3	0.40054	0.09356
MGH97_P7_B10	NA	black	0	0.63691	0
MGH97_P7_E11	NA	black	0	0	0.29042
MGH97_P7_C03	NA	black	0	1.2732	0
MGH97_P7_H12	NA	black	0	0	0
MGH97_P7_D07	NA	black	0	0	0
MGH97_P7_A11	0.0462960671662	green3	2	0.80074	0.64893
MGH97_P7_A01	NA	black	0	0.45523	0
MGH97_P7_F12	0.673446465607	blue	3	0.39067	0.25942
MGH97_P7_F08	NA	black	0	0.28214	0
MGH97_P7_D11	NA	black	0	0.4049	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	0.281051614543	green3	2	0.42008	0.59168
MGH97_P7_C12	0.758011559682	blue	3	1.1808	2.2925
MGH97_P7_H11	-0.236357371394	green3	2	1.037	0.40708
MGH97_P7_A04	NA	black	0	0.47923	0
MGH97_P7_H06	NA	black	0	0.27023	0
MGH97_P7_F03	-1.34206490486	black	0	0.44784	1.9241
MGH97_P7_A07	0.919568801128	black	0	0.23389	0.22033
MGH97_P7_F11	NA	black	0	0.19661	0
MGH97_P7_G08	NA	black	0	0.35389	0
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	NA	black	0	0.60692	0
MGH97_P7_B09	0.297531758251	green3	2	0.60502	0.41034
MGH97_P7_G10	NA	black	0	0.4782	0
MGH97_P7_G02	0.407687468584	blue	3	0.49774	0.40817
MGH97_P7_H04	-2.12338129928	black	0	0.51602	2.679
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0.44361	0
MGH97_P7_E04	NA	black	0	0.72857	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0.76723	0
MGH97_P7_A03	0.193187192266	green3	2	0.5568	0.61824
MGH97_P7_B03	0.27061944177	green3	2	0.62761	0.41576
MGH97_P7_A05	0.699635591187	blue	3	0.28214	0.33571
MGH97_P7_D03	NA	black	0	0.97673	0
MGH97_P7_F02	NA	black	0	0	0
MGH97_P7_G05	0.72163982833	blue	3	0.19661	0.37184
MGH97_P7_D08	NA	black	0	0	1.3471
MGH97_P7_G04	NA	black	0	0.40708	0
MGH97_P8_A11	NA	black	0	0.31383	0
MGH97_P10_A12	0.566180357967	blue	3	0.43189	0.31383
MGH97_P10_E09	0.377663931519	blue	3	0.42975	0.49774
MGH97_P9_B12	NA	black	0	0.50589	0
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	0.539477671828	blue	3	0.40926	0.36289
MGH97_P8_G05	NA	black	0	0.5509	0
MGH97_P9_C05	NA	black	0	0.26544	0
MGH97_P8_D03	-0.30041109572	green3	2	0.7536	1.5993
MGH97_P8_H05	0.0195823304551	green3	2	0.49672	0.83026
MGH97_P10_A09	NA	black	0	0.64432	0
MGH97_P10_E03	-0.202920952079	green3	2	1.3499	0.81803
MGH97_P10_D04	NA	black	0	0.62293	0
MGH97_P9_D12	NA	black	0	0.25459	0
MGH97_P8_H06	0.202557896735	green3	2	0.31383	0.67807
MGH97_P8_H11	NA	black	0	1.0956	0
MGH97_P9_F12	NA	black	0	0.45418	0
MGH97_P8_D07	NA	black	0	0.067639	0
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	NA	black	0	0	0
MGH97_P10_C04	NA	black	0	0.16864	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	1.584	0
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0.29042	0
MGH97_P9_F10	NA	black	0	0	0.17505
MGH97_P10_F10	0.0945427035122	green3	2	0.7433	0.59837
MGH97_P9_G12	NA	black	0	0.1137	0
MGH97_P8_B04	0.122993531669	green3	2	1.3397	1.0969
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0.67175	0
