Cell_name	Zvalue	Color	Cluster	HIF1A	LEP
MGH53_P8_G05	NA	black	0	3.7237	0
MGH53_P8_G06	NA	black	0	3.4619	0
MGH53_P8_G07	NA	black	0	7.1205	0
MGH53_P8_G08	NA	black	0	0	0.338
MGH53_P8_G09	NA	black	0	0	0
MGH53_P8_G10	NA	black	0	4.9242	0
MGH53_P8_G11	-0.0827885554543	green3	2	4.6591	0.14926
MGH53_P8_G12	NA	black	0	1.7757	0
MGH53_P8_H01	NA	black	0	0	0
MGH53_P8_H02	NA	black	0	0	0
MGH53_P8_H03	NA	black	0	0	0
MGH53_P8_H04	NA	black	0	0	0
MGH53_P8_H05	NA	black	0	5.9044	0
MGH53_P8_H06	NA	black	0	0	0
MGH53_P8_H07	NA	black	0	0.56657	0
MGH53_P8_H08	0.0393963488666	green3	2	1.8319	0.29278
MGH53_P8_H09	NA	black	0	5.5846	0
MGH53_P8_H10	-1.28368218414	black	0	1.6271	0.59932
MGH53_P8_H11	0.00677289434009	green3	2	4.1377	0.2916
MGH53_P8_H12	NA	black	0	0	0
MGH53_P1_A03	NA	black	0	0.15963	0
MGH53_P1_A04	NA	black	0	3.8824	0
MGH53_P1_A06	NA	black	0	2.8385	0
MGH53_P1_A07	NA	black	0	6.166	0
MGH53_P1_A08	NA	black	0	4.2438	0
MGH53_P1_B04	NA	black	0	0.88518	0
MGH53_P1_B08	0.70169974783	black	0	0.16736	0.18903
MGH53_P1_B09	NA	black	0	3.0752	0
MGH53_P1_B11	NA	black	0	4.0267	0
MGH53_P1_C03	NA	black	0	0.59168	0
MGH53_P1_C06	NA	black	0	5.4036	0
MGH53_P1_C09	NA	black	0	4.1025	0
MGH53_P1_C10	NA	black	0	3.4229	0
MGH53_P1_D01	NA	black	0	2.7968	0
MGH53_P1_D05	NA	black	0	3.9086	0
MGH53_P1_D12	NA	black	0	3.6542	0
MGH53_P1_E09	NA	black	0	6.5826	0
MGH53_P1_E12	NA	black	0	0.55287	0
MGH53_P12_A01	NA	black	0	0.29748	0
MGH53_P12_A02	NA	black	0	5.7279	0
MGH53_P12_A03	NA	black	0	6.7391	0
MGH53_P12_A04	NA	black	0	3.56	0
MGH53_P12_A05	NA	black	0	4.6686	0
MGH53_P12_A06	NA	black	0	4.3838	0
MGH53_P12_A08	NA	black	0	4.9576	0
MGH53_P12_A09	NA	black	0	5.0201	0
MGH53_P12_A10	NA	black	0	0	0
MGH53_P12_A11	0.030949869269	green3	2	4.9924	0.34596
MGH53_P12_A12	NA	black	0	4.907	0
MGH53_P12_B01	0.00551745359592	green3	2	4.0118	0.301
MGH53_P12_B02	NA	black	0	0	0
MGH53_P12_B03	NA	black	0	0	0
MGH53_P12_B04	NA	black	0	3.7872	0
MGH53_P12_B05	NA	black	0	3.4695	0
MGH53_P12_B06	NA	black	0	4.3859	0
MGH53_P12_B07	NA	black	0	4.6729	0
MGH53_P12_B08	NA	black	0	0	0
MGH53_P12_B09	NA	black	0	5.0688	0
MGH53_P12_B11	NA	black	0	3.3329	0
MGH53_P12_B12	0.836449409213	black	0	0.38736	0.16221
MGH53_P12_C01	NA	black	0	5.2475	0
MGH53_P12_C02	NA	black	0	5.1892	0
MGH53_P12_C03	NA	black	0	2.2073	0
MGH53_P12_C04	NA	black	0	0	0
MGH53_P12_C05	0.16765006136	green3	2	2.4696	0.24853
MGH53_P12_C06	NA	black	0	2.4782	0
MGH53_P12_C07	NA	black	0	5.6522	0
MGH53_P12_C08	NA	black	0	3.8682	0
MGH53_P12_C09	NA	black	0	4.7966	0
MGH53_P12_C10	NA	black	0	5.2095	0
MGH53_P12_C11	NA	black	0	6.243	0
MGH53_P12_C12	NA	black	0	1.2744	0
MGH53_P12_D01	NA	black	0	6.0201	0
MGH53_P12_D02	NA	black	0	0	0
MGH53_P12_D03	NA	black	0	0	0
MGH53_P12_D04	NA	black	0	0	0
MGH53_P12_D05	NA	black	0	5.0578	0
MGH53_P12_D06	0.365338608888	green3	2	6.7274	0.42008
MGH53_P12_D07	NA	black	0	4.4103	0
MGH53_P12_D08	0.190074119476	green3	2	5.9186	0.39616
MGH53_P12_D09	NA	black	0	0	0
MGH53_P12_D10	NA	black	0	4.5625	0
MGH53_P12_D11	NA	black	0	0	0.17505
MGH53_P12_D12	NA	black	0	0	0
MGH53_P12_E01	NA	black	0	4.4129	0
MGH53_P12_E02	NA	black	0	5.0434	0
MGH53_P12_E03	NA	black	0	5.908	0
MGH53_P12_E04	NA	black	0	5.1158	0
MGH53_P12_E05	NA	black	0	0	0
MGH53_P12_E06	NA	black	0	0	0
MGH53_P12_E07	NA	black	0	0	0
MGH53_P12_E08	-0.212807448173	green3	2	5.1972	0.15834
MGH53_P12_E09	NA	black	0	1.0902	0
MGH53_P12_E10	NA	black	0	0	0
MGH53_P12_E12	1.0372650139	black	0	1.1157	0.094912
MGH53_P12_F01	NA	black	0	0.58111	0
MGH53_P12_F02	NA	black	0	4.1553	0
MGH53_P12_F03	NA	black	0	2.2744	0
MGH53_P12_F04	NA	black	0	4.8458	0
MGH53_P12_F06	NA	black	0	5.0919	0
MGH53_P12_F07	NA	black	0	0	0.24732
MGH53_P12_F08	NA	black	0	0	0
MGH53_P12_F09	NA	black	0	6.9611	0
MGH53_P12_F10	NA	black	0	0	0
MGH53_P12_F11	NA	black	0	3.6973	0
MGH53_P12_F12	0.114803412818	green3	2	5.2207	0.40054
MGH53_P12_G01	NA	black	0	0	0
MGH53_P12_G03	NA	black	0	4.9313	0
MGH53_P12_G04	NA	black	0	0.32539	0
MGH53_P12_G07	NA	black	0	5.0625	0
MGH53_P12_G08	NA	black	0	0	0
MGH53_P12_G09	NA	black	0	0	0.19409
MGH53_P12_G10	NA	black	0	0	0
MGH53_P12_G11	NA	black	0	0	0
MGH53_P12_G12	NA	black	0	0	0
MGH53_P12_H01	NA	black	0	0	0
MGH53_P12_H02	NA	black	0	3.0447	0
MGH53_P12_H03	NA	black	0	6.5214	0
MGH53_P12_H04	NA	black	0	0.61164	0
MGH53_P12_H05	0.205790715683	green3	2	3.6537	0.11902
MGH53_P12_H06	0.259147731061	green3	2	3.3074	0.14926
MGH53_P12_H07	NA	black	0	3.6189	0
MGH53_P12_H08	NA	black	0	2.8076	0
MGH53_P12_H09	NA	black	0	4.8331	0
MGH53_P12_H10	NA	black	0	2.1583	0
MGH53_P12_H11	NA	black	0	5.0983	0
MGH53_P12_H12	NA	black	0	2.9946	0
MGH53_P2_A09	NA	black	0	4.2898	0
MGH53_P2_A11	NA	black	0	4.5438	0
MGH53_P2_A12	0.156704804532	green3	2	3.8291	0.11503
MGH53_P2_B05	NA	black	0	5.5935	0
MGH53_P2_B07	NA	black	0	0	0
MGH53_P2_B09	NA	black	0	5.486	0
MGH53_P2_B10	NA	black	0	4.5907	0
MGH53_P2_C01	NA	black	0	2.5445	0
MGH53_P2_C02	0.534679475783	blue	3	2.3553	0.13356
MGH53_P2_C03	0.69294638896	black	0	1.0384	0.16607
MGH53_P2_C07	NA	black	0	6.2634	0
MGH53_P2_C09	0.0979128884294	green3	2	5.745	0.36289
MGH53_P2_D01	1.00005819135	black	0	0.14535	0.14405
MGH53_P2_D02	NA	black	0	3.8178	0
MGH53_P2_D07	NA	black	0	6.5291	0
MGH53_P2_D08	NA	black	0	5.8719	0
MGH53_P2_D12	NA	black	0	3.8645	0
MGH53_P2_E04	NA	black	0	4.5243	0
MGH53_P2_E10	NA	black	0	4.4312	0
MGH53_P2_F02	NA	black	0	0	0.24001
MGH53_P2_F03	NA	black	0	5.3483	0
MGH53_P2_F04	NA	black	0	0	0
MGH53_P2_F05	NA	black	0	0	0.26303
MGH53_P2_G02	-0.212260146629	green3	2	2.3465	0.37184
MGH53_P2_G07	NA	black	0	0	0.50487
MGH53_P2_H01	NA	black	0	5.4861	0
MGH53_P10_A01	NA	black	0	0	0
MGH53_P10_A02	NA	black	0	0	0
MGH53_P10_A03	-0.138687244451	green3	2	5.3637	0.2302
MGH53_P10_A04	NA	black	0	0	0.36177
MGH53_P10_A05	NA	black	0	0	0
MGH53_P10_A06	NA	black	0	5.0448	0
MGH53_P10_A07	NA	black	0	6.8361	0
MGH53_P10_A08	0.0375075827809	green3	2	3.511	0.28096
MGH53_P10_A09	NA	black	0	5.5159	0
MGH53_P10_A10	NA	black	0	5	0
MGH53_P10_A11	NA	black	0	6.1004	0
MGH53_P10_A12	-0.0725063829935	green3	2	4.5661	0.11237
MGH53_P10_B01	NA	black	0	0	0
MGH53_P10_B02	NA	black	0	2.1966	0
MGH53_P10_B03	NA	black	0	0.30801	0
MGH53_P10_B04	NA	black	0	5.8493	0
MGH53_P10_B05	NA	black	0	0	0
MGH53_P10_B06	NA	black	0	3.9208	0
MGH53_P10_B07	NA	black	0	4.7581	0
MGH53_P10_B08	NA	black	0	5.9554	0
MGH53_P10_B09	NA	black	0	0	0
MGH53_P10_B10	NA	black	0	0	0
MGH53_P10_B11	NA	black	0	4.3279	0
MGH53_P10_B12	NA	black	0	4.8632	0
MGH53_P10_C01	-0.137183955208	green3	2	5.0185	0.1865
MGH53_P10_C02	NA	black	0	0.47093	0
MGH53_P10_C03	NA	black	0	4.4962	0
MGH53_P10_C04	NA	black	0	4.4107	0
MGH53_P10_C05	NA	black	0	6.7584	0
MGH53_P10_C06	0.0315368397548	green3	2	5.6265	0.33342
MGH53_P10_C07	NA	black	0	7.3279	0
MGH53_P10_C08	NA	black	0	0	0
MGH53_P10_C09	0.0127459247822	green3	2	4.807	0.33228
MGH53_P10_C10	NA	black	0	5.3917	0
MGH53_P10_C11	NA	black	0	1.9975	0
MGH53_P10_C12	NA	black	0	0	0
MGH53_P10_D01	NA	black	0	0	0
MGH53_P10_D02	NA	black	0	4.8065	0
MGH53_P10_D03	NA	black	0	0.75958	0
MGH53_P10_D04	NA	black	0	4.8369	0
MGH53_P10_D05	-0.00204958485409	green3	2	3.7784	0.31267
MGH53_P10_D06	NA	black	0	4.0317	0
MGH53_P10_D07	NA	black	0	1.1801	0
MGH53_P10_D08	NA	black	0	0	0
MGH53_P10_D09	NA	black	0	2.6911	0
MGH53_P10_D12	NA	black	0	0.65535	0
MGH53_P10_E01	-0.695582786906	red	1	2.0752	0.49672
MGH53_P10_E03	NA	black	0	0	0
MGH53_P10_E04	NA	black	0	5.2187	0
MGH53_P10_E05	NA	black	0	0	0
MGH53_P10_E06	NA	black	0	0	0
MGH53_P10_E07	NA	black	0	1.2708	0
MGH53_P10_E08	-0.172223946718	green3	2	0.5509	0.32654
MGH53_P10_E09	NA	black	0	5.3328	0
MGH53_P10_E10	NA	black	0	6.0727	0
MGH53_P10_E11	NA	black	0	1.4803	0
MGH53_P10_E12	-0.0621308650742	green3	2	1.8388	0.31846
MGH53_P10_F01	NA	black	0	5.84	0
MGH53_P10_F02	NA	black	0	0	0
MGH53_P10_F03	NA	black	0	0	0
MGH53_P10_F04	NA	black	0	5.0422	0
MGH53_P10_F05	NA	black	0	0	0.34937
MGH53_P10_F06	NA	black	0	0	0
MGH53_P10_F07	NA	black	0	0	0
MGH53_P10_F08	NA	black	0	4.2203	0
MGH53_P10_F09	NA	black	0	0	0
MGH53_P10_F10	NA	black	0	0	0
MGH53_P10_F12	NA	black	0	0	0
MGH53_P10_G01	NA	black	0	4.9648	0
MGH53_P10_G02	0.167563358969	green3	2	5.2235	0.43936
MGH53_P10_G03	-0.0080436531378	green3	2	4.376	0.16607
MGH53_P10_G04	NA	black	0	6.731	0
MGH53_P10_G05	NA	black	0	3.119	0
MGH53_P10_G07	NA	black	0	0	0
MGH53_P10_G08	NA	black	0	0	0.11103
MGH53_P10_G09	-0.0224678007233	green3	2	4.5283	0.23511
MGH53_P10_G11	NA	black	0	0	0
MGH53_P10_H01	NA	black	0	2.8225	0
MGH53_P10_H02	NA	black	0	4.4505	0
MGH53_P10_H04	0.657812695932	blue	3	0.852	0.17887
MGH53_P10_H05	NA	black	0	4.1796	0
MGH53_P10_H06	NA	black	0	0	0
MGH53_P10_H07	NA	black	0	4.4726	0
MGH53_P10_H08	NA	black	0	0	0
MGH53_P10_H09	NA	black	0	5.6384	0
MGH53_P10_H10	NA	black	0	6.0822	0
MGH53_P10_H11	NA	black	0	5.3009	0
MGH53_P11_A01	NA	black	0	0	0
MGH53_P11_A02	NA	black	0	6.4305	0
MGH53_P11_A03	NA	black	0	0	0
MGH53_P11_A04	-0.205148157363	green3	2	5.1537	0.15575
MGH53_P11_A06	NA	black	0	5.1819	0
MGH53_P11_A08	NA	black	0	0	0
MGH53_P11_A09	NA	black	0	0	0.1375
MGH53_P11_A10	NA	black	0	4.8611	0
MGH53_P11_A11	NA	black	0	0	0.45207
MGH53_P11_A12	NA	black	0	0	0
MGH53_P11_B01	NA	black	0	3.7548	0
MGH53_P11_B02	NA	black	0	4.3434	0
MGH53_P11_B04	NA	black	0	4.0034	0
MGH53_P11_B05	NA	black	0	5.1892	0
MGH53_P11_B06	NA	black	0	0	0
MGH53_P11_B07	NA	black	0	0	0
MGH53_P11_B08	NA	black	0	6.3208	0
MGH53_P11_B09	-0.0571809570514	green3	2	4.8034	0.23511
MGH53_P11_B11	NA	black	0	0	0.22897
MGH53_P11_B12	NA	black	0	3.7956	0
MGH53_P11_C01	NA	black	0	4.5636	0
MGH53_P11_C02	NA	black	0	0	0
MGH53_P11_C03	NA	black	0	0.63506	0
MGH53_P11_C04	NA	black	0	5.5951	0
MGH53_P11_C05	NA	black	0	4.8334	0
MGH53_P11_C06	NA	black	0	0	0
MGH53_P11_C07	NA	black	0	4.3793	0
MGH53_P11_C08	NA	black	0	0	0
MGH53_P11_C09	NA	black	0	0	0.22033
MGH53_P11_C10	NA	black	0	4.2606	0
MGH53_P11_C11	NA	black	0	4.5079	0
MGH53_P11_C12	0.239161940356	green3	2	4.8908	0.60786
MGH53_P11_D01	NA	black	0	0	0
MGH53_P11_D02	NA	black	0	0	0
MGH53_P11_D03	NA	black	0	5.4993	0
MGH53_P11_D04	NA	black	0	4.2627	0
MGH53_P11_D05	NA	black	0	0	0.21039
MGH53_P11_D07	0.106511720422	green3	2	3.8291	0.17887
MGH53_P11_D08	-0.0283971871983	green3	2	4.6455	0.25338
MGH53_P11_D09	NA	black	0	0	0
MGH53_P11_D10	-0.0745060018677	green3	2	4.6582	0.16479
MGH53_P11_D11	NA	black	0	0.20664	0
MGH53_P11_D12	NA	black	0	0	0
MGH53_P11_E01	0.247586043539	green3	2	3.4086	0.14012
MGH53_P11_E02	NA	black	0	6.3861	0
MGH53_P11_E04	NA	black	0	0	0
MGH53_P11_E06	NA	black	0	3.5188	0
MGH53_P11_E08	NA	black	0	4.773	0
MGH53_P11_E09	NA	black	0	4.7644	0
MGH53_P11_E10	NA	black	0	0	0
MGH53_P11_E11	NA	black	0	0	0
MGH53_P11_E12	NA	black	0	3.1682	0
MGH53_P11_F01	NA	black	0	0	0
MGH53_P11_F02	NA	black	0	5.8029	0
MGH53_P11_F03	NA	black	0	4.6782	0
MGH53_P11_F04	0.036711675513	green3	2	4.2126	0.12697
MGH53_P11_F05	NA	black	0	3.9225	0
MGH53_P11_F07	NA	black	0	3.5268	0
MGH53_P11_F10	0.569088118455	blue	3	1.2696	0.18269
MGH53_P11_F11	NA	black	0	1.7672	0
MGH53_P11_F12	NA	black	0	0	0
MGH53_P11_G01	NA	black	0	2.7044	0
MGH53_P11_G02	NA	black	0	0	0
MGH53_P11_G03	NA	black	0	0	0
MGH53_P11_G04	NA	black	0	0	0
MGH53_P11_G05	NA	black	0	1.2945	0
MGH53_P11_G06	NA	black	0	0	0
MGH53_P11_G07	NA	black	0	6.2591	0
MGH53_P11_G08	NA	black	0	0.60122	0
MGH53_P11_G09	NA	black	0	0	0
MGH53_P11_G10	NA	black	0	3.1238	0
MGH53_P11_G11	NA	black	0	4.6753	0
MGH53_P11_G12	NA	black	0	0.35276	0
MGH53_P11_H01	NA	black	0	0	0
MGH53_P11_H02	NA	black	0	4.8993	0
MGH53_P11_H04	NA	black	0	4.9229	0
MGH53_P11_H05	NA	black	0	4.2503	0
MGH53_P11_H06	0.0258486987792	green3	2	4.1936	0.20289
MGH53_P11_H07	NA	black	0	2.5373	0
MGH53_P11_H08	NA	black	0	3.0866	0
MGH53_P11_H09	-0.051056860526	green3	2	4.5294	0.14274
MGH53_P11_H10	NA	black	0	0	0
MGH53_P11_H11	NA	black	0	3.4247	0
MGH53_P11_H12	NA	black	0	3.7521	0
MGH53_P9_A01	NA	black	0	4.6947	0
MGH53_P9_A02	NA	black	0	0	0
MGH53_P9_A03	NA	black	0	0	0
MGH53_P9_A04	NA	black	0	4.6533	0
MGH53_P9_A05	NA	black	0	0	0
MGH53_P9_A06	NA	black	0	4.133	0
MGH53_P9_A07	NA	black	0	1.5729	0
MGH53_P9_A08	NA	black	0	3.2305	0
MGH53_P9_A09	NA	black	0	4.6678	0
MGH53_P9_A10	NA	black	0	5.713	0
MGH53_P9_A11	-0.0239759032269	green3	2	4.6407	0.26183
MGH53_P9_A12	NA	black	0	3.1327	0
MGH53_P9_B01	NA	black	0	5.6839	0
MGH53_P9_B02	NA	black	0	5.576	0
MGH53_P9_B03	NA	black	0	4.8879	0
MGH53_P9_B04	NA	black	0	0	0
MGH53_P9_B05	NA	black	0	4.9796	0
MGH53_P9_B06	NA	black	0	3.0011	0
MGH53_P9_B07	NA	black	0	4.2666	0
MGH53_P9_B08	NA	black	0	5.1564	0
MGH53_P9_B09	NA	black	0	0.35952	0
MGH53_P9_B11	-0.122193639849	green3	2	5.2999	0.23511
MGH53_P9_B12	NA	black	0	3.4729	0
MGH53_P9_C01	NA	black	0	4.8988	0
MGH53_P9_C02	NA	black	0	1.7592	0
MGH53_P9_C03	NA	black	0	4.7087	0
MGH53_P9_C04	NA	black	0	5.5923	0
MGH53_P9_C05	NA	black	0	3.6947	0
MGH53_P9_C06	NA	black	0	3.5656	0
MGH53_P9_C07	NA	black	0	3.0326	0
MGH53_P9_C08	NA	black	0	5.8675	0
MGH53_P9_C09	NA	black	0	5.3095	0
MGH53_P9_C10	NA	black	0	0	0
MGH53_P9_C11	-0.0415114400636	green3	2	4.1937	0.4678
MGH53_P9_C12	NA	black	0	4.861	0
MGH53_P9_D01	NA	black	0	4.5238	0
MGH53_P9_D02	NA	black	0	4.3431	0
MGH53_P9_D03	NA	black	0	5.4487	0
MGH53_P9_D04	NA	black	0	4.0736	0
MGH53_P9_D05	NA	black	0	5.9704	0
MGH53_P9_D08	NA	black	0	4.6639	0
MGH53_P9_D09	NA	black	0	0.66448	0
MGH53_P9_D10	NA	black	0	5.9326	0
MGH53_P9_D11	-0.0394195388871	green3	2	4.8687	0.26664
MGH53_P9_D12	NA	black	0	3.2985	0
MGH53_P9_F04	NA	black	0	5.5529	0
MGH53_P9_F05	NA	black	0	0	0.24367
MGH53_P9_F06	NA	black	0	4.6148	0
MGH53_P9_F07	NA	black	0	0	0.31267
MGH53_P9_F08	NA	black	0	3.7891	0
MGH53_P9_F09	NA	black	0	4.646	0
MGH53_P9_F10	NA	black	0	0	0
MGH53_P9_F11	NA	black	0	4.6079	0
MGH53_P9_F12	NA	black	0	4.8258	0
MGH53_P9_G01	NA	black	0	5.7877	0
MGH53_P9_G02	NA	black	0	4.4915	0
MGH53_P9_G03	NA	black	0	5.5567	0
MGH53_P9_G04	NA	black	0	6.3501	0
MGH53_P9_G07	NA	black	0	4.423	0
MGH53_P9_G08	NA	black	0	5.3986	0
MGH53_P9_G09	NA	black	0	5.5271	0
MGH53_P9_G12	NA	black	0	6.2749	0
MGH53_P9_H01	NA	black	0	1.8102	0
MGH53_P9_H02	NA	black	0	5.4316	0
MGH53_P9_H03	NA	black	0	0	0
MGH53_P9_H04	NA	black	0	1.7723	0
MGH53_P9_H05	NA	black	0	2.8071	0
MGH53_P9_H06	NA	black	0	3.3894	0
MGH53_P9_H07	NA	black	0	4.2196	0
MGH53_P9_H08	NA	black	0	4.6219	0
MGH53_P9_H09	0.300666987764	green3	2	2.0881	0.21909
MGH53_P9_H10	NA	black	0	4.0169	0
MGH53_P9_H11	NA	black	0	0	0
MGH53_P9_H12	NA	black	0	0	0
MGH53_P4_A07	NA	black	0	0	0
MGH53_P4_B01	NA	black	0	0	0
MGH53_P4_B02	NA	black	0	0	0
MGH53_P4_B08	NA	black	0	4.6347	0
MGH53_P4_B09	0.116819185237	green3	2	6.2375	0.35952
MGH53_P4_B10	0.821913443716	black	0	0.77231	0.15186
MGH53_P4_B11	NA	black	0	5.3788	0
MGH53_P4_C03	NA	black	0	1.518	0
MGH53_P4_C11	NA	black	0	3.2137	0
MGH53_P4_C12	NA	black	0	6.0358	0
MGH53_P4_D04	-0.0232740819084	green3	2	7.1572	0.31846
MGH53_P4_D05	NA	black	0	2.8402	0
MGH53_P4_D09	NA	black	0	4.7013	0
MGH53_P4_E01	NA	black	0	1.2552	0
MGH53_P4_E02	NA	black	0	0	0
MGH53_P4_E07	0.028129911359	green3	2	5.0392	0.34142
MGH53_P4_E08	NA	black	0	0	0
MGH53_P4_E09	NA	black	0	0	0
MGH53_P4_F01	NA	black	0	0	0
MGH53_P4_F02	-0.124187825462	green3	2	2.2293	0.34142
MGH53_P4_F08	NA	black	0	4.6677	0
MGH53_P4_F11	NA	black	0	0	0.19912
MGH53_P4_G02	NA	black	0	4.7989	0
MGH53_P4_G05	NA	black	0	0.10836	0
MGH53_P4_G07	NA	black	0	0	0
MGH53_P4_G08	-0.458160136157	red	1	3.57	0.66993
MGH53_P4_G09	0.00850096948933	green3	2	4.3105	0.11103
MGH53_P4_H10	NA	black	0	0	0
MGH53_P4_H11	NA	black	0	0	0
MGH53_P4_H12	NA	black	0	0	0
MGH54_P14_A01	NA	black	0	3.4649	0
MGH54_P14_A02	NA	black	0	5.9568	0
MGH54_P14_A03	NA	black	0	5.391	0
MGH54_P14_A04	NA	black	0	4.7318	0
MGH54_P14_A05	NA	black	0	2.9235	0
MGH54_P14_A06	NA	black	0	0	0
MGH54_P14_A07	NA	black	0	4.9059	0
MGH54_P14_A08	NA	black	0	0	0
MGH54_P14_A09	NA	black	0	2.5258	0
MGH54_P14_A10	-0.256246267115	green3	2	4.4291	2.4895
MGH54_P14_A11	NA	black	0	4.8563	0
MGH54_P14_A12	NA	black	0	3.5122	0
MGH54_P14_B01	NA	black	0	1.0759	0
MGH54_P14_B02	NA	black	0	3.2547	0
MGH54_P14_B03	NA	black	0	4.7729	0
MGH54_P14_B04	NA	black	0	0	0
MGH54_P14_B05	NA	black	0	5.1964	0
MGH54_P14_B06	NA	black	0	5.398	0
MGH54_P14_B07	NA	black	0	5.3517	0
MGH54_P14_B08	NA	black	0	4.4414	0
MGH54_P14_B09	NA	black	0	1.8383	0
MGH54_P14_B10	NA	black	0	5.8715	0
MGH54_P14_B11	NA	black	0	0	0
MGH54_P14_B12	NA	black	0	0	0
MGH54_P14_C01	NA	black	0	0	0
MGH54_P14_C02	NA	black	0	3.1792	0
MGH54_P14_C03	NA	black	0	0	0
MGH54_P14_C04	NA	black	0	4.5945	0
MGH54_P14_C05	NA	black	0	4.213	0
MGH54_P14_C06	NA	black	0	4.0509	0
MGH54_P14_C07	NA	black	0	5.3398	0
MGH54_P14_C08	NA	black	0	0	0
MGH54_P14_C09	NA	black	0	4.6948	0
MGH54_P14_C10	NA	black	0	2.4399	0
MGH54_P14_C11	NA	black	0	5.205	0
MGH54_P14_C12	NA	black	0	5.6927	0
MGH54_P14_D01	-0.438127390516	green3	2	3.5256	0.63691
MGH54_P14_D02	NA	black	0	6.4924	0
MGH54_P14_D03	0.0742773744792	green3	2	5.5747	0.35614
MGH54_P14_D04	NA	black	0	0.32998	0
MGH54_P14_D05	-0.0674825838823	green3	2	3.5839	0.36513
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	NA	black	0	0	0
MGH54_P14_D08	NA	black	0	5.6269	0
MGH54_P14_D09	NA	black	0	0	0
MGH54_P14_D10	NA	black	0	0	0
MGH54_P14_D11	NA	black	0	5.3735	0
MGH54_P14_D12	NA	black	0	3.4201	0
MGH54_P14_E01	NA	black	0	3.363	0
MGH54_P14_E02	NA	black	0	5.2556	0
MGH54_P14_E03	NA	black	0	0.23389	0
MGH54_P14_E04	NA	black	0	0	0
MGH54_P14_E05	NA	black	0	0	0
MGH54_P14_E06	NA	black	0	0	0.20038
MGH54_P14_E07	-0.177769741668	green3	2	2.874	0.38294
MGH54_P14_E08	NA	black	0	4.2705	0
MGH54_P14_E09	NA	black	0	1.308	0
MGH54_P14_E10	NA	black	0	4.2989	0
MGH54_P14_E11	NA	black	0	0	0
MGH54_P14_E12	NA	black	0	4.3798	0
MGH54_P14_F01	NA	black	0	1.7962	0
MGH54_P14_F02	-0.421930401507	green3	2	3.9905	0.96864
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	0	0
MGH54_P14_F06	0.220003004394	green3	2	5.7929	0.41576
MGH54_P14_F07	NA	black	0	0	0
MGH54_P14_F08	NA	black	0	6.0229	0
MGH54_P14_F09	-0.17844697595	green3	2	1.0881	0.33457
MGH54_P14_F10	NA	black	0	1.6627	0
MGH54_P14_F11	NA	black	0	4.617	0
MGH54_P14_G01	NA	black	0	5.4201	0
MGH54_P14_G02	NA	black	0	4.7793	0
MGH54_P14_G03	NA	black	0	0	0
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	0.0123162719527	green3	2	4.0142	0.28806
MGH54_P14_G06	NA	black	0	5.6997	0
MGH54_P14_G07	-0.37783332353	green3	2	5.641	0.13356
MGH54_P14_G08	0.275147799511	green3	2	7.503	0.38073
MGH54_P14_G09	NA	black	0	5.0627	0
MGH54_P14_G10	-0.0978732025789	green3	2	6.2233	0.28688
MGH54_P14_G11	NA	black	0	0.67446	0
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	6.112	0
MGH54_P14_H02	NA	black	0	5.6233	0
MGH54_P14_H03	NA	black	0	5.5096	0
MGH54_P14_H04	NA	black	0	0.92144	0
MGH54_P14_H05	-0.045236496536	green3	2	3.8073	0.36289
MGH54_P14_H06	NA	black	0	3.7243	0
MGH54_P14_H07	NA	black	0	4.6758	0
MGH54_P14_H08	NA	black	0	1.1349	0
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	NA	black	0	0	0
MGH54_P14_H11	NA	black	0	5.2384	0
MGH54_P14_H12	NA	black	0	1.6041	0
MGH54_P15_A02	NA	black	0	7.0399	0
MGH54_P15_A03	NA	black	0	1.7316	0
MGH54_P15_A04	NA	black	0	4.3795	0
MGH54_P15_A05	NA	black	0	5.6117	0
MGH54_P15_A06	NA	black	0	3.3464	0
MGH54_P15_A07	NA	black	0	0.4489	0
MGH54_P15_A08	0.0273113850098	green3	2	5.3952	0.33342
MGH54_P15_A09	NA	black	0	0	0
MGH54_P15_A10	NA	black	0	4.4347	0
MGH54_P15_A11	NA	black	0	4.8422	0
MGH54_P15_A12	NA	black	0	3.0256	0
MGH54_P15_B01	NA	black	0	4.3018	0
MGH54_P15_B02	NA	black	0	3.1303	0
MGH54_P15_B03	NA	black	0	4.1617	0
MGH54_P15_B04	NA	black	0	7.3596	0
MGH54_P15_B05	NA	black	0	4.8453	0
MGH54_P15_B06	NA	black	0	3.5399	0
MGH54_P15_B07	NA	black	0	4.0272	0
MGH54_P15_B09	NA	black	0	1.7849	0
MGH54_P15_B10	NA	black	0	5.4139	0
MGH54_P15_B11	NA	black	0	0	0
MGH54_P15_C01	NA	black	0	4.7958	0
MGH54_P15_C02	NA	black	0	4.9781	0
MGH54_P15_C03	NA	black	0	4.8208	0
MGH54_P15_C04	0.233342338124	green3	2	3.544	0.123
MGH54_P15_C05	NA	black	0	4.5174	0
MGH54_P15_C06	0.165808045749	green3	2	0.77315	0.26903
