Cell_name	Zvalue	Color	Cluster	MTF1	PRNP
MGH36_P6_A12	NA	black	0	0	2.1053
MGH36_P6_H09	NA	black	0	0	4.6476
MGH53_P4_G04	NA	black	0	0.28688	0
MGH36_P10_G12	NA	black	0	0	3.2013
MGH53_P2_H12	-0.456756429444	red	1	1.7596	4.5301
MGH53_P4_D10	NA	black	0	0.16736	0
MGH53_P4_D01	NA	black	0	0	0
MGH36_P6_B07	-0.172147377981	red	1	0.18269	5.5984
MGH36_P10_B12	-0.0432929417114	red	1	0.17377	5.1208
MGH53_P2_G11	NA	black	0	0.098958	0
MGH53_P1_E04	1.97328306004	black	0	2.5415	6.2854
MGH54_P2_C12	1.08587887646	black	0	0.1137	1.3431
MGH53_P4_B07	NA	black	0	0	0
MGH53_P4_F09	-0.321389409145	red	1	0.28924	6.6226
MGH36_P2_H11	NA	black	0	0	0
MGH36_P5_A11	NA	black	0	0.25459	0
MGH53_P1_A09	-0.194758040211	red	1	0.1635	5.6431
MGH53_P2_B02	-0.457983364036	red	1	0.18777	6.6396
MGH53_P4_E04	-0.000633826329377	red	1	0.16221	4.9656
MGH53_P4_D08	-0.28408658166	red	1	0.16221	5.9454
MGH36_P1_F07	-0.182512103582	red	1	0.31846	6.0537
MGH53_P2_E11	NA	black	0	0.15963	0
MGH36_P1_G06	-0.105259302141	red	1	0.098958	5.2762
MGH36_P6_F03	-0.159319477074	red	1	0.2762	5.7656
MGH54_P2_H06	NA	black	0	0.25459	0
MGH36_P8_H12	NA	black	0	0	5.0176
MGH53_P1_B06	NA	black	0	0	2.8819
MGH53_P4_F12	NA	black	0	0.1776	0
MGH53_P4_G12	NA	black	0	0.73292	0
MGH53_P2_E08	-0.0395073653017	red	1	0.50589	0.71017
MGH53_P1_F06	-0.574431409118	red	1	0.085425	6.5893
MGH53_P1_D02	0.0324926827899	red	1	1.0129	5.0703
MGH36_P9_D01	NA	black	0	0	0
MGH36_P6_F02	NA	black	0	0.11103	0
MGH53_P2_E07	NA	black	0	0	0
MGH53_P4_H08	0.137930425349	red	1	0.35952	3.8482
MGH36_P6_F11	0.153390173178	red	1	0.4489	0.20789
MGH36_P8_C08	NA	black	0	0.21785	0
MGH53_P2_D10	0.506582271906	red	1	0.3505	0.34823
MGH53_P4_D03	NA	black	0	0	0
MGH53_P2_C04	0.126094896937	red	1	0.18777	4.4806
MGH53_P1_E08	NA	black	0	0	0
MGH54_P2_A08	-0.143318978106	red	1	0.16221	5.4636
MGH36_P4_H07	-7.02941901728	black	0	2.3931	0.26903
MGH36_P9_D06	-0.0237064126708	red	1	1.224	4.9465
MGH53_P4_C04	0.243553315498	red	1	0.16607	4.0792
MGH53_P1_E10	NA	black	0	0.35276	0
MGH53_P2_E09	-0.119745202821	red	1	0.18903	5.4154
MGH36_P3_C10	0.0669184319993	red	1	0.27023	4.627
MGH53_P2_F01	NA	black	0	0.17887	0
MGH53_P4_H05	-0.167553858689	red	1	0.25942	5.7549
MGH53_P4_G10	1.04192704944	black	0	0.20914	0.20414
MGH54_P2_D07	-0.217239651547	red	1	0.075875	5.574
MGH53_P2_D09	NA	black	0	0.73118	0
MGH53_P1_D09	0.683288062709	red	1	0.25942	1.2963
MGH54_P2_B08	NA	black	0	0	0
MGH54_P2_G05	0.233588942452	red	1	0.15186	4.149
MGH53_P2_F06	NA	black	0	0.31615	0
MGH36_P3_E01	-0.0962136110671	red	1	0.18142	5.3193
MGH36_P5_E12	NA	black	0	0.33342	0
MGH53_P4_A12	NA	black	0	0.31383	0
MGH36_P9_F01	NA	black	0	0	0.93433
MGH36_P3_H10	0.609064478361	red	1	0.13093	2.9044
MGH36_P3_H02	0.0886413381291	red	1	0.24367	4.5582
MGH36_P5_C10	NA	black	0	0	0
MGH54_P2_B05	0.645484235595	red	1	2.8963	5.3819
MGH36_P2_F09	0.249942905956	red	1	0.1003	4.1985
MGH53_P4_A05	NA	black	0	0.075875	0
MGH54_P2_H10	-0.236769878694	red	1	0.063503	5.6107
MGH53_P4_E06	0.0174186382589	red	1	0.56949	5.5376
MGH53_P4_D12	0.350441876272	red	1	0.36401	1.6942
MGH54_P2_H07	-0.117979261659	red	1	0.29278	5.6029
MGH53_P2_E03	NA	black	0	0.10702	0
MGH53_P1_A05	NA	black	0	2.4076	0
MGH36_P7_D12	NA	black	0	0	0
MGH53_P4_H03	0.138078470421	red	1	0.14143	4.4981
MGH53_P2_E05	NA	black	0	0	4.8472
MGH36_P4_H11	-0.195825229007	red	1	0.084064	5.5244
MGH53_P1_B01	-0.449172074473	red	1	0.14666	6.4393
MGH54_P2_G03	NA	black	0	0	5.533
MGH53_P2_F12	0.538451492932	red	1	0.30918	1.3179
MGH36_P4_C09	NA	black	0	0.09356	0
MGH36_P5_C08	-0.0674611661228	red	1	0.45418	6.0568
MGH36_P4_H06	NA	black	0	0	6.0881
MGH36_P10_E01	NA	black	0	0	0
MGH36_P8_E12	NA	black	0	0.20914	0
MGH53_P2_C10	NA	black	0	0.088142	0
MGH36_P4_H08	NA	black	0	0	4.4094
MGH36_P7_F07	NA	black	0	0.29983	0
MGH54_P2_A09	-0.273500817419	red	1	0.034216	5.6659
MGH36_P6_H11	-0.0935579462482	red	1	0.26063	5.4126
MGH53_P2_E12	0.167414319665	red	1	0.42653	2.2491
MGH53_P1_F08	-0.253003854016	red	1	0.05797	5.6466
MGH36_P6_D12	-0.278517646098	red	1	0.18523	5.9895
MGH36_P2_H09	0.0383839660689	red	1	0.26903	4.7733
MGH53_P1_C01	NA	black	0	0.25822	0
MGH53_P2_F11	NA	black	0	0.32423	0
MGH36_P6_H04	NA	black	0	0.13881	0
MGH36_P5_G05	0.86470929675	blue	3	0.03984	2.5919
MGH53_P4_B04	NA	black	0	0.0229	0
MGH53_P1_E05	-0.0653721409757	red	1	0.13488	5.1762
MGH36_P10_A08	NA	black	0	0	2.0176
MGH36_P9_G01	NA	black	0	0	0
MGH53_P4_A06	NA	black	0	0.43829	0
MGH36_P6_B09	NA	black	0	0	5.6604
MGH54_P2_D09	0.842016114391	blue	3	0.071763	2.4813
MGH53_P1_E06	NA	black	0	0	4.9861
MGH36_P4_A10	0.342602561598	red	1	0.27143	3.1411
MGH36_P6_B02	-0.0802250782483	red	1	0.21288	5.2908
MGH53_P4_G06	NA	black	0	0	4.6352
MGH36_P8_F01	NA	black	0	0	5.1566
MGH36_P9_F06	-0.0650662378108	red	1	0.2558	5.2721
MGH36_P5_H04	-0.0284655136596	red	1	0.10836	5.0493
MGH53_P1_B03	0.0514239703619	red	1	0.077243	4.8139
MGH53_P2_D05	0.0194593961466	red	1	0.15316	4.8961
MGH36_P4_G12	0.303998412011	red	1	0.15316	3.8943
MGH53_P2_D11	0.642027629068	red	1	0.123	2.8343
MGH53_P4_C02	0.0149756969191	red	1	0.14926	4.912
MGH53_P4_F04	NA	black	0	0.097611	0
MGH36_P3_D10	NA	black	0	0	1.9957
MGH54_P2_F04	0.348504477448	red	1	0.1635	3.697
MGH36_P6_A03	NA	black	0	0.051024	0
MGH53_P1_F07	NA	black	0	0.71984	0
MGH36_P5_H08	NA	black	0	0	4.417
MGH54_P2_A04	NA	black	0	0	5.4723
MGH53_P4_E11	0.00203294398509	red	1	0.14666	4.9561
MGH53_P2_G03	-0.377829723647	red	1	0.055196	5.9738
MGH36_P3_F04	-0.00211199927078	red	1	0.10836	4.9685
MGH54_P2_B02	NA	black	0	0	4.3194
MGH36_P5_C07	0.122048257355	red	1	0.17377	4.5149
MGH53_P2_E02	0.0417784593904	red	1	0.26784	4.7571
MGH54_P2_F09	NA	black	0	0.055196	0
MGH36_P3_D05	NA	black	0	0.5008	0
MGH36_P5_F12	1.30885239735	black	0	0.14666	0.053806
MGH53_P2_H09	0.29021374558	red	1	1.7668	5.304
MGH54_P2_F07	-0.503424927497	red	1	0.28333	7.4418
MGH36_P5_D10	-0.325553856965	red	1	0.067639	5.8589
MGH54_P2_F11	NA	black	0	0	0
MGH53_P2_H04	NA	black	0	0.29631	0
MGH36_P6_F09	-0.104936352953	red	1	0.40163	5.9908
MGH36_P9_F05	NA	black	0	0	0
MGH36_P8_G11	0.173111077743	red	1	0.14666	4.3707
MGH54_P2_A07	0.0739603396209	red	1	0.22404	4.6482
MGH36_P7_H06	0.632199724428	red	1	0.1177	2.8976
MGH53_P1_A01	NA	black	0	0	0.18777
MGH53_P1_A02	-0.0526087725385	red	1	0.14012	5.1371
MGH54_P2_E07	0.0943002493304	red	1	0.13356	4.6526
MGH53_P4_F07	-0.213799283589	red	1	0.15445	5.6907
MGH53_P2_C05	NA	black	0	0	1.3956
MGH53_P4_H07	0.360950116432	red	1	0.11902	3.7998
MGH53_P2_C06	-0.101098635782	red	1	0.22404	5.39
MGH36_P3_F03	-0.02088795475	red	1	0.1635	5.0372
MGH36_P2_A10	NA	black	0	0	0
MGH53_P4_E03	NA	black	0	0	6.4884
MGH36_P9_D12	-0.0835878642208	red	1	0.26903	5.3785
MGH54_P2_H03	NA	black	0	0	5.0225
MGH36_P4_D06	-0.272030374211	red	1	0.052416	5.689
MGH53_P2_B03	-0.0225425833904	red	1	0.54597	3.9396
MGH53_P4_F03	-0.00407479928078	red	1	0.19535	4.98
MGH36_P10_E09	-0.93767377113	red	1	0.15834	8.0452
MGH53_P1_G02	NA	black	0	0.079975	0
MGH54_P2_A02	0.00729596752369	red	1	0.49672	1.4335
MGH36_P3_A07	-0.232109405865	red	1	1.5231	4.6998
MGH53_P4_E12	NA	black	0	0.14405	0
MGH54_P2_A03	NA	black	0	0	4.067
MGH53_P4_E10	-0.609412042001	red	1	0.07861	6.6607
MGH54_P2_D08	-0.0892415787667	red	1	0.067639	5.2097
MGH36_P8_A02	NA	black	0	0	0
MGH54_P2_B07	NA	black	0	0.08134	0
MGH53_P1_B10	1.04750696584	black	0	2.1296	5.8538
MGH53_P2_F08	NA	black	0	0.29396	0
MGH36_P10_A01	0.161505511062	red	1	1.4082	5.2297
MGH36_P10_F01	NA	black	0	0.077243	0
MGH53_P4_G03	-0.62458262764	red	1	0.088142	6.7379
MGH53_P1_F12	-0.359228111537	red	1	0.19912	6.3317
MGH36_P4_B03	-0.0520629733396	red	1	0.39835	5.4781
MGH54_P2_C07	NA	black	0	0.26784	0
MGH53_P1_B02	-0.0116315486485	red	1	0.18269	5.0073
MGH54_P2_D05	-0.30057979079	red	1	0.07861	5.811
MGH53_P2_C08	NA	black	0	0.1776	0
MGH53_P4_H09	-2.63183512284	black	0	1.1922	0.17505
MGH36_P8_H02	NA	black	0	0	5.6113
MGH36_P10_H10	NA	black	0	0.23143	0
MGH53_P1_A12	-0.179183063815	red	1	0.055196	5.4451
MGH36_P8_F08	NA	black	0	0	3.9885
MGH53_P1_D10	NA	black	0	0.086784	0
MGH53_P4_A09	-0.0721864208592	red	1	0.070389	5.1636
MGH53_P2_H08	NA	black	0	1.3923	0
MGH36_P4_A09	0.161535238185	red	1	0.09356	4.4785
MGH53_P4_C08	NA	black	0	0.060739	0
MGH36_P5_E04	-0.378667342809	red	1	0.17632	6.3142
MGH53_P2_A07	NA	black	0	1.5695	0
MGH54_P2_G10	NA	black	0	0	5.6469
MGH36_P7_E06	-0.565018415232	red	1	0.070389	6.5126
MGH36_P9_D04	-0.492370071165	red	1	0.21039	6.88
MGH53_P1_C12	-0.0406343686591	red	1	0.18523	5.1164
MGH36_P8_F06	-1.84457742412	black	0	2.5122	3.8358
MGH36_P1_G11	0.382272900457	red	1	0.041243	3.9326
MGH53_P1_F02	NA	black	0	0.20914	0
MGH54_P2_D10	NA	black	0	0	4.1844
MGH36_P9_A08	NA	black	0	0	4.2304
MGH53_P2_H03	-0.489711434872	red	1	0.16864	6.6617
MGH53_P4_B03	0.87919058222	blue	3	1.7429	5.9346
MGH53_P1_F10	NA	black	0	0	4.885
MGH53_P4_B05	NA	black	0	0	5.2558
MGH53_P2_B08	0.520378748825	red	1	0.13488	3.1961
MGH36_P3_B06	0.347557177849	red	1	0.17121	3.6717
MGH36_P10_C02	0.241196002919	red	1	0.26303	3.7467
MGH36_P2_E05	NA	black	0	0.066261	0
MGH54_P2_G09	0.131528313092	red	1	0.037031	4.6134
MGH54_P2_D12	NA	black	0	0	6.0222
MGH53_P2_H02	NA	black	0	0.001442	0
MGH36_P8_F11	-0.321088387973	red	1	0.22157	6.2761
MGH53_P2_A10	-0.0694148452246	red	1	0.15704	5.2034
MGH54_P2_E09	-0.270363183939	red	1	0.1865	5.9637
MGH36_P3_H06	0.202208864113	red	1	0.17887	4.2041
MGH36_P5_D05	0.790605003667	blue	3	0.16607	1.9561
MGH54_P2_A11	0.013574924389	red	1	0.051024	4.9239
MGH54_P2_G04	0.0104561725151	red	1	0.1375	4.9282
MGH36_P6_C01	0.386226709413	red	1	0.060739	3.8772
MGH53_P2_E06	0.508313541179	red	1	0.27858	2.0762
MGH53_P1_E01	NA	black	0	0	0
MGH36_P1_B01	0.13282739542	red	1	0.096262	4.5625
MGH54_P2_H04	0.298454134648	red	1	0.053806	4.1393
MGH36_P2_C05	-0.165753582379	red	1	0.29631	5.8666
MGH36_P6_H05	0.945082535582	black	0	0.12961	1.7013
MGH36_P10_E06	0.142728027123	red	1	0.056584	4.5683
MGH54_P2_F03	1.56931730601	black	0	0.059355	0.29042
MGH36_P4_B10	-0.634161558714	red	1	0.044044	6.6065
MGH54_P2_F02	-0.354813730404	red	1	0.2461	6.5273
MGH36_P2_E11	0.213344383006	red	1	0.066261	4.3599
MGH54_P2_D11	-0.0147535214788	red	1	0.056584	5.001
MGH54_P2_G01	1.03844046885	black	0	1.7685	6.0822
MGH36_P9_D02	0.0123388066258	red	1	0.20163	4.9155
MGH54_P2_E06	NA	black	0	0	3.4958
MGH54_P16_F12	NA	black	0	0	6.9687
MGH53_P5_C12	0.211078707085	red	1	1.0531	5.5025
MGH54_P12_C10	NA	black	0	0	4.2291
MGH54_P16_F02	NA	black	0	0	6.1928
MGH54_P11_C11	NA	black	0	0	7.0074
MGH53_P1_E03	-0.697831266806	red	1	0.090853	6.9514
MGH54_P15_D06	2.69352217724	black	0	3.0002	6.4386
MGH54_P14_F05	NA	black	0	0	6.2688
MGH54_P16_A03	0.827844002257	blue	3	1.294	6.3923
MGH53_P4_G11	2.04311260259	black	0	3.1057	6.0574
MGH53_P7_B09	0.520640169991	red	1	3.5041	5.2719
MGH54_P17_D11	NA	black	0	0	5.9129
MGH54_P10_G04	-0.863754801588	red	1	0.12433	7.594
MGH54_P10_C06	NA	black	0	0	5.8343
MGH53_P2_A02	1.98427574515	black	0	2.0025	6.7486
MGH53_P4_F06	-0.18597263325	red	1	0.29983	5.9878
MGH53_P7_F07	-0.580277905401	red	1	0.071763	6.5581
MGH53_P11_F06	5.17921341286	black	0	3.0264	7.7184
MGH53_P5_G02	NA	black	0	0	5.7992
MGH53_P1_F09	0.628169435788	red	1	3.7201	5.3055
MGH53_P11_H03	-0.571496261238	red	1	0.12697	6.741
MGH53_P10_D11	0.331181646555	red	1	0.20914	3.5782
MGH53_P1_A10	-0.560928962542	red	1	0.060739	6.4709
MGH53_P4_B12	0.136699592527	red	1	0.74157	5.8137
MGH53_P5_H09	-0.154020737031	red	1	0.4049	6.4658
MGH53_P9_D07	3.31626884598	black	0	4.1271	6.2509
MGH53_P11_E03	NA	black	0	0	4.8281
MGH53_P1_C02	0.0182006359295	red	1	0.57725	5.4606
MGH53_P10_F11	NA	black	0	0	6.4019
MGH53_P1_E02	3.39449853359	black	0	4.5503	6.1622
MGH53_P1_D07	0.00885228073807	red	1	0.54597	5.7614
MGH53_P6_B01	-0.467424887121	red	1	0.20163	6.741
MGH53_P2_G04	0.191952413896	red	1	0.20539	4.1821
MGH53_P1_C05	0.13700664365	red	1	3.9604	5.1098
MGH53_P2_G09	0.544320468175	red	1	1.03	6.3984
MGH53_P5_A05	-0.136445585217	red	1	4.3001	5.0204
MGH53_P5_F04	0.240137557663	red	1	0.64247	8.3329
MGH53_P10_H03	-0.114222658456	red	1	0.1776	5.3806
MGH53_P11_F08	0.640149711193	red	1	0.092207	3.0022
MGH54_P7_F12	-1.0017788289	black	0	0.10165	7.8461
MGH53_P8_F03	NA	black	0	0	1.9317
MGH53_P11_A07	-0.603793214995	red	1	0.14143	6.9044
MGH53_P6_B11	-0.843076611427	red	1	0.11636	7.4876
MGH53_P4_C07	-0.312376564178	red	1	0.25338	6.3813
MGH53_P6_H06	0.629990919842	red	1	0.15575	2.674
MGH36_P1_A01	NA	black	0	0	1.1276
MGH36_P1_A02	0.0948309389019	red	1	0.060739	4.6983
MGH36_P1_A03	0.54118526887	red	1	0.082703	3.3516
MGH36_P1_A04	0.281469315293	red	1	0.028569	4.2262
MGH36_P1_A05	-0.669089171563	red	1	0.044044	6.6949
MGH36_P1_A06	-0.407123481011	red	1	0.21661	6.5897
MGH36_P1_A08	NA	black	0	0	4.7703
MGH36_P1_A10	-0.0784550257114	red	1	0.18523	5.2574
MGH36_P1_A12	NA	black	0	0	1.9343
MGH36_P1_B02	-0.261445287415	red	1	0.15963	5.8623
MGH36_P1_B03	0.772064022641	blue	3	0.18903	1.8007
MGH36_P1_B04	-0.566475665777	red	1	0.056584	6.4725
MGH36_P1_B06	0.240031338267	red	1	0.075875	4.2693
MGH36_P1_B07	-0.546016589882	red	1	0.07861	6.4881
MGH36_P1_B08	0.247822488082	red	1	0.090853	4.2217
MGH36_P1_B09	-0.471677987996	red	1	0.028569	6.1549
MGH36_P1_B10	0.281473959755	red	1	0.051024	4.1912
MGH36_P1_B11	0.930123087372	black	0	3.1822	5.4894
MGH36_P1_B12	-0.0367354750946	red	1	0.070389	5.0643
MGH36_P1_C01	-0.290171986296	red	1	0.062122	5.7531
MGH36_P1_C03	-0.35671963856	red	1	0.08134	5.9732
MGH36_P1_C05	-0.279207131056	red	1	0.13356	5.86
MGH36_P1_C06	0.0862030463425	red	1	0.0229	4.7394
MGH36_P1_C07	0.126553341123	red	1	0.029983	4.6312
MGH36_P1_C08	-0.331744595175	red	1	0.085425	5.912
MGH36_P1_C09	0.158952461189	red	1	0.035624	4.5418
MGH36_P1_C10	0.277497280885	red	1	0.035624	4.2262
MGH36_P1_C11	-0.155256483355	red	1	0.22157	5.609
MGH36_P1_D01	0.571589563399	red	1	2.8554	5.3462
MGH36_P1_D02	-0.244200227387	red	1	0.042644	5.602
MGH36_P1_D03	NA	black	0	0	6.4002
MGH36_P1_D04	0.723658518437	blue	3	2.5348	5.4859
MGH36_P1_D06	0.425035155312	red	1	0.070389	3.74
MGH36_P1_D07	NA	black	0	0	1.9833
MGH36_P1_D08	-0.217709791148	red	1	0.073135	5.5716
MGH36_P1_D09	-0.617088221964	red	1	0.070389	6.6519
MGH36_P1_D11	NA	black	0	0	6.1441
MGH36_P1_F01	0.061340640903	red	1	0.14012	4.7581
MGH36_P1_F02	-0.206206187923	red	1	0.16736	5.6901
MGH36_P1_F03	0.49183139879	red	1	0.077243	3.5208
MGH36_P1_F04	-0.500100818609	red	1	0.11902	6.4957
MGH36_P1_F05	0.0300988730912	red	1	0.15186	4.8597
MGH36_P1_F06	NA	black	0	0	6.5843
MGH36_P1_F08	-0.0802878371048	red	1	0.05797	5.18
MGH36_P1_F11	NA	black	0	3.4884	0
MGH36_P1_F12	0.035301679066	red	1	0.048236	4.8656
MGH36_P1_G02	0.0698630101993	red	1	0.16736	4.7123
MGH36_P1_G03	NA	black	0	0	1.2648
MGH36_P1_G04	-0.37881281372	red	1	0.05797	5.9823
MGH36_P1_G07	NA	black	0	0	6.681
MGH36_P1_G08	-0.0195494629006	red	1	0.096262	5.02
MGH36_P1_G09	-0.286782626075	red	1	0.034216	5.6998
MGH36_P1_H02	-0.343959916174	red	1	0.010064	5.8043
MGH36_P1_H03	NA	black	0	0	0
MGH36_P1_H04	1.70472556367	black	0	0.029983	0.20289
MGH36_P1_H05	0.0320312526571	red	1	0.07861	4.8693
MGH36_P1_H06	1.94252296085	black	0	2.4008	6.3561
MGH36_P1_H07	-0.143987152364	red	1	0.042644	5.3402
MGH36_P1_H09	0.377919800073	red	1	1.6942	5.4176
MGH36_P1_H10	0.0187001716727	red	1	0.044044	4.9106
MGH36_P3_A01	0.602112977895	red	1	0.053806	3.2802
MGH36_P3_A02	NA	black	0	0	2.4281
MGH36_P3_A03	NA	black	0	0	4.0497
MGH36_P3_A04	1.21407250053	black	0	3.1972	5.6242
MGH36_P3_A05	NA	black	0	0	6.5459
MGH36_P3_A08	0.0241686143435	red	1	0.78492	5.0989
MGH36_P3_A09	-0.436433014432	red	1	0.071763	6.1696
MGH36_P3_A10	-0.000275388111641	red	1	0.21412	4.9658
MGH36_P3_A12	1.57450619242	black	0	3.1849	5.8014
MGH36_P3_B02	NA	black	0	0	5.6601
MGH36_P3_B03	NA	black	0	0	0
MGH36_P3_B04	0.0695082273083	red	1	0.47405	1.7411
MGH36_P3_B09	0.916871157362	black	0	0.13356	1.7693
MGH36_P3_B10	-0.119752435336	red	1	0.15834	5.3776
MGH36_P3_B11	-0.320758025787	red	1	0.077243	5.8645
MGH36_P3_B12	-0.0486866776011	red	1	0.33342	5.2882
MGH36_P3_C01	0.886457524484	blue	3	0.19912	1.1486
MGH36_P3_C03	-0.738625371931	red	1	0.070389	6.9748
MGH36_P3_C04	NA	black	0	0	3.7508
MGH36_P3_C05	-0.0814727433096	red	1	0.24489	5.3337
MGH36_P3_C06	-0.0343286778267	red	1	0.15963	5.0832
MGH36_P3_C08	-0.26328881825	red	1	0.27262	6.2511
MGH36_P3_C11	-0.0872823200379	red	1	0.12961	5.2435
MGH36_P3_C12	0.126528255364	red	1	0.9396	5.3775
MGH36_P3_D01	NA	black	0	0.39177	0
MGH36_P3_D02	NA	black	0	0	4.8849
MGH36_P3_D03	NA	black	0	0	0
MGH36_P3_D04	NA	black	0	0.30918	0
MGH36_P3_D07	-0.1803180438	red	1	0.33113	6.1059
MGH36_P3_D08	NA	black	0	0	6.8985
MGH36_P3_D09	-0.277279975467	red	1	0.074505	5.7389
MGH36_P3_D11	-0.521342630226	red	1	0.090853	6.4601
MGH36_P3_E02	NA	black	0	0	5.4146
MGH36_P3_E04	-0.00528638826814	red	1	0.16092	4.9819
MGH36_P3_E05	-0.0257298758271	red	1	0.26424	5.0916
MGH36_P3_E06	NA	black	0	0	4.8762
MGH36_P3_E07	NA	black	0	0.16607	0
MGH36_P3_E08	-0.611401154722	red	1	0.067639	6.6271
MGH36_P3_E09	-0.0763167585036	red	1	0.123	5.2042
MGH36_P3_E10	-0.202677845243	red	1	0.25217	5.892
MGH36_P3_E11	NA	black	0	0	0
MGH36_P3_E12	0.274385342937	red	1	0.21537	3.7987
MGH36_P3_F01	NA	black	0	0.19912	0
MGH36_P3_F02	0.0420361393397	red	1	0.45418	4.1467
MGH36_P3_F05	0.974705944546	black	0	0.14405	1.4441
MGH36_P3_F06	-0.808115452422	red	1	0.07861	7.1959
MGH36_P3_F07	-0.439875355294	red	1	0.16736	6.4888
MGH36_P3_F08	-0.640761177134	red	1	0.19661	7.334
MGH36_P3_F09	0.218769027217	red	1	0.15575	4.1933
MGH36_P3_F10	NA	black	0	0	6.1726
MGH36_P3_F11	NA	black	0	0	0.15963
MGH36_P3_F12	NA	black	0	0	7.9713
MGH36_P3_G01	1.00471788233	black	0	0.14012	1.3696
MGH36_P3_G02	0.326209562935	red	1	0.16736	3.7668
MGH36_P3_G03	-0.107754082293	red	1	1.051	4.7237
MGH36_P3_G04	-0.309496511111	red	1	0.13881	5.9687
MGH36_P3_G05	-0.37637004538	red	1	0.15316	6.2263
MGH36_P3_G06	-7.09445995827	black	0	3.4316	1.9298
MGH36_P3_G08	-0.256019629322	red	1	0.070389	5.6735
MGH36_P3_G09	-0.104681437757	red	1	0.048236	5.2403
MGH36_P3_G10	-0.0221589060154	red	1	0.5955	4.5836
MGH36_P3_G11	-0.00972239728884	red	1	0.10568	4.9916
MGH36_P3_G12	-0.22995323355	red	1	0.14405	5.7239
MGH36_P3_H03	-0.967235585798	black	0	0.094912	7.7109
MGH36_P3_H04	0.181095832994	red	1	0.067639	4.45
MGH36_P3_H05	0.199195430295	red	1	0.14274	4.2873
MGH36_P3_H07	NA	black	0	0	7.5961
MGH36_P3_H08	0.111905030121	red	1	0.39177	3.8254
MGH36_P3_H11	-0.649437497849	red	1	0.13356	7.0068
MGH36_P3_H12	0.706155627464	blue	3	0.18777	2.1033
MGH36_P4_A01	0.418010325409	red	1	0.07861	3.7378
MGH36_P4_A02	2.0175333796	black	0	3.0736	6.0565
MGH36_P4_A03	-0.438449327167	red	1	0.16736	6.484
MGH36_P4_A04	0.0230598984492	red	1	0.2302	4.8648
MGH36_P4_A06	NA	black	0	0	6.3199
MGH36_P4_A07	-0.191731305181	red	1	0.13619	5.5862
MGH36_P4_A08	-0.384273937202	red	1	0.17377	6.3242
MGH36_P4_A11	NA	black	0	0.28688	0
MGH36_P4_A12	-0.343344672823	red	1	0.22157	6.3641
MGH36_P4_B02	-0.392049005073	red	1	0.20539	6.4801
MGH36_P4_B04	-0.161094332443	red	1	0.18777	5.567
MGH36_P4_B05	0.772101642702	blue	3	2.4701	5.5318
MGH36_P4_B06	NA	black	0	0	5.6863
MGH36_P4_B08	NA	black	0	0.086784	0
MGH36_P4_B09	-0.113450256371	red	1	0.27381	5.5339
MGH36_P4_B12	-0.571183728686	red	1	0.069015	6.5246
MGH36_P4_C02	-0.344903854017	red	1	0.32423	7.0084
MGH36_P4_C03	-0.0739119323801	red	1	0.2302	5.2831
MGH36_P4_C04	0.864748944442	blue	3	0.094912	2.2609
MGH36_P4_C05	-0.0837486064189	red	1	0.073135	5.1974
MGH36_P4_C06	0.521719828435	red	1	0.33457	0.78073
MGH36_P4_C07	0.0987753584767	red	1	0.301	4.3925
MGH36_P4_C08	-0.400021295684	red	1	0.20539	6.5099
MGH36_P4_C10	0.120211700293	red	1	0.25822	4.3802
MGH36_P4_C11	NA	black	0	0	0
MGH36_P4_C12	-0.193245777232	red	1	0.15056	5.6149
MGH36_P4_D01	-0.312642140789	red	1	0.20289	6.1722
MGH36_P4_D02	NA	black	0	0	4.4245
MGH36_P4_D05	-0.196387394143	red	1	0.44996	7.6106
MGH36_P4_D07	0.0657073803501	red	1	0.23511	4.6732
MGH36_P4_D08	-0.362016303002	red	1	0.12961	6.1094
MGH36_P4_D09	0.0264333874319	red	1	0.46884	4.3197
MGH36_P4_D10	0.0319512061795	red	1	0.56071	7.4703
MGH36_P4_D11	-0.288822548934	red	1	0.2302	6.1807
MGH36_P4_D12	0.0187307897124	red	1	0.123	4.9027
MGH36_P4_E01	0.211223305939	red	1	0.123	4.2815
MGH36_P4_E02	-0.265839873347	red	1	0.1137	5.7772
MGH36_P4_E04	-0.244064839554	red	1	0.22404	5.9767
MGH36_P4_E06	0.0254837051496	red	1	0.18015	4.8691
MGH36_P4_E07	0.379032060664	red	1	0.25217	3.0936
MGH36_P4_E08	2.21204527835	black	0	3.1331	6.1311
MGH36_P4_E09	-0.22212597266	red	1	0.097611	5.6193
MGH36_P4_E10	0.425437245237	red	1	0.30801	2.1982
MGH36_P4_E11	NA	black	0	0	5.8023
MGH36_P4_E12	NA	black	0	0	7.395
MGH36_P4_F01	0.25559639417	red	1	0.085425	4.2077
MGH36_P4_F02	-0.691933081702	red	1	0.13093	7.1221
MGH36_P4_F03	-0.767597469099	red	1	0.16092	7.5278
MGH36_P4_F04	0.658609101171	red	1	0.18903	2.2978
MGH36_P4_F05	-0.188026272805	red	1	0.13881	5.5784
MGH36_P4_F06	-0.0852838751905	red	1	0.12961	5.2371
MGH36_P4_F07	-0.384958449837	red	1	0.16479	6.2942
MGH36_P4_F09	-0.584116292881	red	1	0.09356	6.6457
MGH36_P4_F10	NA	black	0	0	4.874
MGH36_P4_F11	NA	black	0	0	3.2743
