Cell_name	Zvalue	Color	Cluster	HMGA1	INSR
MGH53_P11_H09	NA	black	0	0	1.4568
MGH53_P11_H10	NA	black	0	0	0.94035
MGH53_P11_H11	NA	black	0	0	2.2669
MGH53_P11_H12	NA	black	0	0	3.4162
MGH53_P9_A01	NA	black	0	0	1.3757
MGH53_P9_A02	NA	black	0	0	3.1032
MGH53_P9_A03	NA	black	0	0	0.70752
MGH53_P9_A04	NA	black	0	0	2.737
MGH53_P9_A05	NA	black	0	0	0
MGH53_P9_A06	NA	black	0	0	4.1809
MGH53_P9_A07	-0.689065246036	red	1	3.9034	1.1852
MGH53_P9_A08	NA	black	0	0	3.3732
MGH53_P9_A09	NA	black	0	0	3.6181
MGH53_P9_A10	1.67791843673	green3	2	3.9239	3.3615
MGH53_P9_A11	-0.033185878157	red	1	2.3036	0.8024
MGH53_P9_A12	-0.453028024309	red	1	0.98477	2.0597
MGH53_P9_B01	NA	black	0	0	0
MGH53_P9_B02	2.18011382591	black	0	4.0398	3.7268
MGH53_P9_B03	NA	black	0	0	3.6867
MGH53_P9_B04	-0.821682143282	red	1	1.2576	2.6311
MGH53_P9_B05	NA	black	0	0	3.4143
MGH53_P9_B06	1.07827541872	red	1	3.3403	3.4237
MGH53_P9_B07	NA	black	0	3.5718	0
MGH53_P9_B08	NA	black	0	0	2.0367
MGH53_P9_B09	-0.270834191014	red	1	2.8604	1.0704
MGH53_P9_B11	NA	black	0	0	2.1658
MGH53_P9_B12	0.330298072613	red	1	0.73812	1.278
MGH53_P9_C01	NA	black	0	0	0
MGH53_P9_C02	NA	black	0	0	1.1237
MGH53_P9_C03	NA	black	0	0	1.3454
MGH53_P9_C04	-1.09599964334	red	1	0.64247	2.4584
MGH53_P9_C05	-0.335418247261	red	1	2.5484	0.2916
MGH53_P9_C06	-0.449027023619	red	1	0.75531	1.9756
MGH53_P9_C07	NA	black	0	0	1.8758
MGH53_P9_C08	-0.042306859877	red	1	2.4947	1.3945
MGH53_P9_C09	0.584771037563	red	1	2.8901	3.5925
MGH53_P9_C10	NA	black	0	0	3.1746
MGH53_P9_C11	NA	black	0	0	2.6194
MGH53_P9_C12	NA	black	0	0	1.2528
MGH53_P9_D01	NA	black	0	0	3.4669
MGH53_P9_D02	NA	black	0	0	2.0236
MGH53_P9_D03	NA	black	0	0	2.766
MGH53_P9_D04	-0.407854130594	red	1	1.5666	2.3462
MGH53_P9_D05	NA	black	0	0	0
MGH53_P9_D08	NA	black	0	0	0.38957
MGH53_P9_D09	NA	black	0	1.3663	0
MGH53_P9_D10	NA	black	0	0	0
MGH53_P9_D11	NA	black	0	0	0
MGH53_P9_D12	NA	black	0	0	0
MGH53_P9_F04	NA	black	0	0	0.92372
MGH53_P9_F05	NA	black	0	0	0
MGH53_P9_F06	NA	black	0	2.315	0
MGH53_P9_F07	NA	black	0	0	3.5435
MGH53_P9_F08	NA	black	0	0	3.6784
MGH53_P9_F09	NA	black	0	0	1.9271
MGH53_P9_F10	NA	black	0	0	3.2464
MGH53_P9_F11	NA	black	0	0	0.7866
MGH53_P9_F12	NA	black	0	0	1.2147
MGH53_P9_G01	-0.42335393438	red	1	3.0638	0.98477
MGH53_P9_G02	0.212237101783	red	1	2.7355	2.5321
MGH53_P9_G03	NA	black	0	0	3.1258
MGH53_P9_G04	NA	black	0	0	1.8703
MGH53_P9_G07	-0.104576929313	red	1	2.1528	2.3595
MGH53_P9_G08	NA	black	0	0	3.9547
MGH53_P9_G09	NA	black	0	0	0.7137
MGH53_P9_G12	NA	black	0	0	0
MGH53_P9_H01	NA	black	0	0	2.5722
MGH53_P9_H02	NA	black	0	0	3.449
MGH53_P9_H03	NA	black	0	0	2.0656
MGH53_P9_H04	-0.834825477559	red	1	0.60881	2.2379
MGH53_P9_H05	NA	black	0	0	2.0748
MGH53_P9_H06	NA	black	0	0	1.1144
MGH53_P9_H07	NA	black	0	0	3.5834
MGH53_P9_H08	NA	black	0	0	2.8313
MGH53_P9_H09	NA	black	0	0	3.39
MGH53_P9_H10	NA	black	0	3.9816	0
MGH53_P9_H11	-0.200575962005	red	1	1.4141	1.9256
MGH53_P9_H12	NA	black	0	0	1.5893
MGH53_P4_A07	0.137720641987	red	1	4.6738	1.9103
MGH53_P4_B01	-0.000928507190045	red	1	2.3931	2.7729
MGH53_P4_B02	NA	black	0	2.9668	0
MGH53_P4_B08	NA	black	0	0	1.1865
MGH53_P4_B09	NA	black	0	0	1.294
MGH53_P4_B10	NA	black	0	1.7229	0
MGH53_P4_B11	-1.0318703184	red	1	0.21785	2.2203
MGH53_P4_C03	NA	black	0	0	0.16864
MGH53_P4_C11	NA	black	0	0	1.8718
MGH53_P4_C12	NA	black	0	0	1.7172
MGH53_P4_D04	NA	black	0	0	2.4967
MGH53_P4_D05	-4.45226689463	black	0	0.34483	4.4308
MGH53_P4_D09	NA	black	0	0	4.0696
MGH53_P4_E01	NA	black	0	2.9911	0
MGH53_P4_E02	NA	black	0	0	0.73552
MGH53_P4_E07	NA	black	0	0	0
MGH53_P4_E08	0.135418727416	red	1	2.5751	2.7205
MGH53_P4_E09	0.375128405459	red	1	4.3555	2.0687
MGH53_P4_F01	-0.20412927273	red	1	2.5173	0.65992
MGH53_P4_F02	0.226078458841	red	1	3.6557	2.0032
MGH53_P4_F08	-2.95953440314	black	0	4.5523	0.059355
MGH53_P4_F11	0.375880247897	red	1	4.2311	2.0786
MGH53_P4_G02	-0.198922660145	red	1	1.7862	2.1391
MGH53_P4_G05	NA	black	0	0	1.5125
MGH53_P4_G07	NA	black	0	0	1.4005
MGH53_P4_G08	NA	black	0	0	2.9955
MGH53_P4_G09	0.955415252019	red	1	3.1778	3.5792
MGH53_P4_H10	NA	black	0	0	1.5306
MGH53_P4_H11	3.13896256372	black	0	4.4158	4.0997
MGH53_P4_H12	NA	black	0	0	0
MGH54_P14_A01	NA	black	0	3.2421	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	0	3.3209
MGH54_P14_A05	NA	black	0	0	1.7941
MGH54_P14_A06	NA	black	0	0	0
MGH54_P14_A07	0.554466404402	red	1	1.473	0.60692
MGH54_P14_A08	NA	black	0	0	3.3006
MGH54_P14_A09	NA	black	0	0	2.9538
MGH54_P14_A10	NA	black	0	0	0.92372
MGH54_P14_A11	NA	black	0	0	1.2934
MGH54_P14_A12	-1.24368508554	red	1	3.5357	0.42868
MGH54_P14_B01	NA	black	0	0	0
MGH54_P14_B02	NA	black	0	0	3.7595
MGH54_P14_B03	NA	black	0	0	0
MGH54_P14_B04	NA	black	0	3.6566	0
MGH54_P14_B05	0.0188867563444	red	1	2.5991	1.7912
MGH54_P14_B06	NA	black	0	0	4.918
MGH54_P14_B07	NA	black	0	0	3.5424
MGH54_P14_B08	NA	black	0	0	3.017
MGH54_P14_B09	NA	black	0	0	1.3214
MGH54_P14_B10	NA	black	0	0	0
MGH54_P14_B11	-0.345335271627	red	1	2.08	3.0939
MGH54_P14_B12	-0.718420754889	red	1	3.246	0.73205
MGH54_P14_C01	1.63199918335	green3	2	0.50691	0.21785
MGH54_P14_C02	NA	black	0	0	4.2745
MGH54_P14_C03	NA	black	0	0	0
MGH54_P14_C04	NA	black	0	0	0.97012
MGH54_P14_C05	-0.129549856631	red	1	3.0032	1.4641
MGH54_P14_C06	NA	black	0	0	0.71545
MGH54_P14_C07	NA	black	0	0	3.4856
MGH54_P14_C08	NA	black	0	0	3.9382
MGH54_P14_C09	NA	black	0	0	2.4016
MGH54_P14_C10	1.74255557027	green3	2	3.5981	3.9432
MGH54_P14_C11	NA	black	0	0	2.3918
MGH54_P14_C12	-0.172917764766	red	1	2.7139	1.1506
MGH54_P14_D01	NA	black	0	0	0.27023
MGH54_P14_D02	NA	black	0	0	0
MGH54_P14_D03	NA	black	0	0	0.60692
MGH54_P14_D04	NA	black	0	0	0
MGH54_P14_D05	-0.0516228365653	red	1	2.2741	2.4324
MGH54_P14_D06	NA	black	0	0	3.7122
MGH54_P14_D07	NA	black	0	3.2919	0
MGH54_P14_D08	-0.553568403238	red	1	1.2185	2.2869
MGH54_P14_D09	0.391919437553	red	1	3.0925	2.4901
MGH54_P14_D10	NA	black	0	0	0
MGH54_P14_D11	NA	black	0	0	4.2516
MGH54_P14_D12	-0.140674687477	red	1	2.731	1.2636
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	0.69540157668	red	1	3.1296	3.0976
MGH54_P14_E03	-0.61934227996	red	1	1.9986	3.5689
MGH54_P14_E04	-0.688133598209	red	1	2.8131	0.13356
MGH54_P14_E05	NA	black	0	0	3.4983
MGH54_P14_E06	NA	black	0	0	1.6392
MGH54_P14_E07	NA	black	0	0	1.8036
MGH54_P14_E08	1.09450827205	red	1	3.5703	3.0868
MGH54_P14_E09	-1.30724707342	red	1	0.9115	2.8195
MGH54_P14_E10	NA	black	0	0	1.0236
MGH54_P14_E11	NA	black	0	0	2.8701
MGH54_P14_E12	0.30367566862	red	1	2.7472	2.9572
MGH54_P14_F01	NA	black	0	0	1.6475
MGH54_P14_F02	NA	black	0	0	1.9505
MGH54_P14_F03	0.812493005657	red	1	3.232	3.1387
MGH54_P14_F04	NA	black	0	0	1.5666
MGH54_P14_F06	NA	black	0	0	1.8596
MGH54_P14_F07	NA	black	0	0	0.10165
MGH54_P14_F08	NA	black	0	0	0
MGH54_P14_F09	NA	black	0	0	2.4497
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	0	3.33
MGH54_P14_G01	NA	black	0	0	1.2768
MGH54_P14_G02	NA	black	0	0	0
MGH54_P14_G03	NA	black	0	0	0.31034
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	NA	black	0	0	3.4344
MGH54_P14_G06	0.0526611069966	red	1	2.539	2.0673
MGH54_P14_G07	NA	black	0	0	1.8918
MGH54_P14_G08	NA	black	0	0	2.4297
MGH54_P14_G09	-0.496740314358	red	1	0.48749	1.9377
MGH54_P14_G10	NA	black	0	0	2.7002
MGH54_P14_G11	1.32964927044	red	1	4.1614	2.8528
MGH54_P14_G12	NA	black	0	0	0.15056
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	0.390723120298	red	1	2.8516	2.9405
MGH54_P14_H03	NA	black	0	0	1.7044
MGH54_P14_H04	NA	black	0	0	1.0043
MGH54_P14_H05	NA	black	0	3.4707	0
MGH54_P14_H06	-1.04062042825	red	1	0.52707	2.3567
MGH54_P14_H07	-0.0182764039859	red	1	2.5862	1.6026
MGH54_P14_H08	NA	black	0	3.4045	0
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	0.540623430244	red	1	2.8448	3.6823
MGH54_P14_H11	NA	black	0	0	2.9146
MGH54_P14_H12	NA	black	0	0	0.16993
MGH54_P15_A02	NA	black	0	0	3.8383
MGH54_P15_A03	-0.111872954349	red	1	2.1731	2.4581
MGH54_P15_A04	0.631776002249	red	1	2.9092	3.6909
MGH54_P15_A05	NA	black	0	0	1.5205
MGH54_P15_A06	NA	black	0	0	2.3033
MGH54_P15_A07	NA	black	0	2.7231	0
MGH54_P15_A08	-0.277873682724	red	1	3.0771	1.237
MGH54_P15_A09	0.292411931891	red	1	2.8651	2.5531
MGH54_P15_A10	NA	black	0	0	2.9859
MGH54_P15_A11	0.759025066513	red	1	2.9675	3.8778
MGH54_P15_A12	NA	black	0	0	1.5326
MGH54_P15_B01	NA	black	0	0	2.994
MGH54_P15_B02	2.58610541663	black	0	4.7373	3.4113
MGH54_P15_B03	-0.322583527939	red	1	2.9071	1.0115
MGH54_P15_B04	NA	black	0	0	0
MGH54_P15_B05	0.396586436188	red	1	3.4233	2.269
MGH54_P15_B06	NA	black	0	0	2.3805
MGH54_P15_B07	NA	black	0	3.1147	0
MGH54_P15_B09	NA	black	0	0	3.4264
MGH54_P15_B10	NA	black	0	0	2.519
MGH54_P15_B11	NA	black	0	0	1.6613
MGH54_P15_C01	NA	black	0	0	1.8805
MGH54_P15_C02	-0.0577529438666	red	1	2.3063	2.6758
MGH54_P15_C03	NA	black	0	0	3.3868
MGH54_P15_C04	NA	black	0	0	1.2786
MGH54_P15_C05	NA	black	0	0	1.9172
MGH54_P15_C06	-0.470254210771	red	1	3.1608	0.99711
MGH54_P15_C07	0.715779412872	red	1	3.2575	2.9123
MGH54_P15_C08	NA	black	0	0	0
MGH54_P15_C09	0.807726728293	red	1	3.6106	2.685
MGH54_P15_C10	0.356542308728	red	1	0.40272	1.2904
MGH54_P15_C11	NA	black	0	0	2.0193
MGH54_P15_C12	0.342939408526	red	1	2.7082	3.5923
MGH54_P15_D01	NA	black	0	0	0.9486
MGH54_P15_D02	NA	black	0	0	0.23756
MGH54_P15_D03	NA	black	0	1.3718	0
MGH54_P15_D04	NA	black	0	0	0
MGH54_P15_D05	NA	black	0	0	1.9103
MGH54_P15_D07	NA	black	0	0	2.4076
MGH54_P15_D08	NA	black	0	0	0
MGH54_P15_D09	NA	black	0	0	3.5158
MGH54_P15_D10	NA	black	0	0	0.99928
MGH54_P15_D11	0.862260262004	red	1	4.9372	2.3138
MGH54_P15_D12	NA	black	0	0	1.4584
MGH54_P15_E01	NA	black	0	0	0
MGH54_P15_E02	NA	black	0	0	3.2525
MGH54_P15_E03	NA	black	0	0	0
MGH54_P15_E04	NA	black	0	0	2.3618
MGH54_P15_E05	NA	black	0	0	1.3477
MGH54_P15_E06	NA	black	0	0	2.6661
MGH54_P15_E07	0.814135741127	red	1	0.34255	0.95754
MGH54_P15_E08	NA	black	0	4.2636	0
MGH54_P15_E09	NA	black	0	0	1.6494
MGH54_P15_E10	NA	black	0	0	0
MGH54_P15_E11	NA	black	0	0	3.378
MGH54_P15_E12	NA	black	0	0	1.8961
MGH54_P15_F01	NA	black	0	0	2.9572
MGH54_P15_F02	0.505085521416	red	1	2.9525	3.0286
MGH54_P15_F03	NA	black	0	2.232	0
MGH54_P15_F04	NA	black	0	0	0.9568
MGH54_P15_F05	NA	black	0	0	1.8867
MGH54_P15_F06	0.365233637256	red	1	0.37184	1.2863
MGH54_P15_F07	NA	black	0	0	3.9548
MGH54_P15_F08	NA	black	0	0	0.55582
MGH54_P15_F09	0.494569489341	red	1	4.2115	2.1706
MGH54_P15_F10	-0.124265054135	red	1	2.9561	1.4542
MGH54_P15_F11	NA	black	0	0	2.9607
MGH54_P15_F12	NA	black	0	0	2.8178
MGH54_P15_G03	0.389951161667	red	1	3.0774	2.5026
MGH54_P15_G04	NA	black	0	0	0.80323
MGH54_P15_G05	NA	black	0	0	0
MGH54_P15_G06	NA	black	0	0	3.5798
MGH54_P15_G07	NA	black	0	2.1263	0
MGH54_P15_G08	NA	black	0	0	1.2815
MGH54_P15_G09	-0.347987102087	red	1	1.669	2.3383
MGH54_P15_G10	NA	black	0	0	1.739
MGH54_P15_G11	0.576660302337	red	1	0.41576	1.1217
MGH54_P15_G12	NA	black	0	0	1.144
MGH54_P15_H01	-0.554004081173	red	1	2.8647	0.49467
MGH54_P15_H03	NA	black	0	0	1.6012
MGH54_P15_H04	0.566247700668	red	1	0.95754	0.98404
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	3.0038
MGH54_P15_H07	0.562804792923	red	1	1.5534	0.45628
MGH54_P15_H08	0.0810656845295	red	1	0.68527	1.5033
MGH54_P15_H09	NA	black	0	0	1.1654
MGH54_P15_H10	NA	black	0	2.5428	0
MGH54_P15_H11	NA	black	0	0	4.1031
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	0	2.6799
MGH54_P16_A02	-0.016218272414	red	1	2.3898	2.9557
MGH54_P16_A04	NA	black	0	0	3.9888
MGH54_P16_A05	-0.984468486801	red	1	4.2798	1.1157
MGH54_P16_A06	NA	black	0	0	0
MGH54_P16_A07	NA	black	0	0	4.2559
MGH54_P16_A08	NA	black	0	0	1.6178
MGH54_P16_A09	NA	black	0	0	2.6949
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	0
MGH54_P16_A12	NA	black	0	0	3.2671
MGH54_P16_B01	NA	black	0	0	0
MGH54_P16_B02	-1.40009256432	red	1	0.77231	2.787
MGH54_P16_B03	NA	black	0	0	1.9343
MGH54_P16_B04	0.816799528666	red	1	4.6215	2.3311
MGH54_P16_B05	NA	black	0	3.1243	0
MGH54_P16_B06	NA	black	0	0	0
MGH54_P16_B07	1.41813282599	green3	2	3.7091	3.3251
MGH54_P16_B08	NA	black	0	0	0
MGH54_P16_B09	NA	black	0	0	0
MGH54_P16_B10	0.411768071811	red	1	2.8602	2.9937
MGH54_P16_B11	NA	black	0	0.36401	0
MGH54_P16_B12	NA	black	0	0	1.1322
MGH54_P16_C01	NA	black	0	0	1.9437
MGH54_P16_C02	-0.171481828279	red	1	0.84157	1.7459
MGH54_P16_C03	NA	black	0	0	1.7273
MGH54_P16_C04	-0.297638083838	red	1	3.0167	1.1596
MGH54_P16_C05	NA	black	0	0	0.17632
MGH54_P16_C06	NA	black	0	0	1.3934
MGH54_P16_C07	-0.66040364051	red	1	2.7765	0.10434
MGH54_P16_C08	NA	black	0	0	1.3907
MGH54_P16_C09	NA	black	0	0	0.81885
MGH54_P16_C10	-1.71601941047	red	1	1.1329	3.4371
MGH54_P16_C11	NA	black	0	0	2.5236
MGH54_P16_C12	NA	black	0	0	2.0409
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	-0.158668515053	red	1	3.4243	1.5499
MGH54_P16_D03	NA	black	0	0	3.6997
MGH54_P16_D04	1.02563480141	red	1	4.3285	2.5423
MGH54_P16_D05	NA	black	0	4.1045	0
MGH54_P16_D06	NA	black	0	0	1.4174
MGH54_P16_D07	NA	black	0	0	1.8781
MGH54_P16_D09	NA	black	0	0	1.9464
MGH54_P16_D10	NA	black	0	0	0.96938
MGH54_P16_D11	0.272192909836	red	1	2.7832	2.6679
MGH54_P16_D12	NA	black	0	0	3.0263
MGH54_P16_E01	-1.40687893426	red	1	0.54992	2.6388
MGH54_P16_E02	NA	black	0	0	2.326
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	-0.19390295898	red	1	4.2138	1.6558
MGH54_P16_E06	-0.0358794673271	red	1	2.2116	2.0559
MGH54_P16_E07	0.93896298499	red	1	3.4316	3.0405
MGH54_P16_E08	0.514474731979	red	1	2.7809	4.3937
MGH54_P16_E09	NA	black	0	0	1.8714
MGH54_P16_E10	0.287546719425	red	1	2.7405	2.8988
MGH54_P16_E11	NA	black	0	0	0
MGH54_P16_E12	NA	black	0	0	0
MGH54_P16_F01	-0.35150526473	red	1	0.78409	1.898
MGH54_P16_F03	-0.00142713781182	red	1	2.3329	1.5969
MGH54_P16_F04	NA	black	0	0	0.17121
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	0	3.9322
MGH54_P16_F07	-3.12169902449	black	0	0.31846	3.5988
MGH54_P16_F08	0.525685380436	red	1	3.503	2.4011
MGH54_P16_F09	NA	black	0	3.7394	0
MGH54_P16_F10	NA	black	0	0	2.4696
MGH54_P16_F11	-0.779844712879	red	1	4.0096	1.1557
MGH54_P16_G01	NA	black	0	0	3.3336
MGH54_P16_G02	1.58092532697	green3	2	3.6615	3.5987
MGH54_P16_G03	NA	black	0	0	0
MGH54_P16_G04	0.324671682165	red	1	0.34369	1.3179
MGH54_P16_G05	NA	black	0	0	1.6088
MGH54_P16_G06	-0.571566175192	red	1	3.3485	1.005
MGH54_P16_G07	NA	black	0	0	0.24853
MGH54_P16_G08	NA	black	0	0	3.9962
MGH54_P16_G09	0.324805418344	red	1	0.79327	1.2756
MGH54_P16_G10	NA	black	0	0	2.4688
MGH54_P16_G11	-0.719708410838	red	1	4.2563	1.2898
MGH54_P16_G12	-0.657834512337	red	1	0.32193	2.0072
MGH54_P16_H01	0.32327497206	red	1	0.73292	1.2851
MGH54_P16_H02	0.37188348676	red	1	3.0699	2.4717
MGH54_P16_H03	NA	black	0	0	1.8193
MGH54_P16_H04	NA	black	0	0	0
MGH54_P16_H05	NA	black	0	0	2.7617
MGH54_P16_H06	NA	black	0	0	0
MGH54_P16_H07	NA	black	0	0	1.1953
MGH54_P16_H08	-0.0629619479208	red	1	3.8517	1.7181
MGH54_P16_H09	NA	black	0	0.31034	0
MGH54_P16_H10	NA	black	0	2.3609	0
MGH54_P16_H11	-1.44532131033	red	1	0.58015	2.6864
MGH54_P16_H12	-3.77355187146	black	0	5.5115	0.2762
MGH54_P17_A01	NA	black	0	0	0
MGH54_P17_A02	0.00830599275078	red	1	3.9525	1.7891
MGH54_P17_A03	NA	black	0	0	3.7304
MGH54_P17_A04	NA	black	0	0	2.6993
MGH54_P17_A05	NA	black	0	0	0
MGH54_P17_A06	NA	black	0	0	3.5115
MGH54_P17_A07	NA	black	0	3.5809	0
MGH54_P17_A08	NA	black	0	0	2.3782
MGH54_P17_A09	NA	black	0	0	0
MGH54_P17_A10	-0.0569380380258	red	1	1.6731	1.7596
MGH54_P17_A11	NA	black	0	0	0
MGH54_P17_A12	NA	black	0	4.3127	0
MGH54_P17_B01	NA	black	0	0	1.4772
MGH54_P17_B02	NA	black	0	0	0.96643
MGH54_P17_B03	0.553514651946	red	1	3.9649	2.2648
MGH54_P17_B05	NA	black	0	0	4.5502
MGH54_P17_B06	NA	black	0	0	3.8445
MGH54_P17_B07	NA	black	0	0	0
MGH54_P17_B08	0.898439170564	red	1	3.3444	3.1015
MGH54_P17_B09	NA	black	0	0	1.7816
MGH54_P17_B10	NA	black	0	0	3.1202
MGH54_P17_B11	NA	black	0	3.0266	0
MGH54_P17_B12	-0.297489176976	red	1	0.47612	1.7858
MGH54_P17_C02	NA	black	0	0	1.4222
MGH54_P17_C03	NA	black	0	0	2.4046
MGH54_P17_C04	NA	black	0	0	0.22033
MGH54_P17_C05	-2.73900355696	black	0	0.79327	3.8648
MGH54_P17_C06	NA	black	0	0	0
MGH54_P17_C07	0.360421921967	red	1	3.5468	2.1779
MGH54_P17_C08	NA	black	0	0	0.36513
MGH54_P17_C09	0.793004525462	red	1	2.9655	4.0398
MGH54_P17_C10	NA	black	0	0	2.2314
MGH54_P17_C11	NA	black	0	0	0.14143
MGH54_P17_C12	NA	black	0	0	1.3829
MGH54_P17_D01	0.346173506614	red	1	3.3468	2.2317
MGH54_P17_D02	NA	black	0	0.64616	0
MGH54_P17_D03	NA	black	0	0	0
MGH54_P17_D04	NA	black	0	0	2.0222
MGH54_P17_D05	NA	black	0	0	1.9275
MGH54_P17_D06	NA	black	0	2.0531	0
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	0	0
MGH54_P17_D10	NA	black	0	0	1.7115
MGH54_P17_D12	NA	black	0	0	0
MGH54_P17_E01	NA	black	0	0	0.50589
MGH54_P17_E02	NA	black	0	0	0.13619
MGH54_P17_E03	0.720414197648	red	1	3.2099	2.9964
MGH54_P17_E04	-0.230651350337	red	1	1.7974	2.224
MGH54_P17_E05	NA	black	0	0	0.66357
MGH54_P17_E06	NA	black	0	0	3.4507
MGH54_P17_E07	NA	black	0	0	1.2376
MGH54_P17_E08	NA	black	0	0	0
MGH54_P17_E09	NA	black	0	0	1.3294
MGH54_P17_E10	NA	black	0	0	2.8333
MGH54_P17_E11	NA	black	0	0	4.3887
MGH54_P17_E12	NA	black	0	0	3.1939
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	NA	black	0	0	1.2222
MGH54_P17_F03	NA	black	0	0	0.26063
MGH54_P17_F04	NA	black	0	0	3.8135
MGH54_P17_F05	NA	black	0	0	2.0738
MGH54_P17_F07	NA	black	0	0	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	NA	black	0	0	4.5629
MGH54_P17_F10	NA	black	0	2.4536	0
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	1.294	0
MGH54_P17_G01	NA	black	0	0	0
MGH54_P17_G02	NA	black	0	0	0
MGH54_P17_G03	NA	black	0	0.44042	0
MGH54_P17_G04	NA	black	0	0	0
MGH54_P17_G05	-0.537163981165	red	1	2.7268	0.24853
MGH54_P17_G06	NA	black	0	0	2.4536
MGH54_P17_G07	0.0672208151169	red	1	2.1013	1.1177
MGH54_P17_G08	NA	black	0	0	1.488
MGH54_P17_G09	NA	black	0	0	0
MGH54_P17_G10	NA	black	0	0	0
MGH54_P17_G11	NA	black	0	2.1276	0
MGH54_P17_G12	-1.71727041916	red	1	4.1228	0.52206
MGH54_P17_H01	NA	black	0	0	1.2618
MGH54_P17_H02	NA	black	0	0	4.0466
MGH54_P17_H05	1.12273345473	red	1	3.589	3.1018
MGH54_P17_H06	-1.70292219483	red	1	0.81394	3.0704
MGH54_P17_H07	-1.44973527319	red	1	4.0075	0.63784
MGH54_P17_H08	NA	black	0	0	3.1463
MGH54_P17_H09	NA	black	0	0	0.1137
MGH54_P17_H10	NA	black	0	0	2.0072
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	NA	black	0	0	0
MGH54_P6_A01	NA	black	0	0	1.0772
MGH54_P6_A02	NA	black	0	0	0
MGH54_P6_A03	-0.176774724329	red	1	2.386	0.26544
MGH54_P6_A04	NA	black	0	0	2.5288
MGH54_P6_A05	-1.93791654737	black	0	4.0499	0.30918
MGH54_P6_A06	0.912990347811	red	1	3.6714	2.7645
MGH54_P6_A07	0.620229445463	red	1	2.9275	3.5353
MGH54_P6_A08	-0.183075898918	red	1	2.8622	1.269
MGH54_P6_A09	NA	black	0	0	4.4179
MGH54_P6_A10	NA	black	0	0	0.15834
MGH54_P6_A11	NA	black	0	0	0.96864
MGH54_P6_A12	NA	black	0	0	1.291
MGH54_P6_B01	NA	black	0	0	0
MGH54_P6_B02	NA	black	0	0	2.4074
MGH54_P6_B03	NA	black	0	0	0
MGH54_P6_B04	NA	black	0	0	0
MGH54_P6_B05	2.26785802777	black	0	4.6157	3.2798
MGH54_P6_B06	NA	black	0	0	0
MGH54_P6_B07	NA	black	0	0	1.3857
MGH54_P6_B08	-0.0522157550357	red	1	1.5568	1.7251
MGH54_P6_B09	-0.432323476892	red	1	1.1674	2.1174
MGH54_P6_B10	NA	black	0	0	2.8197
MGH54_P6_B11	NA	black	0	0	3.5243
MGH54_P6_B12	NA	black	0	0	1.275
MGH54_P6_C01	NA	black	0	2.5489	0
MGH54_P6_C02	NA	black	0	0	1.8193
MGH54_P6_C03	NA	black	0	0	1.6003
MGH54_P6_C04	NA	black	0	0	2.651
MGH54_P6_C06	0.0617290420348	red	1	2.5736	2.0683
MGH54_P6_C07	NA	black	0	0	4.4498
MGH54_P6_C08	NA	black	0	0	3.7901
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	-0.112748215339	red	1	2.5981	1.2004
MGH54_P6_C11	0.0473624274531	red	1	2.7889	1.8512
MGH54_P6_C12	NA	black	0	0	2.4795
MGH54_P6_D01	NA	black	0	0	0
MGH54_P6_D02	NA	black	0	0	0.29631
MGH54_P6_D03	NA	black	0	0	0
MGH54_P6_D04	-0.0731409618297	red	1	0.53903	1.622
MGH54_P6_D05	NA	black	0	0	3.4619
MGH54_P6_D07	NA	black	0	4.2932	0
MGH54_P6_D08	NA	black	0	0	0.75702
MGH54_P6_D09	NA	black	0	0	0
MGH54_P6_D10	NA	black	0	0	0.48954
MGH54_P6_D11	-0.359598765703	red	1	1.7497	2.4515
MGH54_P6_D12	-1.68205065521	red	1	4.5021	0.77146
MGH54_P6_E02	NA	black	0	0	2.75
MGH54_P6_E03	1.14502654019	red	1	3.3199	3.5945
MGH54_P6_E04	NA	black	0	1.6425	0
MGH54_P6_E05	NA	black	0	0	0
MGH54_P6_E07	0.391893207304	red	1	2.7687	3.362
