Cell_name	Zvalue	Color	Cluster	PPARD	SOD1
MGH53_P10_A12	-0.0101735996585	red	1	0.1903	5.8013
MGH53_P10_B01	-2.54034029062	black	0	4.4362	4.1946
MGH53_P10_B02	NA	black	0	0	6.0332
MGH53_P10_B03	NA	black	0	0.54893	0
MGH53_P10_B04	1.06617169106	green3	2	0.44467	3.7637
MGH53_P10_B05	-0.340807711391	red	1	0.45418	6.4435
MGH53_P10_B06	2.08386985564	black	0	3.7838	7.4157
MGH53_P10_B07	-0.817537993801	red	1	3.7114	5.1066
MGH53_P10_B08	NA	black	0	0	5.6345
MGH53_P10_B09	NA	black	0	0	6.9489
MGH53_P10_B10	NA	black	0	0	6.8544
MGH53_P10_B11	0.207126676515	red	1	3.0199	6.0175
MGH53_P10_B12	NA	black	0	0	4.1319
MGH53_P10_C01	-0.200917859354	red	1	0.31267	6.1237
MGH53_P10_C02	NA	black	0	0.21288	0
MGH53_P10_C03	-0.095503395739	red	1	0.28924	5.9429
MGH53_P10_C04	-0.391550538532	red	1	0.49672	6.5767
MGH53_P10_C05	NA	black	0	0	0
MGH53_P10_C06	NA	black	0	0	0
MGH53_P10_C07	-1.96379550112	black	0	5.2431	4.8073
MGH53_P10_C08	-0.879593335895	red	1	4.2327	5.1872
MGH53_P10_C09	-0.429818883245	red	1	0.86552	7.2385
MGH53_P10_C10	NA	black	0	0	0.9396
MGH53_P10_C11	-0.378357528472	red	1	0.36961	6.4575
MGH53_P10_C12	NA	black	0	0.15445	0
MGH53_P10_D01	0.783375001338	red	1	0.30568	4.4815
MGH53_P10_D02	NA	black	0	0.38626	0
MGH53_P10_D03	NA	black	0	0	6.7142
MGH53_P10_D04	0.0885324255667	red	1	1.715	6.3395
MGH53_P10_D05	0.0248627733005	red	1	0.5568	5.731
MGH53_P10_D06	NA	black	0	2.3893	0
MGH53_P10_D07	-0.259526001402	red	1	0.51197	6.3179
MGH53_P10_D08	-0.214302783603	red	1	0.98112	6.697
MGH53_P10_D09	-0.163548786201	red	1	0.51096	6.1201
MGH53_P10_D12	0.746208251898	red	1	0.48027	4.3144
MGH53_P10_E01	NA	black	0	0	5.7287
MGH53_P10_E03	-0.74099698598	red	1	0.27143	6.9917
MGH53_P10_E04	NA	black	0	0	5.6942
MGH53_P10_E05	NA	black	0	0	5.8223
MGH53_P10_E06	NA	black	0	0	8.0482
MGH53_P10_E07	0.557639907532	red	1	0.33571	4.8306
MGH53_P10_E08	NA	black	0	0	0
MGH53_P10_E09	-0.373621119303	red	1	0.44255	6.4985
MGH53_P10_E10	NA	black	0	0.47508	0
MGH53_P10_E11	NA	black	0	0	5.892
MGH53_P10_E12	NA	black	0	0	5.3632
MGH53_P10_F01	NA	black	0	0	7.0543
MGH53_P10_F02	0.271842202164	red	1	0.52907	5.218
MGH53_P10_F03	-0.945729902483	red	1	0.25459	7.3043
MGH53_P10_F04	-0.246950494061	red	1	0.64985	6.3826
MGH53_P10_F05	-0.293358153629	red	1	0.96051	6.9806
MGH53_P10_F06	0.172693726852	red	1	0.31499	5.4947
MGH53_P10_F07	NA	black	0	0	0.71194
MGH53_P10_F08	-0.615008373902	red	1	0.4678	6.9929
MGH53_P10_F09	NA	black	0	0.32423	0
MGH53_P10_F10	0.229296583119	red	1	0.33571	5.3921
MGH53_P10_F12	NA	black	0	0	1.891
MGH53_P10_G01	0.0311863107089	red	1	0.26183	5.7355
MGH53_P10_G02	NA	black	0	0.87106	0
MGH53_P10_G03	NA	black	0	0	5.8083
MGH53_P10_G04	0.0997228110401	red	1	0.55385	5.5705
MGH53_P10_G05	NA	black	0	0	3.946
MGH53_P10_G07	NA	black	0	0	7.3406
MGH53_P10_G08	0.605478849335	red	1	0.81803	3.9325
MGH53_P10_G09	-0.296093159329	red	1	0.23389	6.2513
MGH53_P10_G11	NA	black	0	0	3.632
MGH53_P10_H01	-0.662379876362	red	1	0.33457	6.9261
MGH53_P10_H02	NA	black	0	0	5.99
MGH53_P10_H04	NA	black	0	0	3.6318
MGH53_P10_H05	NA	black	0	0	2.8681
MGH53_P10_H06	-0.691398910143	red	1	0.72421	7.651
MGH53_P10_H07	-0.728052286928	red	1	0.31962	7.0226
MGH53_P10_H08	-0.302751294283	red	1	0.45418	6.3698
MGH53_P10_H09	-1.22313895556	red	1	0.24123	7.7303
MGH53_P10_H10	-0.485309394108	red	1	0.35952	6.6399
MGH53_P10_H11	NA	black	0	0	5.8456
MGH53_P11_A01	NA	black	0	0	6.7079
MGH53_P11_A02	NA	black	0	0	7.2893
MGH53_P11_A03	-0.214920684228	red	1	1.0286	6.8122
MGH53_P11_A04	0.0196157582103	red	1	0.73639	5.7306
MGH53_P11_A06	NA	black	0	0	6.7519
MGH53_P11_A08	NA	black	0	0	5.7387
MGH53_P11_A09	NA	black	0	0	7.1773
MGH53_P11_A10	NA	black	0	0	7.466
MGH53_P11_A11	-0.373869465722	red	1	0.65444	6.6969
MGH53_P11_A12	-0.336216273133	red	1	0.2857	6.3385
MGH53_P11_B01	-1.15623784458	red	1	0.22897	7.6042
MGH53_P11_B02	NA	black	0	0	6.575
MGH53_P11_B04	NA	black	0	0	6.6186
MGH53_P11_B05	-0.0769207422364	red	1	0.29866	5.9133
MGH53_P11_B06	NA	black	0	0	7.5954
MGH53_P11_B07	2.48516063267	black	0	0.28451	1.7527
MGH53_P11_B08	-0.166490489826	red	1	0.64524	6.1849
MGH53_P11_B09	-0.509005286722	red	1	0.94785	7.8183
MGH53_P11_B11	NA	black	0	0	6.7053
MGH53_P11_B12	0.0334263023764	red	1	0.47301	5.7192
MGH53_P11_C01	2.22565221692	black	0	0.35614	1.9324
MGH53_P11_C02	NA	black	0	0	6.1669
MGH53_P11_C03	NA	black	0	0	0
MGH53_P11_C04	-0.297908941562	red	1	0.15704	6.2259
MGH53_P11_C05	-0.615997830546	red	1	0.32423	6.8359
MGH53_P11_C06	-0.356686773925	red	1	0.26183	6.3602
MGH53_P11_C07	NA	black	0	0	0
MGH53_P11_C08	NA	black	0	0	5.3409
MGH53_P11_C09	-0.743941038327	red	1	0.36513	7.1045
MGH53_P11_C10	NA	black	0	0	5.4812
MGH53_P11_C11	NA	black	0	0	5.8973
MGH53_P11_C12	-1.11859943565	red	1	1.8774	1.0158
MGH53_P11_D01	-0.761532652125	red	1	0.25942	7.0124
MGH53_P11_D02	NA	black	0	0	6.8093
MGH53_P11_D03	NA	black	0	0	6.3076
MGH53_P11_D04	2.2578791563	black	0	0.55189	1.0229
MGH53_P11_D05	NA	black	0	0.34823	0
MGH53_P11_D07	0.0914302168751	red	1	1.6713	6.4571
MGH53_P11_D08	-0.197110174253	red	1	0.62012	6.2439
MGH53_P11_D09	-1.12973109681	red	1	0.31962	7.7099
MGH53_P11_D10	NA	black	0	0	5.9238
MGH53_P11_D11	1.33644822468	black	0	0.66539	2.5341
MGH53_P11_D12	-0.273931542337	red	1	0.46467	6.3198
MGH53_P11_E01	NA	black	0	0	7.0213
MGH53_P11_E02	-1.10456511554	red	1	2.9592	4.4318
MGH53_P11_E04	NA	black	0	0	5.0405
MGH53_P11_E06	NA	black	0	0	7.1596
MGH53_P11_E08	-0.83711070537	red	1	0.29278	7.1748
MGH53_P11_E09	NA	black	0	0	0
MGH53_P11_E10	2.85360303826	black	0	0.24245	1.3219
MGH53_P11_E11	NA	black	0	0	6.9493
MGH53_P11_E12	NA	black	0	0	5.3504
MGH53_P11_F01	-0.0293966970175	red	1	0.56949	5.8489
MGH53_P11_F02	NA	black	0	0	6.9764
MGH53_P11_F03	NA	black	0	0	5.88
MGH53_P11_F04	-0.931172108938	red	1	0.21537	7.2319
MGH53_P11_F05	NA	black	0	0	0
MGH53_P11_F07	NA	black	0	0	6.1365
MGH53_P11_F10	-0.722954591181	red	1	0.68796	7.6389
MGH53_P11_F11	NA	black	0	0	5.4516
MGH53_P11_F12	2.01822127494	black	0	0.66721	0.89375
MGH53_P11_G01	1.61108804898	black	0	0.1635	3.4121
MGH53_P11_G02	NA	black	0	0.45733	0
MGH53_P11_G03	NA	black	0	0	0
MGH53_P11_G04	NA	black	0	0	6.6804
MGH53_P11_G05	NA	black	0	0	6.791
MGH53_P11_G06	NA	black	0	0	6.9507
MGH53_P11_G07	NA	black	0	0	7.6352
MGH53_P11_G08	-0.181532945692	red	1	0.26784	6.0793
MGH53_P11_G09	-0.13762079521	red	1	2.296	5.4846
MGH53_P11_G10	-1.00446732376	red	1	0.22033	7.3528
MGH53_P11_G11	NA	black	0	0	6.123
MGH53_P11_G12	-0.480757127156	red	1	0.35276	6.6265
MGH53_P11_H01	0.185390045141	red	1	0.20539	5.5018
MGH53_P11_H02	-0.851231686468	red	1	0.47923	7.4806
MGH53_P11_H04	-0.0239019357354	red	1	1.6776	5.6061
MGH53_P11_H05	0.946634882049	red	1	0.43082	4.0139
MGH53_P11_H06	NA	black	0	0	0
MGH53_P11_H07	0.466436708351	red	1	0.18015	5.0866
MGH53_P11_H08	-0.51706724796	red	1	0.64339	7.0305
MGH53_P11_H09	1.3180119972	black	0	0.24001	3.7173
MGH53_P11_H10	NA	black	0	0	6.9115
MGH53_P11_H11	0.0935964265742	red	1	0.52907	5.5893
MGH53_P11_H12	NA	black	0	0	6.1214
MGH53_P9_A01	-0.409934595525	red	1	0.95606	7.4465
MGH53_P9_A02	0.0505458745594	red	1	1.6544	6.1832
MGH53_P9_A03	0.503320951521	red	1	0.50995	4.7592
MGH53_P9_A04	NA	black	0	0	5.8253
MGH53_P9_A05	NA	black	0	0	5.9658
MGH53_P9_A06	-0.0458816315026	red	1	0.42331	5.8708
MGH53_P9_A07	NA	black	0	0	3.568
MGH53_P9_A08	-0.00305090547267	red	1	1.2678	5.8191
MGH53_P9_A09	NA	black	0	0	7.1534
MGH53_P9_A10	-0.243859417688	red	1	0.76808	6.4823
MGH53_P9_A11	0.0629568761882	red	1	0.43082	5.6666
MGH53_P9_A12	NA	black	0	0	5.0215
MGH53_P9_B01	0.121876403018	red	1	2.1786	6.0787
MGH53_P9_B02	0.22018891161	red	1	1.125	4.4203
MGH53_P9_B03	NA	black	0	0	7.0454
MGH53_P9_B04	NA	black	0	0	6.4196
MGH53_P9_B05	NA	black	0	0	2.9618
MGH53_P9_B06	1.95848230667	black	0	3.8286	7.2883
MGH53_P9_B07	NA	black	0	0	6.092
MGH53_P9_B08	0.679608082509	red	1	4.8704	6.1372
MGH53_P9_B09	NA	black	0	0	5.1384
MGH53_P9_B11	NA	black	0	0	6.9941
MGH53_P9_B12	NA	black	0	0	5.8105
MGH53_P9_C01	-0.0148602607987	red	1	0.43829	5.8132
MGH53_P9_C02	NA	black	0	0	7.0315
MGH53_P9_C03	-0.0581035836908	red	1	0.92524	6.0019
MGH53_P9_C04	-0.953776051465	red	1	0.59932	7.969
MGH53_P9_C05	NA	black	0	0	6.5734
MGH53_P9_C06	NA	black	0	0	6.8125
MGH53_P9_C07	0.192506098303	red	1	3.9836	5.9127
MGH53_P9_C08	NA	black	0	0	5.5573
MGH53_P9_C09	0.156222572612	red	1	0.73031	5.3635
MGH53_P9_C10	NA	black	0	0	7.8376
MGH53_P9_C11	NA	black	0	0	6.5037
MGH53_P9_C12	NA	black	0	0	5.0532
MGH53_P9_D01	-0.326027805141	red	1	0.53306	6.4708
MGH53_P9_D02	-0.0911333422834	red	1	1.0101	6.1974
MGH53_P9_D03	NA	black	0	0	4.6692
MGH53_P9_D04	-0.152522615652	red	1	1.1368	6.7938
MGH53_P9_D05	NA	black	0	0	3.6073
MGH53_P9_D08	2.57299912702	black	0	4.0164	7.6189
MGH53_P9_D09	0.0507506403227	red	1	0.83592	5.6222
MGH53_P9_D10	NA	black	0	0	5.9645
MGH53_P9_D11	-0.202992013441	red	1	0.43723	6.1701
MGH53_P9_D12	0.631213265313	red	1	0.39726	4.6404
MGH53_P9_F04	NA	black	0	0	4.9972
MGH53_P9_F05	-0.0457897656067	red	1	0.40054	5.8688
MGH53_P9_F06	-2.19399679056	black	0	4.8804	4.5833
MGH53_P9_F07	-0.163024788815	red	1	0.1776	6.0305
MGH53_P9_F08	-0.049410523428	red	1	0.42223	5.8773
MGH53_P9_F09	-0.309348319496	red	1	0.54992	6.4482
MGH53_P9_F10	NA	black	0	0	4.6114
MGH53_P9_F11	1.11824924269	green3	2	0.35614	3.8398
MGH53_P9_F12	NA	black	0	0	2.426
MGH53_P9_G01	NA	black	0	0	6.127
MGH53_P9_G02	NA	black	0	0	5.6807
MGH53_P9_G03	NA	black	0	0	5.6093
MGH53_P9_G04	0.0999352694238	red	1	2.378	5.9729
MGH53_P9_G07	-0.278617950904	red	1	0.76808	6.5823
MGH53_P9_G08	-0.0189456688117	red	1	1.2998	6.0744
MGH53_P9_G09	0.105448056816	red	1	0.30918	5.6088
MGH53_P9_G12	3.74764138465	black	0	4.3894	8.123
MGH53_P9_H01	-0.334397683567	red	1	0.34483	6.3656
MGH53_P9_H02	-0.304377098778	red	1	2.9111	5.3948
MGH53_P9_H03	NA	black	0	0	6.5031
MGH53_P9_H04	NA	black	0	0	7.6907
MGH53_P9_H05	NA	black	0	0	6.4019
MGH53_P9_H06	2.23503260207	black	0	5.4232	6.81
MGH53_P9_H07	-2.52034949016	black	0	3.2599	3.2029
MGH53_P9_H08	-0.249206274852	red	1	0.80488	6.5405
MGH53_P9_H09	NA	black	0	0	5.2203
MGH53_P9_H10	-0.104080174332	red	1	1.0922	6.3756
MGH53_P9_H11	2.45291606943	black	0	6.0203	6.7617
MGH53_P9_H12	0.242632380548	red	1	0.61447	5.2252
MGH53_P4_A07	NA	black	0	0	5.3621
MGH53_P4_B01	-0.678136847949	red	1	0.76977	7.7454
MGH53_P4_B02	-0.353364572047	red	1	0.54794	6.5412
MGH53_P4_B08	NA	black	0	0	5.3245
MGH53_P4_B09	-0.4755944428	red	1	0.32193	6.5941
MGH53_P4_B10	NA	black	0	0	5.1704
MGH53_P4_B11	NA	black	0	0	6.7631
MGH53_P4_C03	0.612778944681	red	1	0.4049	4.6654
MGH53_P4_C11	NA	black	0	0	5.0547
MGH53_P4_C12	NA	black	0	0.24245	0
MGH53_P4_D04	-0.779615572755	red	1	0.51299	7.3953
MGH53_P4_D05	NA	black	0	0	6.677
MGH53_P4_D09	-0.55374250921	red	1	0.81967	7.5172
MGH53_P4_E01	NA	black	0	0	2.7811
MGH53_P4_E02	NA	black	0	1.4131	0
MGH53_P4_E07	-0.044990426063	red	1	1.3074	6.5338
MGH53_P4_E08	NA	black	0	0	5.025
MGH53_P4_E09	NA	black	0	0	0.94111
MGH53_P4_F01	-0.460276570824	red	1	0.36849	6.6026
MGH53_P4_F02	1.50986796862	black	0	0.55582	2.5709
MGH53_P4_F08	0.207437467191	red	1	0.82293	5.14
MGH53_P4_F11	-0.230463148023	red	1	0.32884	6.1792
MGH53_P4_G02	-0.0846869862072	red	1	1.763	5.3155
MGH53_P4_G05	0.54548555052	red	1	0.82375	4.0986
MGH53_P4_G07	NA	black	0	0	5.1621
MGH53_P4_G08	-0.680219513635	red	1	0.5955	7.3305
MGH53_P4_G09	-0.0201634813077	red	1	0.28333	5.8186
MGH53_P4_H10	0.167103994815	red	1	0.3471	5.4956
MGH53_P4_H11	-0.414228401774	red	1	0.29631	6.4735
MGH53_P4_H12	-0.274829438417	red	1	1.1667	7.8529
MGH54_P14_A01	NA	black	0	0	0
MGH54_P14_A02	NA	black	0	0	7.1072
MGH54_P14_A03	-0.751320692302	red	1	0.37962	7.1363
MGH54_P14_A04	0.242088628905	red	1	0.61164	5.2284
MGH54_P14_A05	-0.339363127085	red	1	3.5811	5.4806
MGH54_P14_A06	NA	black	0	0	3.4101
MGH54_P14_A07	0.02147792732	red	1	1.355	5.1988
MGH54_P14_A08	NA	black	0	0	4.8086
MGH54_P14_A09	0.19457200384	red	1	0.54102	5.3733
MGH54_P14_A10	NA	black	0	0	4.7501
MGH54_P14_A11	NA	black	0	0	4.2117
MGH54_P14_A12	NA	black	0	0	6.315
MGH54_P14_B01	NA	black	0	0.22033	0
MGH54_P14_B02	NA	black	0	0	6.097
MGH54_P14_B03	NA	black	0	0	5.8329
MGH54_P14_B04	NA	black	0	0	1.6116
MGH54_P14_B05	0.677944920751	red	1	3.0697	6.5418
MGH54_P14_B06	1.33433320325	black	0	0.50894	3.0844
MGH54_P14_B07	NA	black	0	0	0.84077
MGH54_P14_B08	NA	black	0	0	5.1907
MGH54_P14_B09	0.679902158897	red	1	4.4948	6.1835
MGH54_P14_B10	NA	black	0	0	4.7907
MGH54_P14_B11	NA	black	0	0	5.2681
MGH54_P14_B12	NA	black	0	0	7.4651
MGH54_P14_C01	-0.540991927171	red	1	0.36737	6.7454
MGH54_P14_C02	NA	black	0	0	7.2379
MGH54_P14_C03	-0.244479646965	red	1	0.4844	6.2722
MGH54_P14_C04	-1.37849592387	black	0	3.3404	4.431
MGH54_P14_C05	0.512878467644	red	1	0.34142	4.9024
MGH54_P14_C06	0.129681255398	red	1	0.59072	5.4938
MGH54_P14_C07	-0.0326624773345	red	1	1.1197	5.9848
MGH54_P14_C08	1.31689148276	black	0	3.553	6.9247
MGH54_P14_C09	0.741230460558	red	1	0.6397	4.0299
MGH54_P14_C10	NA	black	0	0	5.3664
MGH54_P14_C11	NA	black	0	0	5.9018
MGH54_P14_C12	-0.294875317541	red	1	0.34483	6.2969
MGH54_P14_D01	NA	black	0	0	0
MGH54_P14_D02	NA	black	0	0	6.1439
MGH54_P14_D03	NA	black	0	0	4.5562
MGH54_P14_D04	NA	black	0	0	6.6108
MGH54_P14_D05	NA	black	0	0.59359	0
MGH54_P14_D06	NA	black	0	0	7.7875
MGH54_P14_D07	-0.217579452806	red	1	0.22033	6.1239
MGH54_P14_D08	0.470611549882	red	1	0.80983	4.3607
MGH54_P14_D09	-2.36470997545	black	0	5.5012	4.6831
MGH54_P14_D10	NA	black	0	0	4.2115
MGH54_P14_D11	0.787950201454	red	1	2.9895	6.7115
MGH54_P14_D12	0.00742080135499	red	1	3.4967	5.7809
MGH54_P14_E01	NA	black	0	0	5.5112
MGH54_P14_E02	0.408582110932	red	1	2.434	6.5287
MGH54_P14_E03	-1.30304229217	red	1	4.0656	4.8513
MGH54_P14_E04	NA	black	0	0	6.2952
MGH54_P14_E05	NA	black	0	1.1706	0
MGH54_P14_E06	0.767589143428	red	1	0.33457	4.4739
MGH54_P14_E07	3.39929572785	black	0	5.4682	7.3349
MGH54_P14_E08	-0.556586169751	red	1	0.36065	6.7669
MGH54_P14_E09	1.53763169061	black	0	0.35614	3.1155
MGH54_P14_E10	NA	black	0	0	6.3274
MGH54_P14_E11	NA	black	0	0	5.9512
MGH54_P14_E12	NA	black	0	0	6.8293
MGH54_P14_F01	NA	black	0	0	8.37
MGH54_P14_F02	NA	black	0	0	8.2332
MGH54_P14_F03	NA	black	0	0	6.5067
MGH54_P14_F04	NA	black	0	0	6.5922
MGH54_P14_F06	NA	black	0	0	6.451
MGH54_P14_F07	0.029421032504	red	1	1.1177	5.6025
MGH54_P14_F08	NA	black	0	0.54794	0
MGH54_P14_F09	NA	black	0	0	7.1083
MGH54_P14_F10	-0.324995185624	red	1	0.70487	6.6332
MGH54_P14_F11	2.69639338156	black	0	0.42546	0.81065
MGH54_P14_G01	NA	black	0	0	6.0801
MGH54_P14_G02	-0.0112309999369	red	1	3.3134	5.7638
MGH54_P14_G03	NA	black	0	0	5.3511
MGH54_P14_G04	0.0945531991661	red	1	0.87971	5.4588
MGH54_P14_G05	NA	black	0	0	0
MGH54_P14_G06	NA	black	0	0	0
MGH54_P14_G07	NA	black	0	0	0
MGH54_P14_G08	-4.50892887962	black	0	5.4445	3.6686
MGH54_P14_G09	1.38131595581	black	0	3.8727	6.823
MGH54_P14_G10	0.158323492398	red	1	1.7849	6.5867
MGH54_P14_G11	NA	black	0	0	6.1238
MGH54_P14_G12	NA	black	0	0	6.8968
MGH54_P14_H01	NA	black	0	2.5155	0
MGH54_P14_H02	NA	black	0	4.0752	0
MGH54_P14_H03	NA	black	0	0	7.058
MGH54_P14_H04	-0.314154467514	red	1	0.62199	6.5194
MGH54_P14_H05	NA	black	0	0	4.231
MGH54_P14_H06	0.149963127237	red	1	0.56462	5.4587
MGH54_P14_H07	0.10901014876	red	1	0.49467	5.5657
MGH54_P14_H08	0.166940035535	red	1	0.39177	5.4832
MGH54_P14_H09	1.3558110005	black	0	0.50284	3.0592
MGH54_P14_H10	NA	black	0	0	5.6497
MGH54_P14_H11	NA	black	0	0	3.9646
MGH54_P14_H12	NA	black	0	0	5.7264
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	-0.100968209402	red	1	0.53705	5.9977
MGH54_P15_A04	-0.679241502292	red	1	0.37072	6.9957
MGH54_P15_A05	NA	black	0	0	5.9979
MGH54_P15_A06	NA	black	0	0	6.1494
MGH54_P15_A07	0.429859770584	red	1	4.3857	6.0417
MGH54_P15_A08	NA	black	0	0	5.9108
MGH54_P15_A09	-0.15089495113	red	1	0.67356	6.161
MGH54_P15_A10	NA	black	0	0.65992	0
MGH54_P15_A11	NA	black	0	1.85	0
MGH54_P15_A12	0.97524522264	red	1	0.78157	2.9833
MGH54_P15_B01	NA	black	0	0	6.189
MGH54_P15_B02	NA	black	0	0	5.7156
MGH54_P15_B03	NA	black	0	0	5.8266
MGH54_P15_B04	NA	black	0	0	6.0668
MGH54_P15_B05	NA	black	0	0	4.9085
MGH54_P15_B06	NA	black	0	0	6.3619
MGH54_P15_B07	NA	black	0	0	5.8117
MGH54_P15_B09	NA	black	0	0	0.88049
MGH54_P15_B10	1.9194844377	black	0	0.46048	2.1047
MGH54_P15_B11	0.656404297124	red	1	0.21412	4.7749
MGH54_P15_C01	NA	black	0	0	6.7026
MGH54_P15_C02	-0.224678241494	red	1	0.63599	6.3189
MGH54_P15_C03	NA	black	0	0	5.7275
MGH54_P15_C04	NA	black	0	0	2.9417
MGH54_P15_C05	NA	black	0	0	5.4152
MGH54_P15_C06	NA	black	0	0	1.3668
MGH54_P15_C07	1.93921007588	black	0	0.65076	1.1789
MGH54_P15_C08	NA	black	0	0	2.674
MGH54_P15_C09	-1.08036530317	red	1	0.39616	7.7642
MGH54_P15_C10	NA	black	0	0	4.9852
MGH54_P15_C11	NA	black	0	0	4.5719
MGH54_P15_C12	NA	black	0	0	3.3447
MGH54_P15_D01	0.147071581445	red	1	1.6704	6.8665
MGH54_P15_D02	NA	black	0	0	6.5251
MGH54_P15_D03	-0.352844848751	red	1	0.7891	6.8302
MGH54_P15_D04	NA	black	0	0	5.9049
MGH54_P15_D05	-0.331863004041	red	1	4.1568	5.5454
MGH54_P15_D07	NA	black	0	0	6.0159
MGH54_P15_D08	0.00202444444684	red	1	0.53705	5.7804
MGH54_P15_D09	1.40189089274	black	0	0.35727	3.3471
MGH54_P15_D10	NA	black	0	0	5.9772
MGH54_P15_D11	-0.879201240846	red	1	0.53804	7.6549
MGH54_P15_D12	NA	black	0	0	7.0017
MGH54_P15_E01	NA	black	0	0	5.5446
MGH54_P15_E02	1.71427478947	black	0	0.63413	1.7891
MGH54_P15_E03	0.0229928236812	red	1	0.3505	5.7453
MGH54_P15_E04	NA	black	0	0	5.4815
MGH54_P15_E05	-0.866107308285	red	1	0.42761	7.4199
MGH54_P15_E06	0.11868212291	red	1	3.5377	5.8787
MGH54_P15_E07	NA	black	0	0	6.2925
MGH54_P15_E08	-0.557024278465	red	1	0.73118	7.3005
MGH54_P15_E09	-0.00546624929095	red	1	3.2894	5.7695
MGH54_P15_E10	-0.226213114128	red	1	1.0663	6.9844
MGH54_P15_E11	-0.199827287415	red	1	0.99567	6.6643
MGH54_P15_E12	-0.599595035164	red	1	0.39287	6.8763
MGH54_P15_F01	NA	black	0	0	7.2127
MGH54_P15_F02	NA	black	0	0	6.2689
MGH54_P15_F03	0.285123144406	red	1	2.1966	6.4628
MGH54_P15_F04	NA	black	0	0	0
MGH54_P15_F05	NA	black	0	0	5.7584
MGH54_P15_F06	0.734361370122	red	1	0.34369	4.5199
MGH54_P15_F07	NA	black	0	0	5.1903
MGH54_P15_F08	0.616738049311	red	1	0.33914	4.7264
MGH54_P15_F09	NA	black	0	0.81394	0
MGH54_P15_F10	-0.465625514091	red	1	0.82782	7.2591
MGH54_P15_F11	0.684307140685	red	1	0.2762	4.6751
MGH54_P15_F12	-0.92074244533	red	1	0.31846	7.3502
MGH54_P15_G03	-0.386273392889	red	1	0.68885	6.7719
MGH54_P15_G04	NA	black	0	0	6.9794
MGH54_P15_G05	NA	black	0	0	5.4506
MGH54_P15_G06	-0.00207752505199	red	1	1.319	5.8197
MGH54_P15_G07	NA	black	0	0	6.855
MGH54_P15_G08	-0.219128958003	red	1	0.59072	6.2773
MGH54_P15_G09	0.0171320986958	red	1	0.18396	5.7601
MGH54_P15_G10	1.08165557172	green3	2	0.23511	4.0936
MGH54_P15_G11	NA	black	0	0	6.9541
MGH54_P15_G12	NA	black	0	0	5.9596
MGH54_P15_H01	NA	black	0	0	6.105
MGH54_P15_H03	NA	black	0	0	6.8024
MGH54_P15_H04	2.01679859461	black	0	0.69064	0.74674
MGH54_P15_H05	NA	black	0	0	7.4531
MGH54_P15_H06	NA	black	0	0	7.1029
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	-1.59634739991	black	0	3.6902	4.4577
MGH54_P15_H09	NA	black	0	0	6.9604
MGH54_P15_H10	NA	black	0	0	0
MGH54_P15_H11	-3.78729195	black	0	4.3983	3.3879
MGH54_P15_H12	-0.142467948768	red	1	0.75018	6.1804
MGH54_P16_A01	NA	black	0	0	4.6705
MGH54_P16_A02	NA	black	0	0	6.4611
MGH54_P16_A04	0.866660916411	red	1	4.3015	6.3327
MGH54_P16_A05	NA	black	0	0	4.4429
MGH54_P16_A06	1.17270176136	green3	2	0.33685	3.7815
MGH54_P16_A07	-0.166112847919	red	1	0.38626	6.0847
MGH54_P16_A08	NA	black	0	0	4.7281
MGH54_P16_A09	1.15871415257	green3	2	0.015783	4.2548
MGH54_P16_A10	-0.61279453606	red	1	0.33571	6.8415
MGH54_P16_A11	1.46004618894	black	0	0.65627	2.2786
MGH54_P16_A12	-0.454688247805	red	1	0.53107	6.7405
MGH54_P16_B01	-0.319474903005	red	1	0.94486	7.0447
MGH54_P16_B02	NA	black	0	0	5.332
MGH54_P16_B03	NA	black	0	0	6.3655
MGH54_P16_B04	NA	black	0	0	6.9909
MGH54_P16_B05	NA	black	0	0.89142	0
MGH54_P16_B06	NA	black	0	0	5.599
MGH54_P16_B07	0.00151061533538	red	1	1.3879	5.6989
MGH54_P16_B08	-0.673128429577	red	1	0.75018	7.6728
MGH54_P16_B09	-0.678206403398	red	1	1.7545	1.8069
MGH54_P16_B10	1.01966829544	red	1	3.0569	6.9361
MGH54_P16_B11	-1.08593179206	red	1	3.8219	4.9278
MGH54_P16_B12	NA	black	0	0	7.0509
MGH54_P16_C01	NA	black	0	0	7.0891
MGH54_P16_C02	0.518380971782	red	1	4.3621	6.1001
MGH54_P16_C03	1.24111624755	red	1	3.8447	6.7275
MGH54_P16_C04	1.07095899323	green3	2	3.8543	6.5935
MGH54_P16_C05	-0.407765436521	red	1	0.69688	6.8388
MGH54_P16_C06	NA	black	0	0	5.7559
MGH54_P16_C07	NA	black	0	0	5.7253
MGH54_P16_C08	NA	black	0	0	5.8516
MGH54_P16_C09	-0.174662432438	red	1	1.216	7.4121
MGH54_P16_C10	1.88790793078	black	0	4.3558	6.9706
MGH54_P16_C11	0.075643246523	red	1	0.57918	5.6172
MGH54_P16_C12	NA	black	0	0	6.7841
MGH54_P16_D01	NA	black	0	0	7.0726
MGH54_P16_D02	0.14705340858	red	1	1.9535	6.2935
MGH54_P16_D03	0.0396760676172	red	1	0.72857	5.6773
MGH54_P16_D04	NA	black	0	0	3.3587
