Cell_name	Zvalue	Color	Cluster	RUNX1T1	SMAD4
MGH53_P9_C11	1.97514482867	red	1	2.8938	4.4322
MGH53_P9_C12	-0.959040550313	red	1	3.1882	0.16864
MGH53_P9_D01	0.0138920885752	red	1	2.9077	1.1718
MGH53_P9_D02	NA	black	0	0.62947	0
MGH53_P9_D03	NA	black	0	0	3.1127
MGH53_P9_D04	NA	black	0	0	0
MGH53_P9_D05	NA	black	0	3.9409	0
MGH53_P9_D08	0.00682787207311	red	1	0.91762	1.0454
MGH53_P9_D09	NA	black	0	2.8007	0
MGH53_P9_D10	NA	black	0	0	0.69332
MGH53_P9_D11	NA	black	0	0	0
MGH53_P9_D12	0.537086440877	red	1	0.8679	0.17249
MGH53_P9_F04	NA	black	0	0	0
MGH53_P9_F05	NA	black	0	0.59837	0
MGH53_P9_F06	0.633127404156	red	1	3.4319	1.7719
MGH53_P9_F07	NA	black	0	2.757	0
MGH53_P9_F08	NA	black	0	0	0
MGH53_P9_F09	NA	black	0	3.1693	0
MGH53_P9_F10	NA	black	0	0	0
MGH53_P9_F11	0.972138727844	red	1	3.3287	2.1632
MGH53_P9_F12	NA	black	0	0	1.2382
MGH53_P9_G01	NA	black	0	0	0.24245
MGH53_P9_G02	NA	black	0	0.67627	0
MGH53_P9_G03	NA	black	0	0	0
MGH53_P9_G04	NA	black	0	0	0
MGH53_P9_G07	NA	black	0	0	0
MGH53_P9_G08	0.712794560606	red	1	0.51803	0.19535
MGH53_P9_G09	NA	black	0	0	0
MGH53_P9_G12	-0.00708477480717	red	1	1.8069	1.4415
MGH53_P9_H01	NA	black	0	3.4054	0
MGH53_P9_H02	NA	black	0	0	0
MGH53_P9_H03	NA	black	0	0	0.16736
MGH53_P9_H04	NA	black	0	0	0.14535
MGH53_P9_H05	NA	black	0	0	0.46571
MGH53_P9_H06	NA	black	0	0	0
MGH53_P9_H07	NA	black	0	0	0
MGH53_P9_H08	NA	black	0	0.60027	0
MGH53_P9_H09	NA	black	0	0	0
MGH53_P9_H10	NA	black	0	0	0
MGH53_P9_H11	NA	black	0	0	0.17121
MGH53_P9_H12	NA	black	0	0	0.20789
MGH53_P4_A07	NA	black	0	0	0.08134
MGH53_P4_B01	NA	black	0	0	0
MGH53_P4_B02	NA	black	0	0.16736	0
MGH53_P4_B08	-0.0346095019687	red	1	1.3248	1.1789
MGH53_P4_B09	NA	black	0	0	3.1723
MGH53_P4_B10	NA	black	0	0.4489	0
MGH53_P4_B11	NA	black	0	0	0.048236
MGH53_P4_C03	NA	black	0	1.0043	0
MGH53_P4_C11	NA	black	0	0	0.09356
MGH53_P4_C12	0.711283240339	red	1	0.71545	0.041243
MGH53_P4_D04	NA	black	0	0	0
MGH53_P4_D05	NA	black	0	0	1.5049
MGH53_P4_D09	0.429730920663	red	1	1.1316	0.059355
MGH53_P4_E01	NA	black	0	0	0
MGH53_P4_E02	NA	black	0	0	0.8335
MGH53_P4_E07	NA	black	0	0	0.14143
MGH53_P4_E08	NA	black	0	0	0.90843
MGH53_P4_E09	NA	black	0	0	0
MGH53_P4_F01	NA	black	0	0	0
MGH53_P4_F02	NA	black	0	0	0
MGH53_P4_F08	-0.00213499633457	red	1	1.708	1.123
MGH53_P4_F11	NA	black	0	0	0
MGH53_P4_G02	NA	black	0	1.7066	0
MGH53_P4_G05	NA	black	0	0	0
MGH53_P4_G07	NA	black	0	0	0.084064
MGH53_P4_G08	NA	black	0	0	1.5079
MGH53_P4_G09	NA	black	0	0	2.6686
MGH53_P4_H10	1.09280746909	red	1	0.10299	0.042644
MGH53_P4_H11	NA	black	0	0	0
MGH53_P4_H12	NA	black	0	0	1.0813
MGH54_P14_A01	NA	black	0	3.64	0
MGH54_P14_A02	NA	black	0	3.8535	0
MGH54_P14_A03	NA	black	0	0	0.02148
MGH54_P14_A04	NA	black	0	0	2.0374
MGH54_P14_A05	NA	black	0	2.842	0
MGH54_P14_A06	NA	black	0	0	0.16221
MGH54_P14_A07	NA	black	0	0	3.0303
MGH54_P14_A08	NA	black	0	0	0.092207
MGH54_P14_A09	0.192895931168	red	1	1.4255	0.26063
MGH54_P14_A10	0.708545247351	red	1	2.8732	2.2048
MGH54_P14_A11	-0.316292188519	red	1	1.3219	1.937
MGH54_P14_A12	NA	black	0	3.1352	0
MGH54_P14_B01	NA	black	0	0.53306	0
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	0.0163411570313	red	1	3.3713	1.1909
MGH54_P14_B04	NA	black	0	0	0.97085
MGH54_P14_B05	-1.1711621557	red	1	3.5399	0.20539
MGH54_P14_B06	NA	black	0	0	0
MGH54_P14_B07	NA	black	0	0	0
MGH54_P14_B08	-0.410126044742	red	1	2.3688	0.123
MGH54_P14_B09	NA	black	0	3.1911	0
MGH54_P14_B10	NA	black	0	0.17887	0
MGH54_P14_B11	NA	black	0	1.511	0
MGH54_P14_B12	NA	black	0	0	0
MGH54_P14_C01	NA	black	0	0	1.6722
MGH54_P14_C02	NA	black	0	4.675	0
MGH54_P14_C03	NA	black	0	0.41468	0
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	-0.931352957069	red	1	3.0398	0.08134
MGH54_P14_C06	0.0938689923953	red	1	0.8213	0.9115
MGH54_P14_C07	0.30253062481	red	1	1.3033	0.10568
MGH54_P14_C08	NA	black	0	0	0
MGH54_P14_C09	NA	black	0	0	0
MGH54_P14_C10	-0.630649322149	red	1	2.6846	0.12829
MGH54_P14_C11	NA	black	0	0	0
MGH54_P14_C12	NA	black	0	3.629	0
MGH54_P14_D01	NA	black	0	0	0
MGH54_P14_D02	NA	black	0	1.8286	0
MGH54_P14_D03	NA	black	0	2.3161	0
MGH54_P14_D04	NA	black	0	1.168	0
MGH54_P14_D05	NA	black	0	2.8714	0
MGH54_P14_D06	NA	black	0	1.2491	0
MGH54_P14_D07	NA	black	0	0	1.1473
MGH54_P14_D08	NA	black	0	0	3.7215
MGH54_P14_D09	NA	black	0	0	0
MGH54_P14_D10	NA	black	0	0	0
MGH54_P14_D11	NA	black	0	1.9218	0
MGH54_P14_D12	NA	black	0	1.2618	0
MGH54_P14_E01	NA	black	0	3.2403	0
MGH54_P14_E02	NA	black	0	0	1.8774
MGH54_P14_E03	NA	black	0	0.12565	0
MGH54_P14_E04	0.0868762735834	red	1	1.6178	0.26303
MGH54_P14_E05	NA	black	0	0	0
MGH54_P14_E06	-3.04398700169	black	0	0.094912	3.4492
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	3.3323	0
MGH54_P14_E09	NA	black	0	0	0.56071
MGH54_P14_E10	NA	black	0	3.9877	0
MGH54_P14_E11	NA	black	0	3.1925	0
MGH54_P14_E12	NA	black	0	0.32998	0
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	-1.53764484177	red	1	1.0257	3.5197
MGH54_P14_F04	NA	black	0	3.2095	0
MGH54_P14_F06	NA	black	0	0	0
MGH54_P14_F07	NA	black	0	0	0
MGH54_P14_F08	NA	black	0	0	0.14012
MGH54_P14_F09	NA	black	0	0.56071	0
MGH54_P14_F10	4.05016715795	black	0	4.3359	3.7536
MGH54_P14_F11	0.974980987564	red	1	0.24245	0.075875
MGH54_P14_G01	NA	black	0	0	3.2913
MGH54_P14_G02	NA	black	0	0.43936	0
MGH54_P14_G03	NA	black	0	0	0.98987
MGH54_P14_G04	NA	black	0	4.7925	0
MGH54_P14_G05	NA	black	0	0	0.24489
MGH54_P14_G06	NA	black	0	0	0
MGH54_P14_G07	NA	black	0	0.36849	0
MGH54_P14_G08	NA	black	0	0	0
MGH54_P14_G09	NA	black	0	0.91456	0
MGH54_P14_G10	NA	black	0	1.8754	0
MGH54_P14_G11	-1.3624676439	red	1	3.6527	0.12168
MGH54_P14_G12	NA	black	0	0.096262	0
MGH54_P14_H01	NA	black	0	1.0969	0
MGH54_P14_H02	NA	black	0	3.0435	0
MGH54_P14_H03	NA	black	0	0.35952	0
MGH54_P14_H04	NA	black	0	0	0
MGH54_P14_H05	NA	black	0	0	0
MGH54_P14_H06	NA	black	0	1.3994	0
MGH54_P14_H07	NA	black	0	0	0.82538
MGH54_P14_H08	NA	black	0	0.11503	0
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	NA	black	0	0	2.0409
MGH54_P14_H11	NA	black	0	0	0
MGH54_P14_H12	NA	black	0	1.742	0
MGH54_P15_A02	NA	black	0	0.6581	0
MGH54_P15_A03	NA	black	0	0	0
MGH54_P15_A04	NA	black	0	0	0.97673
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0
MGH54_P15_A07	0.135340942959	red	1	3.6469	1.2987
MGH54_P15_A08	NA	black	0	0	1.8045
MGH54_P15_A09	NA	black	0	0	0.090853
MGH54_P15_A10	NA	black	0	0	0.37184
MGH54_P15_A11	NA	black	0	0	1.3679
MGH54_P15_A12	NA	black	0	3.4564	0
MGH54_P15_B01	NA	black	0	0	0
MGH54_P15_B02	NA	black	0	1.7908	0
MGH54_P15_B03	NA	black	0	0	0
MGH54_P15_B04	NA	black	0	0	0
MGH54_P15_B05	NA	black	0	0	0.20289
MGH54_P15_B06	0.0159515205226	red	1	1.7442	0.24367
MGH54_P15_B07	-0.438624207752	red	1	2.4276	0.14926
MGH54_P15_B09	NA	black	0	0.26664	0
MGH54_P15_B10	-0.603880839556	red	1	2.6355	0.11503
MGH54_P15_B11	NA	black	0	3.2557	0
MGH54_P15_C01	NA	black	0	5.0704	0
MGH54_P15_C02	-0.230767641061	red	1	1.4936	1.9953
MGH54_P15_C03	0.744880096619	red	1	0.66175	0.042644
MGH54_P15_C04	NA	black	0	2.0993	0
MGH54_P15_C05	NA	black	0	0	0
MGH54_P15_C06	0.871841841973	red	1	0.36401	0.10969
MGH54_P15_C07	NA	black	0	3.3105	0
MGH54_P15_C08	NA	black	0	0.40926	0
MGH54_P15_C09	1.03348837172	red	1	0.1177	0.089498
MGH54_P15_C10	NA	black	0	0	2.3623
MGH54_P15_C11	NA	black	0	1.9939	0
MGH54_P15_C12	NA	black	0	0	1.0377
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	1.88812842468	red	1	3.6564	2.7899
MGH54_P15_D05	NA	black	0	1.2066	0
MGH54_P15_D07	0.15383429457	red	1	0.92372	0.79826
MGH54_P15_D08	-0.0671433040176	red	1	1.8711	0.15186
MGH54_P15_D09	-0.580342628857	red	1	2.6704	0.1903
MGH54_P15_D10	-0.697135077065	red	1	0.78492	2.0011
MGH54_P15_D11	NA	black	0	0	0.1375
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	NA	black	0	0	1.585
MGH54_P15_E02	NA	black	0	0	3.3068
MGH54_P15_E03	1.04859677371	red	1	0.10165	0.084064
MGH54_P15_E04	NA	black	0	0	0
MGH54_P15_E05	NA	black	0	2.2066	0
MGH54_P15_E06	-0.308461985357	red	1	1.2863	1.8675
MGH54_P15_E07	NA	black	0	0	0
MGH54_P15_E08	NA	black	0	0	0
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	NA	black	0	0	0
MGH54_P15_E11	NA	black	0	0	0.8528
MGH54_P15_E12	1.12006107163	red	1	2.7799	3.091
MGH54_P15_F01	-1.90412409552	red	1	0.85519	3.6125
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	NA	black	0	0	0
MGH54_P15_F04	NA	black	0	2.7843	0
MGH54_P15_F05	NA	black	0	0	0.1003
MGH54_P15_F06	NA	black	0	0	0
MGH54_P15_F07	NA	black	0	0	4.2099
MGH54_P15_F08	NA	black	0	1.9538	0
MGH54_P15_F09	NA	black	0	2.1418	0
MGH54_P15_F10	NA	black	0	0	0
MGH54_P15_F11	NA	black	0	0	0.68257
MGH54_P15_F12	NA	black	0	0	0
MGH54_P15_G03	NA	black	0	0	0
MGH54_P15_G04	NA	black	0	3.5944	0
MGH54_P15_G05	NA	black	0	0	0
MGH54_P15_G06	NA	black	0	0	3.1971
MGH54_P15_G07	NA	black	0	0	0
MGH54_P15_G08	NA	black	0	0	0
MGH54_P15_G09	-1.2372476198	red	1	3.3889	0.052416
MGH54_P15_G10	NA	black	0	0	0
MGH54_P15_G11	NA	black	0	2.6194	0
MGH54_P15_G12	NA	black	0	3.3728	0
MGH54_P15_H01	NA	black	0	1.4494	0
MGH54_P15_H03	NA	black	0	1.2314	0
MGH54_P15_H04	NA	black	0	1.4394	0
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	2.3542	0
MGH54_P15_H09	NA	black	0	2.992	0
MGH54_P15_H10	0.191654205489	red	1	2.1789	2.0342
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	0.73898	0
MGH54_P16_A02	NA	black	0	2.2606	0
MGH54_P16_A04	NA	black	0	4.0994	0
MGH54_P16_A05	NA	black	0	0	0
MGH54_P16_A06	NA	black	0	1.729	0
MGH54_P16_A07	0.848471952252	red	1	0.29983	0.17249
MGH54_P16_A08	0.767920275905	red	1	0.54794	0.10568
MGH54_P16_A09	1.05300480733	red	1	2.9268	2.6778
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	0.089498
MGH54_P16_A12	NA	black	0	3.1174	0
MGH54_P16_B01	NA	black	0	0	1.3885
MGH54_P16_B02	NA	black	0	0	0
MGH54_P16_B03	NA	black	0	0	0.10568
MGH54_P16_B04	NA	black	0	0	0
MGH54_P16_B05	NA	black	0	0	0
MGH54_P16_B06	0.41055774269	red	1	2.5943	1.9712
MGH54_P16_B07	NA	black	0	0	0
MGH54_P16_B08	NA	black	0	2.1827	0
MGH54_P16_B09	0.212439097072	red	1	2.4457	1.6567
MGH54_P16_B10	0.459768427459	red	1	0.85758	0.31383
MGH54_P16_B11	1.66171988378	red	1	3.583	2.6492
MGH54_P16_B12	0.347862871651	red	1	3.2059	1.5445
MGH54_P16_C01	NA	black	0	0	1.3016
MGH54_P16_C02	NA	black	0	0	1.1966
MGH54_P16_C03	-0.23351647104	red	1	2.1053	0.10299
MGH54_P16_C04	0.0189329475123	red	1	2.0694	1.2271
MGH54_P16_C05	NA	black	0	1.8184	0
MGH54_P16_C06	NA	black	0	0	0
MGH54_P16_C07	NA	black	0	1.2732	0
MGH54_P16_C08	NA	black	0	0	0
MGH54_P16_C09	-1.04073519711	red	1	3.1601	0.064883
MGH54_P16_C10	0.109150095121	red	1	1.6026	0.085425
MGH54_P16_C11	NA	black	0	2.2827	0
MGH54_P16_C12	0.905392697932	red	1	0.20163	0.16736
MGH54_P16_D01	NA	black	0	0.72944	0
MGH54_P16_D02	NA	black	0	2.3609	0
MGH54_P16_D03	NA	black	0	0	0
MGH54_P16_D04	NA	black	0	0	0
MGH54_P16_D05	NA	black	0	0	0
MGH54_P16_D06	NA	black	0	2.5435	0
MGH54_P16_D07	NA	black	0	0	0
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	NA	black	0	0	0
MGH54_P16_D11	NA	black	0	3.08	0
MGH54_P16_D12	NA	black	0	0	0
MGH54_P16_E01	0.538688598193	red	1	0.90766	0.12829
MGH54_P16_E02	NA	black	0	0	0.97966
MGH54_P16_E03	NA	black	0	0	1.1928
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	-1.49855716075	red	1	3.7922	0.10299
MGH54_P16_E06	NA	black	0	1.2271	0
MGH54_P16_E07	NA	black	0	3.5994	0
MGH54_P16_E08	NA	black	0	4.3587	0
MGH54_P16_E09	NA	black	0	0	0
MGH54_P16_E10	NA	black	0	0	0
MGH54_P16_E11	-0.738336426896	red	1	2.8121	0.10702
MGH54_P16_E12	NA	black	0	2.8677	0
MGH54_P16_F01	NA	black	0	0	0.1003
MGH54_P16_F03	NA	black	0	1.6262	0
MGH54_P16_F04	-0.309757281766	red	1	2.2085	0.090853
MGH54_P16_F05	NA	black	0	1.8957	0
MGH54_P16_F06	NA	black	0	0.9782	0
MGH54_P16_F07	0.646012428322	red	1	0.31267	0.37629
MGH54_P16_F08	NA	black	0	2.6586	0
MGH54_P16_F09	NA	black	0	0	3.1215
MGH54_P16_F10	NA	black	0	0	0
MGH54_P16_F11	-0.491336294514	red	1	3.7605	0.82293
MGH54_P16_G01	NA	black	0	0.52306	0
MGH54_P16_G02	0.187019073188	red	1	1.4452	0.23511
MGH54_P16_G03	-1.06480260972	red	1	3.2082	0.07861
MGH54_P16_G04	NA	black	0	1.237	0
MGH54_P16_G05	NA	black	0	0.91991	0
MGH54_P16_G06	-0.73504968591	red	1	3.8333	0.66448
MGH54_P16_G07	NA	black	0	0.23389	0
MGH54_P16_G08	NA	black	0	0	0
MGH54_P16_G09	NA	black	0	0.13225	0
MGH54_P16_G10	NA	black	0	5.416	0
MGH54_P16_G11	NA	black	0	0	0.34028
MGH54_P16_G12	NA	black	0	0	0
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	NA	black	0	0.31267	0
MGH54_P16_H03	NA	black	0	2.127	0
MGH54_P16_H04	0.503428868688	red	1	0.8844	0.21537
MGH54_P16_H05	-0.0075648607114	red	1	1.7786	0.15186
MGH54_P16_H06	NA	black	0	0.1177	0
MGH54_P16_H07	NA	black	0	2.2762	0
MGH54_P16_H08	-0.00205548395902	red	1	1.877	1.0531
MGH54_P16_H09	NA	black	0	1.3363	0
MGH54_P16_H10	NA	black	0	0	0
MGH54_P16_H11	0.522435588259	red	1	0.97893	0.074505
MGH54_P16_H12	NA	black	0	0.83996	0
MGH54_P17_A01	NA	black	0	0	0
MGH54_P17_A02	NA	black	0	3.8175	0
MGH54_P17_A03	-0.300742188216	red	1	2.4834	0.4957
MGH54_P17_A04	-1.51662397477	red	1	0.51702	2.654
MGH54_P17_A05	NA	black	0	0	0.20038
MGH54_P17_A06	NA	black	0	0	1.0293
MGH54_P17_A07	NA	black	0	0	0.11902
MGH54_P17_A08	NA	black	0	0	0
MGH54_P17_A09	0.649533781006	red	1	0.30918	0.37407
MGH54_P17_A10	NA	black	0	0	0
MGH54_P17_A11	NA	black	0	0	0.10434
MGH54_P17_A12	NA	black	0	0	0
MGH54_P17_B01	NA	black	0	2.2166	0
MGH54_P17_B02	-0.242600574262	red	1	2.2197	0.31267
MGH54_P17_B03	NA	black	0	0	0
MGH54_P17_B05	NA	black	0	3.6273	0
MGH54_P17_B06	0.170461992223	red	1	2.4849	1.5241
MGH54_P17_B07	NA	black	0	0	0.83188
MGH54_P17_B08	NA	black	0	0	1.2612
MGH54_P17_B09	NA	black	0	0	1.745
MGH54_P17_B10	0.385885438102	red	1	1.0649	0.25822
MGH54_P17_B11	NA	black	0	0	0
MGH54_P17_B12	NA	black	0	0	0
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	0.760585305498	red	1	0.5568	0.10836
MGH54_P17_C04	NA	black	0	0	0
MGH54_P17_C05	NA	black	0	0	0
MGH54_P17_C06	-0.885843638509	red	1	3.7284	0.51803
MGH54_P17_C07	-0.137837438193	red	1	1.3807	1.5205
MGH54_P17_C08	NA	black	0	0	0
MGH54_P17_C09	NA	black	0	0	0.4351
MGH54_P17_C10	NA	black	0	0	0
MGH54_P17_C11	NA	black	0	1.3443	0
MGH54_P17_C12	NA	black	0	0	3.0101
MGH54_P17_D01	0.468712305345	red	1	0.29983	0.56169
MGH54_P17_D02	NA	black	0	0	0
MGH54_P17_D03	NA	black	0	3.7135	0
MGH54_P17_D04	NA	black	0	0	0.13093
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	-0.422748358503	red	1	3.5309	0.8213
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	0	0.10568
MGH54_P17_D10	0.457440630586	red	1	0.29866	0.57337
MGH54_P17_D12	NA	black	0	0	0.14796
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	2.0388	0
MGH54_P17_E03	NA	black	0	0	0
MGH54_P17_E04	1.14221934702	red	1	2.6765	3.4623
MGH54_P17_E05	NA	black	0	0	0
MGH54_P17_E06	NA	black	0	0	4.5211
MGH54_P17_E07	NA	black	0	0.46258	0
MGH54_P17_E08	NA	black	0	2.9471	0
MGH54_P17_E09	0.820840010438	red	1	2.6175	2.8681
MGH54_P17_E10	NA	black	0	1.6007	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	-0.036591507486	red	1	1.8082	0.0057593
MGH54_P17_F01	NA	black	0	1.6107	0
MGH54_P17_F02	NA	black	0	0	0
MGH54_P17_F03	NA	black	0	2.1609	0
MGH54_P17_F04	NA	black	0	0	0.61542
MGH54_P17_F05	-0.660232486837	red	1	2.7183	0.12035
MGH54_P17_F07	NA	black	0	1.6717	0
MGH54_P17_F08	NA	black	0	0.4049	0
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0	0.10434
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	2.1299	0
MGH54_P17_G01	NA	black	0	0	0
MGH54_P17_G02	NA	black	0	0	0
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	NA	black	0	0	2.75
MGH54_P17_G05	0.0707343321563	red	1	1.6154	0.47197
MGH54_P17_G06	2.18858373033	red	1	3.544	3.195
MGH54_P17_G07	NA	black	0	0	2.2054
MGH54_P17_G08	NA	black	0	3.9538	0
MGH54_P17_G09	-1.6712884906	red	1	4.0649	0.13356
MGH54_P17_G10	NA	black	0	0	0.95531
MGH54_P17_G11	-1.49039432214	red	1	1.08	3.5851
MGH54_P17_G12	NA	black	0	0	0.83592
MGH54_P17_H01	NA	black	0	0	0
MGH54_P17_H02	NA	black	0	0.62199	0
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	-0.0322203912464	red	1	1.8131	0.11503
MGH54_P17_H07	NA	black	0	0	0.1137
MGH54_P17_H08	NA	black	0	0	0
MGH54_P17_H09	-0.0301607279906	red	1	1.9575	0.81803
MGH54_P17_H10	NA	black	0	3.5636	0
MGH54_P17_H11	NA	black	0	0	0.24245
MGH54_P17_H12	NA	black	0	0	1.1545
MGH54_P6_A01	NA	black	0	0	0
MGH54_P6_A02	NA	black	0	0	2.8172
MGH54_P6_A03	NA	black	0	0	1.7176
MGH54_P6_A04	NA	black	0	0	0
MGH54_P6_A05	NA	black	0	0	0
MGH54_P6_A06	NA	black	0	2.1998	0
MGH54_P6_A07	NA	black	0	0	0
MGH54_P6_A08	NA	black	0	0	0
MGH54_P6_A09	NA	black	0	0	0.14405
MGH54_P6_A10	NA	black	0	0	0
MGH54_P6_A11	NA	black	0	0.89064	0
MGH54_P6_A12	0.68653143582	red	1	2.9868	2.0666
MGH54_P6_B01	NA	black	0	0.29278	0
MGH54_P6_B02	NA	black	0	0	0.35276
MGH54_P6_B03	-0.70443853959	red	1	3.136	0.39616
MGH54_P6_B04	NA	black	0	0.52607	0
MGH54_P6_B05	NA	black	0	0	0
MGH54_P6_B06	NA	black	0	0	3.2566
MGH54_P6_B07	NA	black	0	1.9092	0
MGH54_P6_B08	NA	black	0	0	0.91839
MGH54_P6_B09	NA	black	0	0	1.4082
MGH54_P6_B10	NA	black	0	1.4093	0
MGH54_P6_B11	NA	black	0	1.4011	0
MGH54_P6_B12	NA	black	0	0	0
MGH54_P6_C01	NA	black	0	0.99928	0
MGH54_P6_C02	NA	black	0	1.2497	0
MGH54_P6_C03	-1.27536958376	red	1	3.8788	0.30334
MGH54_P6_C04	0.854920509594	red	1	0.38294	0.11636
MGH54_P6_C06	NA	black	0	2.6832	0
MGH54_P6_C07	NA	black	0	1.0929	0
MGH54_P6_C08	NA	black	0	0	0
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	0	0
MGH54_P6_C11	NA	black	0	0	0
MGH54_P6_C12	0.601491856515	red	1	0.68885	0.22404
MGH54_P6_D01	NA	black	0	0	0.48233
MGH54_P6_D02	NA	black	0	0	0
MGH54_P6_D03	NA	black	0	2.6702	0
MGH54_P6_D04	NA	black	0	0	2.5442
MGH54_P6_D05	NA	black	0	3.7149	0
MGH54_P6_D07	NA	black	0	1.6745	0
MGH54_P6_D08	NA	black	0	0.22774	0
MGH54_P6_D09	NA	black	0	2.1909	0
MGH54_P6_D10	NA	black	0	0	0
MGH54_P6_D11	NA	black	0	3.4191	0
MGH54_P6_D12	NA	black	0	2.9465	0
MGH54_P6_E02	NA	black	0	1.7583	0
MGH54_P6_E03	NA	black	0	2.69	0
MGH54_P6_E04	NA	black	0	0	0
MGH54_P6_E05	NA	black	0	3.513	0
MGH54_P6_E07	-0.185656642346	red	1	3.1881	0.96717
MGH54_P6_E08	NA	black	0	3.467	0
MGH54_P6_E09	0.428811434897	red	1	1.0704	0.15445
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	3.1895	0
MGH54_P6_E12	NA	black	0	0	0
MGH54_P6_F01	0.240453285944	red	1	3.0683	1.4494
MGH54_P6_F02	NA	black	0	5.0896	0
MGH54_P6_F03	0.426390655135	red	1	0.69421	0.4678
MGH54_P6_F05	NA	black	0	0.91915	0
MGH54_P6_F06	NA	black	0	0	0.18523
MGH54_P6_F07	0.506347374252	red	1	2.2385	3.9854
MGH54_P6_F08	-0.0653316263546	red	1	1.8683	0.15186
MGH54_P6_F09	NA	black	0	0.28924	0
MGH54_P6_F10	-1.27633629807	red	1	3.772	0.25096
MGH54_P6_F11	-0.362099275792	red	1	0.99132	1.6826
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	NA	black	0	2.3887	0
MGH54_P6_G02	NA	black	0	4.1529	0
MGH54_P6_G03	0.802702110912	red	1	3.0974	2.1329
MGH54_P6_G04	0.186222027493	red	1	1.4792	0.12168
MGH54_P6_G06	NA	black	0	0	0
MGH54_P6_G07	NA	black	0	1.6645	0
MGH54_P6_G08	NA	black	0	0.31962	0
MGH54_P6_G09	NA	black	0	0	2.1398
MGH54_P6_G10	NA	black	0	3.9052	0
MGH54_P6_G11	0.153603546751	red	1	1.5236	0.15316
MGH54_P6_G12	NA	black	0	1.9061	0
MGH54_P6_H01	-1.35030098744	red	1	4.7069	0.55483
MGH54_P6_H03	NA	black	0	4.7275	0
MGH54_P6_H05	NA	black	0	0	0
MGH54_P6_H06	NA	black	0	1.1097	0
MGH54_P6_H07	NA	black	0	1.3214	0
MGH54_P6_H08	0.190280540422	red	1	1.4531	0.19283
MGH54_P6_H09	NA	black	0	1.2185	0
MGH54_P6_H10	NA	black	0	2.8777	0
MGH54_P6_H11	0.41538017863	red	1	0.28333	0.61918
MGH54_P6_H12	-0.0585703881623	red	1	1.9218	0.47508
MGH54_P7_A02	NA	black	0	0	0.075875
MGH54_P7_A03	-1.33237899756	red	1	3.5751	0.097611
MGH54_P7_A04	NA	black	0	4.4078	0
MGH54_P7_A06	NA	black	0	4.2186	0
MGH54_P7_A07	-0.0510229666083	red	1	1.0328	1.1577
MGH54_P7_A08	NA	black	0	4.083	0
MGH54_P7_A10	NA	black	0	4.8732	0
MGH54_P7_A11	NA	black	0	0	0.15056
MGH54_P7_A12	-1.04788651139	red	1	3.3396	0.18777
MGH54_P7_B01	NA	black	0	3.3886	0
MGH54_P7_B03	0.365419077511	red	1	0.088142	0.70044
MGH54_P7_B04	NA	black	0	1.175	0
MGH54_P7_B05	NA	black	0	0	1.7643
MGH54_P7_B06	NA	black	0	3.9586	0
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	-1.92660346352	red	1	4.3086	0.1003
MGH54_P7_B09	NA	black	0	2.6339	0
