Cell_name	Zvalue	Color	Cluster	CPT1A	PPARA
MGH60_P7_H03	-1.94192535293	black	0	3.8278	0.044044
MGH60_P7_H04	0.377415139447	green3	2	0.33228	0.084064
MGH60_P7_H05	NA	black	0	0.22404	0
MGH60_P7_H06	-1.08545684854	black	0	0.83107	2.8685
MGH60_P7_H07	0.23565063969	green3	2	0.61447	0.071763
MGH60_P7_H08	0.319843467172	green3	2	0.34369	0.13488
MGH60_P7_H09	0.332024224878	green3	2	0.44148	0.070389
MGH60_P7_H10	0.124124321378	green3	2	0.70133	0.20289
MGH60_P7_H11	-0.437324553288	red	1	0.584	1.0524
MGH60_P7_H12	0.263200579786	green3	2	0.40272	0.16736
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	2.25736385382	black	0	1.9214	2.3303
MGH60_P3_A03	NA	black	0	0.84318	0
MGH60_P3_A06	-0.0950547093557	green3	2	1.0072	1.3635
MGH60_P3_A07	-0.112580287548	green3	2	1.4098	0.26183
MGH60_P3_A08	NA	black	0	1.2768	0
MGH60_P3_A09	NA	black	0	0	0.21537
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0.66266	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	0.445942853171	green3	2	1.5878	1.0342
MGH60_P3_B04	NA	black	0	0.67356	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	1.3674	0
MGH60_P3_B10	NA	black	0	1.9475	0
MGH60_P3_B11	-0.774718684618	red	1	0.63134	1.5864
MGH60_P3_B12	NA	black	0	4.0439	0
MGH60_P3_C03	NA	black	0	0.90072	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	0.932207940762	black	0	1.6102	1.654
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	1.2314
MGH60_P3_D01	0.487755024596	green3	2	1.9822	0.82456
MGH60_P3_D03	0.0562494060083	green3	2	1.216	0.68885
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0.88362
MGH60_P3_D08	NA	black	0	1.2762	0
MGH60_P3_D09	NA	black	0	0	1.7924
MGH60_P3_D10	-0.258212250737	green3	2	0.79992	1.0949
MGH60_P3_D11	NA	black	0	0.65992	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0.37295
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0.53007	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	0.455914169943	green3	2	1.9557	0.81065
MGH60_P3_E11	NA	black	0	1.3918	0
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	1.4668
MGH60_P3_F02	NA	black	0	0.92372	0
MGH60_P3_F03	NA	black	0	1.0144	0
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	1.6857	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0.26544	0
MGH60_P3_F10	0.121911740917	green3	2	1.442	0.67175
MGH60_P3_F11	-0.00165500425365	green3	2	1.0447	0.63599
MGH60_P3_F12	NA	black	0	2.4865	0
MGH60_P3_G02	NA	black	0	1.1395	0
MGH60_P3_G04	1.16889820966	black	0	1.7974	1.5612
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0.20789
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	4.6879	0
MGH60_P3_G10	-0.212465959742	green3	2	0.99204	1.8424
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	0.48543
MGH60_P3_H03	-0.959825210477	black	0	3.7013	0.26424
MGH60_P3_H04	NA	black	0	0.86473	0
MGH60_P3_H06	NA	black	0	0	0.19535
MGH60_P3_H07	NA	black	0	1.6471	0
MGH60_P3_H08	0.0119056106295	green3	2	0.66448	0.42868
MGH60_P3_H09	-0.411821389654	red	1	0.91762	1.9697
MGH60_P3_H10	NA	black	0	1.1382	0
MGH60_P3_H11	NA	black	0	1.816	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	0.318735212019	green3	2	0.41143	0.10299
97_P3_G10	NA	black	0	0	0
97_P3_H02	-0.208318655322	green3	2	1.4271	0.11237
97_P3_A07	-0.0762965904532	green3	2	0.35163	0.51702
97_P3_C03	NA	black	0	1.3057	0
97_P3_H09	0.167788077846	green3	2	0.48233	0.24489
97_P3_H12	NA	black	0	0.30451	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	3.6835	0
97_P3_E07	0.1554280006	green3	2	0.63506	0.1903
97_P3_C07	8.33691816721	black	0	3.8143	2.5729
97_P3_E04	NA	black	0	2.0738	0
97_P3_C04	-0.0610428262562	green3	2	1.0807	2.1427
97_P3_F10	-0.849760861444	black	0	2.943	0.19409
97_P3_F03	-0.298265203559	red	1	1.5666	0.094912
97_P3_A09	NA	black	0	0.44467	0
97_P3_G04	0.0780967459984	green3	2	0.7137	0.29042
97_P3_E09	NA	black	0	0.71896	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	-0.404922269517	red	1	2.5799	0.30918
97_P3_E05	-0.0760897909577	green3	2	1.2406	0.21288
97_P3_D03	-1.8598005748	black	0	0.61636	2.8616
97_P3_D11	NA	black	0	0.71194	0
97_P3_H11	6.13035757176	black	0	3.6234	2.1266
97_P3_C10	NA	black	0	1.4818	0
97_P3_G08	1.02126975977	black	0	1.5888	1.8412
97_P3_F06	NA	black	0	0.17377	0
97_P3_C01	0.189737340052	green3	2	1.7866	0.64155
97_P3_A04	NA	black	0	0	0
97_P3_C09	-0.271026706757	red	1	1.5049	0.084064
97_P3_D10	NA	black	0	0.40817	0
97_P3_H07	0.154414948803	green3	2	0.67807	0.16092
97_P3_E01	NA	black	0	1.6415	0
97_P3_E03	0.0185861702147	green3	2	0.19283	0.42653
97_P3_B10	NA	black	0	1.3437	0
97_P3_F05	0.0670972021657	green3	2	0.45523	0.36961
97_P3_G12	0.0138299408475	green3	2	1.7062	0.48233
97_P3_B04	NA	black	0	0	1.4865
97_P3_B02	NA	black	0	0.40817	0
97_P3_B07	-0.0981163226324	green3	2	0.80983	0.71984
97_P3_G02	-0.429831851091	red	1	0.40163	0.87971
97_P3_G11	NA	black	0	0	0
97_P3_F11	-0.700688134814	red	1	2.1706	0.067639
97_P3_H03	NA	black	0	0.17249	0
97_P3_C02	NA	black	0	0	0
97_P3_G06	0.0765245175055	green3	2	0.41251	0.36401
97_P3_B01	1.46924670247	black	0	2.7738	1.0607
97_P3_B05	-1.46717209513	black	0	0.21537	1.5661
97_P3_E10	NA	black	0	0.42331	0
97_P3_G01	NA	black	0	3.0996	0
97_P3_A08	NA	black	0	1.2394	0
97_P3_A03	0.245830457776	green3	2	0.36401	0.20038
97_P3_B03	0.312212075465	green3	2	0.18903	0.19535
97_P3_D01	NA	black	0	0	0.123
97_P3_G03	-1.19212241719	black	0	0.58207	1.984
97_P3_E11	-0.120106847147	green3	2	0.44573	0.57821
97_P3_D04	-0.197338319766	green3	2	1.394	0.1003
97_P3_A11	0.163571208043	green3	2	0.64432	0.16993
97_P3_C12	-0.101277459377	green3	2	1.7727	0.3774
97_P3_D02	NA	black	0	0	1.0834
97_P3_E08	NA	black	0	0	0.8883
97_P3_D05	-0.371860999642	red	1	0.67084	1.0752
97_P3_D12	NA	black	0	0.37629	0
97_P3_D09	NA	black	0	0.28688	0
97_P3_F01	0.203126318929	green3	2	0.45523	0.21288
97_P3_F07	NA	black	0	2.5044	0
97_P3_B11	0.130606948776	green3	2	1.3978	0.71545
97_P3_H05	NA	black	0	0.13225	0
97_P3_F12	NA	black	0	0	0
97_P3_F04	-0.499631892365	red	1	1.8576	0.069015
97_P3_C11	NA	black	0	0	0.098958
97_P3_F08	NA	black	0	1.4244	0
97_P3_C05	0.25048846598	green3	2	0.54201	0.10702
97_P3_F09	NA	black	0	1.2073	0
97_P3_G05	-0.583663760671	red	1	1.991	0.069015
97_P3_A10	NA	black	0	0.38184	0
97_P3_A05	0.207701445634	green3	2	1.2066	1.6007
97_P3_C06	0.045137606495	green3	2	1.6093	0.52005
97_P3_F02	NA	black	0	2.9913	0
97_P3_D07	-0.188771973467	green3	2	1.4383	0.15316
97_P3_C08	-0.169407127236	green3	2	0.7137	0.77989
97_P3_A01	NA	black	0	2.2449	0
97_P3_H04	NA	black	0	2.2311	0
97_P3_D08	NA	black	0	0	0.56852
97_P3_E06	NA	black	0	2.1728	0
97_P3_E12	-1.2034429253	black	0	0.6526	2.2129
97_P3_A02	NA	black	0	0	1.4998
97_P3_B06	1.49993874213	black	0	1.6512	2.3185
97_P3_H10	NA	black	0	0.41143	0
97_P5_B09	-0.0836651835009	green3	2	0.77315	0.65168
97_P5_C06	NA	black	0	0	0
97_P5_B10	1.49099668593	black	0	1.6397	2.3516
97_P6_G02	NA	black	0	0	0
97_P6_E06	-0.747900674796	red	1	2.313	0.090853
97_P6_A03	-1.11929478295	black	0	0.39616	1.5301
97_P5_F07	0.109034808646	green3	2	0.66266	0.2558
97_P5_B05	0.113109171223	green3	2	0.73466	0.20038
97_P6_B11	NA	black	0	0	0
97_P6_E08	NA	black	0	0.52206	0
97_P6_A09	-0.466093566362	red	1	1.9829	0.14666
97_P6_B04	-1.00774331842	black	0	2.9471	0.14012
97_P5_A02	0.216619757487	green3	2	0.38957	0.22157
97_P5_C02	NA	black	0	0	0.29983
97_P6_F09	-1.29250681751	black	0	0.53207	1.9672
97_P5_A04	0.0537850999415	green3	2	0.8984	0.19156
97_P5_C04	NA	black	0	0.49774	0
97_P6_D07	0.191454686412	green3	2	1.9848	0.60975
97_P6_A12	-0.161384523301	green3	2	1.3584	0.13225
97_P6_C06	-0.0237892158685	green3	2	1.1641	0.33113
97_P6_H04	-0.004915089065	green3	2	1.0426	0.12829
97_P5_D09	0.345601145967	green3	2	0.42116	0.067639
97_P6_F03	-0.101433236381	green3	2	0.61259	0.60312
97_P6_F11	-1.26614631935	black	0	3.2243	0.11103
97_P6_H09	0.160913565384	green3	2	0.62854	0.18523
97_P6_B08	-0.311398423116	red	1	0.52607	0.83673
97_P5_A10	0.273143248395	green3	2	0.36177	0.17377
97_P6_H07	NA	black	0	2.6215	0
97_P6_C09	NA	black	0	0	1.6406
97_P5_G04	-0.041759624001	green3	2	1.1355	0.18269
97_P6_H01	NA	black	0	0	0
97_P5_B06	0.138620475312	green3	2	0.73118	0.14535
97_P5_E04	0.133295949581	green3	2	0.73552	0.15316
97_P6_B10	0.192625675538	green3	2	1.4662	0.77653
97_P6_F04	0.156269698055	green3	2	0.7031	0.13488
97_P5_E07	0.0649973626397	green3	2	0.65168	0.338
97_P5_G02	0.223704508633	green3	2	0.64155	0.066261
97_P5_C11	-0.0842167485759	green3	2	0.82538	0.69866
97_P5_A03	-0.128704653805	green3	2	0.41034	0.57918
97_P6_B02	-0.0362874223973	green3	2	0.88049	0.59646
97_P6_H12	0.434686688124	green3	2	0.34596	0.020058
97_P6_F12	NA	black	0	0	0.24123
97_P6_A02	-0.0402789407344	green3	2	4.1029	0.50284
97_P5_C12	-0.910605474821	black	0	0.59932	1.688
97_P5_C01	0.50772698086	green3	2	1.5135	1.2308
97_P5_B07	0.110854808747	green3	2	2.1827	0.54201
97_P5_A08	-0.167791311056	green3	2	2.2672	0.38736
97_P6_H08	NA	black	0	0.68347	0
97_P5_E11	-0.963002444279	black	0	0.66357	1.929
97_P6_A01	NA	black	0	1.1616	0
97_P6_G01	NA	black	0	0	1.3323
97_P5_D10	0.130044291214	green3	2	0.7966	0.082703
97_P5_C10	NA	black	0	0.64524	0
97_P6_C11	0.153498847727	green3	2	0.75275	0.084064
97_P6_E07	0.188063877568	green3	2	1.278	1.0503
97_P6_E05	NA	black	0	0.41792	0
97_P5_G07	-0.406551402457	red	1	0.52005	0.94636
97_P5_D04	0.113548115384	green3	2	0.79826	0.12961
97_P6_B03	0.193680861626	green3	2	0.68616	0.075875
97_P5_H01	-0.496010278937	red	1	0.60217	1.1551
97_P6_A11	0.00615340257952	green3	2	1.0738	0.63506
97_P6_E09	NA	black	0	1.0766	0
97_P6_A10	0.0918754996518	green3	2	0.8512	0.11503
97_P5_E02	-0.00312098136251	green3	2	1.2203	0.44784
97_P6_D03	NA	black	0	0	0.1865
97_P5_A09	0.139022846899	green3	2	0.72247	0.15316
97_P6_B12	0.391310979952	green3	2	0.23511	0.11503
97_P5_H10	0.681615169208	green3	2	1.8127	1.0786
97_P6_A04	NA	black	0	0	0
97_P5_B12	NA	black	0	1.0029	0
97_P5_A12	NA	black	0	2.917	0
97_P5_F08	-0.106931693761	green3	2	0.81311	0.74674
97_P6_E04	NA	black	0	0.40163	0
97_P6_D04	0.0501415567939	green3	2	1.2857	0.60217
97_P5_D02	-0.205220573215	green3	2	1.5385	0.19409
97_P6_G10	-0.13861993247	green3	2	0.19912	0.54992
97_P5_B04	-0.623511886676	red	1	2.2293	0.13093
97_P6_E03	NA	black	0	0.85997	0
97_P5_E05	-0.0060103987486	green3	2	1.1124	0.40054
97_P5_G05	-0.489973126848	red	1	0.39944	0.93734
97_P5_D03	NA	black	0	0	1.5597
97_P5_C07	0.332170742115	green3	2	0.40926	0.089498
97_P6_C12	0.251730786562	green3	2	0.36849	0.19283
97_P6_B09	-0.20592203928	green3	2	0.5888	0.74244
97_P5_D07	-0.0789784740154	green3	2	1.3923	0.31383
97_P6_A05	0.44927148902	green3	2	0.24001	0.063503
97_P5_C08	1.06164688054	black	0	2.0604	1.189
97_P5_B03	-0.312760653645	red	1	0.90689	1.6168
97_P6_G08	0.162600442734	green3	2	0.71194	0.11237
97_P6_D12	NA	black	0	0.97085	0
97_P6_D01	NA	black	0	3.2541	0
97_P5_H08	0.164817700548	green3	2	0.65352	0.16092
97_P6_C07	-0.0790196829489	green3	2	1.7088	0.38957
97_P6_C02	0.18077463555	green3	2	0.68885	0.098958
97_P5_F02	NA	black	0	0.98331	0
97_P5_F04	4.33379548241	black	0	3.0045	2.009
97_P5_H02	0.127164692688	green3	2	0.80735	0.073135
97_P6_C08	-0.0201819359048	green3	2	1.0996	0.24367
97_P5_E03	-0.0278521748955	green3	2	0.95382	0.64524
97_P6_D05	-0.145725735365	green3	2	2.3095	0.40272
97_P5_D01	0.255392870857	green3	2	0.5008	0.12697
97_P6_F05	0.336677765888	green3	2	0.40054	0.089498
97_P5_H06	-0.167835106501	green3	2	1.4735	0.20914
97_P5_H11	0.767673256356	green3	2	1.5236	1.6351
97_P5_E06	0.197026691007	green3	2	0.53903	0.18269
97_P6_H02	-0.0444487425563	green3	2	1.1629	0.22527
97_P6_A08	0.0705806555475	green3	2	0.75446	0.2857
97_P5_B02	0.034449392373	green3	2	0.97012	0.077243
97_P5_E10	-0.316100326211	red	1	0.66448	0.97746
97_P5_B11	-1.07687967846	black	0	0.31267	1.3807
97_P6_G07	NA	black	0	0	1.0656
97_P5_A05	1.95812847501	black	0	2.1677	1.6853
97_P5_A11	NA	black	0	0.15186	0
97_P6_A06	-0.332238593183	red	1	0.38957	0.77653
97_P6_F07	NA	black	0	0.92372	0
97_P6_G04	0.0162362192235	green3	2	0.59072	0.42438
97_P6_B05	-0.755376453235	red	1	2.4206	0.11902
97_P5_D06	-1.87060543249	black	0	0.28688	1.9775
97_P6_F08	NA	black	0	0.54399	0
97_P5_F06	NA	black	0	0.71633	0
97_P5_D08	0.0260466988171	green3	2	0.39726	0.41792
97_P5_G11	0.00211488139734	green3	2	1.0293	0.17505
97_P6_F10	-0.760409771986	red	1	2.3868	0.10702
97_P5_H07	-0.00165060944174	green3	2	1.0433	0.26544
97_P5_A07	-1.13954667072	black	0	2.8951	0.082703
97_P6_G11	-1.76549721528	black	0	4.5444	0.18396
97_P5_C03	-0.0853940276384	green3	2	0.49774	0.54992
97_P5_F01	0.320859936461	green3	2	0.47612	0.060739
97_P6_E01	0.0193130178202	green3	2	0.99059	0.15704
97_P5_F03	-0.380367252007	red	1	0.69777	1.1329
97_P5_B01	0.0614989435134	green3	2	0.87342	0.20038
97_P6_H03	NA	black	0	0.42546	0
97_P6_E12	-0.108030361706	green3	2	1.4761	0.29983
97_P5_G10	0.124892428013	green3	2	0.62947	0.24489
97_P5_C05	-0.00776521245305	green3	2	0.82619	0.47612
97_P6_D11	0.0759512812177	green3	2	0.91227	0.020058
97_P5_H09	-0.103046573453	green3	2	1.7761	0.37629
97_P6_B06	NA	black	0	0.71017	0
97_P5_F09	0.130032537437	green3	2	0.2228	0.33571
97_P6_F02	-2.04530022286	black	0	4.4528	0.11902
97_P5_D11	0.34576180174	green3	2	2.6889	0.62667
97_P5_H03	0.167426654347	green3	2	1.569	0.68167
97_P5_D05	NA	black	0	0	0.15834
97_P6_H05	0.259833199819	green3	2	1.5089	0.8488
97_P6_D09	1.24887593963	black	0	1.7966	1.642
97_P6_G09	-0.117225974488	green3	2	0.39726	0.56462
97_P6_D08	NA	black	0	0.74244	0
97_P5_G06	-0.0133489757319	green3	2	0.44573	0.46048
97_P5_A01	2.91012321908	black	0	2.6911	1.6964
97_P6_H10	-0.289606662755	red	1	1.6253	0.14143
97_P5_G01	-0.60950220538	red	1	2.2845	0.15445
97_P6_E02	-0.100760959425	green3	2	1.2104	0.085425
97_P6_B01	NA	black	0	0.87971	0
97_P5_F10	0.449799978692	green3	2	0.18903	0.085425
97_P6_C10	-0.420725305214	red	1	0.67084	1.1525
97_P5_C09	-1.87188726026	black	0	4.1425	0.11103
97_P5_E12	-0.0895909467151	green3	2	1.1846	0.071763
97_P5_E01	0.194760795723	green3	2	0.52507	0.19283
97_P6_D02	NA	black	0	0.8213	0
97_P6_A07	-0.415655421	red	1	1.7596	0.089498
97_P5_G03	0.037675274343	green3	2	0.95531	0.13093
97_P6_G12	NA	black	0	0.69153	0
97_P6_C03	-0.370624126618	red	1	1.7044	0.10165
97_P6_H06	-0.469337436728	red	1	2.237	0.21785
97_P5_E09	NA	black	0	0.24732	0
97_P6_C01	NA	black	0	0	0
97_P6_G03	0.0986477308919	green3	2	0.86235	0.062122
97_P5_G12	0.00850383864775	green3	2	0.96199	0.38405
97_P5_G09	0.107914626966	green3	2	0.83754	0.08134
97_P5_H04	0.293166210609	green3	2	0.49262	0.084064
MGH97_P7_B05	-0.00123092537967	green3	2	1.058	0.40381
MGH97_P7_E10	NA	black	0	0.35163	0
MGH97_P7_A02	0.015847733095	green3	2	0.70664	0.419
MGH97_P7_C01	NA	black	0	0.32539	0
MGH97_P7_D06	NA	black	0	0.99856	0
MGH97_P7_H08	0.40834291896	green3	2	0.27858	0.08134
MGH97_P7_G11	-0.629517563215	red	1	0.94111	2.7281
MGH97_P7_A08	NA	black	0	0.84238	0
MGH97_P7_F07	NA	black	0	0.26544	0
MGH97_P7_C04	NA	black	0	0.19787	0
MGH97_P7_C02	0.16585493936	green3	2	0.41034	0.26903
MGH97_P7_F10	NA	black	0	0	0.49365
MGH97_P7_H05	NA	black	0	1.0738	0
MGH97_P7_B04	3.05213767101	black	0	3.2197	1.4463
MGH97_P7_F09	NA	black	0	0.21909	0
MGH97_P7_H02	-0.109438082073	green3	2	1.2963	0.18269
MGH97_P7_C11	0.316277700275	green3	2	0.4489	0.084064
MGH97_P7_G07	0.165296722331	green3	2	0.71984	0.097611
MGH97_P7_F06	NA	black	0	0	0
MGH97_P7_A06	-1.49393719587	black	0	0.12829	1.4839
MGH97_P7_D12	NA	black	0	0	0.062122
MGH97_P7_B02	NA	black	0	0	0.10299
MGH97_P7_E03	NA	black	0	0.36961	0
MGH97_P7_D02	-1.06680288494	black	0	3.1263	0.15445
MGH97_P7_B11	0.122558882831	green3	2	0.60027	0.26183
MGH97_P7_E09	0.0337264850576	green3	2	0.96125	0.14274
MGH97_P7_B01	NA	black	0	0	0.10969
MGH97_P7_G06	-1.08870762781	black	0	0.5008	1.6808
MGH97_P7_B07	0.0299745889358	green3	2	1.266	0.55189
MGH97_P7_C05	NA	black	0	3.9362	0
MGH97_P7_E07	NA	black	0	0.54992	0
MGH97_P7_B12	0.165079441967	green3	2	0.75531	0.051024
MGH97_P7_H07	NA	black	0	0	0
MGH97_P7_D04	NA	black	0	0.59359	0
MGH97_P7_C06	0.0902598906048	green3	2	0.84318	0.13619
MGH97_P7_G09	0.492320737905	green3	2	0.1375	0.073135
MGH97_P7_E06	0.474069772038	green3	2	0.14143	0.085425
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	0.135562685499	green3	2	0.78994	0.077243
MGH97_P7_G03	NA	black	0	0.32769	0
MGH97_P7_H01	NA	black	0	0	1.127
MGH97_P7_B06	0.255919769226	green3	2	0.4813	0.1375
MGH97_P7_C08	-0.245401406648	green3	2	1.4854	0.10434
MGH97_P7_E08	NA	black	0	0	0.24123
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	0.399017201037	green3	2	0.14405	0.14143
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	NA	black	0	0.59359	0
MGH97_P7_C03	NA	black	0	0.69955	0
MGH97_P7_H12	NA	black	0	0	0.39726
MGH97_P7_D07	-0.0215194460659	green3	2	1.0236	0.86156
MGH97_P7_A11	0.270111138184	green3	2	0.40926	0.15704
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	0.0910510858774	green3	2	0.87735	0.056584
MGH97_P7_F08	0.0827710856846	green3	2	0.58688	0.32654
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	-0.171207817254	green3	2	3.1771	0.44148
MGH97_P7_C12	NA	black	0	0.1375	0
MGH97_P7_H11	-0.207779930233	green3	2	0.42116	0.66448
MGH97_P7_A04	-0.507030582651	red	1	1.9778	0.11636
MGH97_P7_H06	NA	black	0	0.45418	0
MGH97_P7_F03	NA	black	0	0.18269	0
MGH97_P7_A07	NA	black	0	0.40381	0
MGH97_P7_F11	-0.720079563259	red	1	0.35727	1.1184
MGH97_P7_G08	2.58545263942	black	0	2.7108	1.545
MGH97_P7_E02	-0.0146717024946	green3	2	0.57628	0.46884
MGH97_P7_C07	-0.284601738865	red	1	0.64801	0.90843
MGH97_P7_A09	-0.455756271196	red	1	1.9019	0.123
MGH97_P7_B09	NA	black	0	0.70929	0
MGH97_P7_G10	NA	black	0	2.7872	0
MGH97_P7_G02	0.170069863359	green3	2	0.20414	0.30568
MGH97_P7_H04	-0.0773282148693	green3	2	1.0419	1.6206
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0.22897	0
MGH97_P7_E04	0.100799884609	green3	2	0.77568	0.19283
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	0.304108852194	green3	2	1.2345	1.9389
MGH97_P7_D05	-0.072310689768	green3	2	1.2085	0.18269
MGH97_P7_A03	NA	black	0	0.24732	0
MGH97_P7_B03	NA	black	0	0	0
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	0.41359	0
MGH97_P7_F02	NA	black	0	0	0
MGH97_P7_G05	3.25973859439	black	0	3.7125	1.3288
MGH97_P7_D08	NA	black	0	0.58688	0
MGH97_P7_G04	-0.54894854311	red	1	3.1809	0.32423
MGH97_P8_A11	NA	black	0	1.2612	0
MGH97_P10_A12	NA	black	0	0.7966	0
MGH97_P10_E09	-0.309061509201	red	1	1.6304	0.123
MGH97_P9_B12	NA	black	0	2.0922	0
MGH97_P10_D07	NA	black	0	0.50691	0
MGH97_P8_D11	0.0659750321737	green3	2	0.8335	0.23634
MGH97_P8_G05	0.467048939291	green3	2	0.096262	0.10702
MGH97_P9_C05	NA	black	0	1.7566	0
MGH97_P8_D03	NA	black	0	1.0683	0
MGH97_P8_H05	NA	black	0	0	0.27858
MGH97_P10_A09	NA	black	0	0	0.18903
MGH97_P10_E03	NA	black	0	1.7207	0
MGH97_P10_D04	0.218056259629	green3	2	0.39616	0.21785
MGH97_P9_D12	0.356846594773	green3	2	0.36401	0.088142
MGH97_P8_H06	0.330110254688	green3	2	1.893	0.73379
MGH97_P8_H11	-0.449392020194	red	1	0.89918	1.9579
MGH97_P9_F12	NA	black	0	1.7027	0
MGH97_P8_D07	NA	black	0	0	0
MGH97_P8_H02	NA	black	0	0	0.49876
MGH97_P8_D01	0.175941551797	green3	2	0.39726	0.26183
MGH97_P10_C04	0.385827477755	green3	2	0.36513	0.05797
MGH97_P9_E06	NA	black	0	0	0.34937
MGH97_P8_F12	0.0166974801711	green3	2	0.79494	0.40708
MGH97_P8_H01	NA	black	0	0.47301	0
MGH97_P8_A05	-0.0924576535055	green3	2	1.2123	0.1177
MGH97_P9_F10	NA	black	0	0	0
MGH97_P10_F10	-0.706526912049	red	1	2.4225	0.14274
MGH97_P9_G12	NA	black	0	1.8375	0
MGH97_P8_B04	-0.731464194815	red	1	0.44784	1.2259
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	0.269846198377	green3	2	0.42116	0.15186
MGH97_P10_D11	-0.0799964592599	green3	2	1.1661	0.066261
MGH97_P10_D01	NA	black	0	0.2228	0
MGH97_P10_H04	NA	black	0	1.7523	0
MGH97_P10_D12	0.188380767852	green3	2	1.2708	1.0745
MGH97_P8_D04	-0.233295496208	green3	2	1.4751	0.1137
MGH97_P8_F08	0.37565921343	green3	2	0.23511	0.12829
MGH97_P9_E10	NA	black	0	1.8452	0
MGH97_P9_D11	NA	black	0	0.66903	0
MGH97_P8_A02	-0.0808859159962	green3	2	1.2934	0.25096
MGH97_P9_F01	NA	black	0	0.67627	0
MGH97_P8_B08	-1.25944401404	black	0	0.52607	1.9172
MGH97_P8_A09	NA	black	0	0.39835	0
MGH97_P9_A03	NA	black	0	0.50894	0
MGH97_P9_G09	NA	black	0	0	0
MGH97_P10_E02	0.045507915363	green3	2	0.64432	0.37295
MGH97_P10_H08	0.131693598784	green3	2	0.78492	0.096262
MGH97_P9_G04	NA	black	0	0.62854	0
MGH97_P8_G11	NA	black	0	2.0659	0
MGH97_P10_A06	NA	black	0	0.52507	0
MGH97_P10_F08	NA	black	0	0.78325	0
MGH97_P8_E08	-0.117455410639	green3	2	1.2887	0.15445
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	2.3216	0
MGH97_P9_G11	NA	black	0	1.8813	0
MGH97_P8_F11	-0.898944603671	black	0	2.9252	0.17377
MGH97_P8_F05	0.425605398508	green3	2	0.1903	0.10434
MGH97_P9_A01	NA	black	0	0.8512	0
MGH97_P10_F01	0.341346736899	green3	2	0.30801	0.12961
MGH97_P8_C10	NA	black	0	0	0.17377
MGH97_P8_E02	NA	black	0	1.0014	0
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	-0.233149904818	green3	2	0.11636	0.60597
MGH97_P9_B02	0.0244049407066	green3	2	0.94636	0.27739
MGH97_P8_H08	NA	black	0	0.7031	0
MGH97_P8_F01	-0.109326457933	green3	2	0.45101	0.56755
MGH97_P10_H09	-2.43690723177	black	0	0.26424	2.3573
MGH97_P10_E06	NA	black	0	0.9115	0
MGH97_P10_D10	NA	black	0	0.25096	0
MGH97_P10_A03	0.875302433301	cyan	4	3.3909	0.74846
MGH97_P10_A05	-0.393226033274	red	1	0.60122	1.0136
MGH97_P10_A01	-1.05099007377	black	0	0.60027	1.8639
MGH97_P9_D09	NA	black	0	0.67446	0
MGH97_P9_D06	NA	black	0	0	0.22033
MGH97_P9_G05	0.0356853329925	green3	2	0.90766	0.27143
MGH97_P10_E05	0.505920299123	green3	2	0.12565	0.067639
MGH97_P8_F10	NA	black	0	0.33457	0
MGH97_P10_A04	NA	black	0	0.30451	0
